domain,model,stage,pr_auc_mean,accuracy_mean,risk_precision_mean,risk_recall_mean,risk_f1_mean,generalization_gap_mean,pr_auc_std,accuracy_std,risk_precision_std,risk_recall_std,risk_f1_std,generalization_gap_std
oulad,DT,FINAL-100,0.9636308283127424,0.9248926871667672,0.9847141324012172,0.8717523672188382,0.9247848595111038,0.0068711282085326,0.0016607121068263,0.0032218109031297,0.0028539118986931,0.0053473242055625,0.0028795410414273,0.0012178737430644
oulad,LR,FINAL-100,0.9790963865084952,0.9260422127199712,0.9690653840476045,0.8888365351047888,0.9271623419530778,0.0018339466980074,0.0006352970646003,0.0026578168996651,0.0065447961387934,0.0090397897641812,0.0025022799402592,0.0010209915911883
oulad,MLP,FINAL-100,0.9767519644582792,0.9184366703539438,0.9618675362350592,0.8810561359337857,0.9196427021463548,0.0119611256399113,0.0009782204273951,0.0038844230328044,0.0096701225997533,0.0056599491021377,0.0031935852607153,0.0029322799453081
oulad,RF,FINAL-100,0.9804369534908148,0.9297763881314854,0.9755710218065944,0.8898005596652206,0.93065543246853,0.0194562340712963,0.0004096227635545,0.0028608865303831,0.0093429176565522,0.0073165144777775,0.0027344459940905,0.0004120444706499
oulad,XGB,FINAL-100,0.9820421752766028,0.931985882500828,0.9752288306823912,0.8944254989698432,0.9329943230030716,0.0118794745170765,0.0010181868292255,0.0034634573225254,0.0079059323185468,0.0116532195918434,0.0037545497339782,0.0012288015217096
