config_id,risk_weight,evidence_weight,need_weight,certainty_weight,workload_weight,minimum_risk_reduction,maximum_uncertainty,minimum_evidence,minimum_top_margin,minimum_top_score,mean_precision_at_1,mean_actionable_coverage,mean_selective_accuracy,mean_macro_action_precision,worst_stage_precision,minimum_action_diversity,maximum_top_action_concentration,meets_target
6a0e258faa8d2cbd,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.02,0.25,0.228264985128248,0.5813949717631441,0.41984333293252457,0.23870127006638722,0.09874826147426982,4,0.5547752808988764,False
4173c5bc981994cf,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.05,0.0,0.2439674580648815,0.5846286927915992,0.4389237284886758,0.23522870713643249,0.09612903225806452,4,0.4976635514018692,False
82a73cc0271017bb,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.05,0.15,0.23875993318390767,0.5659229838067716,0.43957779151690674,0.233329073661796,0.09879032258064516,4,0.509475620975161,False
6995b958eaedc2a7,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.05,0.25,0.2384937913854203,0.5167984864612213,0.4656240320829757,0.2395390962871573,0.10352760736196319,4,0.5627546862265689,False
f3b1d21a4a6c1d58,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.1,0.0,0.2586255239355458,0.5110058135200392,0.49203710315831906,0.23663737740772683,0.10295291300877893,4,0.4949538329396607,False
8353c87ce5e81b22,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.1,0.15,0.2517590297036308,0.4926217684936127,0.49062452905610243,0.23371417184608836,0.10561056105610561,4,0.5067047702791823,False
0d0afc21f6645976,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.1,0.25,0.2532904223669561,0.443711395368995,0.516705841258373,0.2433568630306181,0.11273080660835763,4,0.5714640815311957,False
dd41cd5ecc727dc0,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.0,0.0,0.23422326014563358,0.722396215717216,0.35756298441254614,0.2402791628878352,0.10343087790111,4,0.4894574079280292,False
8a6bdf01bd060e11,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.0,0.15,0.22554729895937276,0.688327496216635,0.35621749062845964,0.23662344356750684,0.09713375796178345,4,0.5037615740740741,False
598251a106d7da3c,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.0,0.25,0.2227116683746654,0.634581717810805,0.38143799507872744,0.24317843264582062,0.09964622641509434,4,0.5462118830556428,False
ea4358e9fc1addf6,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.02,0.0,0.2411038026449471,0.6713583229664907,0.3966582222945836,0.23668161693001366,0.105,4,0.4902416356877323,False
06ad6a23d21d6e74,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.02,0.15,0.23174067992090966,0.6372896034659096,0.3953127285104971,0.23285576753856266,0.09811985898942421,4,0.5060761112887752,False
b133a3a2af47218f,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.02,0.25,0.22921802972251104,0.5836504917267461,0.4205332329607648,0.23920855120521364,0.09937456567060458,4,0.5536465638148668,False
792c6425861cf51d,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.05,0.0,0.25159698002280734,0.6049395580180342,0.44302389376347856,0.2386878065452074,0.1068943706514864,4,0.48903431199151043,False
922daf8263d78eb7,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.05,0.15,0.24159422565497493,0.5721573299846529,0.4415764389912518,0.23469410926132647,0.09986595174262734,4,0.5063175242629555,False
84bd24c54d1e064c,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.05,0.25,0.23974453920229502,0.5185182182454895,0.46669335549314733,0.24014829480436975,0.10352760736196319,4,0.5614820846905537,False
6b5388201da98188,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.1,0.0,0.2649136535493456,0.5230419742631299,0.49586133676694616,0.23942755645207625,0.10697305863708399,4,0.48681972789115646,False
6be2fddb2cea4d2b,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.1,0.15,0.25538966750859715,0.49810279217122305,0.49324245437176417,0.23537859685464427,0.10561056105610561,4,0.5017528483786152,False
32c2613eeecdda29,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.1,0.25,0.2551596556672699,0.4446778046529924,0.5183944425098611,0.24420057379398122,0.11121951219512195,4,0.5687250996015937,False
a731892dc4d48ee2,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.4,0.0,0.0,0.23422326014563358,0.722396215717216,0.35756298441254614,0.2402791628878352,0.10343087790111,4,0.4894574079280292,False
8ec4befdb8b548fa,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.4,0.0,0.15,0.22554729895937276,0.688327496216635,0.35621749062845964,0.23662344356750684,0.09713375796178345,4,0.5037615740740741,False
bc9bb8e7036e8d75,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.4,0.0,0.25,0.2227116683746654,0.634581717810805,0.38143799507872744,0.24317843264582062,0.09964622641509434,4,0.5462118830556428,False
