config_id,risk_weight,evidence_weight,need_weight,certainty_weight,workload_weight,minimum_risk_reduction,maximum_uncertainty,minimum_evidence,minimum_top_margin,minimum_top_score,mean_precision_at_1,mean_actionable_coverage,mean_selective_accuracy,mean_macro_action_precision,worst_stage_precision,minimum_action_diversity,maximum_top_action_concentration,meets_target
05c60c4e4fd1d1a7,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.1,0.0,0.2557822046584448,0.34345784360868076,0.5527072950867834,0.2023661435242571,0.10139165009940358,4,0.4726295210166178,False
63842faab4ef0149,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.1,0.15,0.2436506333476474,0.32538577904042765,0.5489805891982441,0.19544530407893768,0.10141987829614604,4,0.48617395676219205,False
2f28e6bf7d9703f6,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.1,0.25,0.23989237271969718,0.2854001300919604,0.5661326459056929,0.18415097806075234,0.11491442542787286,4,0.5570276497695853,False
052dcc1044983edf,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.0,0.0,0.230039076119253,0.7120620155427536,0.3586121768016439,0.23153025713497777,0.10114192495921696,4,0.47742363877822047,False
438f211402e3d637,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.0,0.15,0.22127398369632123,0.6777368686412104,0.35783638136706125,0.2279656177449144,0.09621993127147767,4,0.4930285714285714,False
54cd8a2fa955a602,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.0,0.25,0.218201923939493,0.6249307792761999,0.3825334203176436,0.19517740823002458,0.09961685823754789,4,0.533085501858736,False
1e30c257247b9492,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.02,0.0,0.23823666598894724,0.6604424044486769,0.40143994986836473,0.229124240972694,0.10437109723461195,4,0.4759109806798728,False
61adb8ee50f97e55,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.02,0.15,0.22875945315687687,0.6261172575471337,0.4006641544337821,0.22540053101489652,0.09915014164305949,4,0.4931576279776989,False
0b5c7b9938504688,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.02,0.25,0.22604856817398353,0.5733111681821232,0.42536119338436446,0.18004161959758405,0.1033013844515442,4,0.5379922351636162,False
ce99a1b5246f0b60,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.05,0.0,0.24811305785845827,0.5959411706830963,0.44497366621770684,0.21635466369154233,0.10747185261003071,4,0.4782969311584186,False
bb10b6175bb0c660,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.05,0.15,0.23814912556163823,0.5630750641975028,0.4442467713366521,0.2122026424308582,0.10269709543568464,4,0.49669824863623313,False
63b94ce5fd31b2be,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.05,0.25,0.23602689512881034,0.5102689748324921,0.468842016472308,0.18615941715782947,0.10761789600967352,4,0.5485205217944639,False
1713d19b2be1b35a,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.1,0.0,0.26239785868140414,0.5141244256185477,0.5010830713492435,0.2177123697927935,0.10526315789473684,4,0.46988352745424294,False
da3ec8df248b0b48,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.1,0.15,0.2527415712978916,0.4889496647393292,0.49884011961368285,0.21332867890062046,0.10344827586206896,4,0.48539016844276384,False
7c94963a0a75524d,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.1,0.25,0.25221268873147046,0.4363086736077677,0.5234353647493388,0.19305511396181976,0.10990712074303406,4,0.5472578763127188,False
566f19bbd91beb81,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.0,0.0,0.230039076119253,0.7120620155427536,0.3586121768016439,0.23153025713497777,0.10114192495921696,4,0.47742363877822047,False
5d50e1b5021e360c,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.0,0.15,0.22127398369632123,0.6777368686412104,0.35783638136706125,0.2279656177449144,0.09621993127147767,4,0.4930285714285714,False
99dd5ebc681fb0e3,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.0,0.25,0.218201923939493,0.6249307792761999,0.3825334203176436,0.19517740823002458,0.09961685823754789,4,0.533085501858736,False
89cdccf7e2d086d3,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.02,0.0,0.23823666598894724,0.6604424044486769,0.40143994986836473,0.229124240972694,0.10437109723461195,4,0.4759109806798728,False
429ed5ebdd3308d5,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.02,0.15,0.22875945315687687,0.6261172575471337,0.4006641544337821,0.22540053101489652,0.09915014164305949,4,0.4931576279776989,False
3d2c621d90aa9f59,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.02,0.25,0.22604856817398353,0.5733111681821232,0.42536119338436446,0.18004161959758405,0.1033013844515442,4,0.5379922351636162,False
1d6a691322981a26,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.05,0.0,0.24811305785845827,0.5959411706830963,0.44497366621770684,0.21635466369154233,0.10747185261003071,4,0.4782969311584186,False
7d511c15f6fa8870,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.05,0.15,0.23814912556163823,0.5630750641975028,0.4442467713366521,0.2122026424308582,0.10269709543568464,4,0.49669824863623313,False
31cdc50801c06ae3,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.05,0.25,0.23602689512881034,0.5102689748324921,0.468842016472308,0.18615941715782947,0.10761789600967352,4,0.5485205217944639,False
2493432bcf6af7f0,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.1,0.0,0.26239785868140414,0.5141244256185477,0.5010830713492435,0.2177123697927935,0.10526315789473684,4,0.46988352745424294,False
d2b06000c0173c3e,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.1,0.15,0.2527415712978916,0.4889496647393292,0.49884011961368285,0.21332867890062046,0.10344827586206896,4,0.48539016844276384,False
7e88ce3a0e442ce3,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.4,0.1,0.25,0.25221268873147046,0.4363086736077677,0.5234353647493388,0.19305511396181976,0.10990712074303406,4,0.5472578763127188,False
e7b88be442b6828d,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.0,0.0,0.2233408709493272,0.6895118978309989,0.3551043630363078,0.22840305367017735,0.09226932668329177,4,0.4852709691927142,False
38f4fda3d626cbbd,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.0,0.15,0.21900685190757105,0.6709567914965532,0.35623431834936964,0.22679638502554864,0.09552495697074011,4,0.4952949277025476,False
3a4145b3b032c553,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.0,0.25,0.21719854437115108,0.6224934023937111,0.381802049570328,0.1944372595296533,0.0987535953978907,4,0.5343928482741495,False
085b7c869743faa6,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.02,0.0,0.2309623767434439,0.638057384970371,0.3978832355495008,0.2258147302856649,0.0947176684881603,4,0.4844488678775815,False
e54deba5860df5f6,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.02,0.15,0.22629774224781482,0.6195022786359253,0.39901319086256265,0.2241584218218524,0.09803921568627451,4,0.49554594044286077,False
6458079d2de805c0,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.02,0.25,0.22496565956702227,0.5710388895330833,0.424580922083521,0.17923033998362783,0.1023454157782516,4,0.5393164767991109,False
a0adab18646b1b82,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.05,0.0,0.24035164710493803,0.5756586559868171,0.44105637819962085,0.21257113988760487,0.0990990990990991,4,0.48650927487352447,False
59663191eb203dba,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.05,0.15,0.23526747167965503,0.5571035496523714,0.4421863335126827,0.2106757027496041,0.10083160083160084,4,0.4991349480968858,False
c1d5421822cfd8c9,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.05,0.25,0.23466182438382943,0.5086401605495293,0.4676522709187147,0.1852088990653691,0.10653753026634383,4,0.5497131931166348,False
c412fb6a2e53019d,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.1,0.0,0.25606887134556466,0.5018686924793488,0.4974751574838073,0.2147083458262833,0.09900990099009901,4,0.47611036339165547,False
2707949806c706e9,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.1,0.15,0.24915631392037385,0.4834687692609802,0.4963275376244367,0.21155200622418194,0.1010230179028133,4,0.4886049723756906,False
e0815088b0d5776c,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.1,0.25,0.2503459659049347,0.4351704783915869,0.5217934750304688,0.1918766796704149,0.10835913312693499,4,0.5490654205607477,False
e33c648eb4bca75e,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.0,0.0,0.23153827863365148,0.7282567281169037,0.35519494544328206,0.23768439259401497,0.10264635124298316,4,0.47880895457509237,False
5ee0438d29e19717,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.0,0.15,0.22309476313738363,0.6937664829819116,0.3549258811502008,0.23428703235851345,0.09721048182586645,4,0.49450056116722785,False
d2484749c3111cd6,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.0,0.25,0.2203463644093376,0.6407952953834521,0.38008637605153983,0.1980030623133495,0.0999057492931197,4,0.5342898832684825,False
918c96eeb58663f6,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.02,0.0,0.23952149084510965,0.6756587805562878,0.39811652690918803,0.2327835057604366,0.10517090271691498,4,0.4772072936660269,False
d5a12ad8f18b7f79,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.02,0.15,0.23040543974450856,0.6411685354212956,0.3978474626161069,0.2292493452026222,0.09935004642525534,4,0.4945300845350572,False
c221e3b493e756a7,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.02,0.25,0.22803821408846445,0.5881973478228363,0.42300795751744585,0.18137567570813518,0.10261780104712041,4,0.5390051644468605,False
f7b2d720400f8526,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.05,0.0,0.24940044188552898,0.6100211255410657,0.44215921233316197,0.22009772570252042,0.10832497492477432,4,0.47914409534127844,False
e58cecb90483c714,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.05,0.15,0.23984674205884068,0.5769899208220232,0.4419390485936088,0.21618159540053672,0.10264227642276423,4,0.49760900140646974,False
f01e3c7d0a2b0205,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.05,0.25,0.23809423876254285,0.5240187332235637,0.46694600591514507,0.18758719672904242,0.1076923076923077,4,0.548879202988792,False
e0d1bcce06268b0b,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.1,0.0,0.26341682995616983,0.5265825796439009,0.49868202336540524,0.22020779237643326,0.10357142857142858,4,0.4715076522305438,False
0a4731291bc70473,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.1,0.15,0.2541878347561572,0.5012427205312335,0.49689405900646966,0.2160605676292816,0.10237203495630462,4,0.48721399730820997,False
f3ec4a1bdfc8a701,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.1,0.25,0.25405751215446376,0.44843663116622307,0.5219010163280059,0.19454945170208313,0.10876132930513595,4,0.548460661345496,False
ed0e2704c52cec93,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.0,0.0,0.23153827863365148,0.7282567281169037,0.35519494544328206,0.23768439259401497,0.10264635124298316,4,0.47880895457509237,False
a96bbbc2307a226d,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.0,0.15,0.22309476313738363,0.6937664829819116,0.3549258811502008,0.23428703235851345,0.09721048182586645,4,0.49450056116722785,False
b522af8a6fe48308,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.0,0.25,0.2203463644093376,0.6407952953834521,0.38008637605153983,0.1980030623133495,0.0999057492931197,4,0.5342898832684825,False
c702c087f4fb022b,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.02,0.0,0.23952149084510965,0.6756587805562878,0.39811652690918803,0.2327835057604366,0.10517090271691498,4,0.4772072936660269,False
67303b4a522beb4d,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.02,0.15,0.23040543974450856,0.6411685354212956,0.3978474626161069,0.2292493452026222,0.09935004642525534,4,0.4945300845350572,False
4e120f54c26af80b,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.02,0.25,0.22803821408846445,0.5881973478228363,0.42300795751744585,0.18137567570813518,0.10261780104712041,4,0.5390051644468605,False
912b6fa0d092e3b5,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.05,0.0,0.24940044188552898,0.6100211255410657,0.44215921233316197,0.22009772570252042,0.10832497492477432,4,0.47914409534127844,False
66d5a86996eab2e4,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.05,0.15,0.23984674205884068,0.5769899208220232,0.4419390485936088,0.21618159540053672,0.10264227642276423,4,0.49760900140646974,False
65204e112d51e8d6,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.05,0.25,0.23809423876254285,0.5240187332235637,0.46694600591514507,0.18758719672904242,0.1076923076923077,4,0.548879202988792,False
15c070d1f2eb6743,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.1,0.0,0.26341682995616983,0.5265825796439009,0.49868202336540524,0.22020779237643326,0.10357142857142858,4,0.4715076522305438,False
247a92331d2a87b3,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.1,0.15,0.2541878347561572,0.5012427205312335,0.49689405900646966,0.2160605676292816,0.10237203495630462,4,0.48721399730820997,False
f343c9501ad97796,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.1,0.25,0.25405751215446376,0.44843663116622307,0.5219010163280059,0.19454945170208313,0.10876132930513595,4,0.548460661345496,False
8afa6f838d2b6fa9,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.0,0.0,0.22486910931492576,0.7053787517550334,0.3515824946516711,0.23453730165856454,0.09321340964840556,4,0.4866416427467432,False
a091b17c2e0d46dd,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.0,0.15,0.22075878478206423,0.6866585471871388,0.3532191811062344,0.23306909070734186,0.09576271186440678,4,0.49684400360685305,False
52fa66dfb1f2f15c,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.0,0.25,0.21930207741254445,0.6381951580842967,0.3793032615393479,0.19722357984697472,0.09905660377358491,4,0.5355750487329435,False
65304944f016621f,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.02,0.0,0.23227989965065451,0.6529459024278664,0.39445517556404924,0.2294538424303699,0.09489704565801253,4,0.4857212594581401,False
7f5aedf2e924bf95,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.02,0.15,0.22786827470923332,0.6342256978599718,0.3960918620186125,0.2279550957127364,0.09776536312849161,4,0.497002997002997,False
6a0e258faa8d2cbd,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.02,0.25,0.2269095669721148,0.5857623087571296,0.422175942451726,0.18052169219664685,0.10167714884696016,4,0.5403050108932462,False
4173c5bc981994cf,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.05,0.0,0.24164792544164823,0.5894107521946709,0.4380872372387512,0.21628469326887065,0.0986328125,4,0.4873348017621145,False
82a73cc0271017bb,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.05,0.15,0.23686131946442104,0.5706905476267763,0.43972392369331453,0.21458733136260807,0.10081466395112017,4,0.5001412828482622,False
6995b958eaedc2a7,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.05,0.25,0.2366546815569471,0.5222271585239341,0.4656544665466253,0.1865889899568777,0.1066350710900474,4,0.5500467726847521,False
f3b1d21a4a6c1d58,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.1,0.0,0.2570366439504866,0.5139989878545865,0.4949194224236441,0.21714909466035914,0.09747292418772563,4,0.4777741191965756,False
8353c87ce5e81b22,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.1,0.15,0.2504819642614409,0.4954339664027689,0.49422678994089875,0.21420497861735552,0.1,4,0.4905341446923597,False
0d0afc21f6645976,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.1,0.25,0.2521012369281939,0.4471356755333757,0.5201573327942095,0.19331183217018388,0.10725075528700906,4,0.5502283105022832,False
dd41cd5ecc727dc0,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.0,0.0,0.23153827863365148,0.7282567281169037,0.35519494544328206,0.23768439259401497,0.10264635124298316,4,0.47880895457509237,False
8a6bdf01bd060e11,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.0,0.15,0.22309476313738363,0.6937664829819116,0.3549258811502008,0.23428703235851345,0.09721048182586645,4,0.49450056116722785,False
598251a106d7da3c,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.0,0.25,0.2203463644093376,0.6407952953834521,0.38008637605153983,0.1980030623133495,0.0999057492931197,4,0.5342898832684825,False
ea4358e9fc1addf6,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.02,0.0,0.23952149084510965,0.6756587805562878,0.39811652690918803,0.2327835057604366,0.10517090271691498,4,0.4772072936660269,False
06ad6a23d21d6e74,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.02,0.15,0.23040543974450856,0.6411685354212956,0.3978474626161069,0.2292493452026222,0.09935004642525534,4,0.4945300845350572,False
b133a3a2af47218f,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.02,0.25,0.22803821408846445,0.5881973478228363,0.42300795751744585,0.18137567570813518,0.10261780104712041,4,0.5390051644468605,False
792c6425861cf51d,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.05,0.0,0.24940044188552898,0.6100211255410657,0.44215921233316197,0.22009772570252042,0.10832497492477432,4,0.47914409534127844,False
922daf8263d78eb7,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.05,0.15,0.23984674205884068,0.5769899208220232,0.4419390485936088,0.21618159540053672,0.10264227642276423,4,0.49760900140646974,False
84bd24c54d1e064c,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.05,0.25,0.23809423876254285,0.5240187332235637,0.46694600591514507,0.18758719672904242,0.1076923076923077,4,0.548879202988792,False
6b5388201da98188,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.1,0.0,0.26341682995616983,0.5265825796439009,0.49868202336540524,0.22020779237643326,0.10357142857142858,4,0.4715076522305438,False
6be2fddb2cea4d2b,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.1,0.15,0.2541878347561572,0.5012427205312335,0.49689405900646966,0.2160605676292816,0.10237203495630462,4,0.48721399730820997,False
32c2613eeecdda29,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.1,0.25,0.25405751215446376,0.44843663116622307,0.5219010163280059,0.19454945170208313,0.10876132930513595,4,0.548460661345496,False
a731892dc4d48ee2,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.4,0.0,0.0,0.23153827863365148,0.7282567281169037,0.35519494544328206,0.23768439259401497,0.10264635124298316,4,0.47880895457509237,False
8ec4befdb8b548fa,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.4,0.0,0.15,0.22309476313738363,0.6937664829819116,0.3549258811502008,0.23428703235851345,0.09721048182586645,4,0.49450056116722785,False
bc9bb8e7036e8d75,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.4,0.0,0.25,0.2203463644093376,0.6407952953834521,0.38008637605153983,0.1980030623133495,0.0999057492931197,4,0.5342898832684825,False
669dd9a556209bac,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.4,0.02,0.0,0.23952149084510965,0.6756587805562878,0.39811652690918803,0.2327835057604366,0.10517090271691498,4,0.4772072936660269,False
53994b7f441b3912,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.4,0.02,0.15,0.23040543974450856,0.6411685354212956,0.3978474626161069,0.2292493452026222,0.09935004642525534,4,0.4945300845350572,False
