config_id,risk_weight,evidence_weight,need_weight,certainty_weight,workload_weight,minimum_risk_reduction,maximum_uncertainty,minimum_evidence,minimum_top_margin,minimum_top_score,mean_precision_at_1,mean_actionable_coverage,mean_selective_accuracy,mean_macro_action_precision,worst_stage_precision,minimum_action_diversity,maximum_top_action_concentration,meets_target
67f43cc2208ad737,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.0,0.15,0.19835280759788934,0.44650905878755953,0.41394417565986735,0.1562321562951345,0.0863905325443787,4,0.5045731707317073,False
2b0694f170ab8bf6,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.0,0.25,0.1938648311483351,0.40962915523685933,0.431020066729839,0.15995613430528244,0.08758169934640522,4,0.5401436031331592,False
36cfbcdbea9b9159,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.02,0.0,0.21224331366033558,0.4280057166462579,0.4507270616535021,0.16576971268040655,0.08365508365508366,4,0.5021863437605113,False
839d2ac2417b9d09,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.02,0.15,0.20387762822709776,0.4102171544373771,0.44814205579415395,0.16016560428790358,0.08541392904073587,4,0.5107765993841943,False
700b5ce4c937986b,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.02,0.25,0.1993090388752948,0.37333725088667685,0.465164969538421,0.1653971418576865,0.08663729809104258,4,0.5515330624307351,False
d3022ca31b0f346c,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.05,0.0,0.22599370749585587,0.3820574877789967,0.4952276942024194,0.1721085161877771,0.0882800608828006,4,0.49404761904761907,False
9b128ac004e9e8f2,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.05,0.15,0.21647905513768362,0.3642689255701157,0.4926426883430713,0.16603842752403164,0.0904836193447738,4,0.5040485829959515,False
131482bfa23fccc1,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.05,0.25,0.21248208987122638,0.32738902201941555,0.5096656020873384,0.17325710546321307,0.09269162210338681,4,0.5557885906040269,False
05c60c4e4fd1d1a7,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.1,0.0,0.24344372380889565,0.3313141744865081,0.5412938567913198,0.17798760442668515,0.09864603481624758,4,0.48863086598935657,False
63842faab4ef0149,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.1,0.15,0.23142920213475326,0.31352561227762726,0.537674772697652,0.17027361032670962,0.1,4,0.4997525977238991,False
2f28e6bf7d9703f6,0.5,0.2,0.2,0.05,0.1,0.0,0.05,0.6,0.1,0.25,0.22846025918893312,0.276645708726927,0.554697686441919,0.17844559139839675,0.10465116279069768,4,0.5595567867036011,False
052dcc1044983edf,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.0,0.0,0.2311598921663827,0.7009606563900502,0.3599543481688394,0.2287837584816599,0.1016949152542373,4,0.48963387737097486,False
438f211402e3d637,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.0,0.15,0.22176797522252178,0.6658462230720534,0.35806129748288057,0.2241145189328381,0.09385665529010238,4,0.5045454545454545,False
54cd8a2fa955a602,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.0,0.25,0.21856183995302628,0.6152239984904568,0.38151379505296584,0.17715735441376024,0.09683604985618409,4,0.5420743639921722,False
1e30c257247b9492,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.02,0.0,0.23612884911042806,0.6486252680512559,0.3963143039322253,0.18057855398682654,0.1016652059596845,4,0.49147588894301025,False
61adb8ee50f97e55,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.02,0.15,0.22592404545170672,0.6135108347332591,0.39442125324626637,0.17478459816907613,0.0931098696461825,4,0.5080563947633434,False
0b5c7b9938504688,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.02,0.25,0.222802107691099,0.5630435768338259,0.4178705767677027,0.18113392751172053,0.0962962962962963,4,0.5502732240437158,False
ce99a1b5246f0b60,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.05,0.0,0.247320990623186,0.5841977706330025,0.4445287522200776,0.18555698554709707,0.10362173038229376,4,0.48651685393258426,False
bb10b6175bb0c660,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.05,0.15,0.2364180074093878,0.5505491225064586,0.44257955015976513,0.17954719274188755,0.09711846318036287,4,0.5046620046620046,False
63b94ce5fd31b2be,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.05,0.25,0.2339628757916464,0.5000818646070254,0.46602887368120144,0.18756408737124283,0.0981941309255079,4,0.5540090771558245,False
1713d19b2be1b35a,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.1,0.0,0.2597413188267519,0.5024490185026729,0.4961344464003137,0.18905675565204516,0.10566037735849057,4,0.487360970677452,False
da3ec8df248b0b48,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.2,0.1,0.15,0.24951731190077617,0.4773709932988999,0.49309730040458893,0.18299534415155705,0.10546875,4,0.5013869625520111,False
