dataset,scenario,candidate_id,variant,model_family,is_ensemble,ensemble_seeds,cnn_kernel_size,cnn_channels,lstm_hidden_dim,loss_name,use_class_weight,imbalance_strategy,dropout,context_hidden_dim,base_candidate_id,threshold_grid,calibrate_temperature,prediction_mode,threshold_low,temperature,selection_score,accuracy,macro_precision,macro_recall,macro_f1,recall_low,f1_low,rmse,r2,mean_confidence,oof_accuracy,oof_macro_precision,oof_macro_recall,oof_macro_f1,oof_recall_low,oof_f1_low,oof_rmse,oof_r2,oof_mean_confidence,accuracy_mean,accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,recall_low_mean,recall_low_std,f1_low_mean,f1_low_std,rmse_mean,rmse_std,r2_mean,r2_std,selected_for_locked
student-mat,late,old_seq_temperature,old_seq_default_temperature,sequence,False,,3,32,64,ce,False,none,0.15,64,,standard,True,low_recall_priority,0.2,1.75,0.9600000000000001,0.810126582278481,0.855006105006105,0.8522167487684729,0.832422140622875,1.0,0.8,3.381352437087484,0.45200479786428804,0.7316772403923031,0.810126582278481,0.855006105006105,0.8522167487684729,0.832422140622875,1.0,0.8,3.381352437087484,0.45200479786428804,0.7316772403923031,0.8100329439952082,0.023954739014658437,0.8561251251137731,0.011445637665487436,0.8518553800287547,0.012361097859937154,0.8319483521124574,0.01690940091632317,1.0,0.0,0.800947459086994,0.033057659499083195,3.377073366283827,0.1807265655478841,0.43277262338924505,0.14063883702169935,False
student-mat,late,old_seq_temperature,old_seq_default_temperature,sequence,False,,3,32,64,ce,False,none,0.15,64,,standard,True,balanced_low_macro,0.475,0.5,0.8981939852915685,0.8892405063291139,0.8971853359034769,0.8980042945560186,0.8964933446611137,0.9230769230769231,0.8767123287671232,2.9171036441796296,0.5921508168992722,0.9152217596061469,0.8892405063291139,0.8971853359034769,0.8980042945560186,0.8964933446611137,0.9230769230769231,0.8767123287671232,2.9171036441796296,0.5921508168992722,0.9152217596061469,0.8892482779275231,0.019517799256367735,0.8972246282949904,0.023265947946274505,0.8978320612995536,0.019705146328193937,0.89634083614603,0.021332938855105982,0.9232492997198879,0.012676424088498338,0.876822027506959,0.009808073475012337,2.914651486326052,0.13253310578437666,0.5827822034595046,0.07225243963907813,False
student-mat,late,old_seq_fine_low_grid,old_seq_default_fine_threshold,sequence,False,,3,32,64,ce,False,none,0.15,64,,fine,False,argmax,,1.0,0.8964933446611137,0.8892405063291139,0.8971853359034769,0.8980042945560186,0.8964933446611137,0.9230769230769231,0.8767123287671232,2.9171036441796296,0.5921508168992722,0.8365421252722021,0.8892405063291139,0.8971853359034769,0.8980042945560186,0.8964933446611137,0.9230769230769231,0.8767123287671232,2.9171036441796296,0.5921508168992722,0.8365421252722021,0.8892482779275231,0.019517799256367735,0.8972246282949904,0.023265947946274505,0.8978320612995536,0.019705146328193937,0.89634083614603,0.021332938855105982,0.9232492997198879,0.012676424088498338,0.876822027506959,0.009808073475012337,2.914651486326052,0.13253310578437666,0.5827822034595046,0.07225243963907813,False
student-mat,late,old_seq_fine_low_grid,old_seq_default_fine_threshold,sequence,False,,3,32,64,ce,False,none,0.15,64,,fine,False,low_f1_tuned,0.48000000000000004,1.0,0.8776088221117844,0.8892405063291139,0.8971853359034769,0.8980042945560186,0.8964933446611137,0.9230769230769231,0.8767123287671232,2.9171036441796296,0.5921508168992722,0.8365421252722021,0.8892405063291139,0.8971853359034769,0.8980042945560186,0.8964933446611137,0.9230769230769231,0.8767123287671232,2.9171036441796296,0.5921508168992722,0.8365421252722021,0.8892482779275231,0.019517799256367735,0.8972246282949904,0.023265947946274505,0.8978320612995536,0.019705146328193937,0.89634083614603,0.021332938855105982,0.9232492997198879,0.012676424088498338,0.876822027506959,0.009808073475012337,2.914651486326052,0.13253310578437666,0.5827822034595046,0.07225243963907813,False
student-mat,late,old_seq_fine_low_grid,old_seq_default_fine_threshold,sequence,False,,3,32,64,ce,False,none,0.15,64,,fine,False,low_recall_priority,0.09,1.0,0.9600000000000001,0.810126582278481,0.855006105006105,0.8522167487684729,0.832422140622875,1.0,0.8,3.381352437087484,0.45200479786428804,0.8365421252722021,0.810126582278481,0.855006105006105,0.8522167487684729,0.832422140622875,1.0,0.8,3.381352437087484,0.45200479786428804,0.8365421252722021,0.8100329439952082,0.023954739014658437,0.8561251251137731,0.011445637665487436,0.8518553800287547,0.012361097859937154,0.8319483521124574,0.01690940091632317,1.0,0.0,0.800947459086994,0.033057659499083195,3.377073366283827,0.1807265655478841,0.43277262338924505,0.14063883702169935,False
student-mat,late,old_seq_fine_low_grid,old_seq_default_fine_threshold,sequence,False,,3,32,64,ce,False,none,0.15,64,,fine,False,balanced_low_macro,0.48000000000000004,1.0,0.8981939852915685,0.8892405063291139,0.8971853359034769,0.8980042945560186,0.8964933446611137,0.9230769230769231,0.8767123287671232,2.9171036441796296,0.5921508168992722,0.8365421252722021,0.8892405063291139,0.8971853359034769,0.8980042945560186,0.8964933446611137,0.9230769230769231,0.8767123287671232,2.9171036441796296,0.5921508168992722,0.8365421252722021,0.8892482779275231,0.019517799256367735,0.8972246282949904,0.023265947946274505,0.8978320612995536,0.019705146328193937,0.89634083614603,0.021332938855105982,0.9232492997198879,0.012676424088498338,0.876822027506959,0.009808073475012337,2.914651486326052,0.13253310578437666,0.5827822034595046,0.07225243963907813,False
student-mat,late,old_seq_class_weight,old_seq_default_class_weight,sequence,False,,3,32,64,ce,True,none,0.15,64,,standard,False,argmax,,1.0,0.8534877442233045,0.8481012658227848,0.8513199219081572,0.8558768817389506,0.8534877442233045,0.8269230769230769,0.8349514563106796,2.933330935940716,0.5876006214760585,0.6715606189219474,0.8481012658227848,0.8513199219081572,0.8558768817389506,0.8534877442233045,0.8269230769230769,0.8349514563106796,2.933330935940716,0.5876006214760585,0.6715606189219474,0.8482180293501048,0.026090313100384135,0.860139397180481,0.007303793411205028,0.8557550865600402,0.04131239705823634,0.8518283818361917,0.027650347580295845,0.8280112044817928,0.141451867797289,0.8291133018321316,0.05913589567656673,2.927866345946201,0.19220503448175566,0.5752150520019462,0.09735109380005356,False
student-mat,late,old_seq_class_weight,old_seq_default_class_weight,sequence,False,,3,32,64,ce,True,none,0.15,64,,standard,False,low_f1_tuned,0.32499999999999996,1.0,0.8314789862162241,0.8227848101265823,0.8398148148148148,0.856251507113576,0.8338249259014129,0.9903846153846154,0.8306451612903226,3.275822439972571,0.4856762439960699,0.6715606189219474,0.8227848101265823,0.8398148148148148,0.856251507113576,0.8338249259014129,0.9903846153846154,0.8306451612903226,3.275822439972571,0.4856762439960699,0.6715606189219474,0.8227912548667266,0.011752793925209375,0.8416422533753906,0.009422891473432084,0.8559466161633345,0.008112453872582451,0.8335266242344029,0.011535139744075492,0.9904761904761905,0.01346870059402948,0.8307055382021914,0.008464937177228972,3.2757522395300858,0.04052817856690828,0.4743095226760734,0.07867690221695786,False
student-mat,late,old_seq_class_weight,old_seq_default_class_weight,sequence,False,,3,32,64,ce,True,none,0.15,64,,standard,False,low_recall_priority,0.32499999999999996,1.0,0.9584367245657569,0.8227848101265823,0.8398148148148148,0.856251507113576,0.8338249259014129,0.9903846153846154,0.8306451612903226,3.275822439972571,0.4856762439960699,0.6715606189219474,0.8227848101265823,0.8398148148148148,0.856251507113576,0.8338249259014129,0.9903846153846154,0.8306451612903226,3.275822439972571,0.4856762439960699,0.6715606189219474,0.8227912548667266,0.011752793925209375,0.8416422533753906,0.009422891473432084,0.8559466161633345,0.008112453872582451,0.8335266242344029,0.011535139744075492,0.9904761904761905,0.01346870059402948,0.8307055382021914,0.008464937177228972,3.2757522395300858,0.04052817856690828,0.4743095226760734,0.07867690221695786,False
student-mat,late,old_seq_class_weight,old_seq_default_class_weight,sequence,False,,3,32,64,ce,True,none,0.15,64,,standard,False,balanced_low_macro,0.32499999999999996,1.0,0.872169907119441,0.8227848101265823,0.8398148148148148,0.856251507113576,0.8338249259014129,0.9903846153846154,0.8306451612903226,3.275822439972571,0.4856762439960699,0.6715606189219474,0.8227848101265823,0.8398148148148148,0.856251507113576,0.8338249259014129,0.9903846153846154,0.8306451612903226,3.275822439972571,0.4856762439960699,0.6715606189219474,0.8227912548667266,0.011752793925209375,0.8416422533753906,0.009422891473432084,0.8559466161633345,0.008112453872582451,0.8335266242344029,0.011535139744075492,0.9904761904761905,0.01346870059402948,0.8307055382021914,0.008464937177228972,3.2757522395300858,0.04052817856690828,0.4743095226760734,0.07867690221695786,False
xapi,xapi,xapi_seq_k1_c16_h32,xapi_sequence_only_v30,sequence,False,,1,16,32,ce,True,none,0.15,64,,standard,False,argmax,,1.0,0.6213277900024888,0.6171875,0.6395328094657454,0.674339342996897,0.6213277900024888,0.8613861386138614,0.7837837837837838,3.9496340811523285,0.28524410858108773,0.5504324631642785,0.6171875,0.6395328094657454,0.674339342996897,0.6213277900024888,0.8613861386138614,0.7837837837837838,3.9496340811523285,0.28524410858108773,0.5504324631642785,0.6171875,0.0459987545121242,0.6424053247397824,0.04770981974409503,0.6739432881073748,0.04689663822008286,0.6208678840996361,0.04309899640790156,0.8600713012477718,0.09466734358842223,0.7814581563119575,0.03215812977286995,3.9388956740129486,0.29105024350116043,0.2845682665427121,0.10780743657957939,False
xapi,xapi,xapi_seq_k1_c16_h32,xapi_sequence_only_v30,sequence,False,,1,16,32,ce,True,none,0.15,64,,standard,False,low_f1_tuned,0.32499999999999996,1.0,0.778846890610525,0.609375,0.6375963072328005,0.676389843904976,0.6042127862572243,0.9207920792079208,0.7782426778242678,4.079052815912047,0.23763547777667282,0.5504324631642785,0.609375,0.6375963072328005,0.676389843904976,0.6042127862572243,0.9207920792079208,0.7782426778242678,4.079052815912047,0.23763547777667282,0.5504324631642785,0.609375,0.038273277230987154,0.6361745883687236,0.03723576150121845,0.6763979914134713,0.03279061315512999,0.60356946601045,0.040136646864434786,0.9203802733214498,0.03796926270367789,0.7777458675735328,0.017833344592831504,4.0690778659206694,0.285091557353941,0.23687190735579797,0.11102392980522235,False
xapi,xapi,xapi_seq_k1_c16_h32,xapi_sequence_only_v30,sequence,False,,1,16,32,ce,True,none,0.15,64,,standard,False,low_recall_priority,0.15,1.0,0.9080212369062994,0.4791666666666667,0.5982978456127127,0.5566152379797307,0.4478285900227779,0.9900990099009901,0.5797101449275363,5.996852473033944,-0.647747837327235,0.5504324631642785,0.4791666666666667,0.5982978456127127,0.5566152379797307,0.4478285900227779,0.9900990099009901,0.5797101449275363,5.996852473033944,-0.647747837327235,0.5504324631642785,0.4791666666666667,0.16040482910869264,0.46078584584969,0.26946760345432674,0.5568824020836405,0.16129238215231834,0.4203475551070371,0.20467156192707656,0.9901960784313726,0.013864838846795053,0.6227570738440303,0.1514442298049363,5.713854942558849,1.8204673242684537,-0.6560912612546955,1.069329499843987,False
xapi,xapi,xapi_seq_k1_c16_h32,xapi_sequence_only_v30,sequence,False,,1,16,32,ce,True,none,0.15,64,,standard,False,balanced_low_macro,0.32499999999999996,1.0,0.7268650823866594,0.609375,0.6375963072328005,0.676389843904976,0.6042127862572243,0.9207920792079208,0.7782426778242678,4.079052815912047,0.23763547777667282,0.5504324631642785,0.609375,0.6375963072328005,0.676389843904976,0.6042127862572243,0.9207920792079208,0.7782426778242678,4.079052815912047,0.23763547777667282,0.5504324631642785,0.609375,0.038273277230987154,0.6361745883687236,0.03723576150121845,0.6763979914134713,0.03279061315512999,0.60356946601045,0.040136646864434786,0.9203802733214498,0.03796926270367789,0.7777458675735328,0.017833344592831504,4.0690778659206694,0.285091557353941,0.23687190735579797,0.11102392980522235,False
xapi,xapi,xapi_gated_k1_c16_h32,xapi_gated_fusion_v30,fusion,False,,1,16,32,ce,True,none,0.15,64,,standard,False,argmax,,1.0,0.7665999273661587,0.7578125,0.7610630719417499,0.7852084024970544,0.7665999273661587,0.900990099009901,0.8504672897196262,3.027865378447331,0.5799343740678133,0.7836771882241399,0.7578125,0.7610630719417499,0.7852084024970544,0.7665999273661587,0.900990099009901,0.8504672897196262,3.027865378447331,0.5799343740678133,0.7836771882241399,0.7578125,0.0,0.7612198766851703,0.0014654781960770644,0.7851850734977669,0.003948694107804609,0.7663419078542505,0.0010754897664676248,0.9007724301841948,0.0286070186980647,0.8502521981202281,0.02489909548020916,3.0271249730318437,0.06695631147966886,0.5798800146367916,0.019072800951417498,False
xapi,xapi,xapi_gated_k1_c16_h32,xapi_gated_fusion_v30,fusion,False,,1,16,32,ce,True,none,0.15,64,,standard,False,low_f1_tuned,0.475,1.0,0.8486898865250899,0.7552083333333334,0.7579389792283345,0.7845639593545154,0.7636192439839004,0.9108910891089109,0.847926267281106,3.0488642010864746,0.5740877001093765,0.7836771882241399,0.7552083333333334,0.7579389792283345,0.7845639593545154,0.7636192439839004,0.9108910891089109,0.847926267281106,3.0488642010864746,0.5740877001093765,0.7836771882241399,0.7552083333333334,0.009743899444723805,0.7581172417524299,0.009718750881060454,0.7845838228965164,0.012940190438046575,0.7634251203302117,0.009424969436120544,0.9108734402852049,0.024047660540520578,0.8477929984779301,0.020449054554862064,3.0462381580965663,0.12651482451911908,0.5741624874237815,0.03444622823243191,False
xapi,xapi,xapi_gated_k1_c16_h32,xapi_gated_fusion_v30,fusion,False,,1,16,32,ce,True,none,0.15,64,,standard,False,low_recall_priority,0.1,1.0,0.9235168316831683,0.7083333333333334,0.7213849255173607,0.7557007180007941,0.71049067112225,0.9603960396039604,0.776,3.6377290878605386,0.39367604653475186,0.7836771882241399,0.7083333333333334,0.7213849255173607,0.7557007180007941,0.71049067112225,0.9603960396039604,0.776,3.6377290878605386,0.39367604653475186,0.7836771882241399,0.7083333333333334,0.003682847818679935,0.7221862455644658,0.003195505375698418,0.7557010842614558,0.0023941626378996377,0.7102489401919897,0.004896202457821935,0.960190136660725,0.02815922902215753,0.7760728982951205,0.027155276124999336,3.637193862036321,0.0623997326274795,0.3934564166011048,0.0257969675160084,False
xapi,xapi,xapi_gated_k1_c16_h32,xapi_gated_fusion_v30,fusion,False,,1,16,32,ce,True,none,0.15,64,,standard,False,balanced_low_macro,0.475,1.0,0.8215139610894544,0.7552083333333334,0.7579389792283345,0.7845639593545154,0.7636192439839004,0.9108910891089109,0.847926267281106,3.0488642010864746,0.5740877001093765,0.7836771882241399,0.7552083333333334,0.7579389792283345,0.7845639593545154,0.7636192439839004,0.9108910891089109,0.847926267281106,3.0488642010864746,0.5740877001093765,0.7836771882241399,0.7552083333333334,0.009743899444723805,0.7581172417524299,0.009718750881060454,0.7845838228965164,0.012940190438046575,0.7634251203302117,0.009424969436120544,0.9108734402852049,0.024047660540520578,0.8477929984779301,0.020449054554862064,3.0462381580965663,0.12651482451911908,0.5741624874237815,0.03444622823243191,False
xapi,xapi,xapi_seq_k1_c16_h64,xapi_sequence_only_v30,sequence,False,,1,16,64,ce,True,none,0.15,64,,standard,False,argmax,,1.0,0.6391342495465455,0.6354166666666666,0.650704221377514,0.6904041696601925,0.6391342495465455,0.9207920792079208,0.7914893617021277,3.9212628174267197,0.2954757880083523,0.6500099506469379,0.6354166666666666,0.650704221377514,0.6904041696601925,0.6391342495465455,0.9207920792079208,0.7914893617021277,3.9212628174267197,0.2954757880083523,0.6500099506469379,0.6354166666666666,0.03273386742181389,0.6561600338600257,0.04463677402565015,0.6904903375491611,0.03540436409758354,0.6375132039959296,0.032055408273002836,0.9206773618538323,0.014536101987789748,0.7917610481900955,0.023709556418823458,3.917034400744337,0.1820538017147292,0.2950900218990224,0.06800356833284728,False
xapi,xapi,xapi_seq_k1_c16_h64,xapi_sequence_only_v30,sequence,False,,1,16,64,ce,True,none,0.15,64,,standard,False,low_f1_tuned,0.525,1.0,0.7901180638454283,0.6380208333333334,0.6521222121035027,0.6883927259122674,0.6443796349019619,0.8910891089108911,0.7894736842105263,3.904958119707133,0.30132246196678925,0.6500099506469379,0.6380208333333334,0.6521222121035027,0.6883927259122674,0.6443796349019619,0.8910891089108911,0.7894736842105263,3.904958119707133,0.30132246196678925,0.6500099506469379,0.6380208333333334,0.03513212907091677,0.6573394273856131,0.04713140668117471,0.6885533054263705,0.03777986200183922,0.643027632355755,0.03422655615354391,0.8912655971479501,0.027121433252589915,0.7898621537862045,0.011329087792126952,3.9012060845454886,0.17114030084092957,0.30109933434984315,0.062180888288997545,False
xapi,xapi,xapi_seq_k1_c16_h64,xapi_sequence_only_v30,sequence,False,,1,16,64,ce,True,none,0.15,64,,standard,False,low_recall_priority,0.125,1.0,0.9177538692497409,0.5729166666666666,0.6109571322985957,0.6497066087798441,0.5518442417977958,0.9702970297029703,0.7075812274368231,4.589531793476687,0.03488117728944995,0.6500099506469379,0.5729166666666666,0.6109571322985957,0.6497066087798441,0.5518442417977958,0.9702970297029703,0.7075812274368231,4.589531793476687,0.03488117728944995,0.6500099506469379,0.5729166666666666,0.053496454646286815,0.6205787966929274,0.06565949947987518,0.6498420739906807,0.04815831413765368,0.5480563822385838,0.06494220925444945,0.9699940582293524,0.024745887608982508,0.7102124183006536,0.05334898507198161,4.57096155052207,0.41244707173429984,0.033999125308916356,0.17205356011845524,False
xapi,xapi,xapi_seq_k1_c16_h64,xapi_sequence_only_v30,sequence,False,,1,16,64,ce,True,none,0.15,64,,standard,False,balanced_low_macro,0.475,1.0,0.7425251031811329,0.6354166666666666,0.6495934959349593,0.6877482827697282,0.6406157629179212,0.900990099009901,0.7878787878787878,3.9212628174267197,0.2954757880083523,0.6500099506469379,0.6354166666666666,0.6495934959349593,0.6877482827697282,0.6406157629179212,0.900990099009901,0.7878787878787878,3.9212628174267197,0.2954757880083523,0.6500099506469379,0.6354166666666666,0.03513212907091677,0.6552885961618259,0.046990803376949275,0.6878878345596612,0.038459749574343255,0.6392033851839005,0.03397475599626092,0.9010695187165775,0.013279558311721337,0.788283902207953,0.01715177934933951,3.917123890027162,0.18011805437491277,0.29518728364495933,0.06609999192150494,False
xapi,xapi,xapi_gated_k1_c16_h64,xapi_gated_fusion_v30,fusion,False,,1,16,64,ce,True,none,0.15,64,,standard,False,argmax,,1.0,0.7613695980064267,0.7526041666666666,0.7559531902400192,0.7692907253976721,0.7613695980064267,0.8613861386138614,0.8365384615384616,3.0697193818545263,0.5682410261509396,0.7832114775342984,0.7526041666666666,0.7559531902400192,0.7692907253976721,0.7613695980064267,0.8613861386138614,0.8365384615384616,3.0697193818545263,0.5682410261509396,0.7832114775342984,0.7526041666666666,0.003682847818679935,0.7598161780236029,0.007825297541356696,0.7692294089352912,0.009312707030349076,0.760690358869216,0.0032666116345104078,0.8612596553773025,0.06071227861983266,0.8357786823458465,0.014350577011070674,3.0689759022075047,0.06755734603258834,0.5682648274874292,0.017897668493134622,False
xapi,xapi,xapi_gated_k1_c16_h64,xapi_gated_fusion_v30,fusion,False,,1,16,64,ce,True,none,0.15,64,,standard,False,low_f1_tuned,0.5499999999999999,1.0,0.8397885123580389,0.7552083333333334,0.7600634132892198,0.769935168540211,0.7641221141364613,0.8514851485148515,0.8390243902439024,3.0488642010864746,0.5740877001093765,0.7832114775342984,0.7552083333333334,0.7600634132892198,0.769935168540211,0.7641221141364613,0.8514851485148515,0.8390243902439024,3.0488642010864746,0.5740877001093765,0.7832114775342984,0.7552083333333334,0.003682847818679935,0.7639384388416114,0.0019802460574234564,0.7698948798020006,0.01534256035435071,0.7634472262307893,0.004690280203903007,0.8514557338086751,0.07207443720549463,0.8377832377832378,0.027540951656166088,3.0482762058820363,0.05987561540463726,0.5741768781923131,0.013441870494327027,False
xapi,xapi,xapi_gated_k1_c16_h64,xapi_gated_fusion_v30,fusion,False,,1,16,64,ce,True,none,0.15,64,,standard,False,low_recall_priority,0.15,1.0,0.9279876135761724,0.7239583333333334,0.7269705347081578,0.7608739073845099,0.7286444438259094,0.9603960396039604,0.7983539094650206,3.48415311326392,0.4437903947499253,0.7832114775342984,0.7239583333333334,0.7269705347081578,0.7608739073845099,0.7286444438259094,0.9603960396039604,0.7983539094650206,3.48415311326392,0.4437903947499253,0.7832114775342984,0.7239583333333334,0.01327869664998121,0.7285755056085086,0.013672135959797082,0.7606842045696536,0.012625546363518593,0.7282757003154158,0.013033933675434362,0.9598930481283423,0.03787616641867342,0.7977953088149974,0.021036205630113703,3.4814326684824675,0.1376571519744311,0.44350637908105545,0.04653399221263659,False
xapi,xapi,xapi_gated_k1_c16_h64,xapi_gated_fusion_v30,fusion,False,,1,16,64,ce,True,none,0.15,64,,standard,False,balanced_low_macro,0.32499999999999996,1.0,0.8110360320610758,0.7447916666666666,0.7441993086415964,0.770013282860519,0.7522121051532816,0.9108910891089109,0.8288288288288288,3.183412411757756,0.5356666998110768,0.7832114775342984,0.7447916666666666,0.7441993086415964,0.770013282860519,0.7522121051532816,0.9108910891089109,0.8288288288288288,3.183412411757756,0.5356666998110768,0.7832114775342984,0.7447916666666666,0.016053161466065044,0.746049364582904,0.016968971692486165,0.7699345288354578,0.012886668185813209,0.7518717568348712,0.01597762502729263,0.9105763517528223,0.025483893421280258,0.8286469598654169,0.024309865160109186,3.1787882769104296,0.17152164268731201,0.535326259274505,0.052376585250854445,False
xapi,xapi,xapi_seq_k1_c32_h32,xapi_sequence_only_v30,sequence,False,,1,32,32,ce,True,none,0.15,64,,standard,False,argmax,,1.0,0.6278957561858163,0.6276041666666666,0.6448466566113625,0.6869654265333104,0.6278957561858163,0.9108910891089109,0.7763713080168776,3.9406402821538196,0.2884955752212388,0.6514010789330753,0.6276041666666666,0.6448466566113625,0.6869654265333104,0.6278957561858163,0.9108910891089109,0.7763713080168776,3.9406402821538196,0.2884955752212388,0.6514010789330753,0.6276041666666666,0.03146626555623586,0.6451406693651474,0.03382219586456144,0.687048317466274,0.02839612030819252,0.6277284630452313,0.03196193089338847,0.9108734402852049,0.0012604398951631913,0.7765606404846911,0.019225157292981562,3.933684237658151,0.23403878254071708,0.2879305256688492,0.0878419132448381,False
xapi,xapi,xapi_seq_k1_c32_h32,xapi_sequence_only_v30,sequence,False,,1,32,32,ce,True,none,0.15,64,,standard,False,low_f1_tuned,0.49999999999999994,1.0,0.7937472035276795,0.640625,0.6593742730238421,0.6968273594721665,0.643755251817418,0.9108910891089109,0.7931034482758621,3.8588372601082828,0.3177289450134234,0.6514010789330753,0.640625,0.6593742730238421,0.6968273594721665,0.643755251817418,0.9108910891089109,0.7931034482758621,3.8588372601082828,0.3177289450134234,0.6514010789330753,0.640625,0.03375385780420761,0.6593087605186819,0.03727785768996654,0.6968645246509023,0.03100972498284712,0.6436309249937971,0.03401444808808999,0.9108734402852049,0.0012604398951631913,0.7932734598290895,0.016083912478516718,3.8513716637739552,0.239919377039532,0.3172962557013947,0.08589136629849212,False
xapi,xapi,xapi_seq_k1_c32_h32,xapi_sequence_only_v30,sequence,False,,1,32,32,ce,True,none,0.15,64,,standard,False,low_recall_priority,0.2,1.0,0.9164084347366035,0.5963541666666666,0.6241355935319165,0.6699365047062166,0.5815907295318111,0.9603960396039604,0.7404580152671756,4.247854850784491,0.17323257432633976,0.6514010789330753,0.5963541666666666,0.6241355935319165,0.6699365047062166,0.5815907295318111,0.9603960396039604,0.7404580152671756,4.247854850784491,0.17323257432633976,0.6514010789330753,0.5963541666666666,0.04247267299557315,0.6210760141942848,0.064554898217198,0.6700703407359754,0.03479556786891396,0.580656010094227,0.04957889709621398,0.960190136660725,0.014705132110237145,0.7415343915343916,0.039979488596184144,4.2428187353609905,0.20678494191574587,0.17251802079639975,0.08865619214869651,False
xapi,xapi,xapi_seq_k1_c32_h32,xapi_sequence_only_v30,sequence,False,,1,32,32,ce,True,none,0.15,64,,standard,False,balanced_low_macro,0.49999999999999994,1.0,0.7478762602549023,0.640625,0.6593742730238421,0.6968273594721665,0.643755251817418,0.9108910891089109,0.7931034482758621,3.8588372601082828,0.3177289450134234,0.6514010789330753,0.640625,0.6593742730238421,0.6968273594721665,0.643755251817418,0.9108910891089109,0.7931034482758621,3.8588372601082828,0.3177289450134234,0.6514010789330753,0.640625,0.03375385780420761,0.6593087605186819,0.03727785768996654,0.6968645246509023,0.03100972498284712,0.6436309249937971,0.03401444808808999,0.9108734402852049,0.0012604398951631913,0.7932734598290895,0.016083912478516718,3.8513716637739552,0.239919377039532,0.3172962557013947,0.08589136629849212,False
xapi,xapi,xapi_gated_k1_c32_h32,xapi_gated_fusion_v30,fusion,False,,1,32,32,ce,True,none,0.15,64,,standard,False,argmax,,1.0,0.746343291093937,0.7369791666666666,0.7395643945099236,0.7582091127206773,0.746343291093937,0.8811881188118812,0.839622641509434,3.189847991414847,0.5337874117530078,0.7429043190596939,0.7369791666666666,0.7395643945099236,0.7582091127206773,0.746343291093937,0.8811881188118812,0.839622641509434,3.189847991414847,0.5337874117530078,0.7429043190596939,0.7369791666666666,0.003682847818679935,0.7412225701372988,0.007350935831220599,0.7580474507719089,0.003698865205340737,0.7463004347079009,0.005586533569576122,0.8808674985145574,0.042683672125820915,0.8397205134047239,0.00830266409858839,3.186518105152088,0.14571401398382747,0.5339762801002005,0.04062033594902145,False
xapi,xapi,xapi_gated_k1_c32_h32,xapi_gated_fusion_v30,fusion,False,,1,32,32,ce,True,none,0.15,64,,standard,False,low_f1_tuned,0.37499999999999994,1.0,0.848959343900454,0.7369791666666666,0.7369057025862302,0.7661767733920698,0.7450581861683502,0.9405940594059405,0.8482142857142857,3.189847991414847,0.5337874117530078,0.7429043190596939,0.7369791666666666,0.7369057025862302,0.7661767733920698,0.7450581861683502,0.9405940594059405,0.8482142857142857,3.189847991414847,0.5337874117530078,0.7429043190596939,0.7369791666666666,0.01473139127471974,0.7378876530015686,0.014048235814821326,0.7659539892512028,0.014684363600120976,0.7449548485880567,0.015056774089342449,0.9399881164587046,0.043275103067269394,0.8480048221820374,0.02279727040166593,3.183224908368143,0.20544924209633542,0.5337817566083266,0.05967189878302275,False
xapi,xapi,xapi_gated_k1_c32_h32,xapi_gated_fusion_v30,fusion,False,,1,32,32,ce,True,none,0.15,64,,standard,False,low_recall_priority,0.25,1.0,0.9327236113441852,0.7213541666666666,0.7220585587093052,0.7569983407559068,0.727258318109604,0.9603960396039604,0.8220338983050848,3.4054375942503095,0.46863875907328223,0.7429043190596939,0.7213541666666666,0.7220585587093052,0.7569983407559068,0.727258318109604,0.9603960396039604,0.8220338983050848,3.4054375942503095,0.46863875907328223,0.7429043190596939,0.7213541666666666,0.009743899444723805,0.7230061797228097,0.011296619741737962,0.7568203783374061,0.011523107635296365,0.7272444059960955,0.007697233319177823,0.9598930481283423,0.03787616641867342,0.8216930344979124,0.007889726437541811,3.404288672187739,0.08845249995095579,0.4687938704310439,0.02366065231270714,False
xapi,xapi,xapi_gated_k1_c32_h32,xapi_gated_fusion_v30,fusion,False,,1,32,32,ce,True,none,0.15,64,,standard,False,balanced_low_macro,0.37499999999999994,1.0,0.8197311793642317,0.7369791666666666,0.7369057025862302,0.7661767733920698,0.7450581861683502,0.9405940594059405,0.8482142857142857,3.189847991414847,0.5337874117530078,0.7429043190596939,0.7369791666666666,0.7369057025862302,0.7661767733920698,0.7450581861683502,0.9405940594059405,0.8482142857142857,3.189847991414847,0.5337874117530078,0.7429043190596939,0.7369791666666666,0.01473139127471974,0.7378876530015686,0.014048235814821326,0.7659539892512028,0.014684363600120976,0.7449548485880567,0.015056774089342449,0.9399881164587046,0.043275103067269394,0.8480048221820374,0.02279727040166593,3.183224908368143,0.20544924209633542,0.5337817566083266,0.05967189878302275,False
