dataset,scenario,model_id,outer_fold,trial,state,params,inner_fold_macro_f1,inner_objective,threshold,outer_rows_used_for_selection,selected_epochs
student_por,S0_EARLY_NO_GRADE,decision_tree,1,11,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 5}","[0.3942105859684914, 0.32270648372343286, 0.3961736690691362]",0.3710302462536868,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,2,0,COMPLETE,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}","[0.32115971953370326, 0.3082631367829924, 0.36585284168927296]",0.3317585660019895,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,2,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}","[0.508546975343653, 0.4044261396591266, 0.2965058190601669]",0.4031596446876488,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,2,2,COMPLETE,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}","[0.32115971953370326, 0.3082631367829924, 0.34938271604938276]",0.3262685241220261,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,2,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}","[0.508546975343653, 0.4044261396591266, 0.30324136053505324]",0.4054048251792776,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,2,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 2}","[0.45271802414659557, 0.4360656776974769, 0.40778371954842546]",0.432189140464166,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,2,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 5, ""min_samples_leaf"": 2}","[0.5009546721655783, 0.503343973248214, 0.4371285001981702]",0.4804757152039875,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,2,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 5}","[0.40170940170940167, 0.4095857583019514, 0.3687132510661923]",0.3933361370258484,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,2,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 5, ""min_samples_leaf"": 5}","[0.4974457215836526, 0.43866763565891476, 0.44096275333733526]",0.4590253701933008,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,2,8,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 2}","[0.42501899090886813, 0.4423798798798799, 0.39262576503955815]",0.4200082119427687,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,2,9,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 2}","[0.4129427285951084, 0.468370544457501, 0.423572459286745]",0.4349619107797848,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,2,10,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 5}","[0.4262613262613262, 0.4082190554130795, 0.37639826060878695]",0.4036262140943976,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,2,11,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 5}","[0.4122917114920271, 0.5048433048433049, 0.43682054164386397]",0.4513185193263986,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,3,0,COMPLETE,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}","[0.3566871724766461, 0.37796092796092795, 0.3131815044858523]",0.3492765349744754,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,3,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}","[0.3830432489451477, 0.40067379451301616, 0.32430555555555557]",0.3693408663379064,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,3,2,COMPLETE,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}","[0.3769083969465649, 0.4026869455006337, 0.2943300063707794]",0.3579751162726594,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,3,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}","[0.3830432489451477, 0.3879826560639085, 0.3319021597710123]",0.3676426882600228,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,3,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 2}","[0.4220824598183089, 0.4585267240134496, 0.3208270487682252]",0.4004787441999946,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,3,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 5, ""min_samples_leaf"": 2}","[0.4766035092122049, 0.38357302652604663, 0.30765767972141167]",0.3892780718198877,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,3,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 5}","[0.34896943852167733, 0.4823118957545187, 0.3641154167469957]",0.3984655836743973,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,3,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 5, ""min_samples_leaf"": 5}","[0.46122604020570357, 0.3822695035460993, 0.3347001257449019]",0.3927318898322349,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,3,8,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 2}","[0.399529889947982, 0.4023391812865498, 0.4022759755604525]",0.4013816822649947,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,3,9,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 2}","[0.3998014323196082, 0.45781505728314237, 0.37795255703057123]",0.4118563488777739,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,3,10,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 5}","[0.42094374822785335, 0.4754483611626468, 0.4897402820777434]",0.4620441304894145,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,3,11,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 5}","[0.41562724014336916, 0.4594517910523383, 0.4318074165678267]",0.4356288159211781,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,4,0,COMPLETE,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}","[0.37881136950904387, 0.31016211941478844, 0.3759505703422053]",0.3549746864220125,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,4,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}","[0.3660917054893506, 0.43148998152480855, 0.3836170724536975]",0.3937329198226189,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,4,2,COMPLETE,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}","[0.3679870346537013, 0.31016211941478844, 0.3595268272074356]",0.3458919937586417,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,4,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}","[0.3626865399017298, 0.43148998152480855, 0.3836170724536975]",0.3925978646267453,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,4,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 2}","[0.39903721051262037, 0.44482539682539685, 0.3808396329577331]",0.4082340800985835,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,4,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 5, ""min_samples_leaf"": 2}","[0.37149679592219526, 0.37685425363261854, 0.480066400218431]",0.4094724832577482,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,4,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 5}","[0.3452205521171039, 0.41206519578612605, 0.35279762923186936]",0.3700277923783664,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,4,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 5, ""min_samples_leaf"": 5}","[0.3549292586304471, 0.44180554247873705, 0.469150641025641]",0.4219618140449417,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,4,8,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 2}","[0.5428283444761931, 0.42961763963406613, 0.4032263213679143]",0.4585574351593912,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,4,9,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 2}","[0.5102831830406581, 0.4481209897291867, 0.48110104906180706]",0.4798350739438839,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,4,10,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 5}","[0.4875480246743506, 0.45219052306538465, 0.3678526435730162]",0.4358637304375838,,False,
student_por,S0_EARLY_NO_GRADE,decision_tree,4,11,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 5}","[0.4672145119820447, 0.4875888401899962, 0.5031153102720087]",0.4859728874813498,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,0,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.5347729789590255, 0.5603256265625323, 0.468378355966178]",0.5211589871625787,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,1,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.5078850520710986, 0.5283560730808438, 0.5473365500135643]",0.5278592250551689,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,2,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.5347729789590255, 0.5603256265625323, 0.468378355966178]",0.5211589871625787,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,3,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.5078850520710986, 0.5283560730808438, 0.5473365500135643]",0.5278592250551689,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,4,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.48635383820569006, 0.5312354312354313, 0.5046008090716637]",0.5073966928375949,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,5,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.49805870648083195, 0.5529074529074529, 0.5150652106155619]",0.522010456667949,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,6,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.48635383820569006, 0.5312354312354313, 0.5046008090716637]",0.5073966928375949,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,0,7,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.49805870648083195, 0.5529074529074529, 0.5150652106155619]",0.522010456667949,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,0,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.3941056910569105, 0.4280931884949101, 0.403174334208817]",0.4084577379202125,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,1,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.4631107478807109, 0.4430156248338067, 0.4299440972007344]",0.4453568233050839,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,2,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.3941056910569105, 0.4280931884949101, 0.403174334208817]",0.4084577379202125,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,3,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.4631107478807109, 0.4430156248338067, 0.4299440972007344]",0.4453568233050839,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,4,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.42562314416417757, 0.40526421539079766, 0.3636487378547582]",0.3981786991365778,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,5,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.4731411241777789, 0.4140332241598064, 0.38855019493177384]",0.4252415144231197,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,6,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.42562314416417757, 0.40526421539079766, 0.3636487378547582]",0.3981786991365778,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,1,7,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.4731411241777789, 0.4140332241598064, 0.38855019493177384]",0.4252415144231197,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,0,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.4576115334898119, 0.4433647206528562, 0.41955689733044904]",0.4401777171577057,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,1,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.40184894470608756, 0.4377145842663084, 0.4098874951643588]",0.4164836747122515,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,2,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.4576115334898119, 0.43770048994277183, 0.41955689733044904]",0.4382896402543443,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,3,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.40184894470608756, 0.4377145842663084, 0.4098874951643588]",0.4164836747122515,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,4,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.39654827695311967, 0.42744379633688107, 0.4425987449243263]",0.4221969394047757,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,5,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.4152630023640662, 0.4291666666666667, 0.4465647621984347]",0.4303314770763892,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,6,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.39654827695311967, 0.42744379633688107, 0.4425987449243263]",0.4221969394047757,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,2,7,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.4152630023640662, 0.4291666666666667, 0.4465647621984347]",0.4303314770763892,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,0,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.46872322450673104, 0.45134920634920633, 0.39367816091954017]",0.4379168639251591,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,1,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.4530573593073593, 0.44592322573236487, 0.4418726418726419]",0.4469510756374553,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,2,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.46872322450673104, 0.45134920634920633, 0.39367816091954017]",0.4379168639251591,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,3,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.4530573593073593, 0.44592322573236487, 0.4418726418726419]",0.4469510756374553,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,4,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.4697100513000094, 0.4344655966156526, 0.4021386430678466]",0.4354380969945028,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,5,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.4517691358695543, 0.4428226903442765, 0.4169590643274854]",0.4371836301804387,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,6,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.4697100513000094, 0.4344655966156526, 0.4021386430678466]",0.4354380969945028,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,3,7,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.4517691358695543, 0.4428226903442765, 0.4169590643274854]",0.4371836301804387,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,0,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.5031313938946634, 0.49390050453880247, 0.496868986321319]",0.4979669615849282,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,1,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.5336854171784166, 0.5089140465000334, 0.5082739617586165]",0.5169578084790222,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,2,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.5031313938946634, 0.49390050453880247, 0.496868986321319]",0.4979669615849282,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,3,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.5336854171784166, 0.5089140465000334, 0.5082739617586165]",0.5169578084790222,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,4,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.501777983920841, 0.4852990422610676, 0.48950342334589897]",0.4921934831759358,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,5,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.5505679592636114, 0.527313684032389, 0.5067943215582701]",0.5282253216180902,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,6,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.501777983920841, 0.4852990422610676, 0.48950342334589897]",0.4921934831759358,,False,
student_por,S0_EARLY_NO_GRADE,hist_gradient_boosting,4,7,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.5505679592636114, 0.527313684032389, 0.5067943215582701]",0.5282253216180902,,False,
student_por,S0_EARLY_NO_GRADE,svm,0,0,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": ""scale""}","[0.34174756256565364, 0.251984126984127, 0.4854054054054054]",0.359712364985062,,False,
student_por,S0_EARLY_NO_GRADE,svm,0,1,COMPLETE,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": ""scale""}","[0.37067894962631803, 0.25925925925925924, 0.4148233462707604]",0.3482538517187792,,False,
student_por,S0_EARLY_NO_GRADE,svm,0,2,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": 0.1}","[0.34174756256565364, 0.251984126984127, 0.4854054054054054]",0.359712364985062,,False,
student_por,S0_EARLY_NO_GRADE,svm,0,3,COMPLETE,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": 0.1}","[0.37067894962631803, 0.25925925925925924, 0.4148233462707604]",0.3482538517187792,,False,
student_por,S0_EARLY_NO_GRADE,svm,0,4,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}","[0.3367065385992125, 0.251984126984127, 0.4854054054054054]",0.3580320236629149,,False,
student_por,S0_EARLY_NO_GRADE,svm,0,5,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}","[0.34743034743034745, 0.24354243542435425, 0.44512732156333334]",0.3453667014726783,,False,
student_por,S0_EARLY_NO_GRADE,svm,0,6,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.1}","[0.3367065385992125, 0.251984126984127, 0.4854054054054054]",0.3580320236629149,,False,
student_por,S0_EARLY_NO_GRADE,svm,0,7,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}","[0.34743034743034745, 0.24354243542435425, 0.44512732156333334]",0.3453667014726783,,False,
student_por,S0_EARLY_NO_GRADE,svm,0,8,COMPLETE,"{""C"": 2.0, ""class_weight"": null, ""gamma"": ""scale""}","[0.36403411197626995, 0.251984126984127, 0.43881107576110295]",0.3516097715738333,,False,
student_por,S0_EARLY_NO_GRADE,svm,0,9,COMPLETE,"{""C"": 2.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}","[0.3367065385992125, 0.24354243542435425, 0.39979797979797976]",0.3266823179405155,,False,
student_por,S0_EARLY_NO_GRADE,svm,0,10,COMPLETE,"{""C"": 2.0, ""class_weight"": null, ""gamma"": 0.1}","[0.36403411197626995, 0.251984126984127, 0.43881107576110295]",0.3516097715738333,,False,
student_por,S0_EARLY_NO_GRADE,svm,0,11,COMPLETE,"{""C"": 2.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}","[0.3367065385992125, 0.24354243542435425, 0.39979797979797976]",0.3266823179405155,,False,
student_por,S0_EARLY_NO_GRADE,svm,1,0,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": ""scale""}","[0.274057298968331, 0.35504667595028105, 0.29262460386055894]",0.3072428595930569,,False,
student_por,S0_EARLY_NO_GRADE,svm,1,1,COMPLETE,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": ""scale""}","[0.25295508274231676, 0.3635067076703659, 0.27231542436469175]",0.2962590715924582,,False,
student_por,S0_EARLY_NO_GRADE,svm,1,2,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": 0.1}","[0.274057298968331, 0.35504667595028105, 0.29262460386055894]",0.3072428595930569,,False,
student_por,S0_EARLY_NO_GRADE,svm,1,3,COMPLETE,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": 0.1}","[0.25295508274231676, 0.3635067076703659, 0.27231542436469175]",0.2962590715924582,,False,
student_por,S0_EARLY_NO_GRADE,svm,1,4,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}","[0.274057298968331, 0.35504667595028105, 0.29262460386055894]",0.3072428595930569,,False,
student_por,S0_EARLY_NO_GRADE,svm,1,5,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}","[0.25295508274231676, 0.3198412698412698, 0.3101010101010101]",0.2942991208948656,,False,
student_por,S0_EARLY_NO_GRADE,svm,1,6,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.1}","[0.274057298968331, 0.35504667595028105, 0.29262460386055894]",0.3072428595930569,,False,
student_por,S0_EARLY_NO_GRADE,svm,1,7,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}","[0.25295508274231676, 0.3198412698412698, 0.3101010101010101]",0.2942991208948656,,False,
student_por,S0_EARLY_NO_GRADE,svm,1,8,COMPLETE,"{""C"": 2.0, ""class_weight"": null, ""gamma"": ""scale""}","[0.25295508274231676, 0.32774554051149796, 0.29753489624356383]",0.2927451731657928,,False,
student_por,S0_EARLY_NO_GRADE,svm,1,9,COMPLETE,"{""C"": 2.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}","[0.254416961130742, 0.32368868946309765, 0.32967486870832596]",0.3025935064340552,,False,
student_por,S0_EARLY_NO_GRADE,svm,1,10,COMPLETE,"{""C"": 2.0, ""class_weight"": null, ""gamma"": 0.1}","[0.25295508274231676, 0.32774554051149796, 0.29753489624356383]",0.2927451731657928,,False,
student_por,S0_EARLY_NO_GRADE,svm,1,11,COMPLETE,"{""C"": 2.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}","[0.254416961130742, 0.32368868946309765, 0.32967486870832596]",0.3025935064340552,,False,
student_por,S0_EARLY_NO_GRADE,svm,2,0,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": ""scale""}","[0.3226890484955001, 0.3014880690323149, 0.3278676204335677]",0.3173482459871276,,False,
student_por,S0_EARLY_NO_GRADE,svm,2,1,COMPLETE,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": ""scale""}","[0.31205007824726133, 0.34264069264069263, 0.292326139088729]",0.315672303325561,,False,
student_por,S0_EARLY_NO_GRADE,svm,2,2,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": 0.1}","[0.3226890484955001, 0.3014880690323149, 0.3278676204335677]",0.3173482459871276,,False,
student_por,S0_EARLY_NO_GRADE,svm,2,3,COMPLETE,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": 0.1}","[0.31205007824726133, 0.34264069264069263, 0.292326139088729]",0.315672303325561,,False,
student_por,S0_EARLY_NO_GRADE,svm,2,4,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}","[0.3226890484955001, 0.3014880690323149, 0.3395176887053506]",0.3212316020777219,,False,
student_por,S0_EARLY_NO_GRADE,svm,2,5,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}","[0.34046945320289973, 0.336141269159732, 0.2915131309586477]",0.3227079511070931,,False,
student_por,S0_EARLY_NO_GRADE,svm,2,6,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.1}","[0.3226890484955001, 0.3014880690323149, 0.3395176887053506]",0.3212316020777219,,False,
student_por,S0_EARLY_NO_GRADE,svm,2,7,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}","[0.34046945320289973, 0.336141269159732, 0.2915131309586477]",0.3227079511070931,,False,
