candidate,outer_fold,seed,epoch,train_loss,validation_macro_f1_at_0_5,validation_nll,gradient_norm,learning_rate
cnn_bilstm_full,0,1201,8,0.3486864348737205,0.8280162687716317,0.36072735312898185,0.3838299625530476,4.4107008342521264e-05
cnn_bilstm_full,0,1201,9,0.3514862983691983,0.8277920404784873,0.36167732211182585,0.36475031732059104,0.0
cnn_bilstm_full,0,2026,1,0.4540440156692412,0.8134560062857215,0.39234962916530935,0.4836986493773577,0.0014186330051454148
cnn_bilstm_full,0,2026,2,0.39243636334814674,0.8106176859398351,0.3841246109300805,0.3293735501242847,0.001291631936274074
cnn_bilstm_full,0,2026,3,0.3846279346361393,0.8212711060519826,0.3715614452595883,0.34345374310888893,0.001097055010115952
cnn_bilstm_full,0,2026,4,0.37105018990795785,0.8279166666666666,0.3668896739129406,0.38548118639283063,0.0008583710756153086
cnn_bilstm_full,0,2026,5,0.36307430921531303,0.8261320460250663,0.3642394103475034,0.32968194419290964,0.0006043689378726273
cnn_bilstm_full,0,2026,6,0.3571158196867966,0.8249689231357782,0.3736519657379759,0.3481531328544384,0.0003656850033719841
cnn_bilstm_full,0,2026,7,0.3552184998989105,0.8290793622602061,0.3659312538975731,0.36002640535191793,0.00017110807721386188
cnn_bilstm_full,0,2026,8,0.3538776759694262,0.8280560606138647,0.36045390294857577,0.332441393558572,4.4107008342521264e-05
cnn_bilstm_full,0,2026,9,0.34484651648416753,0.8272284382935249,0.36155303494797897,0.3512400512288256,0.0
cnn_bilstm_full,0,3407,1,0.46242164874949104,0.8229606935010689,0.38546193637523485,0.4268128464861614,0.0014186330051454148
cnn_bilstm_full,0,3407,2,0.3854347420174901,0.8219845911845798,0.37700731758215345,0.4691302521926601,0.001291631936274074
cnn_bilstm_full,0,3407,3,0.36943627312415983,0.8202412406049713,0.3702546930060197,0.4011153767748577,0.001097055010115952
cnn_bilstm_full,0,3407,4,0.3667405632937827,0.825471550093064,0.3659697547347748,0.43975849340601664,0.0008583710756153086
cnn_bilstm_full,0,3407,5,0.35933095834604123,0.8255959746375883,0.37078873509921567,0.43948499858379364,0.0006043689378726273
cnn_bilstm_full,0,3407,6,0.35583077407464747,0.8285221207813738,0.36075687158984804,0.4211585430837259,0.0003656850033719841
cnn_bilstm_full,0,3407,7,0.34900817093325825,0.8300542269173725,0.3672020813625847,0.428605516145869,0.00017110807721386188
cnn_bilstm_full,0,3407,8,0.35432891511335607,0.8287897004667002,0.3619542807472792,0.4567290733500225,4.4107008342521264e-05
cnn_bilstm_full,0,3407,9,0.3433508967481008,0.8284341905705659,0.36291290184226,0.3873811731251275,0.0
cnn_bilstm_full,0,7319,1,0.46685719853494223,0.817415548207223,0.390925223946666,0.4475308689402371,0.0014186330051454148
cnn_bilstm_full,0,7319,2,0.39210622339713863,0.8173778723775115,0.37710227911587013,0.37115423781115836,0.001291631936274074
cnn_bilstm_full,0,7319,3,0.3770667670703516,0.8261442398656453,0.3756891494799083,0.3981240816959521,0.001097055010115952
cnn_bilstm_full,0,7319,4,0.3713315158355527,0.8251988300204569,0.37637253367195644,0.38260917583616766,0.0008583710756153086
cnn_bilstm_full,0,7319,5,0.3632522719662364,0.8258717422478629,0.37012414275394423,0.3651185191986037,0.0006043689378726273
cnn_bilstm_full,0,7319,6,0.3567711703661012,0.825795362276049,0.36398172042935806,0.36224396635846395,0.0003656850033719841
cnn_bilstm_full,0,7319,7,0.355949589392034,0.8281043177785323,0.36250078240604544,0.4003703964919579,0.00017110807721386188
cnn_bilstm_full,0,7319,8,0.35035814599293036,0.8288786067510063,0.3659070123566718,0.37494839764222865,4.4107008342521264e-05
cnn_bilstm_full,0,7319,9,0.3520182523785568,0.8279056612827966,0.36395571958689665,0.4185089636139753,0.0
cnn_only,0,42,1,0.4582109916500929,0.8170426537974802,0.3879538186480387,0.4449961759695193,0.0014186330051454148
cnn_only,0,42,2,0.3864651678538904,0.8166099919653761,0.38157452297831645,0.4234806095681539,0.001291631936274074
cnn_only,0,42,3,0.3742910449097796,0.8210387546090105,0.3706176228834903,0.4400188566707983,0.001097055010115952
cnn_only,0,42,4,0.3625199583972373,0.822331841198406,0.3690939707717781,0.5049360438090998,0.0008583710756153086
cnn_only,0,42,5,0.3573725121777232,0.8256520651258233,0.3654364086148478,0.5943965926402952,0.0006043689378726273
cnn_only,0,42,6,0.3540141080937734,0.8245395126941402,0.3662921910044922,0.5710452424316872,0.0003656850033719841
cnn_only,0,42,7,0.3429380386340909,0.8165423807685597,0.3738863537195942,0.6105557636516851,0.00017110807721386188
cnn_only,0,42,8,0.33507255664685875,0.8205374039955523,0.37401357689918224,0.6790806861912332,4.4107008342521264e-05
cnn_only,0,42,9,0.331020152059997,0.8209736925071746,0.3681521342721517,0.7217309685741983,0.0
bilstm_only,0,42,1,0.4597185581195645,0.8223014560752069,0.3866826086623898,0.46723171923218704,0.0014186330051454148
bilstm_only,0,42,2,0.3863112533964762,0.8134333597397956,0.37821727531646154,0.43876041108515207,0.001291631936274074
bilstm_only,0,42,3,0.3695609460516674,0.8269427179667842,0.36618390224580344,0.4079697829921071,0.001097055010115952
bilstm_only,0,42,4,0.3638271769372428,0.8314687466180364,0.367739084050695,0.47424450916488,0.0008583710756153086
bilstm_only,0,42,5,0.35900598546353785,0.8264572932992442,0.36088559073188875,0.4977865197309634,0.0006043689378726273
bilstm_only,0,42,6,0.3502577172546852,0.8292523333318548,0.36122777149472474,0.461425962971478,0.0003656850033719841
bilstm_only,0,42,7,0.34275019532296713,0.8195808890760012,0.3667206524718677,0.5180718884235476,0.00017110807721386188
bilstm_only,0,42,8,0.3396702873997572,0.8261677057388758,0.36183450028105313,0.5662336451251332,4.4107008342521264e-05
bilstm_only,0,42,9,0.3381699421783773,0.828104602672862,0.3620617191837418,0.5478849222020405,0.0
cnn_bilstm_full,1,42,1,0.44846572963202874,0.8129062298444911,0.40159914647974815,0.42860544890892216,0.0014269442174806492
cnn_bilstm_full,1,42,2,0.38891149148708437,0.8171865535580619,0.3883971597446228,0.37915445173658974,0.001323060771375958
cnn_bilstm_full,1,42,3,0.3772556367443829,0.8206757943218206,0.37826918181473157,0.36394447778783195,0.001161258510677119
cnn_bilstm_full,1,42,4,0.3678542789889545,0.8210846373533914,0.3782806589439107,0.3508675810767383,0.000957375768003974
cnn_bilstm_full,1,42,5,0.35756052121883486,0.824501463787178,0.3775311073425717,0.35831605951960493,0.000731370006743968
cnn_bilstm_full,1,42,6,0.3485025596327898,0.8254437436256981,0.370194236008891,0.3631636354981399,0.000505364245483962
cnn_bilstm_full,1,42,7,0.3511778770423517,0.8201915520964025,0.37214432971859923,0.40517699645786753,0.0003014815028108171
cnn_bilstm_full,1,42,8,0.3424814714164269,0.8201646723141633,0.3705150945761729,0.3678028692559498,0.00013967924211197806
cnn_bilstm_full,1,42,9,0.34275323806739433,0.8211767542614465,0.37356899998510684,0.40071904259483987,3.579579600728685e-05
cnn_bilstm_full,1,42,10,0.33755557130022745,0.8210244237820848,0.37469693129443016,0.39310771881080253,0.0
cnn_bilstm_full,1,1201,1,0.4478103758358374,0.8156442249323785,0.38768686055931123,0.44310608833301357,0.0014269442174806492
cnn_bilstm_full,1,1201,2,0.3827521582929099,0.8141327210782996,0.38965181014464284,0.3829093829887669,0.001323060771375958
cnn_bilstm_full,1,1201,3,0.37307462314280065,0.8141287944717053,0.3836019121595706,0.3998117784901363,0.001161258510677119
cnn_bilstm_full,1,1201,4,0.3670891944955035,0.8218892441431578,0.3791667029976835,0.38680895690510914,0.000957375768003974
cnn_bilstm_full,1,1201,5,0.3560331638266401,0.814052323236554,0.37188038855681943,0.35496117828822715,0.000731370006743968
cnn_bilstm_full,1,1201,6,0.3504317889853222,0.8236109731371479,0.3754386398865593,0.37479914761171107,0.000505364245483962
cnn_bilstm_full,1,1201,7,0.3473637612854562,0.8141059568958633,0.3764891692859589,0.3838710574115195,0.0003014815028108171
cnn_bilstm_full,1,1201,8,0.3436423649148243,0.8238799044689049,0.37032586934725964,0.377000423466287,0.00013967924211197806
cnn_bilstm_full,1,1201,9,0.3385107430016122,0.8234232299538802,0.3707288904852978,0.3842408555309947,3.579579600728685e-05
cnn_bilstm_full,1,1201,10,0.34210581314273,0.8212292347096801,0.37214052366361183,0.3839282480681815,0.0
cnn_bilstm_full,1,2026,1,0.44335478180792276,0.8098025494499845,0.4049858375625409,0.39259378175909926,0.0014269442174806492
cnn_bilstm_full,1,2026,2,0.38893494664168937,0.8173469607315762,0.3830311130017982,0.368062081133447,0.001323060771375958
cnn_bilstm_full,1,2026,3,0.37045242510190823,0.8203749002319358,0.38238509888613964,0.3720449463623326,0.001161258510677119
cnn_bilstm_full,1,2026,4,0.3677147081712397,0.8180015183621712,0.3804340267627935,0.3857052813215954,0.000957375768003974
cnn_bilstm_full,1,2026,5,0.36381045347306784,0.8233083396901959,0.37721086759259154,0.41935296538399486,0.000731370006743968
cnn_bilstm_full,1,2026,6,0.35414378672111324,0.8239175803583925,0.37282816878274744,0.3360913228697893,0.000505364245483962
cnn_bilstm_full,1,2026,7,0.34791961094228235,0.8242163370138376,0.3726913574236192,0.35077134828741957,0.0003014815028108171
cnn_bilstm_full,1,2026,8,0.34256388065291615,0.8173817610852223,0.37722751549522904,0.35687365473770516,0.00013967924211197806
cnn_bilstm_full,1,2026,9,0.3386745852668111,0.8212375687733051,0.37391385268931404,0.36840841101437083,3.579579600728685e-05
cnn_bilstm_full,1,2026,10,0.3430752594296525,0.8205663640599102,0.3752523809040585,0.3666384896127189,0.0
cnn_bilstm_full,1,3407,1,0.4642314903619813,0.8083449973619277,0.39441460676916335,0.4164035985382592,0.0014269442174806492
cnn_bilstm_full,1,3407,2,0.3831419123382103,0.8171717350794045,0.3804283765983866,0.36313416063785553,0.001323060771375958
cnn_bilstm_full,1,3407,3,0.3754823782095095,0.8187300483987231,0.37964419529771476,0.4047972054743185,0.001161258510677119
cnn_bilstm_full,1,3407,4,0.36365535855293274,0.8249823030479542,0.3839921287914994,0.40771244757059144,0.000957375768003974
cnn_bilstm_full,1,3407,5,0.35545232746659255,0.8111973788442175,0.37917086378303777,0.35804058284294316,0.000731370006743968
cnn_bilstm_full,1,3407,6,0.351248793485688,0.8257218211429543,0.37619651307411733,0.4252970920103352,0.000505364245483962
cnn_bilstm_full,1,3407,7,0.34624940084248057,0.8219295741309434,0.37303823903144373,0.4440027926026321,0.0003014815028108171
cnn_bilstm_full,1,3407,8,0.3367848788819662,0.8261421530555921,0.3768092099690532,0.41566570793710106,0.00013967924211197806
cnn_bilstm_full,1,3407,9,0.3333315802056615,0.8240675465604849,0.37402041713503076,0.40173329740035824,3.579579600728685e-05
cnn_bilstm_full,1,3407,10,0.3348077012271416,0.8247550710582336,0.3740432701885268,0.4192155098042837,0.0
cnn_bilstm_full,1,7319,1,0.46225096685130423,0.8089138897320247,0.39643870458310393,0.42038135194196935,0.0014269442174806492
cnn_bilstm_full,1,7319,2,0.3873820610162688,0.8184621792869216,0.3819447403881443,0.3668791375509122,0.001323060771375958
cnn_bilstm_full,1,7319,3,0.37744271537152735,0.8213798392084106,0.38191861495009355,0.3704039556224172,0.001161258510677119
cnn_bilstm_full,1,7319,4,0.3688131825226109,0.809215903149538,0.38388722205322323,0.39462386507813524,0.000957375768003974
cnn_bilstm_full,1,7319,5,0.3591513873600378,0.8211638301127897,0.37805012780328795,0.3789340875497678,0.000731370006743968
cnn_bilstm_full,1,7319,6,0.3538132949573238,0.8196348689083099,0.3736750917767574,0.3951791906502189,0.000505364245483962
cnn_bilstm_full,1,7319,7,0.348100186121173,0.81812735863196,0.37512049375979273,0.3574677894755108,0.0003014815028108171
cnn_bilstm_full,1,7319,8,0.34311568591652847,0.8212589322937262,0.37743522743855534,0.35079217647633903,0.00013967924211197806
cnn_bilstm_full,1,7319,9,0.3430163678599567,0.8200738830873666,0.37464640203536975,0.40371815678549977,3.579579600728685e-05
cnn_bilstm_full,1,7319,10,0.3404911334921674,0.8201459044923131,0.3742635386316326,0.37758609071010496,0.0
cnn_only,1,42,1,0.4525730173762252,0.8080396212111136,0.39488413795578775,0.4771644051482038,0.0014269442174806492
cnn_only,1,42,2,0.3840899736416049,0.8164207882556247,0.38395178337589914,0.44991899736043883,0.001323060771375958
cnn_only,1,42,3,0.37161881676534325,0.8193135399904512,0.3788374793527615,0.5015704559116829,0.001161258510677119
cnn_only,1,42,4,0.36110343220757274,0.8255142526977273,0.3724412730946679,0.49515664722861313,0.000957375768003974
cnn_only,1,42,5,0.34958059467920444,0.8104238017890638,0.3810356709795798,0.5246241674190615,0.000731370006743968
cnn_only,1,42,6,0.3423494245947861,0.8195491214994778,0.37234239267535546,0.6860359202070934,0.000505364245483962
cnn_only,1,42,7,0.33910832863028456,0.8190984224215465,0.37484476405274075,0.656331289105299,0.0003014815028108171
cnn_only,1,42,8,0.3292022525537305,0.814662238424243,0.3755802991609715,0.6554905285195607,0.00013967924211197806
cnn_only,1,42,9,0.32995197467687654,0.8154771781103718,0.3776215936751554,0.694744496810727,3.579579600728685e-05
cnn_only,1,42,10,0.320534786073173,0.8180657651085798,0.37938223982549407,0.6847905800109957,0.0
bilstm_only,1,42,1,0.45349014023455175,0.808929728049748,0.4155070236598463,0.46902410358917423,0.0014269442174806492
bilstm_only,1,42,2,0.3844696639514551,0.8231555774010204,0.38094662737508583,0.43847228332263666,0.001323060771375958
bilstm_only,1,42,3,0.3715477396802204,0.8221670514410422,0.37525522873722766,0.42268787033674193,0.001161258510677119
bilstm_only,1,42,4,0.36137543800400523,0.8177277737511585,0.37599779575679526,0.45964029394998784,0.000957375768003974
bilstm_only,1,42,5,0.35302672953140446,0.8223988022840618,0.37502801203685626,0.48964262953618676,0.000731370006743968
bilstm_only,1,42,6,0.3408112093442824,0.8230027823469537,0.37263675953662906,0.4395849777431023,0.000505364245483962
bilstm_only,1,42,7,0.3406915479316944,0.8184346176041941,0.3712698495106204,0.5132732703918363,0.0003014815028108171
bilstm_only,1,42,8,0.329506021447298,0.8162992688068382,0.3712218890454553,0.4811381559546401,0.00013967924211197806
bilstm_only,1,42,9,0.32888668702869883,0.8178194180433386,0.37437374861222283,0.5425289767544444,3.579579600728685e-05
bilstm_only,1,42,10,0.32126104359219715,0.8195704323075589,0.37623878532012406,0.5319386822421376,0.0
cnn_bilstm_full,2,42,1,0.4562585227191448,0.8156345365779094,0.383059639922576,0.3922348491847515,0.0014378191848311765
cnn_bilstm_full,2,42,2,0.3974914103746414,0.8203900291620045,0.37571278449957785,0.36675849594175813,0.0013647550121502405
cnn_bilstm_full,2,42,3,0.38220723420381547,0.8243610010396107,0.36402245007470974,0.3464814335107803,0.0012485266980690785
cnn_bilstm_full,2,42,4,0.3732608623802662,0.824328779320711,0.36214200788728934,0.33863910995423796,0.001097055010115952
cnn_bilstm_full,2,42,5,0.36511962190270425,0.8249433363553944,0.36019787237344736,0.3332850068807602,0.0009206624935060659
cnn_bilstm_full,2,42,6,0.36016459837555886,0.8290890656701062,0.3607016566494934,0.3717780217528343,0.000731370006743968
cnn_bilstm_full,2,42,7,0.35607987865805624,0.8268022637371758,0.360527068355794,0.36580571457743644,0.0005420775199818701
cnn_bilstm_full,2,42,8,0.35514665991067884,0.8260843847735833,0.3587635946780593,0.4089752770960331,0.00036568500337198415
cnn_bilstm_full,2,42,9,0.34861509054899215,0.8297147891073345,0.3555906959773745,0.3481704223901033,0.00021421331541885728
cnn_bilstm_full,2,42,10,0.3453753039240837,0.8305102441615195,0.3601630707158363,0.4013838186860085,9.798500133769545e-05
cnn_bilstm_full,2,42,11,0.34190754443407056,0.8298235557253137,0.3578928713754897,0.37550823390483856,2.492082865675933e-05
cnn_bilstm_full,2,42,12,0.340659586340189,0.8292545430428439,0.35875964592709303,0.4097454734146595,0.0
cnn_bilstm_full,2,1201,1,0.4526944696903229,0.8121854181007828,0.3864496674653186,0.38955040760338305,0.0014378191848311765
cnn_bilstm_full,2,1201,2,0.3910652957856655,0.8184062716351048,0.3719165805339917,0.2950320467352867,0.0013647550121502405
cnn_bilstm_full,2,1201,3,0.3825381264090538,0.8241193575406605,0.36363956321888213,0.34868491999804974,0.0012485266980690785
cnn_bilstm_full,2,1201,4,0.3712016925215721,0.8278339548356581,0.35991795610535454,0.32951621115207674,0.001097055010115952
cnn_bilstm_full,2,1201,5,0.366147106140852,0.8246640229164568,0.36667734026680526,0.3500640194863081,0.0009206624935060659
cnn_bilstm_full,2,1201,6,0.3653559111058712,0.8248869374460135,0.36099558150795313,0.4234214074909687,0.000731370006743968
cnn_bilstm_full,2,1201,7,0.3578090511262417,0.8255162570563419,0.3575234254693502,0.35933333486318586,0.0005420775199818701
cnn_bilstm_full,2,1201,8,0.3491586983203888,0.8252522437303366,0.3576604363211847,0.35379575155675413,0.00036568500337198415
cnn_bilstm_full,2,1201,9,0.34816292598843573,0.8289077757073686,0.35657448351434023,0.4288755193352699,0.00021421331541885728
cnn_bilstm_full,2,1201,10,0.3439959906041622,0.828673256803617,0.3544929451816695,0.4125660516321659,9.798500133769545e-05
cnn_bilstm_full,2,1201,11,0.33922313824295997,0.8279690841054883,0.35908338278610374,0.4009333997964859,2.492082865675933e-05
cnn_bilstm_full,2,1201,12,0.33752489686012266,0.8283938809703916,0.35833757123047827,0.3844951920211315,0.0
cnn_bilstm_full,2,2026,1,0.4484075531363487,0.8173271659811263,0.38377293589247646,0.3633561495691538,0.0014378191848311765
cnn_bilstm_full,2,2026,2,0.3943017482757568,0.8227531548168667,0.3696213482805484,0.32705775573849677,0.0013647550121502405
cnn_bilstm_full,2,2026,3,0.381886874884367,0.824157559788168,0.36525315834691446,0.355414779484272,0.0012485266980690785
cnn_bilstm_full,2,2026,4,0.3754172340035439,0.813610875383072,0.38144994211383004,0.3773220755159855,0.001097055010115952
cnn_bilstm_full,2,2026,5,0.3694426752626896,0.826922318487974,0.3586111759663781,0.3425034560263157,0.0009206624935060659
cnn_bilstm_full,2,2026,6,0.3623747117817402,0.822924916181563,0.3603418252784126,0.3544647429138422,0.000731370006743968
cnn_bilstm_full,2,2026,7,0.3571433886885643,0.8252006751568914,0.3605280983654772,0.37955748178064824,0.0005420775199818701
cnn_bilstm_full,2,2026,8,0.3522170551121235,0.8246534936919969,0.36299503827495233,0.3686464920639992,0.00036568500337198415
cnn_bilstm_full,2,2026,9,0.3470108486711979,0.8247852307287,0.35925441238961314,0.37362932190299036,0.00021421331541885728
cnn_bilstm_full,2,2026,10,0.345447663217783,0.828440311801113,0.36163427149798894,0.46714751422405243,9.798500133769545e-05
cnn_bilstm_full,2,2026,11,0.33855961784720423,0.8250447741952658,0.3628493745774983,0.4138116419315338,2.492082865675933e-05
cnn_bilstm_full,2,2026,12,0.33798664063215256,0.8251319706897184,0.3650013373025768,0.4480178065598011,0.0
cnn_bilstm_full,2,3407,1,0.4650985449552536,0.8130285812069522,0.3826925737811471,0.42303038090467454,0.0014378191848311765
cnn_bilstm_full,2,3407,2,0.39155332669615744,0.8218129119479054,0.36565728274599163,0.4401944115757942,0.0013647550121502405
cnn_bilstm_full,2,3407,3,0.37731265723705293,0.8257361117826234,0.3637790188564618,0.38350421786308286,0.0012485266980690785
cnn_bilstm_full,2,3407,4,0.3711078904569149,0.8253264767146566,0.36156159235746743,0.4188483215868473,0.001097055010115952
cnn_bilstm_full,2,3407,5,0.3685312271118164,0.8227542470877174,0.3683536364533006,0.40388143472373483,0.0009206624935060659
cnn_bilstm_full,2,3407,6,0.35993307903409005,0.8306337199367699,0.3573644360012552,0.38179019317030904,0.000731370006743968
cnn_bilstm_full,2,3407,7,0.3541733182966709,0.8260488975326645,0.36389256135250614,0.37641493454575536,0.0005420775199818701
cnn_bilstm_full,2,3407,8,0.3525409422814846,0.8286272872713543,0.356834601286135,0.42554790563881395,0.00036568500337198415
cnn_bilstm_full,2,3407,9,0.3467524543404579,0.8266788834317819,0.3624710423669728,0.43071467727422713,0.00021421331541885728
cnn_bilstm_full,2,3407,10,0.34369099512696266,0.8306525127014174,0.3586397491529873,0.41518993824720385,9.798500133769545e-05
cnn_bilstm_full,2,3407,11,0.3402763344347477,0.8294999238395464,0.35845281021375164,0.42756236866116526,2.492082865675933e-05
cnn_bilstm_full,2,3407,12,0.33931869789958,0.8294587179921717,0.3573275698711887,0.3950907845050097,0.0
cnn_bilstm_full,2,7319,1,0.47129872888326646,0.8161791838849503,0.39368668414871455,0.48386774212121964,0.0014378191848311765
cnn_bilstm_full,2,7319,2,0.3996062442660332,0.8190184105430968,0.3734231509745537,0.338187263533473,0.0013647550121502405
cnn_bilstm_full,2,7319,3,0.3816485024988651,0.8230207326177408,0.3611316107367722,0.33051820620894434,0.0012485266980690785
cnn_bilstm_full,2,7319,4,0.374030015617609,0.8275221026468043,0.3604926139184057,0.37873690351843836,0.001097055010115952
cnn_bilstm_full,2,7319,5,0.3686671808362007,0.8267635731992943,0.3610207720305628,0.361524910479784,0.0009206624935060659
cnn_bilstm_full,2,7319,6,0.362420079857111,0.8279277683145569,0.35447354554159444,0.34860590361058713,0.000731370006743968
cnn_bilstm_full,2,7319,7,0.35785924419760706,0.8280269093035171,0.35990457224013034,0.3710513051599264,0.0005420775199818701
cnn_bilstm_full,2,7319,8,0.35685482397675516,0.82980580872524,0.35384907549418354,0.3934408459812403,0.00036568500337198415
cnn_bilstm_full,2,7319,9,0.35164513140916825,0.8291857262853186,0.35506908126659376,0.36210011728107927,0.00021421331541885728
cnn_bilstm_full,2,7319,10,0.34847387596964835,0.829568779040436,0.35808364934329295,0.3920493807643652,9.798500133769545e-05
cnn_bilstm_full,2,7319,11,0.34459421709179877,0.8307568706920551,0.35775023742974615,0.37538740299642087,2.492082865675933e-05
cnn_bilstm_full,2,7319,12,0.34553651213645936,0.8293423290585854,0.3575626917051157,0.3915306247770786,0.0
cnn_only,2,42,1,0.461729272454977,0.8096108783792499,0.38859213090002986,0.41045266315340995,0.0014378191848311765
cnn_only,2,42,2,0.39281758666038513,0.8211799357211482,0.3729345539412965,0.465276450663805,0.0013647550121502405
cnn_only,2,42,3,0.3770223058760166,0.820692450342843,0.3626004337434768,0.4490330696105957,0.0012485266980690785
cnn_only,2,42,4,0.36518275886774065,0.8203392699873419,0.3597177237070122,0.48344724997878075,0.001097055010115952
cnn_only,2,42,5,0.3564300797879696,0.8217862471556544,0.36460262937260524,0.4758417434990406,0.0009206624935060659
cnn_only,2,42,6,0.34897595942020415,0.824791920046362,0.35641704544846764,0.6002626776695251,0.000731370006743968
cnn_only,2,42,7,0.3470497243106365,0.8269445408938491,0.35736908493679986,0.5930881418287755,0.0005420775199818701
cnn_only,2,42,8,0.3378527745604515,0.8165238633033886,0.3734422466094794,0.8034188501536846,0.00036568500337198415
cnn_only,2,42,9,0.3311923936009407,0.8238769369865346,0.3581611523243249,0.7287097565829754,0.00021421331541885728
cnn_only,2,42,10,0.32359787859022615,0.8208894310855037,0.3643541559638347,0.7362412512302399,9.798500133769545e-05
cnn_only,2,42,11,0.32171278446912766,0.8208281496713772,0.3634948707747572,0.7396340847015381,2.492082865675933e-05
cnn_only,2,42,12,0.32216469943523407,0.8204272815689718,0.3642364992553826,0.7359590262174607,0.0
bilstm_only,2,42,1,0.45728851705789564,0.8173166327369534,0.3797649008466458,0.45671066306531427,0.0014378191848311765
bilstm_only,2,42,2,0.3884581573307514,0.8189901909565405,0.372572751454884,0.49778109043836594,0.0013647550121502405
bilstm_only,2,42,3,0.3726393818855286,0.8239312321750771,0.3594538068900044,0.45760084241628646,0.0012485266980690785
bilstm_only,2,42,4,0.36594559252262115,0.8265181024851285,0.3620792416597958,0.43290560618042945,0.001097055010115952
bilstm_only,2,42,5,0.3590535633265972,0.8234642086130304,0.357021875168873,0.4695474341511726,0.0009206624935060659
bilstm_only,2,42,6,0.3507694698870182,0.8284787272315421,0.35635871294701593,0.49716642796993255,0.000731370006743968
bilstm_only,2,42,7,0.3455658420920372,0.8297561843829512,0.36509844025519383,0.5071325294673443,0.0005420775199818701
bilstm_only,2,42,8,0.3407027222216129,0.8194976402432672,0.3617535060896811,0.6373180605471134,0.00036568500337198415
bilstm_only,2,42,9,0.3280585214495659,0.8323599888105551,0.355019857528571,0.5730529300868511,0.00021421331541885728
bilstm_only,2,42,10,0.3218553390353918,0.8289158244928042,0.3698558795750024,0.7344009928405285,9.798500133769545e-05
bilstm_only,2,42,11,0.31080356538295745,0.8309548626052254,0.3661565221506196,0.7601917944848537,2.492082865675933e-05
bilstm_only,2,42,12,0.3069990064948797,0.8303261942035602,0.3681037194539972,0.7433986157178879,0.0
