run_id,trial_id,timestamp,stage_name,dataset,stage,architecture_id,d_fuse,cnn_channels,bilstm_hidden,lr,weight_decay,dropout,batch_size,pos_weight_multiplier,entropy_floor_coefficient,inner_fold,seed,pr_auc,risk_f1,risk_recall,risk_precision,accuracy,balanced_accuracy,ece,brier,nll,stop_pr_auc,train_pr_auc,generalization_gap,best_epoch,parameter_count,device,amp,outer_test_used,status
HPO_uci_uci_d128_c64_h128_lr8.605034792033103e-05_wd0.0032859708169642424_do0.4061978796339918_b32_pw1.1830880728874675_ent0.002_f0_s42,0,2026-08-19T03:21:40Z,HPO_uci,uci,S0,C0,128,64,128,8.605034792033103e-05,0.0032859708169642424,0.4061978796339918,32,1.1830880728874675,0.002,0,42,0.46026277790961,0.42045454545454547,0.6065573770491803,0.3217391304347826,0.6408450704225352,0.6283907961479085,0.21659941053096676,0.20490888949385472,0.5964578392805526,0.37113318764628145,0.6429800717099139,0.18271729380030388,22,480965,cuda:0,True,False,ok
HPO_uci_uci_d128_c64_h128_lr8.605034792033103e-05_wd0.0032859708169642424_do0.4061978796339918_b32_pw1.1830880728874675_ent0.002_f0_s42,0,2026-08-19T03:21:41Z,HPO_uci,uci,S1,C0,128,64,128,8.605034792033103e-05,0.0032859708169642424,0.4061978796339918,32,1.1830880728874675,0.002,0,42,0.7884407533288148,0.6785714285714286,0.6229508196721312,0.7450980392156863,0.8732394366197183,0.7823274277732853,0.08138786583587947,0.10879534953534599,0.35284000516875386,0.8673911265961503,0.8661419390328914,0.07770118570407658,22,480965,cuda:0,True,False,ok
HPO_uci_uci_d128_c64_h128_lr8.605034792033103e-05_wd0.0032859708169642424_do0.4061978796339918_b32_pw1.1830880728874675_ent0.002_f0_s42,0,2026-08-19T03:21:41Z,HPO_uci,uci,S2,C0,128,64,128,8.605034792033103e-05,0.0032859708169642424,0.4061978796339918,32,1.1830880728874675,0.002,0,42,0.882250422075267,0.7737226277372263,0.8688524590163934,0.6973684210526315,0.8908450704225352,0.8828567227817393,0.0589439310067871,0.07257180877248458,0.22871886258536117,0.9434465925149156,0.9396504361345676,0.05740001405930051,22,480965,cuda:0,True,False,ok
HPO_uci_uci_d128_c64_h128_lr5.003614743752869e-05_wd4.76878541548261e-06_do0.25648478503583816_b256_pw0.819746930326021_ent0.002_f0_s42,1,2026-08-19T03:22:00Z,HPO_uci,uci,S0,C0,128,64,128,5.003614743752869e-05,4.76878541548261e-06,0.25648478503583816,256,0.819746930326021,0.002,0,42,0.42851707858490407,0.44324324324324327,0.6721311475409836,0.33064516129032256,0.6373239436619719,0.6499669190619717,0.20993569619219066,0.19699218598467588,0.5816593281839572,0.3791456654585169,0.6127781924750475,0.18426111389014344,50,480965,cuda:0,True,False,ok
HPO_uci_uci_d128_c64_h128_lr5.003614743752869e-05_wd4.76878541548261e-06_do0.25648478503583816_b256_pw0.819746930326021_ent0.002_f0_s42,1,2026-08-19T03:22:00Z,HPO_uci,uci,S1,C0,128,64,128,5.003614743752869e-05,4.76878541548261e-06,0.25648478503583816,256,0.819746930326021,0.002,0,42,0.7789678364758286,0.631578947368421,0.5901639344262295,0.6792452830188679,0.852112676056338,0.7569653752848636,0.10375130720908791,0.11038402718089277,0.3429007434788936,0.8400001554285446,0.8674520716043432,0.08848423512851467,50,480965,cuda:0,True,False,ok
HPO_uci_uci_d128_c64_h128_lr5.003614743752869e-05_wd4.76878541548261e-06_do0.25648478503583816_b256_pw0.819746930326021_ent0.002_f0_s42,1,2026-08-19T03:22:00Z,HPO_uci,uci,S2,C0,128,64,128,5.003614743752869e-05,4.76878541548261e-06,0.25648478503583816,256,0.819746930326021,0.002,0,42,0.8736969665699528,0.7794117647058824,0.8688524590163934,0.7066666666666667,0.8943661971830986,0.885098875248107,0.0738145878512255,0.07614549143052585,0.252100427455905,0.9125809440022081,0.9296223460094145,0.05592537943946174,50,480965,cuda:0,True,False,ok
HPO_uci_uci_d128_c64_h128_lr0.00015884086920668207_wd1.4853153980421602e-06_do0.3626406981655034_b256_pw1.1541986740582306_ent0.001_f0_s42,2,2026-08-19T03:22:18Z,HPO_uci,uci,S0,C0,128,64,128,0.00015884086920668207,1.4853153980421602e-06,0.3626406981655034,256,1.1541986740582306,0.001,0,42,0.441295529277758,0.4533333333333333,0.5573770491803278,0.38202247191011235,0.7112676056338029,0.6553701389399397,0.18071227005197546,0.1951801975534138,0.5746805797784366,0.38052310544394896,0.693511706718264,0.252216177440506,40,480965,cuda:0,True,False,ok
HPO_uci_uci_d128_c64_h128_lr0.00015884086920668207_wd1.4853153980421602e-06_do0.3626406981655034_b256_pw1.1541986740582306_ent0.001_f0_s42,2,2026-08-19T03:22:18Z,HPO_uci,uci,S1,C0,128,64,128,0.00015884086920668207,1.4853153980421602e-06,0.3626406981655034,256,1.1541986740582306,0.001,0,42,0.7765925918925656,0.6991869918699187,0.7049180327868853,0.6935483870967742,0.8697183098591549,0.8098581195324561,0.07786804010999769,0.10652251252820392,0.3429280343853828,0.8421785799778507,0.8870401886270457,0.11044759673448012,40,480965,cuda:0,True,False,ok
HPO_uci_uci_d128_c64_h128_lr0.00015884086920668207_wd1.4853153980421602e-06_do0.3626406981655034_b256_pw1.1541986740582306_ent0.001_f0_s42,2,2026-08-19T03:22:18Z,HPO_uci,uci,S2,C0,128,64,128,0.00015884086920668207,1.4853153980421602e-06,0.3626406981655034,256,1.1541986740582306,0.001,0,42,0.8724497218822274,0.7819548872180451,0.8524590163934426,0.7222222222222222,0.897887323943662,0.881386458869367,0.06911986487799547,0.07774423379278018,0.25015446292403626,0.9207044664523125,0.944460264889211,0.07201054300698362,40,480965,cuda:0,True,False,ok
HPO_uci_uci_d128_c64_h128_lr3.304751635950204e-05_wd0.0023096644596472737_do0.24057299356000592_b32_pw0.8424272277627636_ent0.0_f0_s42,3,2026-08-19T03:23:11Z,HPO_uci,uci,S0,C0,128,64,128,3.304751635950204e-05,0.0023096644596472737,0.24057299356000592,32,0.8424272277627636,0.0,0,42,0.44857195516139836,0.4277456647398844,0.6065573770491803,0.33035714285714285,0.6514084507042254,0.6351172535470118,0.15398243476282544,0.17801158981802384,0.5351865139689375,0.38247148186397384,0.6503803302354025,0.20180837507400418,46,480965,cuda:0,True,False,ok
