outer_fold,seed,epoch,train_loss,classification_loss,regression_loss,validation_macro_f1,validation_nll,gradient_norm,learning_rate
0,42,1,1.0835772454738617,1.0835772454738617,1.884615734219551,0.5930829380104742,1.0645186643391527,0.34574853628873825,0.00028467687133096374
0,42,2,1.0380051583051682,1.0380051583051682,1.9033833891153336,0.7051438819597293,1.0281357205203314,0.42212508991360664,0.0002829589889620748
0,42,3,0.9876225963234901,0.9876225963234901,1.9460247904062271,0.6569794639522192,0.9820105241350446,0.5021672062575817,0.00028011122401481114
0,42,4,0.9251049906015396,0.9251049906015396,1.9941692054271698,0.6297043225882177,0.9337371142609271,0.5885834321379662,0.0002761565050180694
0,42,5,0.8550960049033165,0.8550960049033165,2.0386861860752106,0.6546918981856593,0.8793494767744567,0.6199228689074516,0.0002711266730438742
0,42,6,0.7877713814377785,0.7877713814377785,2.1179440319538116,0.6920446477242383,0.8275403000908917,0.6582044363021851,0.0002650622253417885
0,42,7,0.7244656458497047,0.7244656458497047,2.1778226494789124,0.7125779880496861,0.767702028020968,0.6702053770422935,0.000258011989278872
0,42,8,0.6609844788908958,0.6609844788908958,2.224288195371628,0.737771468323927,0.7007796913693887,0.6983945816755295,0.0002500327292104316
0,42,9,0.6009273678064346,0.6009273678064346,2.3037984371185303,0.770263256653279,0.6323601270834951,0.6993146687746048,0.0002411886894468094
0,42,10,0.5506804436445236,0.5506804436445236,2.3211418241262436,0.8614407623028312,0.5648101399162876,0.7047080025076866,0.00023155107699597102
0,42,11,0.5001646392047405,0.5001646392047405,2.309250295162201,0.8851883701684748,0.4968022594398504,0.7120110616087914,0.00022119748824654618
0,42,12,0.46156003698706627,0.46156003698706627,2.322041243314743,0.8851883701684748,0.45430167030202023,0.7249475866556168,0.00021021128420733372
0,42,13,0.4197712317109108,0.4197712317109108,2.332921713590622,0.8851883701684748,0.4120010763531735,0.6911107823252678,0.00019868091933347395
0,42,14,0.3924292139708996,0.3924292139708996,2.3487174957990646,0.8851883701684748,0.3729781441530122,0.6861244142055511,0.00018669922934318645
0,42,15,0.3717496804893017,0.3717496804893017,2.387462243437767,0.8935919263700743,0.34391936953005176,0.6570144891738892,0.0001743626837591534
0,42,16,0.35168516263365746,0.35168516263365746,2.3887584805488586,0.8935919263700743,0.3212124850246791,0.6776752471923828,0.0001617706091926461
0,42,17,0.33990492299199104,0.33990492299199104,2.320986807346344,0.8935919263700743,0.3111675768992486,0.7176063880324364,0.00014902438962405412
0,42,18,0.32902101799845695,0.32902101799845695,2.3377279937267303,0.9022448918178808,0.2961662871335443,0.689167182892561,0.000136226650118688
0,42,19,0.3124881163239479,0.3124881163239479,2.281418263912201,0.9111672106623147,0.2788207358204913,0.7708016335964203,0.000123480430550096
0,42,20,0.3112790007144213,0.3112790007144213,2.334513396024704,0.8935919263700743,0.28086240367676835,0.8028100058436394,0.0001108883559835887
0,42,21,0.3086343128234148,0.3086343128234148,2.34009650349617,0.9022448918178808,0.2634904800776102,0.8048447705805302,9.855181039955565e-05
0,42,22,0.29880125634372234,0.29880125634372234,2.3314073979854584,0.9111672106623147,0.2625872767639525,0.7813525460660458,8.657012040926817e-05
0,42,23,0.29539160057902336,0.29539160057902336,2.353020131587982,0.920380661799426,0.2544945468302191,0.7908982336521149,7.503975553540836e-05
0,42,24,0.29573068767786026,0.29573068767786026,2.342529386281967,0.920380661799426,0.24708643951843481,0.875930979847908,6.405355149619588e-05
0,42,25,0.30015357956290245,0.30015357956290245,2.300531804561615,0.920380661799426,0.24718195399473242,0.6975306645035744,5.369996274677106e-05
0,42,26,0.3072352148592472,0.3072352148592472,2.3525822162628174,0.920380661799426,0.24599467813640377,0.9380512610077858,4.406235029593268e-05
0,42,27,0.2917862068861723,0.2917862068861723,2.322980836033821,0.9111672106623147,0.25013712060297844,0.8671729788184166,3.521831053231052e-05
0,42,28,0.29606036469340324,0.29606036469340324,2.338692992925644,0.9022448918178808,0.25002455387630645,0.977099247276783,2.7239050463870114e-05
0,42,29,0.2962712533771992,0.2962712533771992,2.2940030992031097,0.9022448918178808,0.2480295865131154,0.7740275636315346,2.018881440095359e-05
0,42,30,0.27366953529417515,0.27366953529417515,2.326051741838455,0.9022448918178808,0.24693546938450706,0.9102042764425278,1.4124366698867905e-05
0,42,31,0.2916117161512375,0.2916117161512375,2.3546374291181564,0.9022448918178808,0.245990106718021,0.8197489604353905,9.094534724672706e-06
0,42,32,0.2754869479686022,0.2754869479686022,2.341717854142189,0.9111672106623147,0.24515723745157214,0.7596125639975071,5.13981572793095e-06
0,42,33,0.28414706885814667,0.28414706885814667,2.3196367025375366,0.9111672106623147,0.24506761564499327,0.8146153949201107,2.2920507806672517e-06
0,42,34,0.2935197092592716,0.2935197092592716,2.3795357048511505,0.9111672106623147,0.24492605754794267,0.7100583426654339,5.741684117783279e-07
0,42,35,0.283552011474967,0.283552011474967,2.3695262670516968,0.9111672106623147,0.24491648881166997,0.861344251781702,0.0
0,1201,1,1.0822970867156982,1.0822970867156982,1.7080867290496826,0.4708097928436912,1.045132771203987,0.36999117210507393,0.00028467687133096374
0,1201,2,1.0397501736879349,1.0397501736879349,1.693134143948555,0.46394654727988066,1.0161906833005205,0.42093563452363014,0.0002829589889620748
0,1201,3,0.9880977049469948,0.9880977049469948,1.6710504591464996,0.6698564593301435,0.9858433207981919,0.5066009871661663,0.00028011122401481114
0,1201,4,0.9325813502073288,0.9325813502073288,1.6179742068052292,0.7005622871624296,0.9508000530673605,0.5685968771576881,0.0002761565050180694
0,1201,5,0.8738939389586449,0.8738939389586449,1.569029524922371,0.6203720949483661,0.9139932965190293,0.5953040793538094,0.0002711266730438742
0,1201,6,0.820486769080162,0.820486769080162,1.5173232555389404,0.6022933509321894,0.8700752888479031,0.633884072303772,0.0002650622253417885
0,1201,7,0.7560804933309555,0.7560804933309555,1.4655033946037292,0.6733494575089121,0.8125088158062684,0.6571820676326752,0.000258011989278872
0,1201,8,0.6966287270188332,0.6966287270188332,1.4265741258859634,0.717210441994157,0.7644693138620042,0.657606340944767,0.0002500327292104316
0,1201,9,0.6352661177515984,0.6352661177515984,1.3708161264657974,0.7441649196366177,0.7063630645866954,0.6670278683304787,0.0002411886894468094
0,1201,10,0.5879433751106262,0.5879433751106262,1.3393393903970718,0.7919389978213508,0.6319143818619932,0.7244514524936676,0.00023155107699597102
0,1201,11,0.5391948819160461,0.5391948819160461,1.318382404744625,0.8091150438670093,0.584406273322125,0.7431150153279305,0.00022119748824654618
0,1201,12,0.4944077096879482,0.4944077096879482,1.32938452064991,0.8851883701684748,0.5197612555537321,0.7545323446393013,0.00021021128420733372
0,1201,13,0.46709734946489334,0.46709734946489334,1.3198767006397247,0.8851883701684748,0.4763973050257319,0.7072784975171089,0.00019868091933347395
0,1201,14,0.4289151281118393,0.4289151281118393,1.2953025996685028,0.877015916769556,0.44404561062265885,0.7564549893140793,0.00018669922934318645
0,1201,15,0.4171419069170952,0.4171419069170952,1.2739542871713638,0.877015916769556,0.4130934932249616,0.7973443046212196,0.0001743626837591534
0,1201,16,0.38035646826028824,0.38035646826028824,1.2638369798660278,0.8851883701684748,0.3841151978614944,0.9138311445713043,0.0001617706091926461
0,1201,17,0.37155161052942276,0.37155161052942276,1.2718012258410454,0.8851883701684748,0.3624451671476679,0.7120555154979229,0.00014902438962405412
0,1201,18,0.3605258911848068,0.3605258911848068,1.254536971449852,0.9111672106623147,0.3255691823444786,0.9019967913627625,0.000136226650118688
0,1201,19,0.34634504467248917,0.34634504467248917,1.2392844706773758,0.8851883701684748,0.332509493276109,0.859210379421711,0.000123480430550096
0,1201,20,0.34855168126523495,0.34855168126523495,1.2341309189796448,0.8935919263700743,0.31692889864150503,0.8833627924323082,0.0001108883559835887
0,1201,21,0.32856177911162376,0.32856177911162376,1.2215923368930817,0.9022448918178808,0.3015046998126662,0.984380841255188,9.855181039955565e-05
0,1201,22,0.33356665074825287,0.33356665074825287,1.2085074186325073,0.8851883701684748,0.30422214790660607,0.8280914798378944,8.657012040926817e-05
0,1201,23,0.32942173443734646,0.32942173443734646,1.195792093873024,0.9022448918178808,0.2918630337665593,0.9090218842029572,7.503975553540836e-05
0,1201,24,0.3209054358303547,0.3209054358303547,1.1890422105789185,0.9022448918178808,0.28238432299549093,0.9077536389231682,6.405355149619588e-05
0,1201,25,0.31515637040138245,0.31515637040138245,1.2039147764444351,0.9022448918178808,0.2810005901937389,0.8549646586179733,5.369996274677106e-05
0,1201,26,0.31207203306257725,0.31207203306257725,1.1988403499126434,0.9022448918178808,0.28389889947730884,0.8975707776844501,4.406235029593268e-05
0,1201,27,0.3154692854732275,0.3154692854732275,1.1959756761789322,0.9022448918178808,0.27968181766054656,0.927695170044899,3.521831053231052e-05
0,1201,28,0.3208133466541767,0.3208133466541767,1.2074993997812271,0.8935919263700743,0.2782722827542181,0.8533009178936481,2.7239050463870114e-05
0,1201,29,0.31815047934651375,0.31815047934651375,1.1976483091711998,0.8935919263700743,0.275472490922804,0.821903720498085,2.018881440095359e-05
