run_id,strategy,dataset,stage,inner_fold,seed,pr_auc,risk_f1,risk_recall,accuracy,ece,brier,train_pr_auc,generalization_gap,best_epoch,outer_test_used
G2_L1_control_oulad_f2_s42_lr0.00011844319751820385_do0.31959818254342154_tr0.0_rk0.0,L1_control,oulad,75pct,2,42,0.8863971557714213,0.7802861685214626,0.7303571428571428,0.8658252427184466,0.02350003139956774,0.09582839753777542,0.9114432001156135,0.02504604434419222,31,False
G2_L1_control_oulad_f2_s42_lr0.00011844319751820385_do0.31959818254342154_tr0.0_rk0.0,L1_control,oulad,100pct,2,42,0.9172924918278108,0.8292349726775956,0.789850357839948,0.9001398042740164,0.014285296221980399,0.07132886238597393,0.9410862969366944,0.023793805108883626,31,False
G2_L2_stagenorm_oulad_f0_s42_lr0.00011844319751820385_do0.31959818254342154_tr0.0_rk0.0,L2_stagenorm,oulad,20pct,0,42,0.769363971824261,0.6839137645107795,0.8163103721298496,0.6766751484308736,0.03418112436721797,0.18123794097532986,0.7861724664562447,0.01680849463198375,25,False
G2_L2_stagenorm_oulad_f0_s42_lr0.00011844319751820385_do0.31959818254342154_tr0.0_rk0.0,L2_stagenorm,oulad,35pct,0,42,0.811859663235281,0.7037747920665387,0.7164567954841511,0.7551128349788434,0.0235691282780623,0.15741630185699773,0.8280417362884722,0.016182073053191193,25,False
G2_L2_stagenorm_oulad_f0_s42_lr0.00011844319751820385_do0.31959818254342154_tr0.0_rk0.0,L2_stagenorm,oulad,50pct,0,42,0.8582714173152637,0.7418382722250125,0.7060229445506692,0.8117560886284563,0.028417339015699535,0.12880609228080278,0.8607337902168385,0.0024623729015748053,25,False
G2_L2_stagenorm_oulad_f0_s42_lr0.00011844319751820385_do0.31959818254342154_tr0.0_rk0.0,L2_stagenorm,oulad,75pct,0,42,0.8977389910434493,0.798125,0.7255681818181818,0.8740495223240398,0.023835344792253434,0.09420857951463858,0.8987138888749419,0.0009748978314925161,25,False
G2_L2_stagenorm_oulad_f0_s42_lr0.00011844319751820385_do0.31959818254342154_tr0.0_rk0.0,L2_stagenorm,oulad,100pct,0,42,0.9293325479529141,0.8516839378238342,0.8067484662576687,0.908381676335267,0.011437600623659,0.06915106664854298,0.9287377882683008,-0.0005947596846133107,25,False
G2_L2_stagenorm_oulad_f1_s42_lr0.00011844319751820385_do0.31959818254342154_tr0.0_rk0.0,L2_stagenorm,oulad,20pct,1,42,0.7665787504704397,0.6805429864253394,0.7255885758394442,0.7045035995312239,0.04547277326380191,0.18478273676731305,0.7960522435969238,0.029473493126484174,31,False
G2_L2_stagenorm_oulad_f1_s42_lr0.00011844319751820385_do0.31959818254342154_tr0.0_rk0.0,L2_stagenorm,oulad,35pct,1,42,0.8063215309356355,0.7059267648169121,0.8011996572407883,0.7274317704688593,0.047547965231817556,0.16209230494996782,0.8375149357376863,0.031193404802050795,31,False
G2_L2_stagenorm_oulad_f1_s42_lr0.00011844319751820385_do0.31959818254342154_tr0.0_rk0.0,L2_stagenorm,oulad,50pct,1,42,0.8446729338658054,0.7212948912493677,0.6755092373282804,0.7993810304023302,0.036153795557724286,0.13704573806316184,0.8761175567611827,0.031444622895377305,31,False
