dataset,inner_fold,seed,stage,family,pr_auc,risk_f1,risk_recall,accuracy,ece,brier,outer_test_used
oulad,0,2026,50pct,LR,0.8488066601040279,0.7398119122257053,0.7896749521988528,0.7872184581578465,0.0675476021155006,0.1374554700834291,False
oulad,0,2026,50pct,DT,0.8086665469767323,0.6999793516415445,0.8102294455066922,0.7339315143746566,0.07828905463971148,0.1559256217826362,False
oulad,0,2026,50pct,RF,0.8477926069176499,0.7327566050970307,0.7490439770554493,0.7906976744186046,0.029476504796738807,0.1337809729008229,False
oulad,0,2026,50pct,SVM,0.83159755022382,0.7186999313344015,0.7504780114722753,0.7749496429225416,0.10592536922583086,0.15318534935419514,False
oulad,0,2026,50pct,MLP,0.8010432303795629,0.6816969696969697,0.6720841300191205,0.7595678447170848,0.19949130105158847,0.21191196818115207,False
oulad,0,2026,75pct,LR,0.8925163672879224,0.7845761631612492,0.6994318181818182,0.8682004289335153,0.0737297071945575,0.10488647772295129,False
oulad,0,2026,75pct,DT,0.8681352817033586,0.7751282825233927,0.7295454545454545,0.854747514135309,0.08190964416912552,0.12041719779675156,False
oulad,0,2026,75pct,RF,0.8931721410773799,0.7905839192907368,0.7346590909090909,0.866445700916358,0.028651950719729546,0.09658083078089807,False
oulad,0,2026,75pct,SVM,0.8778545667260033,0.7747368421052632,0.7318181818181818,0.8539676350165725,0.06917019928238412,0.11074603584561847,False
oulad,0,2026,75pct,MLP,0.8618995317698533,0.7533333333333333,0.70625,0.8412945993371027,0.14481826822688038,0.15125804874245638,False
oulad,0,2026,100pct,LR,0.9200288996621656,0.8323066392881588,0.7460122699386503,0.9019803960792159,0.06985029780733526,0.08468891464803116,False
oulad,0,2026,100pct,DT,0.8936469480316593,0.8294220665499125,0.7263803680981595,0.9025805161032207,0.07675606210004546,0.09580934223967358,False
oulad,0,2026,100pct,RF,0.9227193109917,0.8416528925619835,0.7809815950920246,0.9041808361672334,0.030485119670703144,0.07396072567554743,False
oulad,0,2026,100pct,SVM,0.9130177358534947,0.8277758679958749,0.7386503067484662,0.8997799559911982,0.0412225277565994,0.08205562319331587,False
oulad,0,2026,100pct,MLP,0.9040175196215092,0.8155467720685112,0.7595092024539877,0.8879775955191038,0.10357232296638509,0.10762961420288408,False
oulad,1,42,20pct,LR,0.7667079186093548,0.6867150185742084,0.7491316094172135,0.7034990791896869,0.04709781909488866,0.18320515227560832,False
oulad,1,42,20pct,DT,0.7125837864201846,0.6452611218568666,0.6437668853724431,0.6929516156035493,0.0737198608890087,0.20374596952631385,False
oulad,1,42,20pct,RF,0.7557508064784666,0.6714447378347793,0.6869934388267078,0.7083542608404487,0.018185744445034513,0.185657146000133,False
oulad,1,42,20pct,SVM,0.7506754240504842,0.6731283422459893,0.777306059436511,0.6725263686589653,0.10081402979332219,0.20260428457780413,False
oulad,1,42,20pct,MLP,0.6734812001304868,0.6267048324633777,0.7182554998070243,0.6288297338021095,0.28774509926831504,0.3069296725430854,False
oulad,1,42,35pct,LR,0.7985916133305637,0.6931537598204265,0.6615252784918595,0.7608467459762072,0.056157303173903106,0.1647940378508065,False
oulad,1,42,35pct,DT,0.7560656143031547,0.6665318503538928,0.7060839760068551,0.7115115465360392,0.07045473695616239,0.1838487799554379,False
oulad,1,42,35pct,RF,0.7933713529747348,0.6884073216915633,0.700942587832048,0.7409027291812457,0.019613977525582922,0.16505083106694154,False
oulad,1,42,35pct,SVM,0.7749773505832307,0.6515646893974778,0.5976863753213367,0.7389783065080476,0.07556046110071413,0.18116205717668757,False
oulad,1,42,35pct,MLP,0.7489833786739541,0.6457964166174444,0.702656383890317,0.6852694191742478,0.2448634062759026,0.25891861632021734,False
oulad,1,42,50pct,LR,0.8350338189483503,0.7254320987654321,0.6958787304594979,0.7975605315856544,0.061409189389865004,0.14315172041358115,False
oulad,1,42,50pct,DT,0.7884343699202789,0.6808615994057935,0.6513500710563714,0.7653377025304934,0.07575116541733272,0.1634498746048915,False
oulad,1,42,50pct,RF,0.8340440449030855,0.7248479176415535,0.7337754618664141,0.7859093391589296,0.02037827614964466,0.14024211794303187,False
oulad,1,42,50pct,SVM,0.8224948822537433,0.7096149188665536,0.693983893889152,0.7817221918805752,0.08512195895138734,0.15337911578155505,False
oulad,1,42,50pct,MLP,0.8015773695702549,0.6818873668188736,0.6366650876361913,0.7717094483888586,0.20423804976012577,0.21208504822846927,False
oulad,1,42,75pct,LR,0.8764568247840119,0.7704066034851728,0.7090602138435566,0.8544291529366156,0.06793234101021896,0.11370579544302709,False
oulad,1,42,75pct,DT,0.8449592231909495,0.7471872931833223,0.6353404614518852,0.8519092847451056,0.08659141904118493,0.12821078841604222,False
oulad,1,42,75pct,RF,0.8827085857472728,0.7729782396882104,0.6696679797411368,0.8645086257026555,0.017616142227143746,0.10259195386056372,False
oulad,1,42,75pct,SVM,0.8743286628350414,0.7656344869459624,0.7096229600450197,0.8503585966272533,0.020526454706410308,0.10716306984903164,False
oulad,1,42,75pct,MLP,0.8525912058750232,0.7404021937842779,0.6837366347777153,0.8348517154487304,0.14899710386509615,0.1572435101542531,False
oulad,1,42,100pct,LR,0.9088838218097189,0.8144082332761579,0.7368094351334574,0.8916483076306829,0.06697531446296946,0.0902947756550931,False
oulad,1,42,100pct,DT,0.8828435798989305,0.8064046579330422,0.6877715704531348,0.8934508311636291,0.07041209149609698,0.09764266156312655,False
oulad,1,42,100pct,RF,0.9160799667241624,0.8251796099897366,0.7486033519553073,0.8976567194071701,0.02973453982448767,0.07791576173763565,False
oulad,1,42,100pct,SVM,0.9027523828664712,0.8162556443209448,0.7293606455617628,0.8940516723412778,0.027163343770895573,0.08547939507083739,False
oulad,1,42,100pct,MLP,0.8983406918094871,0.8075243533758818,0.7461204220980757,0.8852393350690967,0.11112075501474233,0.11543092373843669,False
oulad,1,1201,20pct,LR,0.7667079186093548,0.6867150185742084,0.7491316094172135,0.7034990791896869,0.04709781909488866,0.18320515227560832,False
oulad,1,1201,20pct,DT,0.7123685646234414,0.645024154589372,0.6441528367425704,0.6924493554327809,0.07390192708045291,0.20397015974136729,False
oulad,1,1201,20pct,RF,0.757144068165123,0.680047225501771,0.7780779621767657,0.6824041520174117,0.020184974511659536,0.18558740421850528,False
oulad,1,1201,20pct,SVM,0.7506754240504842,0.6731283422459893,0.777306059436511,0.6725263686589653,0.10081402979332219,0.20260428457780413,False
oulad,1,1201,20pct,MLP,0.6870255252875426,0.6263307310149042,0.6812041682747974,0.6474133601205424,0.28708859168284,0.3024540885524554,False
oulad,1,1201,35pct,LR,0.7985916133305637,0.6931537598204265,0.6615252784918595,0.7608467459762072,0.056157303173903106,0.1647940378508065,False
oulad,1,1201,35pct,DT,0.7563876078550992,0.6665318503538928,0.7060839760068551,0.7115115465360392,0.07054777563162883,0.1838243704665819,False
oulad,1,1201,35pct,RF,0.7923991036439058,0.6860415782774714,0.6928020565552699,0.7410776766969909,0.013896580444885039,0.16546339537236537,False
oulad,1,1201,35pct,SVM,0.7749773505832307,0.6515646893974778,0.5976863753213367,0.7389783065080476,0.07556046110071413,0.18116205717668757,False
oulad,1,1201,35pct,MLP,0.7441273452322331,0.6402695871946082,0.6512425021422451,0.7011896431070679,0.24823513186916019,0.26027904454545764,False
oulad,1,1201,50pct,LR,0.8350338189483503,0.7254320987654321,0.6958787304594979,0.7975605315856544,0.061409189389865004,0.14315172041358115,False
oulad,1,1201,50pct,DT,0.7875504433655816,0.6808615994057935,0.6513500710563714,0.7653377025304934,0.07535295116265117,0.1636921076826694,False
oulad,1,1201,50pct,RF,0.8353925623499104,0.7233649179570141,0.7413548081477973,0.7820862916439104,0.024448842769208695,0.1396094014650897,False
oulad,1,1201,50pct,SVM,0.8224948822537433,0.7096149188665536,0.693983893889152,0.7817221918805752,0.08512195895138734,0.15337911578155505,False
oulad,1,1201,50pct,MLP,0.801327833039662,0.6826717375802235,0.6802463287541449,0.7569634079737848,0.2006601675066755,0.21194517026252505,False
oulad,1,1201,75pct,LR,0.8764568247840119,0.7704066034851728,0.7090602138435566,0.8544291529366156,0.06793234101021896,0.11370579544302709,False
oulad,1,1201,75pct,DT,0.844932449397842,0.7471872931833223,0.6353404614518852,0.8519092847451056,0.0865557265111606,0.1282117273221298,False
oulad,1,1201,75pct,RF,0.88190829344449,0.7757875231624459,0.706809229037704,0.8592750533049041,0.019963444606318412,0.10291491191280712,False
oulad,1,1201,75pct,SVM,0.8743286628350414,0.7656344869459624,0.7096229600450197,0.8503585966272533,0.020526454706410308,0.10716306984903164,False
oulad,1,1201,75pct,MLP,0.8542064545594444,0.7487085992099666,0.6933033202025887,0.8396976158170188,0.150241269806359,0.155473342228479,False
oulad,1,1201,100pct,LR,0.9088838218097189,0.8144082332761579,0.7368094351334574,0.8916483076306829,0.06697531446296946,0.0902947756550931,False
oulad,1,1201,100pct,DT,0.8828834774235711,0.8064046579330422,0.6877715704531348,0.8934508311636291,0.07041209149609697,0.09764266156312655,False
oulad,1,1201,100pct,RF,0.9154250210257461,0.8248051507963402,0.755431409062694,0.8964550370518726,0.023713409197258967,0.07794011494318329,False
oulad,1,1201,100pct,SVM,0.9027523828664712,0.8162556443209448,0.7293606455617628,0.8940516723412778,0.027163343770895573,0.08547939507083739,False
oulad,1,1201,100pct,MLP,0.8948455101384959,0.8012170385395537,0.7355679702048417,0.8822351291808532,0.10877026105302412,0.11501750323070373,False
oulad,1,2026,20pct,LR,0.7667079186093548,0.6867150185742084,0.7491316094172135,0.7034990791896869,0.04709781909488866,0.18320515227560832,False
oulad,1,2026,20pct,DT,0.7124095324085338,0.6454352441613588,0.6453106908529526,0.6924493554327809,0.07370425595798875,0.20394114765320012,False
oulad,1,2026,20pct,RF,0.7553486727945915,0.6793128131710809,0.7325357005017368,0.6999832579943077,0.020984792693904485,0.18568173704580077,False
oulad,1,2026,20pct,SVM,0.7506754240504842,0.6731283422459893,0.777306059436511,0.6725263686589653,0.10081402979332219,0.20260428457780413,False
oulad,1,2026,20pct,MLP,0.6954025574506658,0.6365071015255129,0.7005017367811656,0.6529382219989954,0.2767958830672476,0.29165963582940496,False
oulad,1,2026,35pct,LR,0.7985916133305637,0.6931537598204265,0.6615252784918595,0.7608467459762072,0.056157303173903106,0.1647940378508065,False
oulad,1,2026,35pct,DT,0.7556992327379557,0.6665318503538928,0.7060839760068551,0.7115115465360392,0.07056125351548496,0.18403335932978393,False
oulad,1,2026,35pct,RF,0.7939150806176939,0.6902920962199313,0.6885175664095973,0.7477256822953114,0.02230782664510947,0.16493992879398156,False
oulad,1,2026,35pct,SVM,0.7749773505832307,0.6515646893974778,0.5976863753213367,0.7389783065080476,0.07556046110071413,0.18116205717668757,False
oulad,1,2026,35pct,MLP,0.74306238152922,0.6325521393248764,0.630248500428449,0.7010146955913226,0.25267253027428616,0.2637694565304832,False
oulad,1,2026,50pct,LR,0.8350338189483503,0.7254320987654321,0.6958787304594979,0.7975605315856544,0.061409189389865004,0.14315172041358115,False
oulad,1,2026,50pct,DT,0.7907054632484503,0.6808615994057935,0.6513500710563714,0.7653377025304934,0.07610912878255492,0.16329241262188873,False
oulad,1,2026,50pct,RF,0.8357468149620269,0.7243243243243244,0.7299857887257224,0.7864554888039322,0.02436361407615989,0.13938871385471083,False
oulad,1,2026,50pct,SVM,0.8224948822537433,0.7096149188665536,0.693983893889152,0.7817221918805752,0.08512195895138734,0.15337911578155505,False
oulad,1,2026,50pct,MLP,0.8023443076764744,0.6867977528089888,0.6949313121743249,0.756417258328782,0.20177745027157978,0.21251795114940447,False
oulad,1,2026,75pct,LR,0.8764568247840119,0.7704066034851728,0.7090602138435566,0.8544291529366156,0.06793234101021896,0.11370579544302709,False
oulad,1,2026,75pct,DT,0.8449475002106214,0.7471872931833223,0.6353404614518852,0.8519092847451056,0.08663887458642852,0.1282185244861717,False
oulad,1,2026,75pct,RF,0.8825867983640134,0.7713063507732807,0.6595385481148002,0.8652839697615817,0.01958686875712669,0.10265358286357185,False
oulad,1,2026,75pct,SVM,0.8743286628350414,0.7656344869459624,0.7096229600450197,0.8503585966272533,0.020526454706410308,0.10716306984903164,False
oulad,1,2026,75pct,MLP,0.8534241369004298,0.7410852713178294,0.6724817107484524,0.8381469276991665,0.14900191743943525,0.15519455273022267,False
oulad,1,2026,100pct,LR,0.9088838218097189,0.8144082332761579,0.7368094351334574,0.8916483076306829,0.06697531446296946,0.0902947756550931,False
oulad,1,2026,100pct,DT,0.883461706739324,0.8064046579330422,0.6877715704531348,0.8934508311636291,0.07041209149609698,0.097600353665677,False
oulad,1,2026,100pct,RF,0.9151698690146344,0.8253113429821609,0.7610180012414649,0.8960544762667735,0.026418452473888503,0.07806318869893915,False
oulad,1,2026,100pct,SVM,0.9027523828664712,0.8162556443209448,0.7293606455617628,0.8940516723412778,0.027163343770895573,0.08547939507083739,False
oulad,1,2026,100pct,MLP,0.8976753698337071,0.8065789473684211,0.7610180012414649,0.8822351291808532,0.10862161326019878,0.114067204350491,False
oulad,2,42,20pct,LR,0.7575629476462931,0.6704566988819405,0.7217462260301918,0.7062003716844062,0.06722211732722778,0.18463487512393806,False
oulad,2,42,20pct,DT,0.7051633516277139,0.6376647834274953,0.6907384740922072,0.6749450920763642,0.07974933794266009,0.20291529760296342,False
oulad,2,42,20pct,RF,0.7484934049383678,0.6696816837710906,0.7853937168502652,0.6791687785098834,0.03449509372605767,0.18390897823841523,False
oulad,2,42,20pct,SVM,0.7523970952630574,0.6706413730803975,0.7572419420644635,0.6920087852677818,0.07132997728496625,0.188643920855915,False
oulad,2,42,20pct,MLP,0.6732392230367932,0.6003787878787878,0.6466748266013872,0.6435208650109816,0.2926836893361902,0.3073973391381135,False
oulad,2,42,35pct,LR,0.7903742286753777,0.684173832210086,0.6666666666666666,0.7606551602676999,0.0768159393411785,0.16600036599248352,False
oulad,2,42,35pct,DT,0.748042468213528,0.6574703710899553,0.7663043478260869,0.6895033462486791,0.08500342855000217,0.181341463097024,False
oulad,2,42,35pct,RF,0.7889097738831511,0.6859556494192186,0.7355072463768116,0.7381120112715746,0.036485700655153074,0.1606400083743634,False
oulad,2,42,35pct,SVM,0.7864167943353606,0.689328743545611,0.7255434782608695,0.7456851003874604,0.03905614308087067,0.16148159923057623,False
oulad,2,42,35pct,MLP,0.7331185997680689,0.6288939995818524,0.6811594202898551,0.6873899260302924,0.2501501029412158,0.2612248015368495,False
oulad,2,42,50pct,LR,0.8359726624386672,0.7248490945674044,0.7314720812182741,0.7988970588235295,0.08035279368641071,0.1398734438200608,False
oulad,2,42,50pct,DT,0.7881973240754953,0.6896718146718147,0.7253807106598985,0.7636029411764705,0.09219233454889174,0.1567435054167058,False
oulad,2,42,50pct,RF,0.8368859679358065,0.7151456778232603,0.7538071065989848,0.7825367647058824,0.03623766969655302,0.13188525798107809,False
oulad,2,42,50pct,SVM,0.8230465348075539,0.7050491204021019,0.783248730964467,0.7626838235294118,0.021956406764858556,0.13722234406240175,False
oulad,2,42,50pct,MLP,0.7974074817766126,0.6832555728356662,0.6690355329949239,0.7753676470588236,0.1872217691687248,0.1976108360067716,False
oulad,2,42,75pct,LR,0.8793492494011239,0.771884984025559,0.719047619047619,0.8613592233009709,0.07663164992055586,0.10799830539945236,False
oulad,2,42,75pct,DT,0.8467648423138703,0.7622950819672131,0.6642857142857143,0.8648543689320388,0.08771949149547613,0.12250647311209101,False
oulad,2,42,75pct,RF,0.8785568814849944,0.773109243697479,0.7119047619047619,0.8636893203883496,0.027882326985879922,0.09866416666413921,False
oulad,2,42,75pct,SVM,0.8645810850909259,0.7603569152326323,0.7101190476190476,0.8539805825242719,0.036600347960780696,0.10882633307879265,False
oulad,2,42,75pct,MLP,0.8497509726162543,0.73205317577548,0.7375,0.8238834951456311,0.14858572342976542,0.15290787704442846,False
oulad,2,42,100pct,LR,0.9053995764045666,0.8165969316596932,0.7618737800910865,0.8949470740962653,0.06760468902346561,0.08721959815622707,False
oulad,2,42,100pct,DT,0.8817412915366367,0.8071104387291982,0.6942094990240729,0.8981426003594967,0.06576262653688855,0.09456607174622388,False
oulad,2,42,100pct,RF,0.9088460450673767,0.8179291174426685,0.7657774886141835,0.8953465148791692,0.02939020912444955,0.07622781666535614,False
oulad,2,42,100pct,SVM,0.8895941244602766,0.8087431693989071,0.7221860767729343,0.8951467944877172,0.04281267648300305,0.09129882168235334,False
oulad,2,42,100pct,MLP,0.8897879163837739,0.7958833619210978,0.7547169811320755,0.8811663670860795,0.10841355354020453,0.1124719440796047,False
oulad,2,1201,20pct,LR,0.7575629476462931,0.6704566988819405,0.7217462260301918,0.7062003716844062,0.06722211732722778,0.18463487512393806,False
oulad,2,1201,20pct,DT,0.7051158933989956,0.6376647834274953,0.6907384740922072,0.6749450920763642,0.07974933794266004,0.2029152976029634,False
oulad,2,1201,20pct,RF,0.7467340697218414,0.6655580192165558,0.7348021215830274,0.6942051022132117,0.03449318484446587,0.18442233726023485,False
oulad,2,1201,20pct,SVM,0.7523970952630574,0.6706413730803975,0.7572419420644635,0.6920087852677818,0.07132997728496625,0.188643920855915,False
oulad,2,1201,20pct,MLP,0.6616282267632476,0.5908096280087527,0.605875152998776,0.6524750802500422,0.28541619896757736,0.2976124803018529,False
oulad,2,1201,35pct,LR,0.7903742286753777,0.684173832210086,0.6666666666666666,0.7606551602676999,0.0768159393411785,0.16600036599248352,False
oulad,2,1201,35pct,DT,0.7500879054614469,0.6575981344733773,0.7663043478260869,0.6896794646002113,0.08508251899102869,0.18114340037098792,False
oulad,2,1201,35pct,RF,0.7898217244935064,0.6857142857142857,0.7608695652173914,0.7287777386403663,0.03708194382996115,0.1606557691522653,False
oulad,2,1201,35pct,SVM,0.7864167943353606,0.689328743545611,0.7255434782608695,0.7456851003874604,0.03905614308087067,0.16148159923057623,False
oulad,2,1201,35pct,MLP,0.7360550407914657,0.6315577889447236,0.7115036231884058,0.677175061641423,0.2485190429319387,0.25884099562840124,False
oulad,2,1201,50pct,LR,0.8359726624386672,0.7248490945674044,0.7314720812182741,0.7988970588235295,0.08035279368641071,0.1398734438200608,False
oulad,2,1201,50pct,DT,0.7878457598489551,0.6902868161002651,0.7269035532994924,0.7637867647058824,0.09168112323258466,0.1570485470034151,False
oulad,2,1201,50pct,RF,0.8380676068041107,0.7168949771689498,0.717258883248731,0.7948529411764705,0.038178219688421194,0.13160112325080542,False
oulad,2,1201,50pct,SVM,0.8230465348075539,0.7050491204021019,0.783248730964467,0.7626838235294118,0.021956406764858556,0.13722234406240175,False
oulad,2,1201,50pct,MLP,0.799953483955323,0.6784922394678492,0.6989847715736041,0.7601102941176471,0.1984729383163869,0.2051784363395952,False
oulad,2,1201,75pct,LR,0.8793492494011239,0.771884984025559,0.719047619047619,0.8613592233009709,0.07663164992055586,0.10799830539945236,False
oulad,2,1201,75pct,DT,0.8468291368781615,0.7622950819672131,0.6642857142857143,0.8648543689320388,0.08716780776345097,0.12242209469143803,False
oulad,2,1201,75pct,RF,0.8789738027708117,0.7785966036526755,0.7232142857142857,0.8658252427184466,0.027755025286574673,0.09838791919761415,False
oulad,2,1201,75pct,SVM,0.8645810850909259,0.7603569152326323,0.7101190476190476,0.8539805825242719,0.036600347960780696,0.10882633307879265,False
oulad,2,1201,75pct,MLP,0.8508100943210255,0.7505812022583859,0.6726190476190477,0.8541747572815533,0.1428819224603715,0.14653755598017887,False
oulad,2,1201,100pct,LR,0.9053995764045666,0.8165969316596932,0.7618737800910865,0.8949470740962653,0.06760468902346561,0.08721959815622707,False
oulad,2,1201,100pct,DT,0.8815869507721985,0.8069512655836797,0.6948601171112557,0.8979428799680448,0.0660226947054791,0.0947662550529634,False
oulad,2,1201,100pct,RF,0.9089494553007694,0.822450476889215,0.7293428757319453,0.9033353305372479,0.029316464668469867,0.07626886361592433,False
oulad,2,1201,100pct,SVM,0.8895941244602766,0.8087431693989071,0.7221860767729343,0.8951467944877172,0.04281267648300305,0.09129882168235334,False
oulad,2,1201,100pct,MLP,0.8892934411741585,0.8011263639563534,0.7404033832140533,0.8871579788296385,0.11180430664425454,0.1147891978371264,False
oulad,2,2026,20pct,LR,0.7575629476462931,0.6704566988819405,0.7217462260301918,0.7062003716844062,0.06722211732722778,0.18463487512393806,False
oulad,2,2026,20pct,DT,0.7050869003600634,0.6374081747975137,0.6903304773561811,0.6747761446190235,0.07996798319405243,0.20297838170070018,False
oulad,2,2026,20pct,RF,0.7487848242128632,0.6656189977300506,0.7776417788657691,0.6764656191924312,0.03776962415150995,0.1837247759724777,False
oulad,2,2026,20pct,SVM,0.7523970952630574,0.6706413730803975,0.7572419420644635,0.6920087852677818,0.07132997728496625,0.188643920855915,False
oulad,2,2026,20pct,MLP,0.6629108786327105,0.609967497291441,0.6891064871481029,0.6350734921439433,0.29401151110851337,0.30817765108800055,False
oulad,2,2026,35pct,LR,0.7903742286753777,0.684173832210086,0.6666666666666666,0.7606551602676999,0.0768159393411785,0.16600036599248352,False
oulad,2,2026,35pct,DT,0.7489799466245393,0.6574703710899553,0.7663043478260869,0.6895033462486791,0.085150397184635,0.181333899771851,False
oulad,2,2026,35pct,RF,0.7881539424868755,0.6871542716656422,0.7595108695652174,0.7310672772102853,0.034993343807969,0.16052035483725205,False
oulad,2,2026,35pct,SVM,0.7864167943353606,0.689328743545611,0.7255434782608695,0.7456851003874604,0.03905614308087067,0.16148159923057623,False
oulad,2,2026,35pct,MLP,0.7264142158688409,0.6231725943704997,0.6467391304347826,0.6958436069038394,0.2601167440972335,0.26853799661710204,False
oulad,2,2026,50pct,LR,0.8359726624386672,0.7248490945674044,0.7314720812182741,0.7988970588235295,0.08035279368641071,0.1398734438200608,False
oulad,2,2026,50pct,DT,0.788833715276449,0.6902868161002651,0.7269035532994924,0.7637867647058824,0.0927397418230686,0.15664142908970366,False
oulad,2,2026,50pct,RF,0.8376484174646153,0.717479674796748,0.716751269035533,0.7955882352941176,0.0379124352536313,0.13182398012628316,False
oulad,2,2026,50pct,SVM,0.8230465348075539,0.7050491204021019,0.783248730964467,0.7626838235294118,0.021956406764858556,0.13722234406240175,False
oulad,2,2026,50pct,MLP,0.7876378863315859,0.6703517587939698,0.6771573604060914,0.7588235294117647,0.20054765052309043,0.21247600829349575,False
oulad,2,2026,75pct,LR,0.8793492494011239,0.771884984025559,0.719047619047619,0.8613592233009709,0.07663164992055586,0.10799830539945236,False
oulad,2,2026,75pct,DT,0.8466955436878048,0.7622950819672131,0.6642857142857143,0.8648543689320388,0.0875696007221307,0.12250137786767298,False
oulad,2,2026,75pct,RF,0.8797183507493949,0.7736161750082864,0.6946428571428571,0.867378640776699,0.02817447368627731,0.09838771803791169,False
oulad,2,2026,75pct,SVM,0.8645810850909259,0.7603569152326323,0.7101190476190476,0.8539805825242719,0.036600347960780696,0.10882633307879265,False
oulad,2,2026,75pct,MLP,0.8475925923609742,0.7345927531743573,0.705952380952381,0.8335922330097087,0.15058486229382798,0.1552069325237663,False
oulad,2,2026,100pct,LR,0.9053995764045666,0.8165969316596932,0.7618737800910865,0.8949470740962653,0.06760468902346561,0.08721959815622707,False
oulad,2,2026,100pct,DT,0.8817102676834785,0.8031933356473446,0.752765126870527,0.8867585380467345,0.0656277483038177,0.09454625467844388,False
oulad,2,2026,100pct,RF,0.9084555430696429,0.8248419486798066,0.7215354586857514,0.9059316956261234,0.028975078101863564,0.0762914788193573,False
oulad,2,2026,100pct,SVM,0.8895941244602766,0.8087431693989071,0.7221860767729343,0.8951467944877172,0.04281267648300305,0.09129882168235334,False
oulad,2,2026,100pct,MLP,0.8863785691304986,0.7990003570153517,0.7280416395575797,0.8875574196125424,0.11076371066403326,0.11557082912259052,False
