dataset,scenario,strategy,model,fold,accuracy,macro_precision,macro_recall,macro_f1,recall_low,f1_low,rmse,r2,mean_confidence
student-mat,late,none,logistic_regression,2,0.810126582278481,0.8699436763952892,0.7561691182380837,0.788774563730883,0.8076923076923077,0.8316831683168316,2.785870770399641,0.6120155576259452,0.6550936958954371
student-mat,late,none,random_forest,2,0.8670886075949367,0.8762108262108262,0.8670209101243583,0.8689292251372788,0.9423076923076923,0.875,2.383686645789764,0.7159526742986277,0.8042194092827004
student-mat,late,none,xgboost,2,0.8860759493670886,0.9064935064935065,0.8880946639567329,0.896128170894526,0.8846153846153846,0.8598130841121495,2.2861027585795024,0.7387334121994897,0.7118998428311529
student-mat,late,none,mlp,2,0.18354430379746836,0.06118143459915612,0.3333333333333333,0.10338680926916222,0.0,0.0,8.13425714128256,-2.3077156833345263,0.5453767852269751
student-mat,late,class_weight,logistic_regression,1,0.7278481012658228,0.7208110115957678,0.7837937924144821,0.7330919892323401,0.7884615384615384,0.780952380952381,3.310894941923663,0.45199669382926555,0.6433508942224561
student-mat,late,class_weight,random_forest,1,0.8544303797468354,0.8769355847404627,0.8509593854421441,0.8626554109351002,0.8076923076923077,0.8235294117647058,2.557255748263227,0.6730805911657556,0.8324894514767932
student-mat,late,class_weight,xgboost,1,0.8860759493670886,0.8993105659772326,0.8880946639567329,0.8932042799967329,0.8846153846153846,0.8679245283018868,2.2599988798025676,0.7446658960278392,0.7156751035135004
student-mat,late,class_weight,mlp,1,0.23417721518987342,0.21697746697746698,0.3393043737871324,0.1811895716496814,0.0,0.0,7.605689908702679,-1.8918090170750403,0.5418847541408173
student-mat,late,class_weight,logistic_regression,2,0.7974683544303798,0.7870363269166859,0.8203233548061135,0.7990425032678553,0.8846153846153846,0.8288288288288288,2.8950525235173283,0.5810084421497719,0.6368846988906173
student-mat,late,class_weight,random_forest,2,0.8860759493670886,0.8925948677081776,0.9035849208263002,0.894409155071587,0.9615384615384616,0.8771929824561403,2.2599988798025676,0.7446658960278392,0.8063291139240507
