candidate_id,forecast_id,outer_fold,inner_fold,epoch,train_loss,validation_nll
C-C0,F2_MIDDLE,1,refit,4,0.525468111038208,
C-C0,F2_MIDDLE,1,refit,5,0.516935176238781,
C-C0,F2_MIDDLE,1,refit,6,0.5125905435259749,
C-C0,F2_MIDDLE,1,refit,7,0.505714880984004,
C-C0,F2_MIDDLE,1,refit,8,0.507010759376898,
C-C0,F2_MIDDLE,1,refit,9,0.499864589150359,
C-C0,F2_MIDDLE,1,refit,10,0.4954439285324841,
C-C0,F2_MIDDLE,1,refit,11,0.4966301314714478,
C-C0,F2_MIDDLE,2,0,1,0.7368969708681107,0.5515338586230566
C-C0,F2_MIDDLE,2,0,2,0.6613799661397934,0.5281576796705125
C-C0,F2_MIDDLE,2,0,3,0.6347748100757599,0.50004035939771
C-C0,F2_MIDDLE,2,0,4,0.6052130788564682,0.4818019638745824
C-C0,F2_MIDDLE,2,0,5,0.5802639096975326,0.4571377888058333
C-C0,F2_MIDDLE,2,0,6,0.5601294547319412,0.4440976192711941
C-C0,F2_MIDDLE,2,0,7,0.543885438144207,0.4354746899023959
C-C0,F2_MIDDLE,2,0,8,0.5344358757138252,0.4293883002628776
C-C0,F2_MIDDLE,2,0,9,0.5281472489237785,0.4220298247809131
C-C0,F2_MIDDLE,2,0,10,0.5251534819602967,0.413510187397631
C-C0,F2_MIDDLE,2,0,11,0.5235910549759865,0.4141285283755359
C-C0,F2_MIDDLE,2,0,12,0.5209853798151016,0.4183196686680748
C-C0,F2_MIDDLE,2,1,1,0.7139751255512238,0.5587640688581742
C-C0,F2_MIDDLE,2,1,2,0.6475210398435592,0.5250016773262455
C-C0,F2_MIDDLE,2,1,3,0.6115087389945983,0.4977479422114621
C-C0,F2_MIDDLE,2,1,4,0.5811353951692582,0.4691327126633716
C-C0,F2_MIDDLE,2,1,5,0.5563339784741401,0.4561190770881313
C-C0,F2_MIDDLE,2,1,6,0.5391597837209702,0.4490714176181986
C-C0,F2_MIDDLE,2,1,7,0.5275887385010719,0.4371473493109002
C-C0,F2_MIDDLE,2,1,8,0.5206811383366585,0.4390689215067108
C-C0,F2_MIDDLE,2,1,9,0.5164714679121971,0.4304548959119359
C-C0,F2_MIDDLE,2,1,10,0.5126528114080429,0.440178983364168
C-C0,F2_MIDDLE,2,1,11,0.5121042847633361,0.4335329104142358
C-C0,F2_MIDDLE,2,1,12,0.5074462458491326,0.4217659787392395
C-C0,F2_MIDDLE,2,refit,1,0.6962448731064796,
C-C0,F2_MIDDLE,2,refit,2,0.6177252367138862,
C-C0,F2_MIDDLE,2,refit,3,0.566416522860527,
C-C0,F2_MIDDLE,2,refit,4,0.5369923539459706,
C-C0,F2_MIDDLE,2,refit,5,0.5227200016379356,
C-C0,F2_MIDDLE,2,refit,6,0.519089263677597,
C-C0,F2_MIDDLE,2,refit,7,0.5148040056228638,
C-C0,F2_MIDDLE,2,refit,8,0.5106726467609406,
C-C0,F2_MIDDLE,2,refit,9,0.5101207427680492,
C-C0,F2_MIDDLE,2,refit,10,0.5060981251299381,
C-C0,F2_MIDDLE,2,refit,11,0.5037652872502804,
C-C0,F3_LATE,0,0,1,0.7605472646261516,0.5013517509338036
C-C0,F3_LATE,0,0,2,0.6297582607520255,0.4552190884011606
C-C0,F3_LATE,0,0,3,0.5913408116290444,0.4223074671748528
C-C0,F3_LATE,0,0,4,0.5567692330009059,0.3978480838145555
C-C0,F3_LATE,0,0,5,0.5277522535700547,0.37269909849405
C-C0,F3_LATE,0,0,6,0.5021414897943798,0.3580100425220324
C-C0,F3_LATE,0,0,7,0.4829935462851273,0.3464194511613278
C-C0,F3_LATE,0,0,8,0.4679107069969177,0.3418163475511422
C-C0,F3_LATE,0,0,9,0.4582117670460751,0.3279356449988618
C-C0,F3_LATE,0,0,10,0.4517106178559755,0.3227852211478585
C-C0,F3_LATE,0,0,11,0.4466103989827005,0.3278325633702114
C-C0,F3_LATE,0,0,12,0.4424093569579877,0.3258669684819831
C-C0,F3_LATE,0,1,1,0.6834116640843844,0.5030726735559717
C-C0,F3_LATE,0,1,2,0.5726546613793624,0.4516618041197441
C-C0,F3_LATE,0,1,3,0.5297007827382338,0.4104044351549594
C-C0,F3_LATE,0,1,4,0.4927266083265605,0.3906787446893955
C-C0,F3_LATE,0,1,5,0.4624164465226625,0.3671990642221245
C-C0,F3_LATE,0,1,6,0.4417190143936558,0.3580689026354665
C-C0,F3_LATE,0,1,7,0.4289315876207853,0.3528760053132773
C-C0,F3_LATE,0,1,8,0.4167802208348324,0.3392376964580424
C-C0,F3_LATE,0,1,9,0.4104976387400376,0.3341664414209662
C-C0,F3_LATE,0,1,10,0.4042767192188062,0.3356311968254992
C-C0,F3_LATE,0,1,11,0.3997705249409926,0.3294262172149496
C-C0,F3_LATE,0,1,12,0.3956722758318248,0.3395268704079944
C-C0,F3_LATE,0,refit,1,0.6750721962828385,
C-C0,F3_LATE,0,refit,2,0.5558317585995323,
C-C0,F3_LATE,0,refit,3,0.4974410047656611,
C-C0,F3_LATE,0,refit,4,0.4610274834068198,
C-C0,F3_LATE,0,refit,5,0.4386463729958785,
C-C0,F3_LATE,0,refit,6,0.4279058787383531,
C-C0,F3_LATE,0,refit,7,0.4170018442367252,
C-C0,F3_LATE,0,refit,8,0.4132934157785616,
C-C0,F3_LATE,0,refit,9,0.4096949508315639,
C-C0,F3_LATE,0,refit,10,0.4071151488705685,
C-C0,F3_LATE,1,0,1,0.7527265674189517,0.4932323611882547
C-C0,F3_LATE,1,0,2,0.6228012913151791,0.4479194765151904
C-C0,F3_LATE,1,0,3,0.5825436679940474,0.4122636072860555
C-C0,F3_LATE,1,0,4,0.5494948233428755,0.3907202470663388
C-C0,F3_LATE,1,0,5,0.5200662456060711,0.365045883694456
C-C0,F3_LATE,1,0,6,0.4957941676440991,0.3468669002712843
C-C0,F3_LATE,1,0,7,0.4767186829918309,0.3353479244527595
C-C0,F3_LATE,1,0,8,0.4612832947781211,0.3264790777644595
C-C0,F3_LATE,1,0,9,0.450355085887407,0.327784843236865
C-C0,F3_LATE,1,0,10,0.4417741361417268,0.3119314763832643
C-C0,F3_LATE,1,0,11,0.4376856214121768,0.3042016959849112
C-C0,F3_LATE,1,0,12,0.4298766584772813,0.3039692046431211
C-C0,F3_LATE,1,1,1,0.6756948075796428,0.499746952995043
C-C0,F3_LATE,1,1,2,0.5646697125936809,0.4448784752638902
C-C0,F3_LATE,1,1,3,0.5216730848739022,0.4032347335053269
C-C0,F3_LATE,1,1,4,0.4849390889468946,0.3768859949162329
C-C0,F3_LATE,1,1,5,0.4557379782199859,0.3605067748636013
C-C0,F3_LATE,1,1,6,0.4359667426661441,0.3446475962823104
C-C0,F3_LATE,1,1,7,0.4211472021905999,0.3330232488236512
C-C0,F3_LATE,1,1,8,0.4117107030592467,0.3288270505570844
C-C0,F3_LATE,1,1,9,0.4050726906249398,0.3249770695091148
C-C0,F3_LATE,1,1,10,0.398325419739673,0.3325784230099969
C-C0,F3_LATE,1,1,11,0.3916528146517904,0.3280774446843403
C-C0,F3_LATE,1,1,12,0.3887984940880223,0.323157032857123
C-C0,F3_LATE,1,refit,1,0.6684655562827462,
C-C0,F3_LATE,1,refit,2,0.5484607400078523,
C-C0,F3_LATE,1,refit,3,0.4914796658252415,
C-C0,F3_LATE,1,refit,4,0.453463666533169,
C-C0,F3_LATE,1,refit,5,0.4303120006071894,
C-C0,F3_LATE,1,refit,6,0.4192715577389064,
C-C0,F3_LATE,1,refit,7,0.4109892962794554,
C-C0,F3_LATE,1,refit,8,0.4033653069483606,
C-C0,F3_LATE,1,refit,9,0.3993484103365948,
C-C0,F3_LATE,1,refit,10,0.3959184038011651,
C-C0,F3_LATE,1,refit,11,0.3937519702472185,
C-C0,F3_LATE,1,refit,12,0.3927974724455884,
C-C0,F3_LATE,2,0,1,0.7482516451885826,0.5055874125386557
C-C0,F3_LATE,2,0,2,0.612446383426064,0.465209652160418
C-C0,F3_LATE,2,0,3,0.5730075773439909,0.4331004904149155
C-C0,F3_LATE,2,0,4,0.54108516793502,0.4081568827082973
C-C0,F3_LATE,2,0,5,0.5126911778199045,0.3850071041405205
C-C0,F3_LATE,2,0,6,0.489884897282249,0.3662472818854683
C-C0,F3_LATE,2,0,7,0.4713963803492094,0.3520228106067292
C-C0,F3_LATE,2,0,8,0.4582021016823618,0.3512732977048401
C-C0,F3_LATE,2,0,9,0.4467003800367054,0.3354528561104983
C-C0,F3_LATE,2,0,10,0.4415939763972634,0.3299704225448256
C-C0,F3_LATE,2,0,11,0.4328839935754475,0.3255673745359589
C-C0,F3_LATE,2,0,12,0.4325427507099352,0.3274452044342958
C-C0,F3_LATE,2,1,1,0.7113824016169498,0.4957119970188054
C-C0,F3_LATE,2,1,2,0.6000741908424779,0.4378629137186611
C-C0,F3_LATE,2,1,3,0.5533605406158849,0.4006049998572875
C-C0,F3_LATE,2,1,4,0.5135457782368911,0.3786399986772606
C-C0,F3_LATE,2,1,5,0.485134902753328,0.3559773082579971
C-C0,F3_LATE,2,1,6,0.4663430483717667,0.3400180407839421
C-C0,F3_LATE,2,1,7,0.4492602050304413,0.3400695980900929
C-C0,F3_LATE,2,1,8,0.4383044399713215,0.3342145610854033
C-C0,F3_LATE,2,1,9,0.4280383790794171,0.3188711770201551
C-C0,F3_LATE,2,1,10,0.4248451904246682,0.3200503651289418
C-C0,F3_LATE,2,1,11,0.4180620391117899,0.313072993943448
C-C0,F3_LATE,2,1,12,0.4162387094999614,0.3162508499322496
C-C0,F3_LATE,2,refit,1,0.680245368104232,
C-C0,F3_LATE,2,refit,2,0.5598938143567035,
C-C0,F3_LATE,2,refit,3,0.5029872122563814,
C-C0,F3_LATE,2,refit,4,0.4660648719260567,
C-C0,F3_LATE,2,refit,5,0.4446842544957211,
C-C0,F3_LATE,2,refit,6,0.4329637030237599,
C-C0,F3_LATE,2,refit,7,0.4237061997777537,
C-C0,F3_LATE,2,refit,8,0.4203497579223231,
C-C0,F3_LATE,2,refit,9,0.4133852602619874,
C-C0,F3_LATE,2,refit,10,0.4105655449001412,
C-C0,F3_LATE,2,refit,11,0.4086136190514815,
