candidate_id,outer_fold,trial_id,inner_fold,epoch,train_loss,validation_nll,learning_rate,gradient_norm_mean,seed,stage
V2-A0,0,2,0.0,10,0.3432889711111784,0.3937345942773487,0.0005510391929902,0.5391404189169406,,
V2-A0,0,2,0.0,11,0.3442816711962223,0.3894964361885978,0.0005510391929902,0.5363871410489083,,
V2-A0,0,2,0.0,12,0.3402128770947456,0.3893881568110346,0.0005510391929902,0.569652009755373,,
V2-A0,0,2,0.0,13,0.3326139263808727,0.3804772205205728,0.0005510391929902,0.5619349732995034,,
V2-A0,0,2,0.0,14,0.3322750300168991,0.3956370236050576,0.0005510391929902,0.5896387897431851,,
V2-A0,0,2,1.0,1,0.4818777580086777,0.4131736715757693,0.0005510391929902,0.4436218767631344,,
V2-A0,0,2,1.0,2,0.3984673459355424,0.3952096903446707,0.0005510391929902,0.4342673093807406,,
V2-A0,0,2,1.0,3,0.3875902811201607,0.3884527856873404,0.0005510391929902,0.4636378360957634,,
V2-A0,0,2,1.0,4,0.3734002963798802,0.3892012600110894,0.0005510391929902,0.4607887384368152,,
V2-A0,0,2,1.0,5,0.3614613944437446,0.3944438834916357,0.0005510391929902,0.4628116568414176,,
V2-A0,0,2,1.0,6,0.365256782712006,0.3852040977695693,0.0005510391929902,0.5076999075529052,,
V2-A0,0,2,1.0,7,0.3584103882312774,0.3848993930284513,0.0005510391929902,0.5098717823261167,,
V2-A0,0,2,1.0,8,0.3505942519845032,0.3860272954320405,0.0005510391929902,0.5081452756393247,,
V2-A0,0,2,1.0,9,0.3520403795126008,0.3855819609212191,0.0005510391929902,0.5567881573991078,,
V2-A0,0,2,1.0,10,0.3467065535667466,0.3833497928145976,0.0005510391929902,0.54716118443303,,
V2-A0,0,2,1.0,11,0.3409412216122557,0.3816319820898693,0.0005510391929902,0.5530291119726692,,
V2-A0,0,2,1.0,12,0.3432388636397152,0.3946712908232043,0.0005510391929902,0.5620199587286973,,
V2-A0,0,2,1.0,13,0.3367884169991423,0.3878048006880192,0.0005510391929902,0.5452964051467616,,
V2-A0,0,2,1.0,14,0.3469506843787868,0.3986797517813931,0.0005510391929902,0.5962429569988716,,
V2-A0,0,2,1.0,15,0.3299605199476568,0.3858843888070046,0.0005510391929902,0.5645870987961932,,
V2-A0,0,2,1.0,16,0.332520991563797,0.3910687338807521,0.0005510391929902,0.591016618943796,,
V2-A0,0,2,1.0,17,0.3283483803999133,0.4004697803924569,0.0005510391929902,0.6023280024528503,,
V2-A0,0,3,0.0,1,0.5429191738367081,0.3948047968248713,0.0016681470116541,0.4943987511098385,,
V2-A0,0,3,0.0,2,0.4504757381975651,0.3922920849672233,0.0016604374700203,0.5206384368240833,,
V2-A0,0,3,0.0,3,0.4342689491808414,0.3954699486411442,0.0016476410580487,0.4893201686441898,,
V2-A0,0,3,0.0,4,0.4250431835651397,0.4077090022534976,0.0016298366698744,0.4894459642469883,,
V2-A0,0,3,0.0,5,0.4171633951365948,0.3870067436426531,0.001607134075471,0.4846397072076797,,
V2-A0,0,3,0.0,6,0.4106076091527939,0.3836249816650138,0.0015796732438824,0.4691045708954334,,
V2-A0,0,3,0.0,7,0.40401845946908,0.389560361961945,0.001547623480267,0.4580932840704917,,
V2-A0,0,3,0.0,8,0.4005824953317642,0.381830834891719,0.0015111823820752,0.4656667582690715,,
V2-A0,0,3,0.0,9,0.3881794460117816,0.3918235473768663,0.0014705746207951,0.4807412028312683,,
V2-A0,0,3,0.0,10,0.3919070571660995,0.3827911673595633,0.0014260505567785,0.4899779841303825,,
V2-A0,0,3,0.0,11,0.3829509936273098,0.381575266071687,0.0013778846956859,0.4955307714641094,,
V2-A0,0,3,0.0,12,0.3862456664443016,0.3838903944236061,0.0013263739960675,0.5014331474900245,,
V2-A0,0,3,0.0,13,0.3798651866614818,0.3846943503996195,0.0012718360385157,0.4914259567856788,,
V2-A0,0,3,0.0,14,0.3744235560297966,0.4046585569836038,0.0012146070676745,0.5161438472568989,,
V2-A0,0,3,0.0,15,0.3697983846068382,0.4063512989734886,0.0011550399191796,0.4838998019695282,,
V2-A0,0,3,0.0,16,0.3627181608229876,0.3951729580383143,0.0010935018443096,0.5263073220849037,,
V2-A0,0,3,0.0,17,0.3597820594906807,0.3927245615794345,0.0010303722457596,0.5413116335868835,,
V2-A0,0,3,1.0,1,0.5329629815206295,0.4045092605917828,0.0016681470116541,0.5234378140147139,,
V2-A0,0,3,1.0,2,0.4477924352012029,0.3971635679378732,0.0016604374700203,0.531472838506466,,
V2-A0,0,3,1.0,3,0.4329506057064707,0.3976145372360565,0.0016476410580487,0.5246789833394493,,
V2-A0,0,3,1.0,4,0.4261852342907975,0.3945937843684762,0.0016298366698744,0.4650960760872538,,
V2-A0,0,3,1.0,5,0.4092368730684606,0.3953815088519131,0.001607134075471,0.4586901083225157,,
V2-A0,0,3,1.0,6,0.4116559224884684,0.3832222619576859,0.0015796732438824,0.4810842769901927,,
V2-A0,0,3,1.0,7,0.3985679385865607,0.3985901090467832,0.001547623480267,0.4608169059927871,,
V2-A0,0,3,1.0,8,0.3947734643773334,0.3960580077460958,0.0015111823820752,0.480723013238209,,
V2-A0,0,3,1.0,9,0.3943925049246811,0.3866809538675191,0.0014705746207951,0.5054201789018584,,
V2-A0,0,3,1.0,10,0.3884832386563464,0.3931190662722637,0.0014260505567785,0.479348014767577,,
V2-A0,0,3,1.0,11,0.3817039037623057,0.3856164131369295,0.0013778846956859,0.4946463849486374,,
V2-A0,0,3,1.0,12,0.3847877034326879,0.4063087907815813,0.0013263739960675,0.5105344042545412,,
V2-A0,0,4,0.0,1,0.6543064475059509,0.4727572765008164,0.0003155555102936,0.5338603124022484,,
V2-A0,0,4,0.0,2,0.5257872723042964,0.4133421087873595,0.0003140971326282,0.5868397638201713,,
V2-A0,0,4,0.0,3,0.4733959808945656,0.4104514430148493,0.0003116764956691,0.700471393764019,,
V2-A0,0,4,0.0,4,0.4568952240049839,0.4028370950546472,0.0003083085234481,0.7604476824402809,,
V2-A0,0,4,0.0,5,0.4438738547265529,0.4135184469691313,0.0003040139806339,0.76439920514822,,
V2-A0,0,4,0.0,6,0.4333584457635879,0.4155509497747419,0.000298819344511,0.7705881804227829,,
V2-A0,0,4,0.0,7,0.4282006189227104,0.4041134762747145,0.0002927566417385,0.7639693588018417,,
V2-A0,0,4,0.0,8,0.4233853280544281,0.3955206063643575,0.0002858632508951,0.8197350382804871,,
V2-A0,0,4,0.0,9,0.4271993145346641,0.3961609210027032,0.0002781816720276,0.8145436704158783,,
V2-A0,0,4,0.0,10,0.4132767982780933,0.3992636480898525,0.0002697592646241,0.797153902053833,,
V2-A0,0,4,0.0,11,0.4114128574728966,0.4077724408200745,0.000260647955627,0.8061311572790146,,
V2-A0,0,4,0.0,12,0.4064602293074131,0.4118580102833354,0.000250903919286,0.8554219737648964,,
V2-A0,0,4,0.0,13,0.4067719109356403,0.3977723478334681,0.0002405872308255,0.8703757673501968,,
V2-A0,0,4,0.0,14,0.4018489830195904,0.4021422935623122,0.0002297614960603,0.861549299955368,,
V2-A0,0,4,1.0,1,0.6421714279709793,0.45753460497864,0.0003155555102936,0.5116827822313076,,
V2-A0,0,4,1.0,2,0.5032919514469985,0.4240878207888743,0.0003140971326282,0.5803141397673909,,
V2-A0,0,4,1.0,3,0.4703914908374228,0.4165782464798687,0.0003116764956691,0.6937818556297116,,
V2-A0,0,4,1.0,4,0.4467722686325631,0.4063921569414401,0.0003083085234481,0.7008639544975467,,
V2-A0,0,4,1.0,5,0.4324791827579824,0.4085792618374019,0.0003040139806339,0.7076583461063665,,
V2-A0,0,4,1.0,6,0.4360619419958533,0.40470454363328,0.000298819344511,0.7749060537756943,,
V2-A0,0,4,1.0,7,0.427160595975271,0.4004372078133983,0.0002927566417385,0.7598853809077565,,
V2-A0,0,4,1.0,8,0.4174287777121474,0.4017564287848385,0.0002858632508951,0.7816609958323036,,
V2-A0,0,4,1.0,9,0.4120115281605139,0.3969620363986623,0.0002781816720276,0.8122626223215242,,
V2-A0,0,4,1.0,10,0.4162596616803146,0.3975226422964429,0.0002697592646241,0.8311344254307631,,
V2-A0,0,4,1.0,11,0.4079119475876412,0.392911605200006,0.000260647955627,0.843515132985464,,
V2-A0,0,4,1.0,12,0.4029194051172675,0.4064635496346927,0.000250903919286,0.8130607139773485,,
V2-A0,0,4,1.0,13,0.3984140368496499,0.3994388312272928,0.0002405872308255,0.8695504200167772,,
V2-A0,0,4,1.0,14,0.4029306100635993,0.4042468063679216,0.0002297614960603,0.8802944523532216,,
V2-A0,0,4,1.0,15,0.3909014950438244,0.4014919202170979,0.0002184934592454,0.8647370919948671,,
V2-A0,0,4,1.0,16,0.3937552149702863,0.4029842627105043,0.0002068525915746,0.897966560794086,,
V2-A0,0,4,1.0,17,0.3987108396320808,0.4054274828793657,0.0001949106628681,0.8713197751743037,,
V2-A0,0,5,0.0,1,0.5946683779358863,0.4216998675294935,0.0008667973165178,0.5312449134886265,,
V2-A0,0,5,0.0,2,0.4698443695902824,0.4052707124892309,0.0008627913086821,0.7028485327959061,,
V2-A0,0,5,0.0,3,0.4478842571377754,0.3966014180184651,0.0008561420772412,0.6533809781074524,,
V2-A0,0,5,0.0,4,0.4385452546179295,0.3994323574974311,0.0008468906169179,0.6905581243336201,,
V2-A0,0,5,0.0,5,0.4305167339742183,0.400178474610336,0.0008350939660416,0.661651511490345,,
V2-A0,0,5,0.0,6,0.41945561170578,0.3983632241893512,0.0008208248548877,0.6406339287757874,,
V2-A0,0,5,0.0,7,0.421056854724884,0.3910491360763888,0.0008041712572714,0.6296966671943665,,
V2-A0,0,5,0.0,8,0.4132232189178467,0.3859021029719513,0.00078523584816,0.651429109275341,,
V2-A0,0,5,0.0,9,0.4089529417455196,0.3934196199679037,0.0007641353706473,0.6356046520173549,,
V2-A0,0,5,0.0,10,0.4038952097296714,0.3875793810386714,0.0007409999161936,0.6799617081880569,,
V2-A0,0,5,0.0,11,0.400270913541317,0.3901331188868642,0.0007159721225692,0.6781658113002778,,
V2-A0,0,5,0.0,12,0.397290451079607,0.4071537995312137,0.0006892062944442,0.7307514742016792,,
V2-A0,0,5,0.0,13,0.3873721860349178,0.385972390320359,0.0006608674520497,0.7151478722691536,,
V2-A0,0,5,0.0,14,0.3932262763381004,0.3961831807185711,0.0006311303137725,0.7111090660095215,,
V2-A0,0,5,1.0,1,0.5669240951538086,0.4335998529354431,0.0008667973165178,0.5852053957741435,,
V2-A0,0,5,1.0,2,0.4600918143987655,0.4050399872426738,0.0008627913086821,0.6887560770279024,,
V2-A0,0,5,1.0,3,0.4473531195303289,0.3999359095886757,0.0008561420772412,0.7140589356422424,,
V2-A0,0,5,1.0,4,0.4316555726818922,0.3924385597917471,0.0008468906169179,0.6832720419255699,,
V2-A0,0,5,1.0,5,0.4187171037604169,0.3990344986781196,0.0008350939660416,0.6614396310434109,,
V2-A0,0,5,1.0,6,0.4243228021191387,0.3983227752328411,0.0008208248548877,0.6978277324176416,,
V2-A0,0,5,1.0,7,0.4097105453654033,0.3937913184122075,0.0008041712572714,0.6834111199146364,,
V2-A0,0,5,1.0,8,0.4038168409975564,0.3977949918353263,0.00078523584816,0.7003055999918681,,
V2-A0,0,5,1.0,9,0.4010335919333667,0.3955855387343316,0.0007641353706473,0.7282205740126168,,
V2-A0,0,5,1.0,10,0.4021905093658261,0.3950282043866885,0.0007409999161936,0.7119325748304042,,
V2-A0,0,6,0.0,1,0.6518481791019439,0.4759891107416971,0.0006450608534358,0.4221861273050308,,
V2-A0,0,6,0.0,2,0.5171259641647339,0.4084885697493929,0.0006450608534358,0.4257318884134292,,
V2-A0,0,6,0.0,3,0.4621553853154182,0.3989858118988157,0.0006450608534358,0.4681499302387237,,
V2-A0,0,6,0.0,4,0.4417469620704651,0.3973303206493452,0.0006450608534358,0.5043851584196091,,
V2-A0,0,6,0.0,5,0.4241929724812507,0.3978719547178062,0.0006450608534358,0.4815457269549369,,
V2-A0,0,6,0.0,6,0.4209125891327858,0.3986420574255118,0.0006450608534358,0.5344534024596215,,
V2-A0,0,6,0.0,7,0.4150833651423454,0.388997602468682,0.0006450608534358,0.5073967784643173,,
V2-A0,0,6,0.0,8,0.411838635802269,0.3811764836295163,0.0006450608534358,0.5586261913180351,,
V2-A0,0,6,0.0,9,0.4000618398189545,0.3844516116263365,0.0006450608534358,0.5149465888738632,,
V2-A0,0,6,0.0,10,0.3976004868745804,0.3832313444417042,0.0006450608534358,0.5307370126247406,,
V2-A0,0,6,0.0,11,0.3951790809631347,0.3971696459598861,0.0006450608534358,0.5402545422315598,,
V2-A0,0,6,0.0,12,0.3917725041508674,0.3946927269883944,0.0006450608534358,0.5802662536501885,,
V2-A0,0,6,0.0,13,0.38595772087574,0.38524074501745,0.0006450608534358,0.5855525866150856,,
V2-A0,0,6,0.0,14,0.3829194873571396,0.3960647500153075,0.0006450608534358,0.6033113017678261,,
V2-A0,0,6,1.0,1,0.6240736104193187,0.4509309943358865,0.0006450608534358,0.4725042851198287,,
V2-A0,0,6,1.0,2,0.4743997809432801,0.4200092838626297,0.0006450608534358,0.4871244657607305,,
V2-A0,0,6,1.0,3,0.4568121490024385,0.4115130293899943,0.0006450608534358,0.5747309795447758,,
V2-A0,0,6,1.0,4,0.4312196487472171,0.3981802980968811,0.0006450608534358,0.5122039601916358,,
V2-A0,0,6,1.0,5,0.4102948293799445,0.4073106259693365,0.0006450608534358,0.5217903000967843,,
V2-A0,0,6,1.0,6,0.4280512418065752,0.3952288344330592,0.0006450608534358,0.6267497624669757,,
V2-A0,0,6,1.0,7,0.4075109873499189,0.3991475549383135,0.0006450608534358,0.6331633144900912,,
V2-A0,0,6,1.0,8,0.3977666085674649,0.3976186902688443,0.0006450608534358,0.5963247971875327,,
V2-A0,0,6,1.0,9,0.3965106819357191,0.3976269164123387,0.0006450608534358,0.6587381220999218,,
V2-A0,0,6,1.0,10,0.3952242859772273,0.393611092951721,0.0006450608534358,0.69035081636338,,
V2-A0,0,6,1.0,11,0.3914080460866292,0.3913150030067525,0.0006450608534358,0.6841291756857009,,
V2-A0,0,6,1.0,12,0.3907865356831324,0.4066095295142937,0.0006450608534358,0.671534708568028,,
V2-A0,0,6,1.0,13,0.38035934312003,0.3936627423227928,0.0006450608534358,0.6713634445553734,,
V2-A0,0,6,1.0,14,0.4002182412715185,0.3991366746374441,0.0006450608534358,0.7777759915306455,,
V2-A0,0,6,1.0,15,0.3727675605387914,0.3877503084115984,0.0006450608534358,0.6995276865505037,,
V2-A0,0,6,1.0,16,0.3800504846232278,0.3940058844848511,0.0006450608534358,0.6854098708856673,,
V2-A0,0,6,1.0,17,0.3748379221984318,0.4058829981234512,0.0006450608534358,0.7174485340004876,,
V2-A0,0,6,1.0,18,0.3751058450766972,0.3949430581997612,0.0006450608534358,0.7485412870134626,,
V2-A0,0,6,1.0,19,0.3624448137623923,0.4014424657314917,0.0006450608534358,0.6988249364353362,,
V2-A0,0,6,1.0,20,0.3669366339842478,0.394548171926546,0.0006450608534358,0.7967686936968849,,
V2-A0,0,6,1.0,21,0.3638534673622676,0.4005806456965863,0.0006450608534358,0.7742385864257812,,
V2-A0,0,7,0.0,1,0.6435806639492512,0.4134771944198953,0.0006913569430976,0.5342737428843976,,
V2-A0,0,7,0.0,2,0.5165198542177677,0.4008227352319989,0.000688161754005,0.6106655970215797,,
V2-A0,0,7,0.0,3,0.4939320921897888,0.3952513107941431,0.0006828583315839,0.6021254256367683,,
V2-A0,0,7,0.0,4,0.4825373619794845,0.4015243736447798,0.0006754793731971,0.6460847944021225,,
V2-A0,0,7,0.0,5,0.4759193837642669,0.3922878459754932,0.000666070372577,0.6594945520162583,,
V2-A0,0,7,0.0,6,0.4726054169237613,0.4039879609916273,0.0006546893393411,0.6797355681657791,,
V2-A0,0,7,0.0,7,0.4618941657245159,0.4024233158218178,0.0006414064413439,0.6518274888396263,,
V2-A0,0,7,0.0,8,0.453967060893774,0.3961628573210143,0.0006263035720686,0.6956520825624466,,
V2-A0,0,7,0.0,9,0.4565533563494682,0.3939075464102912,0.0006094738457264,0.694001542031765,,
V2-A0,0,7,0.0,10,0.451685094833374,0.3895303780780261,0.0005910210231768,0.6995949774980545,,
V2-A0,0,7,0.0,11,0.4455397091805935,0.3974204334898145,0.0005710588722068,0.6918563723564148,,
V2-A0,0,7,0.0,12,0.445582215487957,0.4038410527960636,0.0005497104661154,0.7412615165114402,,
V2-A0,0,7,0.0,13,0.4400571592152119,0.3915755838846238,0.0005271074249252,0.7346256852149964,,
V2-A0,0,7,0.0,14,0.4415244303643703,0.3961682060375621,0.0005033891039013,0.7315436512231827,,
V2-A0,0,7,0.0,15,0.4369580827653408,0.3968740323369163,0.0004787017343801,0.7166072502732277,,
V2-A0,0,7,0.0,16,0.4361208505928516,0.4038215232092654,0.0004531975222039,0.7249105513095856,,
V2-A0,0,7,1.0,1,0.6181766899620614,0.4234108539222334,0.0006913569430976,0.5661957925412713,,
V2-A0,0,7,1.0,2,0.5024245970132875,0.4079221689118842,0.000688161754005,0.6051144178320722,,
V2-A0,0,7,1.0,3,0.482866941428766,0.4049095780149946,0.0006828583315839,0.6450193110035687,,
V2-A0,0,7,1.0,4,0.4750572864602251,0.40048570340495,0.0006754793731971,0.6321595383853447,,
V2-A0,0,7,1.0,5,0.4605201112061012,0.407790455449813,0.000666070372577,0.6333828197746743,,
V2-A0,0,7,1.0,6,0.4672320274318137,0.3944103757799377,0.0006546893393411,0.697152208991167,,
V2-A0,0,7,1.0,7,0.4573944937892076,0.3999300089212296,0.0006414064413439,0.6967331534478722,,
V2-A0,0,7,1.0,8,0.4478852043791515,0.4043258480457987,0.0006263035720686,0.6784402539090413,,
V2-A0,0,7,1.0,9,0.4448518433221957,0.3903449420681381,0.0006094738457264,0.718940844623054,,
V2-A0,0,7,1.0,10,0.4403132171165652,0.3956738367858946,0.0005910210231768,0.7336480835588967,,
V2-A0,0,7,1.0,11,0.4389079162260381,0.3955712029668219,0.0005710588722068,0.7608940877565523,,
V2-A0,0,7,1.0,12,0.4335091252152512,0.4091306014114366,0.0005497104661154,0.7467550984243068,,
V2-A0,0,7,1.0,13,0.4341975763076689,0.3946181728321654,0.0005271074249252,0.7566415885599648,,
V2-A0,0,7,1.0,14,0.4338117925132193,0.3966454384028654,0.0005033891039013,0.7792996836871635,,
V2-A0,0,7,1.0,15,0.4247371808784764,0.3937300036394353,0.0004787017343801,0.8008961808390733,,
V2-A0,0,8,0.0,1,0.6394716739654541,0.4591394568334502,0.0004209523396665,0.5314960524439811,,
V2-A0,0,8,0.0,2,0.5109656289219856,0.4157978537724864,0.0004209523396665,0.6427774414420128,,
V2-A0,0,8,0.0,3,0.4695202454924583,0.4119950905655044,0.0004209523396665,0.7319912701845169,,
V2-A0,0,8,0.0,4,0.4552981443703174,0.4016743119215302,0.0004209523396665,0.7681271314620972,,
V2-A0,0,8,0.0,5,0.4447112672030925,0.4112270288913944,0.0004209523396665,0.7536211028695107,,
V2-A0,0,8,0.0,6,0.4280489265918731,0.4196208827933584,0.0004209523396665,0.7402269080281257,,
V2-A0,0,8,0.0,7,0.4295164890587329,0.4067638306929793,0.0004209523396665,0.7417739167809486,,
V2-A0,0,8,0.0,8,0.4225813619792461,0.393912388396762,0.0004209523396665,0.7926395624876023,,
V2-A0,0,8,0.0,9,0.4262956850230693,0.3968238643526455,0.0004209523396665,0.787308456003666,,
V2-A0,0,8,0.0,10,0.4109084419906139,0.3993480663909323,0.0004209523396665,0.7589699193835259,,
V2-A0,0,8,0.0,11,0.4102950751781463,0.4088843085299791,0.0004209523396665,0.7717023745179177,,
V2-A0,0,8,0.0,12,0.4055560566484928,0.4162888809789567,0.0004209523396665,0.8200614035129548,,
V2-A0,0,8,0.0,13,0.4061492376029491,0.393698445474312,0.0004209523396665,0.8338597759604454,,
V2-A0,0,8,0.0,14,0.4004466541111469,0.4034356278432433,0.0004209523396665,0.7924626141786575,,
V2-A0,0,8,0.0,15,0.3999933712184429,0.3969280262157677,0.0004209523396665,0.796850574016571,,
V2-A0,0,8,0.0,16,0.3962317749857902,0.4043253145387714,0.0004209523396665,0.7853177934885025,,
V2-A0,0,8,0.0,17,0.3885822638869285,0.4064744671992197,0.0004209523396665,0.8063296228647232,,
V2-A0,0,8,0.0,18,0.3940633423626423,0.4091766306565892,0.0004209523396665,0.8100178956985473,,
V2-A0,0,8,0.0,19,0.3926589503884315,0.4052972701158269,0.0004209523396665,0.8530089989304542,,
V2-A0,0,8,1.0,1,0.6263909499819685,0.4433526309413641,0.0004209523396665,0.5140097177610164,,
V2-A0,0,8,1.0,2,0.4903033804602739,0.4258903476140754,0.0004209523396665,0.619255805887827,,
V2-A0,0,8,1.0,3,0.467495916093268,0.4175466120034625,0.0004209523396665,0.7301493461539106,,
V2-A0,0,8,1.0,4,0.4450408961714768,0.4081035910852229,0.0004209523396665,0.7092909391333417,,
V2-A0,0,8,1.0,5,0.430043769318883,0.4125899122695161,0.0004209523396665,0.7012782140475947,,
V2-A0,0,8,1.0,6,0.4373624397487175,0.4088076588301186,0.0004209523396665,0.7671785718057214,,
