dataset,comparator,cnn_bilstm_macro_f1,comparator_macro_f1,delta_cnn_bilstm_minus_comparator,ci_95_lower,ci_95_upper,verdict,bootstrap_unit,resamples
student_por,cnn_only,0.8622587167738002,0.8468079089978452,0.015450807775954978,0.0024592511625340014,0.02925274936509605,CNN_BILSTM_HIGHER,record_id,5000
student_por,bilstm_only,0.8622587167738002,0.784278331756525,0.07798038501727522,0.05070901828020361,0.10555718344089668,CNN_BILSTM_HIGHER,record_id,5000
student_por,logistic_regression,0.8622587167738002,0.8205410888586723,0.0417176279151279,0.014997602548926311,0.06791415026833947,CNN_BILSTM_HIGHER,record_id,5000
student_por,decision_tree,0.8622587167738002,0.8487179154783511,0.0135408012954491,-0.011935932623922603,0.038658572817204875,PRACTICAL_TIE,record_id,5000
student_por,random_forest,0.8622587167738002,0.8692436817866236,-0.006984965012823419,-0.02908154958237718,0.015050104602414762,PRACTICAL_TIE,record_id,5000
student_por,hist_gradient_boosting,0.8622587167738002,0.850629682857171,0.011629033916629172,-0.01654693538364264,0.03972791566050134,PRACTICAL_TIE,record_id,5000
student_por,svm,0.8622587167738002,0.7824770193282303,0.07978169744556984,0.042377018676847816,0.11888770771107887,CNN_BILSTM_HIGHER,record_id,5000
student_por,xgboost,0.8622587167738002,0.8663880491374553,-0.004129332363655092,-0.027618398997405535,0.019835837477869166,PRACTICAL_TIE,record_id,5000
