domain,model,fold,seed,stage,n_models,accuracy,risk_precision,risk_f1,ap,roc_auc,risk_recall,recall_at_20,threshold,n,prevalence
uci,CatBoost,1,2026,S2,1,0.8927038626609443,0.7272727272727273,0.7933884297520661,0.771711023738062,0.9445352400408581,0.8727272727272727,0.6909090909090909,0.49,233,0.23605150214592274
uci,MLP,1,2026,S0,1,0.6824034334763949,0.36619718309859156,0.4126984126984127,0.4757437703670471,0.66414708886619,0.4727272727272727,0.34545454545454546,0.18,233,0.23605150214592274
uci,MLP,1,2026,S1,1,0.8111587982832618,0.6037735849056604,0.5925925925925926,0.7105911175118731,0.8744637385086823,0.5818181818181818,0.5636363636363636,0.25,233,0.23605150214592274
uci,MLP,1,2026,S2,1,0.8798283261802575,0.8648648648648649,0.6956521739130435,0.8606972883103152,0.9454545454545455,0.5818181818181818,0.7090909090909091,0.75,233,0.23605150214592274
uci,LR,2,42,S0,1,0.7142857142857143,0.4090909090909091,0.4576271186440678,0.41673031842166147,0.6866055456171736,0.5192307692307693,0.38461538461538464,0.56,224,0.23214285714285715
uci,LR,2,42,S1,1,0.8392857142857143,0.6176470588235294,0.7,0.8144559348103795,0.9265429338103757,0.8076923076923077,0.6538461538461539,0.45,224,0.23214285714285715
uci,LR,2,42,S2,1,0.9241071428571429,0.8301886792452831,0.8380952380952381,0.9251325660309666,0.9731663685152058,0.8461538461538461,0.7692307692307693,0.7,224,0.23214285714285715
uci,DT,2,42,S0,1,0.7857142857142857,0.5344827586206896,0.5636363636363636,0.4625380907089952,0.7483228980322004,0.5961538461538461,0.46153846153846156,0.58,224,0.23214285714285715
uci,DT,2,42,S1,1,0.8214285714285714,0.581081081081081,0.6825396825396826,0.7359019038218003,0.918884168157424,0.8269230769230769,0.6730769230769231,0.59,224,0.23214285714285715
uci,DT,2,42,S2,1,0.8214285714285714,0.581081081081081,0.6825396825396826,0.7359019038218003,0.918884168157424,0.8269230769230769,0.6730769230769231,0.59,224,0.23214285714285715
uci,RF,2,42,S0,1,0.7098214285714286,0.43564356435643564,0.5751633986928104,0.5796197259221727,0.8256932021466906,0.8461538461538461,0.5769230769230769,0.33,224,0.23214285714285715
uci,RF,2,42,S1,1,0.8839285714285714,0.696969696969697,0.7796610169491526,0.7137641462492547,0.9319096601073344,0.8846153846153846,0.6730769230769231,0.46,224,0.23214285714285715
uci,RF,2,42,S2,1,0.8794642857142857,0.6712328767123288,0.784,0.8348779831055644,0.9540474060822899,0.9423076923076923,0.7115384615384616,0.44,224,0.23214285714285715
uci,SVM,2,42,S0,1,0.6517857142857143,0.35555555555555557,0.4507042253521127,0.3955949272447905,0.6882826475849733,0.6153846153846154,0.40384615384615385,0.36,224,0.23214285714285715
uci,SVM,2,42,S1,1,0.8035714285714286,0.5512820512820513,0.6615384615384615,0.8102093132826311,0.9233005366726297,0.8269230769230769,0.6538461538461539,0.28,224,0.23214285714285715
uci,SVM,2,42,S2,1,0.8258928571428571,0.5764705882352941,0.7153284671532847,0.8759265776761296,0.9530411449016101,0.9423076923076923,0.7115384615384616,0.14,224,0.23214285714285715
uci,XGB,2,42,S0,1,0.7232142857142857,0.4431818181818182,0.5571428571428572,0.44301624174256826,0.7580500894454384,0.75,0.4423076923076923,0.29,224,0.23214285714285715
uci,XGB,2,42,S1,1,0.8482142857142857,0.68,0.6666666666666666,0.7124089486792491,0.915474060822898,0.6538461538461539,0.5961538461538461,0.57,224,0.23214285714285715
uci,XGB,2,42,S2,1,0.8839285714285714,0.6911764705882353,0.7833333333333333,0.8324298860004672,0.9484570661896243,0.9038461538461539,0.6346153846153846,0.36,224,0.23214285714285715
uci,CatBoost,2,42,S0,1,0.6919642857142857,0.41237113402061853,0.5369127516778524,0.4843710827482272,0.7618515205724506,0.7692307692307693,0.40384615384615385,0.34,224,0.23214285714285715
uci,CatBoost,2,42,S1,1,0.8214285714285714,0.5666666666666667,0.7183098591549296,0.7362022507652697,0.9311270125223614,0.9807692307692307,0.6730769230769231,0.25,224,0.23214285714285715
uci,CatBoost,2,42,S2,1,0.8883928571428571,0.684931506849315,0.8,0.7897469255069804,0.9470035778175313,0.9615384615384616,0.7115384615384616,0.38,224,0.23214285714285715
uci,MLP,2,42,S0,1,0.6607142857142857,0.375,0.4864864864864865,0.4710436732889436,0.7108676207513417,0.6923076923076923,0.4423076923076923,0.2,224,0.23214285714285715
uci,MLP,2,42,S1,1,0.7946428571428571,0.5375,0.6515151515151515,0.7603612690216179,0.8858452593917711,0.8269230769230769,0.6538461538461539,0.2,224,0.23214285714285715
uci,MLP,2,42,S2,1,0.8973214285714286,0.7843137254901961,0.7766990291262136,0.8767337462861251,0.9464445438282647,0.7692307692307693,0.7115384615384616,0.42,224,0.23214285714285715
