domain,model,fold,seed,stage,ap,roc_auc,risk_f1,risk_recall,recall_at_20,n,prevalence,n_models,one_weight_all_stages
oulad,RF,1,2026,20pct,0.7621458971124884,0.7872582707181185,0.6783844427823486,0.7152996845425867,0.3915615141955836,5914,0.4288129861345959,1,True
oulad,RF,1,2026,35pct,0.8038112200866845,0.8261447569703513,0.6952141057934509,0.6681338028169014,0.44190140845070425,5651,0.40205273402937536,1,True
oulad,RF,1,2026,50pct,0.8490618674906125,0.8712733854627519,0.7301420305102577,0.6760837798343887,0.4987822698490015,5433,0.3778759433094055,1,True
oulad,RF,1,2026,75pct,0.892960208457685,0.9147171433836326,0.791537025513379,0.7335640138408305,0.5818915801614764,5114,0.33906922174423154,1,True
oulad,RF,1,2026,100pct,0.922031578468395,0.9388873303384556,0.8389945652173914,0.7704304429195259,0.6219588271990019,4983,0.3216937587798515,1,True
oulad,SVM,1,2026,20pct,0.7461442993351741,0.7784450975228467,0.6778662971943193,0.7716876971608833,0.3805205047318612,5914,0.4288129861345959,1,True
oulad,SVM,1,2026,35pct,0.800944761578996,0.8279579444706118,0.7040773434216057,0.7372359154929577,0.4410211267605634,5651,0.40205273402937536,1,True
oulad,SVM,1,2026,50pct,0.8424983692277926,0.8706362748121526,0.7319148936170212,0.7121285923039454,0.4909887968826108,5433,0.3778759433094055,1,True
oulad,SVM,1,2026,75pct,0.8867670116592116,0.9113547019921786,0.7798045602605863,0.6903114186851211,0.5778546712802768,5114,0.33906922174423154,1,True
oulad,SVM,1,2026,100pct,0.9128050862893702,0.9291753258498304,0.8311513930849278,0.7723019338739863,0.6200873362445415,4983,0.3216937587798515,1,True
oulad,XGB,1,2026,20pct,0.7705173658589137,0.7954019257096858,0.6902891525990306,0.8142744479495269,0.39747634069400634,5914,0.4288129861345959,1,True
oulad,XGB,1,2026,35pct,0.8069651571830236,0.8303867299684464,0.6982720425343376,0.6936619718309859,0.4432218309859155,5651,0.40205273402937536,1,True
oulad,XGB,1,2026,50pct,0.8522444741943248,0.8746348250647775,0.73767258382643,0.7286897223575256,0.5007306380905991,5433,0.3778759433094055,1,True
oulad,XGB,1,2026,75pct,0.8967798344212661,0.917758816022058,0.7958929682638457,0.73760092272203,0.5813148788927336,5114,0.33906922174423154,1,True
oulad,XGB,1,2026,100pct,0.9235789792070508,0.9407398110790787,0.8371324743970928,0.7903930131004366,0.6219588271990019,4983,0.3216937587798515,1,True
oulad,CatBoost,1,2026,20pct,0.7729579366200181,0.7967435885942253,0.6842796192976699,0.8221608832807571,0.3990536277602524,5914,0.4288129861345959,1,True
oulad,CatBoost,1,2026,35pct,0.8106240159944483,0.8344834656057087,0.7080016757436113,0.7438380281690141,0.4441021126760563,5651,0.40205273402937536,1,True
oulad,CatBoost,1,2026,50pct,0.8546236835632818,0.8774120424144779,0.7388077567632272,0.7515830491962981,0.5012177301509986,5433,0.3778759433094055,1,True
oulad,CatBoost,1,2026,75pct,0.8964225264245322,0.9184909536386779,0.7928730512249443,0.7185697808535179,0.5795847750865052,5114,0.33906922174423154,1,True
oulad,CatBoost,1,2026,100pct,0.9199249166782263,0.9384216723820351,0.8315387287252518,0.7467248908296943,0.6200873362445415,4983,0.3216937587798515,1,True
