candidate_id,outer_fold,trial_id,state,value,temporal_config,aggregate_config,thresholds,selected_epochs,parameter_count,fit_runtime_seconds,wall_runtime_seconds,failure_reason,model_kind,model_config
V3-A1,0,0,COMPLETE,0.8231173732646697,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 64, ""batch_size"": 256, ""dropout"": 0.35, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""inner_macro_f1"": 0.8231173732646697, ""inner_operational_precision"": 0.7512517068730087, ""inner_operational_recall"": 0.8051219512195122, ""macro_threshold"": 0.5589999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.32999999999999996}","[6, 7]",39617.0,22.45645089999925,35.387235499999406,,,
V3-A1,0,1,COMPLETE,0.8194109827323895,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 64, ""batch_size"": 128, ""dropout"": 0.35, ""gradient_clip"": 1.0, ""learning_rate"": 0.001, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""inner_macro_f1"": 0.8194109827323895, ""inner_operational_precision"": 0.7502287282708143, ""inner_operational_recall"": 0.8, ""macro_threshold"": 0.4449999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3379999999999999}","[9, 2]",39617.0,31.798978900000293,39.54210930000045,,,
V3-A1,0,2,COMPLETE,0.8255218888192908,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 0, ""batch_size"": 256, ""dropout"": 0.25, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""inner_macro_f1"": 0.8255218888192908, ""inner_operational_precision"": 0.7501123595505618, ""inner_operational_recall"": 0.8141463414634146, ""macro_threshold"": 0.4549999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.286}","[8, 7]",35329.0,27.50167280000005,36.340037400000256,,,
V3-A1,0,3,COMPLETE,0.8194109827323895,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 64, ""batch_size"": 128, ""dropout"": 0.35, ""gradient_clip"": 1.0, ""learning_rate"": 0.001, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""inner_macro_f1"": 0.8194109827323895, ""inner_operational_precision"": 0.7502287282708143, ""inner_operational_recall"": 0.8, ""macro_threshold"": 0.4449999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3379999999999999}","[9, 2]",39617.0,31.086925699999483,37.57356030000028,,,
V3-A1,0,4,COMPLETE,0.8210483890372724,,"{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 64, ""batch_size"": 256, ""dropout"": 0.25, ""gradient_clip"": 1.0, ""learning_rate"": 0.0002, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 1e-05}","{""inner_macro_f1"": 0.8210483890372724, ""inner_operational_precision"": 0.7502824858757062, ""inner_operational_recall"": 0.8097560975609757, ""macro_threshold"": 0.4129999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.25399999999999995}","[8, 10]",72065.0,22.460508500000287,30.698502400000507,,,
V3-A1,0,5,COMPLETE,0.8272894145615981,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 0, ""batch_size"": 256, ""dropout"": 0.25, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""inner_macro_f1"": 0.8272894145615981, ""inner_operational_precision"": 0.7507351277991404, ""inner_operational_recall"": 0.8095121951219513, ""macro_threshold"": 0.5579999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.37899999999999995}","[6, 7]",35329.0,24.538379800000257,31.184301700000105,,,
V3-A1,0,6,COMPLETE,0.8187136411589859,,"{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 64, ""batch_size"": 128, ""dropout"": 0.15, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""inner_macro_f1"": 0.8187136411589859, ""inner_operational_precision"": 0.7501708039171031, ""inner_operational_recall"": 0.8034146341463415, ""macro_threshold"": 0.4799999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.32099999999999995}","[4, 2]",72065.0,20.32179800000085,25.97732739999992,,,
V3-A1,0,7,COMPLETE,0.8221210129419987,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 64, ""batch_size"": 128, ""dropout"": 0.25, ""gradient_clip"": 1.0, ""learning_rate"": 0.0002, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 1e-05}","{""inner_macro_f1"": 0.8221210129419987, ""inner_operational_precision"": 0.7512517068730087, ""inner_operational_recall"": 0.8051219512195122, ""macro_threshold"": 0.59, ""operational_feasible"": true, ""operational_threshold"": 0.36399999999999993}","[6, 7]",39617.0,29.657606700000542,35.694068300000254,,,
V3-A1,1,0,COMPLETE,0.8267617779004794,,"{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.35, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""inner_macro_f1"": 0.8267617779004794, ""inner_operational_precision"": 0.7501114578689255, ""inner_operational_recall"": 0.8221353530417786, ""macro_threshold"": 0.5319999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.31299999999999994}","[7, 7]",67905.0,32.91023940000014,38.63053909999962,,,
V3-A1,1,1,COMPLETE,0.8255040028581428,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 64, ""batch_size"": 128, ""dropout"": 0.35, ""gradient_clip"": 1.0, ""learning_rate"": 0.001, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""inner_macro_f1"": 0.8255040028581428, ""inner_operational_precision"": 0.750788643533123, ""inner_operational_recall"": 0.8140728072318593, ""macro_threshold"": 0.585, ""operational_feasible"": true, ""operational_threshold"": 0.37699999999999995}","[10, 7]",39617.0,35.95653760000005,43.62854349999998,,,
V3-A1,1,2,COMPLETE,0.8243557237437473,,"{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.25, ""gradient_clip"": 1.0, ""learning_rate"": 0.0002, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""inner_macro_f1"": 0.8243557237437473, ""inner_operational_precision"": 0.7506690454950936, ""inner_operational_recall"": 0.8223796726117762, ""macro_threshold"": 0.5089999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3949999999999999}","[7, 7]",67905.0,38.302750700000615,45.54538960000082,,,
V3-A1,1,3,COMPLETE,0.825889259063236,,"{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 64, ""batch_size"": 256, ""dropout"": 0.15, ""gradient_clip"": 1.0, ""learning_rate"": 0.0002, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""inner_macro_f1"": 0.825889259063236, ""inner_operational_precision"": 0.7505623031938822, ""inner_operational_recall"": 0.815294405081847, ""macro_threshold"": 0.5009999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.30399999999999994}","[13, 7]",72065.0,30.15027460000056,36.1603097999996,,,
V3-A1,1,4,COMPLETE,0.8219078024229461,,"{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 64, ""batch_size"": 128, ""dropout"": 0.15, ""gradient_clip"": 1.0, ""learning_rate"": 0.0002, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""inner_macro_f1"": 0.8219078024229461, ""inner_operational_precision"": 0.7501691093573845, ""inner_operational_recall"": 0.8128512093818715, ""macro_threshold"": 0.4749999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.29699999999999993}","[6, 4]",72065.0,28.3119214999997,36.01947939999991,,,
V3-A1,1,5,COMPLETE,0.8265189543033431,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 64, ""batch_size"": 128, ""dropout"": 0.25, ""gradient_clip"": 1.0, ""learning_rate"": 0.0002, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""inner_macro_f1"": 0.8265189543033431, ""inner_operational_precision"": 0.7504492362982929, ""inner_operational_recall"": 0.8162716833618373, ""macro_threshold"": 0.4989999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.25899999999999995}","[11, 6]",39617.0,36.73871440000039,42.58210770000005,,,
V3-A1,1,6,COMPLETE,0.8235783851035552,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 64, ""batch_size"": 256, ""dropout"": 0.35, ""gradient_clip"": 1.0, ""learning_rate"": 0.0002, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 1e-05}","{""inner_macro_f1"": 0.8235783851035552, ""inner_operational_precision"": 0.7503960171984612, ""inner_operational_recall"": 0.8101636941118984, ""macro_threshold"": 0.564, ""operational_feasible"": true, ""operational_threshold"": 0.25899999999999995}","[16, 8]",39617.0,29.47317440000006,36.707387800000106,,,
V3-A1,1,7,COMPLETE,0.8255910021855868,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 0, ""batch_size"": 256, ""dropout"": 0.25, ""gradient_clip"": 1.0, ""learning_rate"": 0.001, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 1e-05}","{""inner_macro_f1"": 0.8255910021855868, ""inner_operational_precision"": 0.7504480286738351, ""inner_operational_recall"": 0.8184705594918152, ""macro_threshold"": 0.42599999999999993, ""operational_feasible"": true, ""operational_threshold"": 0.31799999999999995}","[6, 4]",35329.0,21.11474839999937,27.51708460000009,,,
V3-A1,2,0,COMPLETE,0.8195290214052509,,"{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 64, ""batch_size"": 128, ""dropout"": 0.25, ""gradient_clip"": 1.0, ""learning_rate"": 0.0002, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""inner_macro_f1"": 0.8195290214052509, ""inner_operational_precision"": 0.7500579105860551, ""inner_operational_recall"": 0.8008904279000743, ""macro_threshold"": 0.4389999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.287}","[7, 4]",72065.0,23.535603700000134,28.36525680000068,,,
V3-A1,2,1,COMPLETE,0.8208728693759102,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 64, ""batch_size"": 128, ""dropout"": 0.35, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-05}","{""inner_macro_f1"": 0.8208728693759102, ""inner_operational_precision"": 0.7506899724011039, ""inner_operational_recall"": 0.8073212960672768, ""macro_threshold"": 0.4619999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.26399999999999996}","[10, 6]",39617.0,29.828840400000445,36.27637950000008,,,
V3-A1,2,2,COMPLETE,0.8179578763108604,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 64, ""batch_size"": 128, ""dropout"": 0.15, ""gradient_clip"": 1.0, ""learning_rate"": 0.001, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""inner_macro_f1"": 0.8179578763108604, ""inner_operational_precision"": 0.7501731701685523, ""inner_operational_recall"": 0.8036111798169676, ""macro_threshold"": 0.3899999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.31699999999999995}","[7, 2]",39617.0,22.126007999999278,27.081062600000223,,,
V3-A1,2,3,COMPLETE,0.8232150581336334,,"{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.25, ""gradient_clip"": 1.0, ""learning_rate"": 0.001, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-05}","{""inner_macro_f1"": 0.8232150581336334, ""inner_operational_precision"": 0.7510967444008312, ""inner_operational_recall"": 0.8046005441503834, ""macro_threshold"": 0.5189999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.37599999999999995}","[5, 4]",35329.0,17.44734139999946,22.247123199999805,,,
V3-A1,2,4,COMPLETE,0.8239359574162975,,"{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 256, ""dropout"": 0.25, ""gradient_clip"": 1.0, ""learning_rate"": 0.0002, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-05}","{""inner_macro_f1"": 0.8239359574162975, ""inner_operational_precision"": 0.7501151543067711, ""inner_operational_recall"": 0.8055899084837992, ""macro_threshold"": 0.4609999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.30899999999999994}","[9, 11]",67905.0,20.858193299999584,26.369316000000254,,,
V3-A1,2,5,COMPLETE,0.8215751440701712,,"{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 64, ""batch_size"": 128, ""dropout"": 0.35, ""gradient_clip"": 1.0, ""learning_rate"": 0.001, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""inner_macro_f1"": 0.8215751440701712, ""inner_operational_precision"": 0.7509132420091325, ""inner_operational_recall"": 0.8135048231511254, ""macro_threshold"": 0.4559999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.30599999999999994}","[7, 8]",72065.0,23.13605869999992,28.224000199999864,,,
V3-A1,2,6,COMPLETE,0.8201127436895386,,"{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 64, ""batch_size"": 256, ""dropout"": 0.35, ""gradient_clip"": 1.0, ""learning_rate"": 0.0002, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""inner_macro_f1"": 0.8201127436895386, ""inner_operational_precision"": 0.7501731701685523, ""inner_operational_recall"": 0.8036111798169676, ""macro_threshold"": 0.6499999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3379999999999999}","[11, 7]",72065.0,17.290845499999705,22.48064079999949,,,
V3-A1,2,7,COMPLETE,0.8215461297066105,,"{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 64, ""batch_size"": 128, ""dropout"": 0.35, ""gradient_clip"": 1.0, ""learning_rate"": 0.001, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""inner_macro_f1"": 0.8215461297066105, ""inner_operational_precision"": 0.7502866315065352, ""inner_operational_recall"": 0.8093000247341083, ""macro_threshold"": 0.48399999999999993, ""operational_feasible"": true, ""operational_threshold"": 0.3469999999999999}","[7, 6]",72065.0,25.88018809999994,31.473706099999617,,,
V3-D0,0,0,COMPLETE,0.8222002046478893,"{""batch_size"": 128, ""conv_channels"": 32, ""dropout"": 0.15362927539708976, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.001, ""lstm_hidden"": 64, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""last_mean_max"", ""pooling_projection"": 32, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-05}","{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.2710582566280392, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005510391929902152, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 2.3233503515390116e-06}","{""inner_macro_f1"": 0.8222002046478893, ""inner_operational_precision"": 0.7500565995019244, ""inner_operational_recall"": 0.8080487804878049, ""macro_threshold"": 0.4659999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3479999999999999}","[4, 4]",200801.0,47.5029469000001,53.82026180000048,,,
V3-D0,0,1,COMPLETE,0.8220543446851405,"{""batch_size"": 128, ""conv_channels"": 32, ""dropout"": 0.20362927539708975, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0005, ""lstm_hidden"": 64, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""last_mean_max"", ""pooling_projection"": 32, ""positive_weight"": ""none"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.2710582566280392, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005510391929902152, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 2.3233503515390116e-06}","{""inner_macro_f1"": 0.8220543446851405, ""inner_operational_precision"": 0.7507900677200903, ""inner_operational_recall"": 0.811219512195122, ""macro_threshold"": 0.4089999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.31699999999999995}","[6, 4]",200801.0,47.84520369999973,53.8773956999994,,,
V3-D0,0,2,COMPLETE,0.8230409836144956,"{""batch_size"": 128, ""conv_channels"": 32, ""dropout"": 0.20362927539708975, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0002, ""lstm_hidden"": 64, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""last_mean_max"", ""pooling_projection"": 32, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.2710582566280392, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005510391929902152, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 2.3233503515390116e-06}","{""inner_macro_f1"": 0.8230409836144956, ""inner_operational_precision"": 0.7505648441030276, ""inner_operational_recall"": 0.8102439024390244, ""macro_threshold"": 0.4879999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3329999999999999}","[10, 10]",200801.0,66.59308529999998,74.01798580000013,,,
V3-D0,0,3,COMPLETE,0.823372909670405,"{""batch_size"": 128, ""conv_channels"": 32, ""dropout"": 0.15362927539708976, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0002, ""lstm_hidden"": 64, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""last_mean_max"", ""pooling_projection"": 32, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.2710582566280392, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005510391929902152, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 2.3233503515390116e-06}","{""inner_macro_f1"": 0.823372909670405, ""inner_operational_precision"": 0.7505084745762712, ""inner_operational_recall"": 0.81, ""macro_threshold"": 0.4729999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3339999999999999}","[8, 10]",200801.0,61.13845149999997,68.05213259999982,,,
V3-D0,0,4,COMPLETE,0.8235910230565447,"{""batch_size"": 128, ""conv_channels"": 32, ""dropout"": 0.20362927539708975, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0002, ""lstm_hidden"": 64, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""last_mean_max"", ""pooling_projection"": 32, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.2710582566280392, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005510391929902152, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 2.3233503515390116e-06}","{""inner_macro_f1"": 0.8235910230565447, ""inner_operational_precision"": 0.7501692620176033, ""inner_operational_recall"": 0.8107317073170732, ""macro_threshold"": 0.5079999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3399999999999999}","[10, 10]",200801.0,67.78281940000034,73.81159049999951,,,
V3-D0,0,5,COMPLETE,0.8222527583233263,"{""batch_size"": 128, ""conv_channels"": 32, ""dropout"": 0.15362927539708976, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.001, ""lstm_hidden"": 64, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""last_mean_max"", ""pooling_projection"": 32, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 0.0001}","{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.2710582566280392, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005510391929902152, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 2.3233503515390116e-06}","{""inner_macro_f1"": 0.8222527583233263, ""inner_operational_precision"": 0.7521600727603456, ""inner_operational_recall"": 0.806829268292683, ""macro_threshold"": 0.4649999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3509999999999999}","[4, 4]",200801.0,44.86820510000052,49.715386099999705,,,
V3-D0,0,6,COMPLETE,0.8214556253787214,"{""batch_size"": 128, ""conv_channels"": 32, ""dropout"": 0.15362927539708976, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0005, ""lstm_hidden"": 64, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""last_mean_max"", ""pooling_projection"": 32, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""static_hidden"": 32, ""weight_decay"": 1e-05}","{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.2710582566280392, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005510391929902152, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 2.3233503515390116e-06}","{""inner_macro_f1"": 0.8214556253787214, ""inner_operational_precision"": 0.75, ""inner_operational_recall"": 0.8158536585365853, ""macro_threshold"": 0.4419999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.32099999999999995}","[6, 4]",200801.0,55.011305099999845,61.09969949999959,,,
V3-D0,0,7,COMPLETE,0.8237272531032513,"{""batch_size"": 128, ""conv_channels"": 32, ""dropout"": 0.20362927539708975, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0002, ""lstm_hidden"": 64, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""last_mean_max"", ""pooling_projection"": 32, ""positive_weight"": ""none"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""aggregate_hidden_1"": 128, ""aggregate_hidden_2"": 0, ""batch_size"": 128, ""dropout"": 0.2710582566280392, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005510391929902152, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""none"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 2.3233503515390116e-06}","{""inner_macro_f1"": 0.8237272531032513, ""inner_operational_precision"": 0.7503942329353458, ""inner_operational_recall"": 0.812439024390244, ""macro_threshold"": 0.5189999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3469999999999999}","[9, 5]",200801.0,63.105597199999465,69.63823860000048,,,
V3-D0,1,0,COMPLETE,0.8243015851271676,"{""batch_size"": 256, ""conv_channels"": 24, ""dropout"": 0.24638290524694512, ""fusion_hidden"": 32, ""gradient_clip"": 1.0, ""kernel_size"": 3, ""learning_rate"": 0.0002, ""lstm_hidden"": 48, ""lstm_layers"": 2, ""max_epochs"": 40, ""patience"": 6, ""pooling"": ""masked_attention"", ""pooling_projection"": 32, ""positive_weight"": ""sqrt_balanced"", ""scheduler"": ""deterministic_cosine"", ""static_hidden"": 32, ""weight_decay"": 1e-06}","{""aggregate_hidden_1"": 64, ""aggregate_hidden_2"": 0, ""batch_size"": 256, ""dropout"": 0.29285977682044, ""gradient_clip"": 1.0, ""learning_rate"": 0.0005411511028191479, ""max_epochs"": 40, ""patience"": 6, ""positive_weight"": ""fully_balanced"", ""scheduler"": ""fixed_lr"", ""weight_decay"": 1.4316824215739616e-05}","{""inner_macro_f1"": 0.8243015851271676, ""inner_operational_precision"": 0.7503392130257802, ""inner_operational_recall"": 0.8106523332518935, ""macro_threshold"": 0.5579999999999999, ""operational_feasible"": true, ""operational_threshold"": 0.3429999999999999}","[13, 18]",113826.0,59.660988700000416,65.32582619999994,,,
