model_id,model_family,prediction_stage,threshold_policy,threshold,seed_macro_f1_mean,seed_macro_f1_std,seed_macro_f1_min,seed_macro_f1_max,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,risk_precision,risk_recall,risk_f1,not_risk_precision,not_risk_recall,not_risk_f1,specificity,pr_auc,roc_auc,brier,nll,ece,tn,fp,fn,tp,eligible_count,positive_count,negative_count,coverage,rank_macro_f1
cnn_bilstm_oulad,cnn_bilstm,E2_EARLY_35PCT,FIXED_0_5,0.5,0.7305016400048232,0.01016404553624766,0.7154120293607891,0.7425818917238646,0.7400655117734294,0.7406261388189878,0.7356782581558433,0.7406261388189878,0.7364622040785109,0.7414088937434283,0.6715293681601349,0.7443561745320298,0.7059500276181782,0.7998271481515519,0.7368961031059458,0.7669743805388438,0.7368961031059458,0.8086265061116874,0.8255066123047833,0.17333621772023025,0.5165987605608812,0.09789580237495561,2274.3333333333335,812.0,569.6666666666666,1659.3333333333333,5315.333333333333,2229.0,3086.3333333333335,1.0,9.0
cnn_bilstm_oulad,cnn_bilstm,E2_EARLY_35PCT,INNER_OOF_STAGE_THRESHOLD,0.6061860124270121,0.7305016400048232,0.01016404553624766,0.7154120293607891,0.7425818917238646,0.7572986555257621,0.7397716252786838,0.7578618173156878,0.7397716252786838,0.7435057513742885,0.752964181990473,0.754602938653479,0.6293323320593436,0.6844875722089302,0.7611206959778967,0.850210918498024,0.8025239305396471,0.850210918498024,0.8086265061116874,0.8255066123047833,0.17333621772023025,0.5165987605608812,0.09789580237495561,2623.6666666666665,462.6666666666667,827.3333333333334,1401.6666666666667,5315.333333333333,2229.0,3086.3333333333335,1.0,8.0
cnn_bilstm_oulad,cnn_bilstm,L1_LATE_75PCT,FIXED_0_5,0.5,0.8463135507259626,0.0027635744599088775,0.8421836349282601,0.8498424611608654,0.8658057195390776,0.8418791558535516,0.8656605370522444,0.8418791558535516,0.8511336829701451,0.8635390069589475,0.8651504971492896,0.7518043173805466,0.804426808051192,0.8661705769551992,0.9319539943265566,0.897840557889098,0.9319539943265566,0.9035159544083523,0.9166334265895606,0.10058804158085322,0.3268188495641358,0.047839782629222206,2876.6666666666665,210.0,444.6666666666667,1347.0,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0,5.0
cnn_bilstm_oulad,cnn_bilstm,L1_LATE_75PCT,INNER_OOF_STAGE_THRESHOLD,0.31089365482330317,0.8463135507259626,0.0027635744599088775,0.8421836349282601,0.8498424611608654,0.8130368292596319,0.821260356220176,0.8027942088983347,0.821260356220176,0.806210831776756,0.8158165213149774,0.703419955214018,0.8518503792411601,0.7700229850977663,0.9021684625826515,0.7906703331991918,0.842398678455746,0.7906703331991918,0.9035159544083523,0.9166334265895606,0.10058804158085322,0.3268188495641358,0.047839782629222206,2440.3333333333335,646.3333333333334,265.6666666666667,1526.0,4878.333333333333,1791.6666666666667,3086.6666666666665,1.0,7.0
cnn_bilstm_oulad,cnn_bilstm,M1_MIDDLE_FROZEN,FIXED_0_5,0.5,0.7882223037799946,0.004814160270054029,0.7810251870868172,0.7937024435758708,0.8043942704979012,0.7903547919879537,0.7978874031423588,0.7903547919879537,0.7934059703871373,0.8031409033798994,0.7718829687329795,0.7218516538225238,0.7458628044370074,0.8238918375517379,0.8588579301533835,0.8409491363372675,0.8588579301533835,0.8590716172507838,0.8737021893336524,0.13735393632187928,0.4243355069918254,0.06174509916456786,2651.0,435.6666666666667,567.0,1472.3333333333333,5126.0,2039.3333333333333,3086.6666666666665,1.0,5.0
cnn_bilstm_oulad,cnn_bilstm,M1_MIDDLE_FROZEN,INNER_OOF_STAGE_THRESHOLD,0.44679678479830426,0.7882223037799946,0.004814160270054029,0.7810251870868172,0.7937024435758708,0.7926128985576718,0.7877247430481743,0.7839508961153285,0.7877247430481743,0.7851923739506379,0.7933157256007255,0.7291688943827337,0.7632826904038477,0.7453990103218618,0.8387328978479234,0.812166795692501,0.8249857375794138,0.812166795692501,0.8590716172507838,0.8737021893336524,0.13735393632187928,0.4243355069918254,0.06174509916456786,2506.6666666666665,580.0,483.0,1556.3333333333333,5126.0,2039.3333333333333,3086.6666666666665,1.0,8.0
cnn_only_oulad,cnn_only,E1_EARLY_20PCT,FIXED_0_5,0.5,0.6785324675515776,0.017372114681955587,0.6532665563457862,0.7023999210710797,0.685870998986925,0.6939765895591091,0.6933140091979905,0.6939765895591091,0.6856632349176772,0.6861224485139772,0.616551573157181,0.763514388076923,0.6819995342681446,0.7700764452388,0.6244387910412951,0.6893269355672098,0.6244387910412951,0.7641851729798262,0.780265247569497,0.2012798137166958,0.5853826516913027,0.11704111228029081,1926.6666666666667,1158.6666666666667,576.0,1860.6666666666667,5522.0,2436.6666666666665,3085.3333333333335,1.0,7.0
cnn_only_oulad,cnn_only,E1_EARLY_20PCT,INNER_OOF_STAGE_THRESHOLD,0.6799590190251669,0.6785324675515776,0.017372114681955587,0.6532665563457862,0.7023999210710797,0.7171307017528578,0.6983987437026391,0.726051192429363,0.6983987437026391,0.6995437442219986,0.7080813937569569,0.7499540161796485,0.5391005452886922,0.6269986306041269,0.7021483686790776,0.8576969421165863,0.7720888578398704,0.8576969421165863,0.7641851729798262,0.780265247569497,0.2012798137166958,0.5853826516913027,0.11704111228029081,2646.3333333333335,439.0,1123.0,1313.6666666666667,5522.0,2436.6666666666665,3085.3333333333335,1.0,6.0
cnn_only_oulad,cnn_only,E2_EARLY_35PCT,FIXED_0_5,0.5,0.7303948345406691,0.012108254135640982,0.7117935285770711,0.7453089825886693,0.742449154293562,0.7426285791153217,0.7378588319721042,0.7426285791153217,0.7386997787079771,0.743718770252436,0.6751003782570537,0.7440449889682422,0.7077494462791284,0.8006172856871547,0.7412121692624011,0.7696501111368258,0.7412121692624011,0.810031843155488,0.8264284845567337,0.17256299003094178,0.5145706242954534,0.09579695985359825,2287.6666666666665,798.6666666666666,570.3333333333334,1658.6666666666667,5315.333333333333,2229.0,3086.3333333333335,1.0,8.0
cnn_only_oulad,cnn_only,E2_EARLY_35PCT,INNER_OOF_STAGE_THRESHOLD,0.6117486953735352,0.7303948345406691,0.012108254135640982,0.7117935285770711,0.7453089825886693,0.7594301724656104,0.7401760441709699,0.7605779040592093,0.7401760441709699,0.7447595494983467,0.7546030557369475,0.7629115478573282,0.6200671659830697,0.6836383037624292,0.7582442602610905,0.8602849223588701,0.8058807952342643,0.8602849223588701,0.810031843155488,0.8264284845567337,0.17256299003094178,0.5145706242954534,0.09579695985359825,2655.0,431.3333333333333,847.3333333333334,1381.6666666666667,5315.333333333333,2229.0,3086.3333333333335,1.0,6.0
