dataset,scenario,candidate_id,variant,model_family,is_ensemble,ensemble_seeds,cnn_kernel_size,cnn_channels,lstm_hidden_dim,loss_name,use_class_weight,imbalance_strategy,dropout,context_hidden_dim,base_candidate_id,prediction_mode,threshold_low,selection_score,accuracy,macro_precision,macro_recall,macro_f1,recall_low,f1_low,rmse,r2,mean_confidence,oof_accuracy,oof_macro_precision,oof_macro_recall,oof_macro_f1,oof_recall_low,oof_f1_low,oof_rmse,oof_r2,oof_mean_confidence,accuracy_mean,accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,recall_low_mean,recall_low_std,f1_low_mean,f1_low_std,rmse_mean,rmse_std,r2_mean,r2_std,selected_for_locked
student-por,late,old_seq_default_ensemble,old_seq_default_ensemble,sequence,True,42|123|155|156|2025,3,32,64,ce,False,none,0.15,64,old_seq_default,argmax,,0.0,0.9075144508670521,0.88832246235234,0.8744784241041726,0.881175657510969,0.7625,0.782051282051282,2.279167613325951,0.48422626419901627,0.8561943898512219,0.9075144508670521,0.88832246235234,0.8744784241041726,0.881175657510969,0.7625,0.782051282051282,2.279167613325951,0.48422626419901627,0.8561943898512219,0.9074309185959673,0.022920502085284372,0.8887083669744108,0.037651838716336816,0.8744505287415736,0.034372294476628186,0.8806082502810181,0.034056699402119195,0.7625,0.10752906583803283,0.7808333333333334,0.10088497300281038,2.271168561583381,0.19129450834530973,0.4837574187449739,0.03622269227028158,False
student-por,late,old_seq_default_ensemble,old_seq_default_ensemble,sequence,True,42|123|155|156|2025,3,32,64,ce,False,none,0.15,64,old_seq_default,low_f1_tuned,0.39999999999999997,0.8107076315841607,0.9132947976878613,0.8902874098803447,0.8933157494534741,0.8916806639153286,0.825,0.8098159509202454,2.308566604797472,0.4708345128985456,0.8561943898512219,0.9132947976878613,0.8902874098803447,0.8933157494534741,0.8916806639153286,0.825,0.8098159509202454,2.308566604797472,0.4708345128985456,0.8561943898512219,0.9131814787154593,0.029719018084517636,0.8904653182906795,0.042862070913078205,0.8932787361891841,0.048933386095343534,0.8905466969752304,0.04257059776914561,0.825,0.14469796128487783,0.806837218758471,0.12025762536235901,2.3011142825249413,0.18657825600960473,0.4694987557633789,0.04196260751676939,True
student-por,late,old_seq_default_ensemble,old_seq_default_ensemble,sequence,True,42|123|155|156|2025,3,32,64,ce,False,none,0.15,64,old_seq_default,low_recall_priority,0.05,0.9009302325581395,0.7784200385356455,0.7807115646520417,0.8614794221081645,0.7793475903941021,0.975,0.6046511627906976,3.2830504166911063,-0.07019223964046861,0.8561943898512219,0.7784200385356455,0.7807115646520417,0.8614794221081645,0.7793475903941021,0.975,0.6046511627906976,3.2830504166911063,-0.07019223964046861,0.8561943898512219,0.7784914115011202,0.032904147936876425,0.7833438176108861,0.00765883567975775,0.8615510111778768,0.020999223245267252,0.7798757187142641,0.02380345744626977,0.975,0.049999999999999996,0.6075631648045441,0.03885894506305033,3.274775917949099,0.22533827891983196,-0.09649949776144325,0.23667154509021626,False
student-por,late,old_seq_default_ensemble,old_seq_default_ensemble,sequence,True,42|123|155|156|2025,3,32,64,ce,False,none,0.15,64,old_seq_default,balanced_low_macro,0.39999999999999997,0.8545443196877256,0.9132947976878613,0.8902874098803447,0.8933157494534741,0.8916806639153286,0.825,0.8098159509202454,2.308566604797472,0.4708345128985456,0.8561943898512219,0.9132947976878613,0.8902874098803447,0.8933157494534741,0.8916806639153286,0.825,0.8098159509202454,2.308566604797472,0.4708345128985456,0.8561943898512219,0.9131814787154593,0.029719018084517636,0.8904653182906795,0.042862070913078205,0.8932787361891841,0.048933386095343534,0.8905466969752304,0.04257059776914561,0.825,0.14469796128487783,0.806837218758471,0.12025762536235901,2.3011142825249413,0.18657825600960473,0.4694987557633789,0.04196260751676939,False
student-por,late,seq_kernel1_small,seq_kernel1_small,sequence,False,,1,32,64,ce,True,none,0.15,64,,argmax,,0.0,0.884393063583815,0.8413022848383095,0.8985422013116624,0.8647849311063447,0.8875,0.7759562841530054,2.505773679745249,0.3765661492798754,0.794223999471793,0.884393063583815,0.8413022848383095,0.8985422013116624,0.8647849311063447,0.8875,0.7759562841530054,2.505773679745249,0.3765661492798754,0.794223999471793,0.8842979835698281,0.0270847748170789,0.8433879467504332,0.036631387354842594,0.8984953479356464,0.032901948015686695,0.8645247442002019,0.032879003009346215,0.8875,0.11456439237389598,0.7758958001063264,0.08647706165428638,2.4981996165185456,0.195208142681305,0.3757584824333812,0.0329939490792844,False
student-por,late,seq_kernel1_small,seq_kernel1_small,sequence,False,,1,32,64,ce,True,none,0.15,64,,low_f1_tuned,0.625,0.791570472521278,0.8940269749518305,0.8553053830227743,0.8940262332477902,0.872798102673368,0.85,0.7906976744186046,2.4069384290330462,0.4247764539615698,0.794223999471793,0.8940269749518305,0.8553053830227743,0.8940262332477902,0.872798102673368,0.85,0.7906976744186046,2.4069384290330462,0.4247764539615698,0.794223999471793,0.8939320388349514,0.03147410836635321,0.8574276023550557,0.04744488541872746,0.894000775344059,0.04437336383176131,0.8716812341862477,0.04331856337727009,0.85,0.15103807466993216,0.7880022637238258,0.11537612322891252,2.3950293710598216,0.2376904424109663,0.4283112527056536,0.029223587915356633,False
student-por,late,seq_kernel1_small,seq_kernel1_small,sequence,False,,1,32,64,ce,True,none,0.15,64,,low_recall_priority,0.27499999999999997,0.906829268292683,0.791907514450867,0.7749208154491112,0.8728186484174508,0.7868339270850132,0.975,0.6341463414634146,3.1454006548265725,0.017667214427262157,0.794223999471793,0.791907514450867,0.7749208154491112,0.8728186484174508,0.7868339270850132,0.975,0.6341463414634146,3.1454006548265725,0.017667214427262157,0.794223999471793,0.7919529499626587,0.032256139864622134,0.7773174870921818,0.01650701597798545,0.8728602657707135,0.015385724803769806,0.7871153981091868,0.024830224589168393,0.975,0.049999999999999996,0.6364559663938546,0.03797163004827254,3.139902177915241,0.17887534570022842,0.0028219619254882923,0.14067861392144573,False
student-por,late,seq_kernel1_small,seq_kernel1_small,sequence,False,,1,32,64,ce,True,none,0.15,64,,balanced_low_macro,0.5499999999999999,0.8504312606340391,0.8901734104046243,0.8488114501464015,0.8983675506130595,0.8701040943017858,0.875,0.7865168539325843,2.456853102574523,0.4006713016207226,0.794223999471793,0.8901734104046243,0.8488114501464015,0.8983675506130595,0.8701040943017858,0.875,0.7865168539325843,2.456853102574523,0.4006713016207226,0.794223999471793,0.8900485436893204,0.03786343321398378,0.8531490221621405,0.05399147630307924,0.8983087807714675,0.04322246547385013,0.870350661580208,0.04667164184460958,0.875,0.13693063937629152,0.7882642089093702,0.11883339837145958,2.4447782003408145,0.24412704208422048,0.4032786807847509,0.05003103919304409,False
student-por,late,seq_kernel2_small,seq_kernel2_small,sequence,False,,2,32,64,ce,True,none,0.15,64,,argmax,,0.0,0.884393063583815,0.8392549194658333,0.9038874631689003,0.8657417991641623,0.9,0.7868852459016393,2.5046200085608272,0.377140081478467,0.8430792572181349,0.884393063583815,0.8392549194658333,0.9038874631689003,0.8657417991641623,0.9,0.7868852459016393,2.5046200085608272,0.377140081478467,0.8430792572181349,0.8842979835698281,0.0270847748170789,0.8409531756651516,0.03430719291296241,0.9038465680256724,0.03576232762625376,0.8657228609008231,0.03389704431372595,0.9,0.1159202311936963,0.786984126984127,0.09642853876803938,2.4984727630514656,0.17598910325142314,0.3748013483845316,0.03275850183562427,False
student-por,late,seq_kernel2_small,seq_kernel2_small,sequence,False,,2,32,64,ce,True,none,0.15,64,,low_f1_tuned,0.5499999999999999,0.7986239850909707,0.8901734104046243,0.8468857073637821,0.9037128124702974,0.8711761022067009,0.8875,0.797752808988764,2.4556764487222758,0.4012452338193142,0.8430792572181349,0.8901734104046243,0.8468857073637821,0.9037128124702974,0.8711761022067009,0.8875,0.797752808988764,2.4556764487222758,0.4012452338193142,0.8430792572181349,0.890067214339059,0.034687514728057964,0.8509528215820781,0.04907586657734727,0.9036600008614932,0.03691505514911018,0.8720725337660975,0.042335677564284704,0.8875,0.10752906583803283,0.8009502923976608,0.11232685531071232,2.4452308665152955,0.22776441624281446,0.4024329640458736,0.04833379794841165,False
student-por,late,seq_kernel2_small,seq_kernel2_small,sequence,False,,2,32,64,ce,True,none,0.15,64,,low_recall_priority,0.125,0.911072796934866,0.7630057803468208,0.7586701771308363,0.8631938503944493,0.763638966602762,0.9875,0.6053639846743295,3.2993693564511712,-0.08085781299762917,0.8430792572181349,0.7630057803468208,0.7586701771308363,0.8631938503944493,0.763638966602762,0.9875,0.6053639846743295,3.2993693564511712,-0.08085781299762917,0.8430792572181349,0.7630321135175504,0.04136299468118251,0.7613166636817723,0.015623147586411442,0.8632107320540156,0.02500317095589765,0.7644690863717657,0.03050517442886515,0.9875,0.025,0.6093282891971417,0.04802642879433394,3.2914630111831173,0.22475145746798175,-0.09774607853693607,0.1706820658610601,False
student-por,late,seq_kernel2_small,seq_kernel2_small,sequence,False,,2,32,64,ce,True,none,0.15,64,,balanced_low_macro,0.5499999999999999,0.8569012533505415,0.8901734104046243,0.8468857073637821,0.9037128124702974,0.8711761022067009,0.8875,0.797752808988764,2.4556764487222758,0.4012452338193142,0.8430792572181349,0.8901734104046243,0.8468857073637821,0.9037128124702974,0.8711761022067009,0.8875,0.797752808988764,2.4556764487222758,0.4012452338193142,0.8430792572181349,0.890067214339059,0.034687514728057964,0.8509528215820781,0.04907586657734727,0.9036600008614932,0.03691505514911018,0.8720725337660975,0.042335677564284704,0.8875,0.10752906583803283,0.8009502923976608,0.11232685531071232,2.4452308665152955,0.22776441624281446,0.4024329640458736,0.04833379794841165,False
student-por,late,seq_focal_light,seq_focal_light,sequence,False,,3,32,64,focal_loss,False,none,0.15,64,,argmax,,0.0,0.9094412331406551,0.8976988297720624,0.8659704400722364,0.8805050827498634,0.725,0.7733333333333333,2.2301360370475067,0.5061791707951449,0.707212761704862,0.9094412331406551,0.8976988297720624,0.8659704400722364,0.8805050827498634,0.725,0.7733333333333333,2.2301360370475067,0.5061791707951449,0.707212761704862,0.9093539955190441,0.022942422682004575,0.8993064327541257,0.03875016003557563,0.8659306282440611,0.03203910438194475,0.8800131605503821,0.03264313406842021,0.725,0.10897247358851683,0.7717234169653525,0.09551226898962718,2.2260940563782965,0.13650054681920312,0.5022856935657541,0.03904256979060544,False
student-por,late,seq_focal_light,seq_focal_light,sequence,False,,3,32,64,focal_loss,False,none,0.15,64,,low_f1_tuned,0.42499999999999993,0.7984346395380898,0.9113680154142582,0.888416882276081,0.8891490827868074,0.8886272681512289,0.8125,0.7975460122699386,2.324888378616283,0.4633255666336389,0.707212761704862,0.9113680154142582,0.888416882276081,0.8891490827868074,0.8886272681512289,0.8125,0.7975460122699386,2.324888378616283,0.4633255666336389,0.707212761704862,0.9112584017923823,0.02932496434654141,0.8881609144923571,0.04011142076954162,0.8891120695225172,0.04744544759848656,0.8876509020898542,0.042356670088695154,0.8125,0.1479019945774904,0.7943372187584711,0.12225108149523778,2.3173965921762534,0.18732909719666946,0.46278532653123905,0.0318494218310438,False
student-por,late,seq_focal_light,seq_focal_light,sequence,False,,3,32,64,focal_loss,False,none,0.15,64,,low_recall_priority,0.15,0.8982191780821919,0.7186897880539499,0.7615325037823076,0.8337099610303204,0.7364257534852277,0.9875,0.541095890410959,3.651813496220109,-0.32410940983403513,0.707212761704862,0.7186897880539499,0.7615325037823076,0.8337099610303204,0.7364257534852277,0.9875,0.541095890410959,3.651813496220109,-0.32410940983403513,0.707212761704862,0.7187453323375653,0.048504910690167095,0.763068184100732,0.02685472049236039,0.83375627274881,0.028364967994275448,0.736728020130162,0.039985653901789805,0.9875,0.025,0.543919175013834,0.039200432531269536,3.642013883622151,0.2613448914941126,-0.3736313587971227,0.3473279207901795,False
student-por,late,seq_focal_light,seq_focal_light,sequence,False,,3,32,64,focal_loss,False,none,0.15,64,,balanced_low_macro,0.42499999999999993,0.846825137143099,0.9113680154142582,0.888416882276081,0.8891490827868074,0.8886272681512289,0.8125,0.7975460122699386,2.324888378616283,0.4633255666336389,0.707212761704862,0.9113680154142582,0.888416882276081,0.8891490827868074,0.8886272681512289,0.8125,0.7975460122699386,2.324888378616283,0.4633255666336389,0.707212761704862,0.9112584017923823,0.02932496434654141,0.8881609144923571,0.04011142076954162,0.8891120695225172,0.04744544759848656,0.8876509020898542,0.042356670088695154,0.8125,0.1479019945774904,0.7943372187584711,0.12225108149523778,2.3173965921762534,0.18732909719666946,0.46278532653123905,0.0318494218310438,False
student-por,late,seq_cbf_light,seq_cbf_light,sequence,False,,3,32,64,class_balanced_focal_loss,False,none,0.15,64,,argmax,,0.0,0.9036608863198459,0.8733858802690166,0.889510265183918,0.88112607557052,0.8125,0.8024691358024691,2.3144015901775927,0.4681561626384515,0.648009650107753,0.9036608863198459,0.8733858802690166,0.889510265183918,0.88112607557052,0.8125,0.8024691358024691,2.3144015901775927,0.4681561626384515,0.648009650107753,0.9036034353995518,0.02224877225939611,0.875795518635673,0.03443767379814371,0.8895212788869504,0.038839032665924166,0.8804342296215045,0.03279085132879672,0.8125,0.125,0.800044530233302,0.09947885940595844,2.30186144259653,0.23926931788467729,0.47168839599593326,0.035355539902901766,False
student-por,late,seq_cbf_light,seq_cbf_light,sequence,False,,3,32,64,class_balanced_focal_loss,False,none,0.15,64,,low_f1_tuned,0.44999999999999996,0.7865875564292996,0.8959537572254336,0.8597972972972974,0.8886869118905046,0.8732707150138342,0.825,0.7857142857142857,2.3776415185539315,0.4386943097774161,0.648009650107753,0.8959537572254336,0.8597972972972974,0.8886869118905046,0.8732707150138342,0.825,0.7857142857142857,2.3776415185539315,0.4386943097774161,0.648009650107753,0.8958737864077669,0.024340512963466322,0.8606168674284828,0.03279397318219765,0.8886826689065493,0.04354867647398608,0.8724699936210877,0.035538932179083986,0.825,0.1334634781503914,0.7828190415951327,0.1063751710764646,2.3692877520066093,0.19872306892822503,0.436712405139418,0.05563077653339206,False
student-por,late,seq_cbf_light,seq_cbf_light,sequence,False,,3,32,64,class_balanced_focal_loss,False,none,0.15,64,,low_recall_priority,0.22499999999999998,0.901660777385159,0.7263969171483622,0.75059538692844,0.8420551753635586,0.7377916687608762,0.9875,0.558303886925795,3.559026084010437,-0.25767675784705757,0.648009650107753,0.7263969171483622,0.75059538692844,0.8420551753635586,0.7377916687608762,0.9875,0.558303886925795,3.559026084010437,-0.25767675784705757,0.648009650107753,0.7264563106796117,0.04024624747258213,0.7524833301715593,0.02370497810926349,0.8421106049837392,0.02639110786744131,0.7381465935586091,0.03438298717260758,0.9875,0.025,0.5601999318707611,0.0321414113202985,3.5521831043209553,0.21505867676560916,-0.305860642548874,0.3317131532046566,False
student-por,late,seq_cbf_light,seq_cbf_light,sequence,False,,3,32,64,class_balanced_focal_loss,False,none,0.15,64,,balanced_low_macro,0.42499999999999993,0.8473261054820652,0.8921001926782274,0.8520515708015708,0.896196891930425,0.8713567564186758,0.8625,0.7840909090909091,2.4392424358571496,0.40923245691638066,0.648009650107753,0.8921001926782274,0.8520515708015708,0.896196891930425,0.8713567564186758,0.8625,0.7840909090909091,2.4392424358571496,0.40923245691638066,0.648009650107753,0.8920276325616131,0.026481182208272565,0.8519543470786362,0.03239385051988701,0.89620754452844,0.048384487883086864,0.8697821547730976,0.037628770692362694,0.8625,0.15512092057488572,0.7788660549950872,0.1092447948591229,2.433462110476717,0.1656240108221997,0.4047681600383887,0.05757098952419341,False
student-por,midterm,old_seq_default,old_seq_default,sequence,False,,3,32,64,ce,False,none,0.15,64,,argmax,,0.0,0.838150289017341,0.8072107630931159,0.7954032411367741,0.801139312237531,0.7125,0.7261146496815286,2.507503191291142,0.37570525098198804,0.7567753658588682,0.838150289017341,0.8072107630931159,0.7954032411367741,0.801139312237531,0.7125,0.7261146496815286,2.507503191291142,0.37570525098198804,0.7567753658588682,0.8381067961165047,0.026381528979357825,0.8150345891020855,0.05078452820912152,0.7953686653313519,0.01679036318263913,0.8004253165158955,0.025883368786757576,0.7125,0.1159202311936963,0.7221481582824251,0.07839663290807866,2.506520589213632,0.06763487341649964,0.3635701160896051,0.08512949746713061,False
student-por,midterm,old_seq_default,old_seq_default,sequence,False,,3,32,64,ce,False,none,0.15,64,,low_f1_tuned,0.39999999999999997,0.7269157889937662,0.838150289017341,0.8072107630931159,0.7954032411367741,0.801139312237531,0.7125,0.7261146496815286,2.507503191291142,0.37570525098198804,0.7567753658588682,0.838150289017341,0.8072107630931159,0.7954032411367741,0.801139312237531,0.7125,0.7261146496815286,2.507503191291142,0.37570525098198804,0.7567753658588682,0.8381067961165047,0.026381528979357825,0.8150345891020855,0.05078452820912152,0.7953686653313519,0.01679036318263913,0.8004253165158955,0.025883368786757576,0.7125,0.1159202311936963,0.7221481582824251,0.07839663290807866,2.506520589213632,0.06763487341649964,0.3635701160896051,0.08512949746713061,False
student-por,midterm,old_seq_default,old_seq_default,sequence,False,,3,32,64,ce,False,none,0.15,64,,low_recall_priority,0.125,0.9012676056338029,0.6782273603082851,0.697666390499862,0.782279488641764,0.6843229166601881,0.9875,0.5563380281690141,3.774279142341752,-0.4144080757457802,0.7567753658588682,0.6782273603082851,0.697666390499862,0.782279488641764,0.6843229166601881,0.9875,0.5563380281690141,3.774279142341752,-0.4144080757457802,0.7567753658588682,0.678174010455564,0.07158331979539131,0.7164570938725188,0.029343293380449574,0.7822109689647003,0.03405784168893119,0.689696094126633,0.0499390933433223,0.9875,0.025,0.5771502201832264,0.12022469590753142,3.730042686389436,0.5770945264340073,-0.38866010283310953,0.24962736669209099,False
student-por,midterm,old_seq_default,old_seq_default,sequence,False,,3,32,64,ce,False,none,0.15,64,,balanced_low_macro,0.3,0.778704548795075,0.8265895953757225,0.7849231015430226,0.8115958559072332,0.7958271766861952,0.8,0.7231638418079096,2.714142650553391,0.2685712405782229,0.7567753658588682,0.8265895953757225,0.7849231015430226,0.8115958559072332,0.7958271766861952,0.8,0.7231638418079096,2.714142650553391,0.2685712405782229,0.7567753658588682,0.8265683345780432,0.020350186004726694,0.7972992313667276,0.04255519671798903,0.811600008614934,0.02749271485290316,0.7956859018044844,0.020068649887738942,0.8,0.1446979612848778,0.7209783817833354,0.08865142346115028,2.7000915030569286,0.2713832940635324,0.2649003536568899,0.11726729842035265,True
student-por,midterm,old_seq_default_ensemble,old_seq_default_ensemble,sequence,True,42|123|155|156|2025,3,32,64,ce,False,none,0.15,64,old_seq_default,argmax,,0.0,0.8362235067437379,0.8301488465872028,0.7661094477711243,0.7912477099760116,0.7125,0.7261146496815286,2.510670868133154,0.3741269374358611,0.7397175139975456,0.8362235067437379,0.8301488465872028,0.7661094477711243,0.7912477099760116,0.7125,0.7261146496815286,2.510670868133154,0.3741269374358611,0.7397175139975456,0.8361837191934278,0.028120713429922044,0.8337759695198518,0.04161319148855829,0.7660391225689732,0.03473014819760747,0.7858827423109058,0.03662289269682121,0.7125,0.1159202311936963,0.7221481582824251,0.07839663290807866,2.5097452561671147,0.06529987761065914,0.3629320797579318,0.07502701840170813,False
student-por,midterm,old_seq_default_ensemble,old_seq_default_ensemble,sequence,True,42|123|155|156|2025,3,32,64,ce,False,none,0.15,64,old_seq_default,low_f1_tuned,0.39999999999999997,0.7269058973915046,0.8362235067437379,0.8301488465872028,0.7661094477711243,0.7912477099760116,0.7125,0.7261146496815286,2.510670868133154,0.3741269374358611,0.7397175139975456,0.8362235067437379,0.8301488465872028,0.7661094477711243,0.7912477099760116,0.7125,0.7261146496815286,2.510670868133154,0.3741269374358611,0.7397175139975456,0.8361837191934278,0.028120713429922044,0.8337759695198518,0.04161319148855829,0.7660391225689732,0.03473014819760747,0.7858827423109058,0.03662289269682121,0.7125,0.1159202311936963,0.7221481582824251,0.07839663290807866,2.5097452561671147,0.06529987761065914,0.3629320797579318,0.07502701840170813,False
student-por,midterm,old_seq_default_ensemble,old_seq_default_ensemble,sequence,True,42|123|155|156|2025,3,32,64,ce,False,none,0.15,64,old_seq_default,low_recall_priority,0.15,0.9012676056338029,0.6782273603082851,0.7164289958407606,0.7539836992681304,0.6784530023966644,0.9875,0.5563380281690141,3.7870838191891854,-0.42402144007218934,0.7397175139975456,0.6782273603082851,0.7164289958407606,0.7539836992681304,0.6784530023966644,0.9875,0.5563380281690141,3.7870838191891854,-0.42402144007218934,0.7397175139975456,0.6781740104555639,0.07158331979539131,0.7310933013702544,0.03728903142169549,0.7538764510779437,0.03182996717070688,0.6767561827633225,0.0464503061016344,0.9875,0.025,0.5737639767969831,0.10666817729055429,3.7531258312653826,0.5068901703530614,-0.4195994242993814,0.26961319456935956,False
student-por,midterm,old_seq_default_ensemble,old_seq_default_ensemble,sequence,True,42|123|155|156|2025,3,32,64,ce,False,none,0.15,64,old_seq_default,balanced_low_macro,0.25,0.7793900227866714,0.7938342967244701,0.7766167507604465,0.7916833000665336,0.7642824379178402,0.9,0.6889952153110048,2.9956616029362126,0.10897026168654234,0.7397175139975456,0.7938342967244701,0.7766167507604465,0.7916833000665336,0.7642824379178402,0.9,0.6889952153110048,2.9956616029362126,0.10897026168654234,0.7397175139975456,0.7937453323375655,0.025647425129079242,0.7829850936358167,0.03513434440432782,0.791557364691693,0.014769181802737565,0.7603400739952233,0.02269382769414766,0.9,0.1015504800579495,0.6906159337738285,0.0816605003809647,2.992558589827587,0.14184686215859202,0.09668623931804803,0.09668810518538619,False
student-por,midterm,seq_kernel1_small,seq_kernel1_small,sequence,False,,1,32,64,ce,True,none,0.15,64,,argmax,,0.0,0.7996146435452793,0.7477351712614869,0.8298878433608973,0.777216606781065,0.85,0.7010309278350515,2.8715265521816775,0.18128571870908383,0.6775525011883076,0.7996146435452793,0.7477351712614869,0.8298878433608973,0.777216606781065,0.85,0.7010309278350515,2.8715265521816775,0.18128571870908383,0.6775525011883076,0.7996452576549664,0.016183091943939264,0.7500397478451308,0.013600640447683792,0.8299724322112383,0.029788865522363314,0.7746477404401133,0.012199734471364052,0.85,0.1704772712123232,0.6950603782182729,0.07579210933251918,2.8620785424453112,0.2237259041885056,0.17440201424445284,0.1084546886114711,False
student-por,midterm,seq_kernel1_small,seq_kernel1_small,sequence,False,,1,32,64,ce,True,none,0.15,64,,low_f1_tuned,0.625,0.7029068634179821,0.8034682080924855,0.7509018389018389,0.8255465259956277,0.77920384351407,0.825,0.7021276595744681,2.824166287876824,0.20806922131002514,0.6775525011883076,0.8034682080924855,0.7509018389018389,0.8255465259956277,0.77920384351407,0.825,0.7021276595744681,2.824166287876824,0.20806922131002514,0.6775525011883076,0.8034914115011201,0.017578394419295894,0.7558726544844891,0.017246984495367147,0.8256191983803924,0.029442846615752055,0.7777793602652034,0.014912286053553325,0.825,0.15512092057488572,0.699766260571214,0.08258748198416836,2.811244786565476,0.2630947435972542,0.20777354759306615,0.08719392197224766,False
student-por,midterm,seq_kernel1_small,seq_kernel1_small,sequence,False,,1,32,64,ce,True,none,0.15,64,,low_recall_priority,0.175,0.8898876404494382,0.5375722543352601,0.6442115778269057,0.732183252542534,0.5742965098936065,1.0,0.449438202247191,4.574264104770589,-1.077538903535157,0.6775525011883076,0.5375722543352601,0.6442115778269057,0.732183252542534,0.5742965098936065,1.0,0.449438202247191,4.574264104770589,-1.077538903535157,0.6775525011883076,0.5375466766243464,0.011484255794600136,0.646175743759452,0.0267536671860527,0.7321509336434711,0.022818006995012446,0.5738779296078016,0.012984168879343352,1.0,0.0,0.449774712575044,0.012362015651759763,4.573767387992004,0.07644118458412523,-1.1229075509758404,0.288787377002514,False
student-por,midterm,seq_kernel1_small,seq_kernel1_small,sequence,False,,1,32,64,ce,True,none,0.15,64,,balanced_low_macro,0.49999999999999994,0.7763660353492954,0.7996146435452793,0.7477351712614869,0.8298878433608973,0.777216606781065,0.85,0.7010309278350515,2.8715265521816775,0.18128571870908383,0.6775525011883076,0.7996146435452793,0.7477351712614869,0.8298878433608973,0.777216606781065,0.85,0.7010309278350515,2.8715265521816775,0.18128571870908383,0.6775525011883076,0.7996452576549664,0.016183091943939264,0.7500397478451308,0.013600640447683792,0.8299724322112383,0.029788865522363314,0.7746477404401133,0.012199734471364052,0.85,0.1704772712123232,0.6950603782182729,0.07579210933251918,2.8620785424453112,0.2237259041885056,0.17440201424445284,0.1084546886114711,False
student-por,midterm,seq_kernel2_small,seq_kernel2_small,sequence,False,,2,32,64,ce,True,none,0.15,64,,argmax,,0.0,0.7996146435452793,0.7477351712614869,0.8298878433608973,0.777216606781065,0.85,0.7010309278350515,2.8715265521816775,0.18128571870908383,0.6119024077706714,0.7996146435452793,0.7477351712614869,0.8298878433608973,0.777216606781065,0.85,0.7010309278350515,2.8715265521816775,0.18128571870908383,0.6119024077706714,0.7996452576549664,0.016183091943939264,0.7500397478451308,0.013600640447683792,0.8299724322112383,0.029788865522363314,0.7746477404401133,0.012199734471364052,0.85,0.1704772712123232,0.6950603782182729,0.07579210933251918,2.8620785424453112,0.2237259041885056,0.17440201424445284,0.1084546886114711,False
student-por,midterm,seq_kernel2_small,seq_kernel2_small,sequence,False,,2,32,64,ce,True,none,0.15,64,,low_f1_tuned,0.44999999999999996,0.7018081444418326,0.7996146435452793,0.7477351712614869,0.8298878433608973,0.777216606781065,0.85,0.7010309278350515,2.8715265521816775,0.18128571870908383,0.6119024077706714,0.7996146435452793,0.7477351712614869,0.8298878433608973,0.777216606781065,0.85,0.7010309278350515,2.8715265521816775,0.18128571870908383,0.6119024077706714,0.7996452576549664,0.016183091943939264,0.7500397478451308,0.013600640447683792,0.8299724322112383,0.029788865522363314,0.7746477404401133,0.012199734471364052,0.85,0.1704772712123232,0.6950603782182729,0.07579210933251918,2.8620785424453112,0.2237259041885056,0.17440201424445284,0.1084546886114711,False
student-por,midterm,seq_kernel2_small,seq_kernel2_small,sequence,False,,2,32,64,ce,True,none,0.15,64,,low_recall_priority,0.22499999999999998,0.884,0.6358381502890174,0.6700285614768373,0.7767441307860469,0.64997375328084,0.975,0.52,3.9849185823426563,-0.5766874048975548,0.6119024077706714,0.6358381502890174,0.6700285614768373,0.7767441307860469,0.64997375328084,0.975,0.52,3.9849185823426563,-0.5766874048975548,0.6119024077706714,0.6358663181478716,0.04933722637870155,0.6704678481520903,0.030559076474314148,0.7767649846008055,0.036275477055089246,0.6496363818721277,0.043767805566724494,0.975,0.030618621784789725,0.522378978353161,0.038223575686387776,3.9746549643167084,0.28217804549601955,-0.6268360061896263,0.42655612657930414,False
student-por,midterm,seq_kernel2_small,seq_kernel2_small,sequence,False,,2,32,64,ce,True,none,0.15,64,,balanced_low_macro,0.44999999999999996,0.7763660353492954,0.7996146435452793,0.7477351712614869,0.8298878433608973,0.777216606781065,0.85,0.7010309278350515,2.8715265521816775,0.18128571870908383,0.6119024077706714,0.7996146435452793,0.7477351712614869,0.8298878433608973,0.777216606781065,0.85,0.7010309278350515,2.8715265521816775,0.18128571870908383,0.6119024077706714,0.7996452576549664,0.016183091943939264,0.7500397478451308,0.013600640447683792,0.8299724322112383,0.029788865522363314,0.7746477404401133,0.012199734471364052,0.85,0.1704772712123232,0.6950603782182729,0.07579210933251918,2.8620785424453112,0.2237259041885056,0.17440201424445284,0.1084546886114711,False
student-por,midterm,seq_focal_light,seq_focal_light,sequence,False,,3,32,64,focal_loss,False,none,0.15,64,,argmax,,0.0,0.8304431599229287,0.807674963924964,0.7739984317080126,0.7890218451767912,0.7125,0.7261146496815286,2.545255134445654,0.3567654884284652,0.6341793345348453,0.8304431599229287,0.807674963924964,0.7739984317080126,0.7890218451767912,0.7125,0.7261146496815286,2.545255134445654,0.3567654884284652,0.6341793345348453,0.8303398058252427,0.035887815512018764,0.8178800769475731,0.0482568647867632,0.7740122439749305,0.05574989672370446,0.7875200651373617,0.047037927866379885,0.7125,0.1159202311936963,0.7221481582824251,0.07839663290807866,2.5440016101112177,0.08665308831305146,0.3430348333443175,0.09786398577756665,False
