dataset,task,stage,model,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,pr_auc,roc_auc,nll,brier,ece,seed_macro_f1_mean,seed_macro_f1_std,seed_macro_f1_min,seed_macro_f1_max,rows
student_mat,EARLY_WARNING,S1_MID_G1_ONLY,random_forest,0.7012658227848101,0.7213594719587869,0.7063062314293432,0.7213594719587869,0.7117961402917009,0.703679868112665,0.7012658227848101,0.7001137022240241,0.8077817945486697,0.8852815619392475,0.5786507654015898,0.3619589736730375,0.0441609719807672,0.7149040361561769,0.0038882085018171,0.708365657046009,0.7203299444563864,395
student_mat,EARLY_WARNING,S1_MID_G1_ONLY,svm,0.7265822784810126,0.7139419418100926,0.7378361650485438,0.7139419418100926,0.7244611493131897,0.7284968508049651,0.7265822784810126,0.7264354556997258,0.7822883340098382,0.8755502790143547,0.6083187870202923,0.3830202000370734,0.0521067772246565,0.722970171811776,0.0037105653552367,0.7181604966077698,0.7281760117619859,395
student_mat,EARLY_WARNING,S1_MID_G1_ONLY,xgboost,0.7063291139240506,0.6979152031378059,0.7237531269543465,0.6979152031378059,0.7092246809574642,0.7090111204787802,0.7063291139240506,0.7063589522970952,0.802873255830869,0.8820369587930457,0.597640761169503,0.382742282629178,0.0988418008310079,0.7071291845406874,0.0039757826987247,0.7002474179253498,0.71232493324587,395
student_mat,EARLY_WARNING,S2_LATE_G1_G2,decision_tree,0.8531645569620253,0.8632811585294462,0.861273701026608,0.8632811585294462,0.8622592618128332,0.8529722834403436,0.8531645569620253,0.8530565698739297,0.8833085209392952,0.9328154301383198,0.8846258446317744,0.2231843275640136,0.0662297752242517,0.8609083645171685,0.0011030030230947,0.8600077663200586,0.8622592618128332,395
student_mat,EARLY_WARNING,S2_LATE_G1_G2,hist_gradient_boosting,0.8455696202531645,0.847926545486477,0.8611512046901937,0.847926545486477,0.8541729476977635,0.8465479488295283,0.8455696202531645,0.8457583130149042,0.9133284026583428,0.9491781801289294,0.53201203091671,0.2532725712321011,0.0925063294197829,0.8541729476977636,1.1102230246251563e-16,0.8541729476977635,0.8541729476977635,395
student_mat,EARLY_WARNING,S2_LATE_G1_G2,cnn_bilstm,0.8405063291139241,0.8735086640908559,0.8359863039781238,0.8735086640908559,0.846139241860266,0.8551532762545384,0.8405063291139241,0.8383160787601404,0.9462193735288648,0.9671950932112452,0.419791382371922,0.2400132843591393,0.1053068300015317,0.842592103953254,0.0157725108088491,0.8145727815968412,0.8576435695106581,395
student_mat,EARLY_WARNING,S2_LATE_G1_G2,logistic_regression,0.8683544303797468,0.8896400450766889,0.8650226033367795,0.8896400450766889,0.875424555205976,0.8709926196904227,0.8683544303797468,0.8678193709943035,0.9570919924998228,0.9728332149001448,0.291349678003178,0.1749326957901166,0.0367078524335941,0.8754245552059758,1.1102230246251563e-16,0.875424555205976,0.875424555205976,395
student_mat,EARLY_WARNING,S2_LATE_G1_G2,mlp,0.8455696202531645,0.8564168422901299,0.8531610750728698,0.8564168422901299,0.8546948231773134,0.8452006836851172,0.8455696202531645,0.8453151805257405,0.9425130125840931,0.9643682652161176,0.3247743778131673,0.1982381195914772,0.0404809196360828,0.8522240332891201,0.0097814045177342,0.8377758751902588,0.8660450694230365,395
student_mat,EARLY_WARNING,S2_LATE_G1_G2,random_forest,0.8810126582278481,0.8910044198571597,0.8878839428396237,0.8910044198571597,0.8892912179053084,0.8815602036748723,0.8810126582278481,0.8811114689077199,0.9603786698263408,0.974594802985453,0.2911812589654015,0.1721303832684839,0.061981760263642,0.8890996721016758,0.0029812814784196,0.8841131501230023,0.8935115566694515,395
student_mat,EARLY_WARNING,S2_LATE_G1_G2,svm,0.8455696202531645,0.8374341412012645,0.8660940121305974,0.8374341412012645,0.8501283386040068,0.8484782805784659,0.8455696202531645,0.845814168084993,0.926233376307032,0.9549130494548728,0.4424971550610398,0.2506837662029613,0.1138393566697703,0.8517276391454388,0.0023538470820903,0.8478876420171559,0.8541394335511981,395
student_mat,EARLY_WARNING,S2_LATE_G1_G2,xgboost,0.8658227848101265,0.8674756322444678,0.8819591375272551,0.8674756322444678,0.8740776804067943,0.8669564746278329,0.8658227848101265,0.8657111984847924,0.9457949841759926,0.9669373296207544,0.319085925240297,0.1940748735583337,0.0282863080133941,0.8715204467502264,0.0025328553167072,0.8676931102444234,0.8742875138258922,395
