candidate_id,forecast_id,scope,code_module,records,prevalence,threshold,macro_f1,accuracy,balanced_accuracy,at_risk_precision,at_risk_recall,at_risk_f1,specificity,npv,pr_auc,roc_auc,brier,nll,ece,class_collapse,confusion_matrix
C-C0,F2_MIDDLE,development_oof,GGG,1636,0.37163814180929094,record_specific,0.7750371292013118,0.7976772616136919,0.7667705560106493,0.7721021611001965,0.6463815789473685,0.7036705461056401,0.8871595330739299,0.8092280390417036,0.8032079874733984,0.8452891408969896,0.15000745913437083,0.4695936281907556,0.06971638249392757,False,"[[912, 116], [215, 393]]"
C-C0,F2_MIDDLE,future_presentation,AAA,328,0.22865853658536586,record_specific,0.5975224962019399,0.6158536585365854,0.7087747035573122,0.36065573770491804,0.88,0.5116279069767442,0.5375494071146245,0.9379310344827586,0.6726122020181051,0.8176548089591569,0.2543825731936389,0.7193684023900475,0.31974945186705483,False,"[[136, 117], [9, 66]]"
C-C0,F2_MIDDLE,future_presentation,BBB,1668,0.30935251798561153,record_specific,0.5953718133435266,0.60431654676259,0.6407864987080103,0.42035398230088494,0.7364341085271318,0.5352112676056338,0.5451388888888888,0.8219895287958116,0.640602210617945,0.7406885901162791,0.29045561189173547,0.8615235532489879,0.26084031058783586,False,"[[628, 524], [136, 380]]"
C-C0,F2_MIDDLE,future_presentation,CCC,1644,0.38321167883211676,record_specific,0.7792931570414074,0.7864963503649635,0.7872499295576219,0.694560669456067,0.7904761904761904,0.7394209354120267,0.7840236686390533,0.8576051779935275,0.8470141615002836,0.8762499608653453,0.14680830972155004,0.45114306146768385,0.10239923000562293,False,"[[795, 219], [132, 498]]"
C-C0,F2_MIDDLE,future_presentation,DDD,1306,0.39356814701378257,record_specific,0.7830883844530996,0.7993874425727412,0.7762080925991431,0.7903225806451613,0.6673151750972762,0.7236286919831224,0.88510101010101,0.8038990825688074,0.8183619075182895,0.8661296820343513,0.1417449894221452,0.44244729303702474,0.03492475048728731,False,"[[701, 91], [171, 343]]"
C-C0,F2_MIDDLE,future_presentation,EEE,932,0.26609442060085836,record_specific,0.8114134897360703,0.851931330472103,0.8130187700433881,0.7182539682539683,0.7298387096774194,0.724,0.8961988304093568,0.9014705882352941,0.826565849447087,0.8965407470288626,0.10834782874841857,0.35448716003757347,0.0814957787670483,False,"[[613, 71], [67, 181]]"
C-C0,F2_MIDDLE,future_presentation,FFF,1637,0.3176542455711668,record_specific,0.8282579682028632,0.8509468540012217,0.8285956545692446,0.764367816091954,0.7673076923076924,0.7658349328214972,0.8898836168307968,0.8914798206278027,0.8559216144666899,0.9068159906342539,0.11190742213134594,0.3615697390151715,0.07345611237845154,False,"[[994, 123], [121, 399]]"
C-C0,F2_MIDDLE,future_presentation,GGG,649,0.31587057010785824,record_specific,0.7739498856311083,0.7935285053929122,0.7926444737420347,0.6403162055335968,0.7902439024390244,0.7074235807860262,0.795045045045045,0.8914141414141414,0.8024110314475427,0.8776642496154691,0.15317920107975225,0.48351037245364814,0.1704033417469364,False,"[[353, 91], [43, 162]]"
C-C0,F3_LATE,development_oof,AAA,323,0.1393188854489164,record_specific,0.7305155450609997,0.8359133126934984,0.802238209432454,0.4473684210526316,0.7555555555555555,0.5619834710743802,0.8489208633093526,0.9554655870445344,0.7525823306187703,0.8909672262190248,0.14529682227189958,0.4404397068697239,0.24035417293731823,False,"[[236, 42], [11, 34]]"
C-C0,F3_LATE,development_oof,BBB,4028,0.3545183714001986,record_specific,0.8639605892879818,0.8810824230387289,0.8498023055375996,0.9052092228864219,0.742296918767507,0.8156983455175068,0.9573076923076923,0.871193559677984,0.9101421438261402,0.9306891025641025,0.0916498950271967,0.30210995395969403,0.03955622407530973,False,"[[2489, 111], [368, 1060]]"
C-C0,F3_LATE,development_oof,CCC,1054,0.3984819734345351,record_specific,0.8560979891166547,0.8605313092979127,0.8603612738470783,0.8040089086859689,0.8595238095238096,0.8308400460299195,0.861198738170347,0.9024793388429752,0.9333508975944187,0.93869610935857,0.10546249097202837,0.33169559989405034,0.09966001658659757,False,"[[546, 88], [59, 361]]"
C-C0,F3_LATE,development_oof,DDD,2694,0.41573867854491464,record_specific,0.8402543949400056,0.8485523385300668,0.8338241967689236,0.8708333333333333,0.7464285714285714,0.8038461538461539,0.9212198221092758,0.8362168396770473,0.9154666330762847,0.9234389181339625,0.1071487409725814,0.3357166053025049,0.03324623988995241,False,"[[1450, 124], [284, 836]]"
C-C0,F3_LATE,development_oof,EEE,1130,0.3168141592920354,record_specific,0.9036270069390007,0.9168141592920354,0.9024191680898486,0.8728813559322034,0.8631284916201117,0.8679775280898876,0.9417098445595855,0.9368556701030928,0.9464548758448048,0.9596166092569542,0.07452311580303629,0.25505711022139643,0.09592335402668842,False,"[[727, 45], [49, 309]]"
C-C0,F3_LATE,development_oof,FFF,3730,0.3635388739946381,record_specific,0.878182775310226,0.8916890080428954,0.8652629394646527,0.9204946996466431,0.7684365781710915,0.837620578778135,0.962089300758214,0.8791377983063895,0.9346102226109093,0.9498375965784693,0.08053390568587027,0.26782246899495454,0.03688994113970097,False,"[[2284, 90], [314, 1042]]"
C-C0,F3_LATE,development_oof,GGG,1590,0.3534591194968553,record_specific,0.8587681599734851,0.8735849056603774,0.8518250550424415,0.8518518518518519,0.7775800711743772,0.8130232558139535,0.9260700389105059,0.8839368616527391,0.903440123044133,0.9283825138125372,0.10191101049627568,0.3410502234785764,0.07879842187764136,False,"[[952, 76], [125, 437]]"
C-C0,F3_LATE,future_presentation,AAA,310,0.18387096774193548,record_specific,0.7463370953049976,0.8290322580645161,0.7797309479231675,0.5263157894736842,0.7017543859649122,0.6015037593984962,0.857707509881423,0.9273504273504274,0.7343869121993682,0.8595797794882463,0.14540544538159253,0.44556345161425365,0.1918242551506527,False,"[[217, 36], [17, 40]]"
C-C0,F3_LATE,future_presentation,BBB,1565,0.26389776357827477,record_specific,0.7416433640555327,0.7706070287539936,0.7882669575598601,0.5429936305732485,0.8256658595641646,0.6551392891450528,0.7508680555555556,0.9231590181430096,0.8127279483423075,0.8882099979822438,0.17841976485821395,0.536517762832882,0.21532194505032068,False,"[[865, 287], [72, 341]]"
C-C0,F3_LATE,future_presentation,CCC,1474,0.3120759837177748,record_specific,0.8519921587063235,0.8805970149253731,0.8330439070405626,0.8879781420765027,0.7065217391304348,0.7869249394673123,0.9595660749506904,0.878158844765343,0.8968610328080207,0.9321734842637853,0.08904600423965624,0.29301326724648036,0.03709917946173992,False,"[[973, 41], [135, 325]]"
C-C0,F3_LATE,future_presentation,DDD,1196,0.3377926421404682,record_specific,0.7906787814933977,0.8319397993311036,0.7688206320632063,0.8888888888888888,0.5742574257425742,0.6977443609022557,0.9633838383838383,0.8160427807486631,0.8614100024778931,0.9164728972897289,0.10986365489022568,0.34555698319542744,0.03928083589496745,False,"[[763, 29], [172, 232]]"
C-C0,F3_LATE,future_presentation,EEE,892,0.23318385650224216,record_specific,0.8888400187661272,0.9237668161434978,0.8733412055780476,0.8804347826086957,0.7788461538461539,0.826530612244898,0.9678362573099415,0.9350282485875706,0.8995890882424196,0.9502994264507423,0.06943208789981234,0.24202435458045465,0.06673280426798048,False,"[[662, 22], [46, 162]]"
C-C0,F3_LATE,future_presentation,FFF,1547,0.2779573367808662,record_specific,0.8787028447742733,0.9082094376212023,0.8584841040161563,0.9067796610169492,0.7465116279069768,0.8188775510204082,0.9704565801253358,0.9086336965632859,0.9172692265097998,0.9525535591597093,0.06898124468705241,0.23798804799500867,0.04017089173238683,False,"[[1084, 33], [109, 321]]"
C-C0,F3_LATE,future_presentation,GGG,629,0.29411764705882354,record_specific,0.8550474600762351,0.8823529411764706,0.8472972972972973,0.8245614035087719,0.7621621621621621,0.7921348314606742,0.9324324324324325,0.9039301310043668,0.8891859658347094,0.9317750182615047,0.09324444163759942,0.31480955141460504,0.08319489765077213,False,"[[414, 30], [44, 141]]"
