outer_fold,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,risk_precision,risk_recall,risk_f1,specificity,pr_auc,roc_auc,nll,brier,ece,tn,fp,fn,tp,eligible_count
0.0,0.812890625,0.7910357395944558,0.8118907140646272,0.7910357395944558,0.7980949890760471,0.8096667562777535,0.8088578088578089,0.6878097125867195,0.7434386716657739,0.8942617666021921,0.8629972191697389,0.8782116656091309,0.40449586989981884,0.1297537597652302,0.019297674547851792,2774,328,630,1388,5120
1.0,0.809356038363672,0.7924881106787722,0.8044809071997227,0.7924881106787722,0.797113580313759,0.8074440688196218,0.7873154729360307,0.7111111111111111,0.7472755578619616,0.8738651102464332,0.8592581841248444,0.8735041872828297,0.4110444965652498,0.13253881855105648,0.022908927033875735,2695,389,585,1440,5109
2.0,0.8131676053602641,0.7930951391773993,0.814385026737968,0.7930951391773993,0.799918292416528,0.8099077744020318,0.8181818181818182,0.6896385542168675,0.7484309623430963,0.896551724137931,0.8677778234709572,0.8775963189126056,0.4033621972543084,0.1298213719553947,0.013624447559408604,2756,318,644,1431,5149
