diagnostic_status,outer_fold,inner_fold,seed,epoch,prediction_stage,train_loss,gradient_norm,learning_rate,epoch_runtime_seconds,outer_labels_used,validation_bce,validation_nll,macro_f1_at_0_5,research_threshold,threshold_optimized_macro_f1,pr_auc,roc_auc,brier,ece,risk_precision_at_0_5,risk_recall_at_0_5,risk_precision_at_research_threshold,risk_recall_at_research_threshold,probability_mean,probability_std,positive_rate,eligible_count
DIAGNOSTIC_ONLY,0,0,42,3,M1_MIDDLE_FROZEN,0.6869866084761735,0.7197576070704111,0.0005,31.541883800000505,False,0.4225860192893822,0.4225860192893822,0.786968701071977,0.4448433220386505,0.7938065615405636,0.8544437306582229,0.8685390199034381,0.13653992116451263,0.022598863051686225,0.8439119170984456,0.6331389698736638,0.8208333333333333,0.6700680272108843,0.39542216062545776,0.3303517997264862,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,3,L1_LATE_75PCT,0.6869866084761735,0.7197576070704111,0.0005,39.928022000000055,False,0.33057354657561566,0.33057354657561566,0.8449644492896715,0.3964700996875763,0.8479563670840113,0.8994728690628795,0.9120234714459173,0.10175450891256332,0.020312057007588015,0.9197080291970803,0.6938325991189427,0.8843582887700535,0.7285242290748899,0.3610956072807312,0.3637339472770691,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,4,E1_EARLY_20PCT,0.6712486707582707,0.7363721375785223,0.0005,13.080277000000933,False,0.5845116091821929,0.5845116091821929,0.6856584476236245,0.5915384292602539,0.7023403586824014,0.7501425593370717,0.7698094863645593,0.20061644911766052,0.09026502608659043,0.6244784422809457,0.7333605553287056,0.6845342706502636,0.6361780318497345,0.5332630276679993,0.24011856317520142,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,4,E2_EARLY_35PCT,0.6712486707582707,0.7363721375785223,0.0005,22.40932260000045,False,0.5177764454084358,0.5177764454084358,0.7344716317709381,0.5715606212615967,0.7458564606904929,0.801625641074097,0.8163423213655447,0.17393478751182556,0.07401025332054886,0.6840977282468924,0.7115470352206866,0.7379518072289156,0.6553722692822114,0.49602341651916504,0.28436902165412903,0.42201316356658936,5315
DIAGNOSTIC_ONLY,0,0,42,4,M1_MIDDLE_FROZEN,0.6712486707582707,0.7363721375785223,0.0005,31.337503000000652,False,0.42861333595264134,0.42861333595264134,0.7904856350183249,0.5084170699119568,0.792185000873384,0.8549609904656201,0.8692207625461044,0.13897259533405304,0.044778437202110596,0.7767145135566188,0.7099125364431487,0.7820719269994633,0.7079689018464529,0.4458698630332947,0.3267451226711273,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,4,L1_LATE_75PCT,0.6712486707582707,0.7363721375785223,0.0005,39.80704080000032,False,0.33878508384377065,0.33878508384377065,0.8419805507424405,0.5517123937606812,0.8463739768127614,0.8990935966595395,0.9121929882406236,0.10507985204458237,0.043018256081506306,0.8388278388278388,0.7566079295154186,0.8675710594315246,0.7395374449339207,0.4144643545150757,0.3602235019207001,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,5,E1_EARLY_20PCT,0.6636927047880684,0.72404351648761,0.0005,13.130825500000356,False,0.5874500217060241,0.5874500217060241,0.6867881070266726,0.5687121748924255,0.7006163422346989,0.7505863873082211,0.7684712784237056,0.20207269489765167,0.09757779568055834,0.6224940536867143,0.7480604328297265,0.6723993288590604,0.6545528787260106,0.5397010445594788,0.21510687470436096,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,5,E2_EARLY_35PCT,0.6636927047880684,0.72404351648761,0.0005,22.457211400000233,False,0.503464666964842,0.503464666964842,0.7418355050609445,0.5034682750701904,0.7428257422091094,0.8035967807838502,0.8188325629969162,0.1679716408252716,0.051734248888683235,0.728035538005923,0.6576014266607223,0.731938216243149,0.6549264378065092,0.4701840579509735,0.26650574803352356,0.42201316356658936,5315
DIAGNOSTIC_ONLY,0,0,42,5,M1_MIDDLE_FROZEN,0.6636927047880684,0.72404351648761,0.0005,31.424005800001396,False,0.42058334567905403,0.42058334567905403,0.7868826783058848,0.4174494445323944,0.7929394638936267,0.8553732941782843,0.8700222825404627,0.13592751324176788,0.02082782725020706,0.8467058056099152,0.630709426627794,0.7966480446927374,0.6929057337220602,0.4077206552028656,0.3158561885356903,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,5,L1_LATE_75PCT,0.6636927047880684,0.72404351648761,0.0005,39.80377790000057,False,0.3284622292365219,0.3284622292365219,0.8436226312993842,0.40709030628204346,0.8474453051065954,0.9005367955892314,0.913912705660069,0.10100418329238892,0.021964853789103397,0.9200293470286134,0.6905286343612335,0.8784676354029062,0.7323788546255506,0.3777528703212738,0.35303401947021484,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,6,E1_EARLY_20PCT,0.6535047285440492,0.7904004378289711,0.0005,13.258863000000929,False,0.6363053801498356,0.6363053801498356,0.6443082707891843,0.6905604600906372,0.7041171849729679,0.7552558457424241,0.7705206399411558,0.22123394906520844,0.16371739559226492,0.5709401709401709,0.8182931808901592,0.6918238993710691,0.6288280930992242,0.6073768734931946,0.242060124874115,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,6,E2_EARLY_35PCT,0.6535047285440492,0.7904004378289711,0.0005,22.655428800000664,False,0.5536581860217866,0.5536581860217866,0.7140232457242675,0.7038759589195251,0.7441761346716265,0.8036611950794637,0.8190245665914327,0.18715398013591766,0.12714895366192538,0.6330777656078861,0.773071778867588,0.7564516129032258,0.6272848863129737,0.5491621494293213,0.2928754389286041,0.42201316356658936,5315
DIAGNOSTIC_ONLY,0,0,42,6,M1_MIDDLE_FROZEN,0.6535047285440492,0.7904004378289711,0.0005,31.633896500001356,False,0.45450607207911903,0.45450607207911903,0.7809702303811012,0.6714901924133301,0.7940379667441904,0.8574389312058588,0.8718997431151345,0.1481727808713913,0.0954914252498628,0.7170490328385065,0.7745383867832848,0.8149882903981265,0.6763848396501457,0.4965828061103821,0.3312113881111145,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,6,L1_LATE_75PCT,0.6535047285440492,0.7904004378289711,0.0005,40.01545270000133,False,0.3655790761123395,0.3655790761123395,0.8219008728418731,0.8099999999999999,0.8466407304971864,0.9008017635743799,0.914588980906603,0.11631055176258087,0.08838496330304853,0.7482412060301508,0.8199339207048458,0.9315476190476191,0.6894273127753304,0.4598310887813568,0.3665078282356262,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,7,E1_EARLY_20PCT,0.6490672223451661,0.7923958494168956,0.0005,13.270444799998586,False,0.6006551204167535,0.6006551204167535,0.6648175356222992,0.6502204537391663,0.7038596002613211,0.7560017891005104,0.7707865663042844,0.20794983208179474,0.1255402965930061,0.5933997509339975,0.7782768476929359,0.7131669114047968,0.5949367088607594,0.5691997408866882,0.22885215282440186,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,7,E2_EARLY_35PCT,0.6490672223451661,0.7923958494168956,0.0005,22.62477929999841,False,0.5212523264794214,0.5212523264794214,0.7330903155510241,0.5964887738227844,0.7454803488688347,0.8066402780725941,0.8211382750965969,0.17524747550487518,0.09654464743758077,0.6711327649208283,0.7369594293357111,0.748696558915537,0.6402139991083371,0.5185577869415283,0.27264639735221863,0.42201316356658936,5315
DIAGNOSTIC_ONLY,0,0,42,7,M1_MIDDLE_FROZEN,0.6490672223451661,0.7923958494168956,0.0005,31.605213099999673,False,0.43034671041919725,0.43034671041919725,0.7911734661868582,0.5715399980545044,0.7948459273421677,0.8560241747590793,0.8698800518766383,0.13914644718170166,0.05852308796322665,0.7805793991416309,0.706997084548105,0.8368355995055624,0.6579203109815355,0.45961445569992065,0.3145478665828705,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,7,L1_LATE_75PCT,0.6490672223451661,0.7923958494168956,0.0005,40.09526689999984,False,0.3340222755586721,0.3340222755586721,0.8454238299908892,0.585,0.8485201827788991,0.9011969482439754,0.9148842913481208,0.10315341502428055,0.04993957603427623,0.8557934508816121,0.7483480176211453,0.9114103472714387,0.7081497797356828,0.42138567566871643,0.3501553237438202,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,8,E1_EARLY_20PCT,0.6420466739956926,0.9867769668741924,0.0005,13.274112500001138,False,0.6508664506786885,0.6508664506786885,0.6225277567458085,0.6897872686386108,0.7059763502716523,0.7573301246594871,0.7702634891480106,0.22881171107292175,0.1836573475526403,0.5528605325599789,0.856267864434463,0.6832404629232748,0.6508779093507554,0.6273167729377747,0.22458961606025696,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,8,E2_EARLY_35PCT,0.6420466739956926,0.9867769668741924,0.0005,24.3732428000003,False,0.5522521087432919,0.5522521087432919,0.7038745348219032,0.6462997198104858,0.7446899380198613,0.807506449380277,0.820020068221504,0.18844078481197357,0.14071219704084986,0.6162105992379633,0.7931341952741864,0.7335984095427436,0.6580472581364244,0.5627254247665405,0.2682124376296997,0.42201316356658936,5315
DIAGNOSTIC_ONLY,0,0,42,8,M1_MIDDLE_FROZEN,0.6420466739956926,0.9867769668741924,0.0005,33.384098800001084,False,0.4442250095022034,0.4442250095022034,0.7825922659195461,0.6069228053092957,0.7968963495088697,0.8561818239728635,0.8692517544417238,0.1449872851371765,0.08559133587548476,0.7298311444652908,0.7560738581146744,0.8117106773823192,0.6870748299319728,0.48668280243873596,0.31724295020103455,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,8,L1_LATE_75PCT,0.6420466739956926,0.9867769668741924,0.0005,41.81580870000107,False,0.3394649419955452,0.3394649419955452,0.8411347562918128,0.6399999999999999,0.8470844645389946,0.8998241255676495,0.9133134835020378,0.10578110069036484,0.056086793928991,0.8271971496437055,0.7670704845814978,0.9098651525904897,0.7059471365638766,0.427532821893692,0.35547706484794617,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,9,E1_EARLY_20PCT,0.6365915740408549,1.0357812773890611,0.0005,13.284624499998245,False,0.605249239557643,0.605249239557643,0.6765934881699065,0.6698396801948547,0.7062809321284798,0.756253728057298,0.7689596521895911,0.2076394110918045,0.11710252932583293,0.6102257636122178,0.7505104124132299,0.7188735177865613,0.5941200489995917,0.5583077669143677,0.2653995454311371,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,9,E2_EARLY_35PCT,0.6365915740408549,1.0357812773890611,0.0005,22.61146049999843,False,0.531947269614599,0.531947269614599,0.7295487121704636,0.6123396158218384,0.7471986850447679,0.805558263950612,0.8187457042279686,0.1786453276872635,0.09583951998063953,0.6628322094406981,0.7449843958983504,0.7356435643564356,0.6625055728934462,0.5178526639938354,0.30022093653678894,0.42201316356658936,5315
DIAGNOSTIC_ONLY,0,0,42,9,M1_MIDDLE_FROZEN,0.6365915740408549,1.0357812773890611,0.0005,31.58883799999967,False,0.4350610964958229,0.4350610964958229,0.7884186683103649,0.5594136714935303,0.7944160740979946,0.8553203890946375,0.8689882442680015,0.14097192883491516,0.054007500584328585,0.7603053435114504,0.7259475218658892,0.7984366275823562,0.6948493683187561,0.45452749729156494,0.33824294805526733,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,9,L1_LATE_75PCT,0.6365915740408549,1.0357812773890611,0.0005,39.986027699998886,False,0.3383733915825197,0.3383733915825197,0.8407304438047584,0.595583438873291,0.8467471219762046,0.8995953226365777,0.9131658282812789,0.10537561774253845,0.04242657268552064,0.8286567164179105,0.76431718061674,0.883456128600134,0.7263215859030837,0.41387268900871277,0.37077587842941284,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,10,E1_EARLY_20PCT,0.6226406540812516,1.0352816196476542,0.0005,13.149055299998508,False,0.5829223500914855,0.5829223500914855,0.6867889987744247,0.6619393825531006,0.7028283947740046,0.7550147742435674,0.7684304587269654,0.20006684958934784,0.0831033207408652,0.6289173789173789,0.7211106574111883,0.7454645409565696,0.5536953858717844,0.5213877558708191,0.2627694606781006,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,10,E2_EARLY_35PCT,0.6226406540812516,1.0352816196476542,0.0005,22.66905020000013,False,0.519339397642023,0.519339397642023,0.7310417298386602,0.5661295056343079,0.7358220734418233,0.8023124104983523,0.8145921570812898,0.17512886226177216,0.06876554672281246,0.6763468013468014,0.7164511814534106,0.7162293488824101,0.6571555951850201,0.4875440001487732,0.30435290932655334,0.42201316356658936,5315
DIAGNOSTIC_ONLY,0,0,42,10,M1_MIDDLE_FROZEN,0.6226406540812516,1.0352816196476542,0.0005,32.118958299999576,False,0.4339015247040136,0.4339015247040136,0.7842239424013595,0.5876474976539612,0.7936153509259987,0.8534874584507467,0.8668039481145068,0.14161591231822968,0.05096966396458919,0.7493759360958562,0.7293488824101069,0.8124635993011066,0.6778425655976676,0.4475859999656677,0.34062573313713074,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,10,L1_LATE_75PCT,0.6226406540812516,1.0352816196476542,0.0005,40.67824560000008,False,0.34671744615397193,0.34671744615397193,0.8355830081872129,0.5688060522079468,0.8462535209069163,0.8977160608869904,0.9106406372971354,0.10922284424304962,0.05185044767465735,0.8014664410603497,0.7824889867841409,0.849721706864564,0.7566079295154186,0.4208199381828308,0.373981773853302,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,11,E1_EARLY_20PCT,0.6159069814333101,1.2720103983472033,0.0005,13.174688400000377,False,0.5898547027384072,0.5898547027384072,0.6840300144935898,0.5524441599845886,0.6959818379173218,0.7510807507056501,0.7633143679083255,0.20314057171344757,0.09418467076198346,0.6228710462287105,0.73172723560637,0.6543597800471328,0.680277664352797,0.5317690372467041,0.24843119084835052,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,11,E2_EARLY_35PCT,0.6159069814333101,1.2720103983472033,0.0005,22.475411400000667,False,0.5052362177819857,0.5052362177819857,0.7382024721424595,0.5454638600349426,0.7414789853532899,0.805143869482619,0.8161557600497844,0.16902123391628265,0.04706779669896679,0.7111215834118756,0.6727596968345966,0.7465753424657534,0.6317432010699956,0.46683862805366516,0.29221969842910767,0.42201316356658936,5315
DIAGNOSTIC_ONLY,0,0,42,11,M1_MIDDLE_FROZEN,0.6159069814333101,1.2720103983472033,0.0005,31.388338799999474,False,0.42249981802313025,0.42249981802313025,0.7882119651072252,0.46091294288635254,0.7921445049739488,0.8533655430306097,0.8676015150609545,0.1371881365776062,0.024201512932080414,0.7989690721649485,0.6778425655976676,0.7823750671681892,0.7074829931972789,0.42137178778648376,0.3296504020690918,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,11,L1_LATE_75PCT,0.6159069814333101,1.2720103983472033,0.0005,39.81832509999913,False,0.32983519998585964,0.32983519998585964,0.8414583734324474,0.57,0.8447998464085646,0.8972993847505244,0.9109148029376222,0.10271672159433365,0.019394503909036107,0.8678500986193294,0.7268722466960352,0.9153400868306801,0.6965859030837004,0.3882494568824768,0.36434876918792725,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,12,E1_EARLY_20PCT,0.6064448592866339,1.5975537721703692,0.0005,13.451122500000565,False,0.618812869447568,0.618812869447568,0.6633385761886136,0.6106089353561401,0.6988342846935471,0.7499668432976615,0.7626729535204595,0.21312826871871948,0.12722300904924455,0.5938393140679581,0.7635769701919151,0.6640910939406263,0.6668027766435279,0.5638147592544556,0.267193078994751,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,12,E2_EARLY_35PCT,0.6064448592866339,1.5975537721703692,0.0005,22.92849810000007,False,0.5357011998808006,0.5357011998808006,0.7257975473152665,0.5776985287666321,0.7374450831385668,0.799548454377987,0.8101781061914847,0.17996300756931305,0.08662978182857818,0.6636844245628304,0.7275969683459652,0.7126546146527117,0.6678555506018725,0.4991605579853058,0.3099830746650696,0.42201316356658936,5315
DIAGNOSTIC_ONLY,0,0,42,12,M1_MIDDLE_FROZEN,0.6064448592866339,1.5975537721703692,0.0005,31.91096540000035,False,0.44183816960811056,0.44183816960811056,0.781964217648865,0.5915990471839905,0.7892110223203794,0.8496400110098715,0.8619834433703749,0.14360465109348297,0.04997592782912095,0.7564499484004128,0.7123420796890184,0.8179086538461539,0.6613216715257532,0.4390784800052643,0.34723323583602905,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,12,L1_LATE_75PCT,0.6064448592866339,1.5975537721703692,0.0005,40.413248299999395,False,0.34520728539214524,0.34520728539214524,0.8406959411094936,0.5249999999999999,0.8430577449674364,0.8935722693360183,0.9058083334886341,0.10762029886245728,0.03794403407721949,0.8440024860161591,0.7477973568281938,0.8591549295774648,0.7389867841409692,0.39468082785606384,0.3787561357021332,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,13,E1_EARLY_20PCT,0.5935079502623256,1.754675871715313,0.0005,13.22362509999948,False,0.5828512098772877,0.5828512098772877,0.6898670718242923,0.5314316153526306,0.695048202921803,0.7489038345609038,0.7595334933589544,0.19944949448108673,0.06620657157044911,0.6494845360824743,0.6688444262964476,0.6708154506437768,0.6382196815026542,0.4932246506214142,0.26736730337142944,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,13,E2_EARLY_35PCT,0.5935079502623256,1.754675871715313,0.0005,22.61155139999937,False,0.5139885019451224,0.5139885019451224,0.736011849816807,0.468692421913147,0.7371438436348767,0.8000701608551493,0.8098564312351391,0.17115165293216705,0.05063439881111919,0.7334710743801653,0.6330806954971021,0.7142857142857143,0.664288898796255,0.4318634569644928,0.31392091512680054,0.42201316356658936,5315
DIAGNOSTIC_ONLY,0,0,42,13,M1_MIDDLE_FROZEN,0.5935079502623256,1.754675871715313,0.0005,31.638950000000477,False,0.43728469732501496,0.43728469732501496,0.783608887453952,0.4696086347103119,0.786062112700924,0.848695085558089,0.8612983011065056,0.14099620282649994,0.04445347244936783,0.8185731857318573,0.6467444120505345,0.8057680988816951,0.6652089407191448,0.3833116292953491,0.3513684868812561,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,13,L1_LATE_75PCT,0.5935079502623256,1.754675871715313,0.0005,40.12147829999958,False,0.34476695687128256,0.34476695687128256,0.8409968891402715,0.4487917423248291,0.8428000062630037,0.8927563888398127,0.905547428147099,0.10591673105955124,0.03743658217245827,0.8926080892608089,0.7048458149779736,0.8728476821192053,0.7257709251101322,0.3521518409252167,0.38418084383010864,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,14,E1_EARLY_20PCT,0.5788341164588928,1.8554556500620958,0.0005,13.226004699999976,False,0.6528841576838438,0.6528841576838438,0.628783632245235,0.6905620098114014,0.6955560696018712,0.7380623821047494,0.7568706397217666,0.22748057544231415,0.16080853300762998,0.5582172701949861,0.8182931808901592,0.6739036039947894,0.6337280522662311,0.6002955436706543,0.2562398612499237,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,14,E2_EARLY_35PCT,0.5788341164588928,1.8554556500620958,0.0005,22.533682100000078,False,0.5585508815859715,0.5585508815859715,0.7042535118950113,0.6677368879318237,0.7373943794305561,0.8002518572109636,0.8114291046682272,0.19081059098243713,0.12183912483202548,0.6184950773558369,0.7842175657601427,0.7220305569245934,0.6531431119037004,0.5405877828598022,0.3014627695083618,0.42201316356658936,5315
DIAGNOSTIC_ONLY,0,0,42,14,M1_MIDDLE_FROZEN,0.5788341164588928,1.8554556500620958,0.0005,31.578314399999726,False,0.455633343966348,0.455633343966348,0.7695319530411702,0.6749999999999999,0.7902057605574164,0.8513349957551835,0.8650676113502441,0.15035724639892578,0.08325567082314085,0.6985940246045694,0.7725947521865889,0.8159618820726623,0.6656948493683188,0.48129475116729736,0.34026065468788147,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,14,L1_LATE_75PCT,0.5788341164588928,1.8554556500620958,0.0005,40.717211600000155,False,0.36168441956350833,0.36168441956350833,0.8225397324075159,0.6797860860824585,0.8476156817345673,0.894178149881101,0.9071590920494115,0.11556527763605118,0.06716578215281396,0.7620798319327731,0.7990088105726872,0.8853118712273642,0.7268722466960352,0.4348874092102051,0.37322139739990234,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,15,E1_EARLY_20PCT,0.5739574446910765,2.1338746707613874,0.0005,14.111513500000001,False,0.6487043004406016,0.6487043004406016,0.6372027157230196,0.6343318223953247,0.6852583809105548,0.7294065220120922,0.7476761027534149,0.22582533955574036,0.15172837584994842,0.5660104226983208,0.7982850142915475,0.6447002778880508,0.6631278072682728,0.5853824615478516,0.25378406047821045,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,15,E2_EARLY_35PCT,0.5739574446910765,2.1338746707613874,0.0005,24.16124949999903,False,0.5647767059642121,0.5647767059642121,0.7097265346634769,0.6833294034004211,0.7330415441138931,0.7858681923573682,0.8002090125297221,0.19127146899700165,0.1096923009472306,0.6314031180400891,0.758359340169416,0.7509706045479756,0.603655818100758,0.5207496285438538,0.3044043481349945,0.42201316356658936,5315
DIAGNOSTIC_ONLY,0,0,42,15,M1_MIDDLE_FROZEN,0.5739574446910765,2.1338746707613874,0.0005,33.530741199998374,False,0.4666755608265629,0.4666755608265629,0.7731891578788455,0.561568021774292,0.7826563163165852,0.840258686803004,0.8560220889992369,0.15235327184200287,0.07487166691604147,0.7154095326237853,0.7512147716229349,0.7534386143657666,0.7186588921282799,0.46198034286499023,0.34556135535240173,0.40109139680862427,5131
DIAGNOSTIC_ONLY,0,0,42,15,L1_LATE_75PCT,0.5739574446910765,2.1338746707613874,0.0005,42.07072209999933,False,0.37281049250276943,0.37281049250276943,0.8228584679377088,0.6414240598678589,0.8307920464145229,0.8850453118109256,0.899111882518052,0.1175425723195076,0.059470755511185816,0.7847887323943662,0.7670704845814978,0.8521681997371879,0.7142070484581498,0.4079439640045166,0.38107699155807495,0.3714461028575897,4889
DIAGNOSTIC_ONLY,0,0,42,16,E1_EARLY_20PCT,0.5461868876364173,2.2466520885141885,0.0005,13.298143899999559,False,0.5923335357816703,0.5923335357816703,0.6904152652869242,0.48081064224243164,0.6913994364685361,0.7414208391522903,0.7545877948574894,0.2010640949010849,0.06957374785392398,0.6676789587852494,0.6284197631686402,0.658687577383409,0.6516945692119233,0.46284395456314087,0.2839285135269165,0.4436594247817993,5520
DIAGNOSTIC_ONLY,0,0,42,16,E2_EARLY_35PCT,0.5461868876364173,2.2466520885141885,0.0005,22.66522779999832,False,0.5277687527279515,0.5277687527279515,0.7320074035901534,0.5438773036003113,0.7351909528127586,0.7956749143159584,0.8071057584243574,0.17493624985218048,0.06441743272800886,0.7312108559498957,0.6246098974587606,0.7598870056497176,0.5996433348194382,0.4214398264884949,0.3267441391944885,0.42201316356658936,5315
