control,replicate,ndcg_at_3
NC1_LABEL_SHUFFLE_RETRAIN,45,0.5125509659518489
NC1_LABEL_SHUFFLE_RETRAIN,46,0.5119716920203525
NC1_LABEL_SHUFFLE_RETRAIN,47,0.5119862962312941
NC1_LABEL_SHUFFLE_RETRAIN,48,0.5132785343035862
NC1_LABEL_SHUFFLE_RETRAIN,49,0.5121999367931869
