control,replicate,ndcg_at_3
NC1_LABEL_SHUFFLE_RETRAIN,50,0.5139240325547314
NC1_LABEL_SHUFFLE_RETRAIN,51,0.5129300790695909
NC1_LABEL_SHUFFLE_RETRAIN,52,0.513949136429683
NC1_LABEL_SHUFFLE_RETRAIN,53,0.5141698262968613
NC1_LABEL_SHUFFLE_RETRAIN,54,0.5127394319631602
