dataset,task,stage,model,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,pr_auc,roc_auc,nll,brier,ece,seed_macro_f1_mean,seed_macro_f1_std,seed_macro_f1_min,seed_macro_f1_max,rows
student_mat,EARLY_WARNING,S2_LATE_G1_G2,logistic_regression,0.8683544303797468,0.8896400450766889,0.8650226033367795,0.8896400450766889,0.875424555205976,0.8709926196904227,0.8683544303797468,0.8678193709943035,0.9570919924998228,0.9728332149001448,0.291349678003178,0.17493269579011664,0.03670785243359412,0.8754245552059758,1.1102230246251565e-16,0.875424555205976,0.875424555205976,395
student_mat,EARLY_WARNING,S2_LATE_G1_G2,mlp,0.8455696202531645,0.8564168422901299,0.8531610750728698,0.8564168422901299,0.8546948231773134,0.8452006836851172,0.8455696202531645,0.8453151805257405,0.9425130125840933,0.9643682652161175,0.3247743778131673,0.19823811959147722,0.04048091963608286,0.8522240332891201,0.009781404517734233,0.8377758751902588,0.8660450694230365,395
student_mat,EARLY_WARNING,S2_LATE_G1_G2,random_forest,0.8810126582278481,0.8910044198571597,0.8878839428396237,0.8910044198571597,0.8892912179053084,0.8815602036748723,0.8810126582278481,0.8811114689077199,0.9603786698263409,0.974594802985453,0.29118125896540153,0.17213038326848398,0.061981760263642036,0.8890996721016758,0.002981281478419606,0.8841131501230023,0.8935115566694515,395
student_mat,EARLY_WARNING,S2_LATE_G1_G2,svm,0.8455696202531645,0.8374341412012645,0.8660940121305974,0.8374341412012645,0.8501283386040068,0.8484782805784659,0.8455696202531645,0.845814168084993,0.926233376307032,0.9549130494548729,0.44249715506103987,0.2506837662029613,0.11383935666977031,0.8517276391454388,0.002353847082090394,0.8478876420171559,0.8541394335511981,395
student_mat,EARLY_WARNING,S2_LATE_G1_G2,xgboost,0.8658227848101265,0.8674756322444678,0.8819591375272551,0.8674756322444678,0.8740776804067943,0.8669564746278329,0.8658227848101265,0.8657111984847924,0.9457949841759926,0.9669373296207544,0.319085925240297,0.1940748735583337,0.028286308013394133,0.8715204467502264,0.002532855316707233,0.8676931102444234,0.8742875138258922,395
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,0.8987341772151899,0.904120931389767,0.912757827601418,0.904120931389767,0.9066544140712939,0.9030795162615685,0.8987341772151899,0.8992945526637132,0.8609262750562457,0.9300358309180652,0.3768018050824273,0.18162183422096123,0.012826208946060336,0.9066544140712939,0.0,0.9066544140712939,0.9066544140712939,395
student_mat,MAIN,MAIN_ENDPOINT,hist_gradient_boosting,0.8708860759493671,0.8775717860906217,0.8798767916138809,0.8775717860906217,0.8785461958764588,0.8716278920593415,0.8708860759493671,0.8710982374516296,0.9317584458084583,0.9609155231348246,0.35927517449549956,0.18887502805460182,0.05936350224361406,0.8797953967796946,0.0026523558812881205,0.8763419535670844,0.8838702854450885,395
student_mat,MAIN,MAIN_ENDPOINT,hybrid,0.8430379746835444,0.876418891230535,0.8437580669546506,0.876418891230535,0.8528409745895296,0.8561068053785278,0.8430379746835444,0.8413779932822152,0.9365650962249564,0.9615630503932673,0.4102473611455684,0.2368510868736483,0.07877431817521412,0.8344240879257552,0.015279838074543065,0.8184432803633782,0.8600200224215578,395
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,0.8734177215189873,0.87765191429575,0.8810370547963452,0.87765191429575,0.8793180019908625,0.8735320835950864,0.8734177215189873,0.8734513354965088,0.9500305081048034,0.9699409400030387,0.29523570713977004,0.18129883086710422,0.022350447056935202,0.8793180019908625,0.0,0.8793180019908625,0.8793180019908625,395
student_mat,MAIN,MAIN_ENDPOINT,mlp,0.8531645569620253,0.8621070425008782,0.8570310391363023,0.8621070425008782,0.8595069898734821,0.8530259826782145,0.8531645569620253,0.8530538623984181,0.9503140283312909,0.9687334942540616,0.3385435115982908,0.19847866334690387,0.07967363768338966,0.8665160899133516,0.0077700003823379235,0.8591901081781262,0.8807417414611735,395
student_mat,MAIN,MAIN_ENDPOINT,random_forest,0.8936708860759494,0.9026508166491043,0.9027640941434045,0.9026508166491043,0.9013865704188285,0.8970992080813119,0.8936708860759494,0.893995379875331,0.9550380404668739,0.9720496714911677,0.2798604520471803,0.16689537256470185,0.032820271814510193,0.8996419265186159,0.0015944609527228605,0.8970702500114265,0.9013865704188285,395
student_mat,MAIN,MAIN_ENDPOINT,svm,0.810126582278481,0.8126467187682941,0.8161902510256588,0.8126467187682941,0.8142714606002981,0.8103676669022681,0.810126582278481,0.8100810256744004,0.8826668579020943,0.9316462261056594,0.4448550585925767,0.27019962125407904,0.04907186905193115,0.813796687988239,0.004005270053785543,0.8109048040082523,0.8215356876614482,395
