dataset,task,stage,model,fold,seed,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,pr_auc,roc_auc,nll,brier,ece,threshold,risk_precision,risk_recall,risk_f1,not_risk_precision,not_risk_recall,not_risk_f1,specificity,tn,fp,fn,tp,rows
oulad,EARLY_WARNING,E1_EARLY_20PCT,random_forest,1.0,42,0.7100108813928183,0.6892875109407286,0.7216350641609591,0.6892875109407286,0.6894438606251674,0.7181955799446325,0.7100108813928183,0.6988359885021498,0.7589847996716585,0.7737632090829425,0.5554602198507426,0.1886443644938179,0.0172595609689025,,0.7509025270758123,0.5129469790382244,0.6095238095238096,0.692367601246106,0.8656280428432327,0.7693639117265253,0.8656280428432327,2667,414,1185,1248,5514
oulad,EARLY_WARNING,E1_EARLY_20PCT,random_forest,1.0,1201,0.7098295248458469,0.6889523354428378,0.7217753609289385,0.6889523354428378,0.6890315085412002,0.7182631550388099,0.7098295248458469,0.6984825005225543,0.7573588362619257,0.7713261997315128,0.5569479477911787,0.18933597957238238,0.015970910276633152,,0.7516616314199396,0.5113029182079737,0.6086105675146771,0.6918890904379373,0.866601752677702,0.7694524495677233,0.866601752677702,2670,411,1189,1244,5514
oulad,EARLY_WARNING,E1_EARLY_20PCT,random_forest,1.0,2026,0.7101922379397896,0.6895794638072494,0.72159875277349,0.6895794638072494,0.6897928519123528,0.7182081924009038,0.7101922379397896,0.6991413682813621,0.7569534805492873,0.7710031639232969,0.5579257511814719,0.18964366918163683,0.019829214639009506,,0.7504499100179964,0.5141800246609125,0.6102439024390244,0.6927475955289836,0.8649789029535865,0.7693418013856813,0.8649789029535865,2665,416,1182,1251,5514
oulad,EARLY_WARNING,E1_EARLY_20PCT,random_forest,1.0,3407,0.7100108813928183,0.6892875109407286,0.7216350641609591,0.6892875109407286,0.6894438606251674,0.7181955799446325,0.7100108813928183,0.6988359885021498,0.7565589253494553,0.7706425084174073,0.557905125758636,0.1897391163798254,0.015545644980907837,,0.7509025270758123,0.5129469790382244,0.6095238095238096,0.692367601246106,0.8656280428432327,0.7693639117265253,0.8656280428432327,2667,414,1185,1248,5514
oulad,EARLY_WARNING,E1_EARLY_20PCT,random_forest,1.0,7319,0.7098295248458469,0.68852010912914,0.7228198887919188,0.68852010912914,0.6884006374393924,0.7190686607005398,0.7098295248458469,0.6980036243269322,0.7576263108554608,0.7701574544431464,0.5577210664538995,0.18964881752062793,0.021771825147487715,,0.7547400611620795,0.5071927661323469,0.6066863323500492,0.6908997164217582,0.8698474521259332,0.7701149425287356,0.8698474521259332,2680,401,1199,1234,5514
oulad,EARLY_WARNING,E2_EARLY_35PCT,random_forest,1.0,42,0.7521689928328933,0.7317685246266834,0.7524267648203677,0.7317685246266834,0.7364203770125352,0.7522978788266306,0.7521689928328933,0.7469194542261072,0.8026609010949861,0.8192344679870145,0.49707179951557495,0.16557077899407366,0.025873961420407404,,0.7532176832680471,0.6065795403334836,0.671992011982027,0.7516358463726884,0.8569575089198832,0.8008487420430433,0.8569575089198832,2642,441,873,1346,5302
oulad,EARLY_WARNING,E2_EARLY_35PCT,random_forest,1.0,1201,0.7529234251225952,0.732859272607623,0.7529229648082039,0.732859272607623,0.7374791967527583,0.7529231976604487,0.7529234251225952,0.7478554123915913,0.8009394269710901,0.8185240639147328,0.49812131504004153,0.16595595605023072,0.019713598270305804,,0.7529215358931552,0.6097341144659757,0.673804780876494,0.7529243937232525,0.8559844307492702,0.8011536126290225,0.8559844307492702,2639,444,866,1353,5302
oulad,EARLY_WARNING,E2_EARLY_35PCT,random_forest,1.0,2026,0.7565069784986798,0.7363827160150951,0.7570996133496133,0.7363827160150951,0.7411606932747472,0.7568015711428574,0.7565069784986798,0.751431173858386,0.8010037599282799,0.8176088705203798,0.4994654505642778,0.16608558792114914,0.022148175900980033,,0.7589285714285714,0.6128886885984678,0.6781351283969085,0.7552706552706553,0.8598767434317224,0.804186258152586,0.8598767434317224,2651,432,859,1360,5302
oulad,EARLY_WARNING,E2_EARLY_35PCT,random_forest,1.0,3407,0.7544322897019993,0.7344724453116767,0.7545372448962591,0.7344724453116767,0.7391330570283707,0.7544840281780428,0.7544322897019993,0.7494278677994105,0.8007112247899691,0.8169263856204861,0.4994728763810789,0.16638085528869817,0.02100934854469751,,0.754863813229572,0.61198738170347,0.6759581881533101,0.754210676562946,0.8569575089198832,0.8023079259034315,0.8569575089198832,2642,441,861,1358,5302
oulad,EARLY_WARNING,E2_EARLY_35PCT,random_forest,1.0,7319,0.7553753300641267,0.7348413145866566,0.7562689419316144,0.7348413145866566,0.7396512640650701,0.7558257268607136,0.7553753300641267,0.7500776593246133,0.8029407597643279,0.8188080793699681,0.4987085116515675,0.16559028537421816,0.025671060979353663,,0.7589887640449439,0.6088328075709779,0.6756689172293073,0.7535491198182851,0.8608498216023354,0.8036336109008327,0.8608498216023354,2654,429,868,1351,5302
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,random_forest,1.0,42,0.7929144646701899,0.7814978142864005,0.7840196133868635,0.7814978142864005,0.782674412994532,0.7921470055430694,0.7929144646701899,0.7924527851537039,0.8497842925826805,0.8645161806856575,0.4242024171155109,0.1365217589479612,0.01643042210906763,,0.7448101265822785,0.7264197530864197,0.7355,0.8232291001914487,0.8365758754863813,0.829848825989064,0.8365758754863813,2580,504,554,1471,5109
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,random_forest,1.0,1201,0.7874339401056958,0.7761103905461882,0.7781701081070094,0.7761103905461882,0.7770813445572623,0.7867531335546112,0.7874339401056958,0.7870390182046657,0.850195764992709,0.8655410641943284,0.4229476821776317,0.13606246471486225,0.016454618098573702,,0.7367624810892587,0.7214814814814815,0.7290419161676647,0.8195777351247601,0.830739299610895,0.8251207729468599,0.830739299610895,2562,522,564,1461,5109
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,random_forest,1.0,2026,0.7921315325895478,0.7804253734928184,0.7832574490591429,0.7804253734928184,0.7817356658380887,0.7912827731058542,0.7921315325895478,0.7916094083401473,0.8491239909045893,0.8649857488270805,0.42403601983756295,0.1366437332460356,0.013244956850157382,,0.744540375825292,0.7239506172839506,0.7341011517275914,0.8219745222929936,0.8369001297016861,0.8293701799485861,0.8369001297016861,2581,503,559,1466,5109
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,random_forest,1.0,3407,0.7935016637306713,0.7825777009175193,0.784528684460774,0.7825777009175193,0.7835019669808462,0.7928861031475122,0.7935016637306713,0.7931464832450218,0.8501123516819193,0.8640464524186963,0.42241503746721704,0.136564393869185,0.017390054868600898,,0.7442094662638469,0.7298765432098765,0.7369733233607579,0.8248479026577009,0.8352788586251622,0.8300306106009344,0.8352788586251622,2576,508,547,1478,5109
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,random_forest,1.0,7319,0.7938931297709924,0.7823084498246625,0.7851055899014041,0.7823084498246625,0.7836047670869319,0.7930662440689781,0.7938931297709924,0.7933851764966446,0.8512737309266407,0.866494531712863,0.42031677062742406,0.13595399132612968,0.01606412489753027,,0.7467005076142132,0.7264197530864197,0.7364205256570714,0.8235106721885951,0.8381971465629053,0.8307890085167925,0.8381971465629053,2585,499,554,1471,5109
oulad,EARLY_WARNING,L1_LATE_75PCT,random_forest,1.0,42,0.8387692307692308,0.8337086426512155,0.8252949981875317,0.8337086426512155,0.8288968341348437,0.8419033706643065,0.8387692307692308,0.8397977810590643,0.8961709220362227,0.910521225525234,0.33061087813798073,0.10220504026296617,0.018653904610302238,,0.7626764244641924,0.8146286990508096,0.7877969762419006,0.8879135719108711,0.8527885862516212,0.869996692027787,0.8527885862516212,2630,454,332,1459,4875
oulad,EARLY_WARNING,L1_LATE_75PCT,random_forest,1.0,1201,0.8313846153846154,0.8267016013921749,0.8175383972151923,0.8267016013921749,0.8213569250521586,0.8351422911120104,0.8313846153846154,0.8325827290347271,0.8943340531728766,0.9086330919621889,0.3334135683293207,0.10309792476952556,0.014001296075178797,,0.7511664074650077,0.8090452261306532,0.7790322580645161,0.8839103869653768,0.8443579766536965,0.863681592039801,0.8443579766536965,2604,480,342,1449,4875
oulad,EARLY_WARNING,L1_LATE_75PCT,random_forest,1.0,2026,0.8369230769230769,0.8322494986823439,0.8233385297866365,0.8322494986823439,0.8270997490517784,0.8403752120828707,0.8369230769230769,0.8380305261065022,0.896195262329246,0.9098843945914904,0.32983132335935494,0.10263296713596502,0.014650648793919365,,0.759105098855359,0.8146286990508096,0.785887422569351,0.887571960717914,0.8498702983138781,0.8683120755342058,0.8498702983138781,2621,463,332,1459,4875
oulad,EARLY_WARNING,L1_LATE_75PCT,random_forest,1.0,3407,0.8363076923076923,0.8314119777443204,0.8226998408479833,0.8314119777443204,0.8263932275396726,0.8396670076150071,0.8363076923076923,0.8373970068916464,0.8950878265272735,0.9097243495181631,0.33279727581016405,0.10283200856721587,0.01598043216294008,,0.7587285044293903,0.8129536571747628,0.7849056603773585,0.8866711772665764,0.8498702983138781,0.8678807947019868,0.8498702983138781,2621,463,335,1456,4875
oulad,EARLY_WARNING,L1_LATE_75PCT,random_forest,1.0,7319,0.8338461538461538,0.8287641732223591,0.8201216416421216,0.8287641732223591,0.8237825993823744,0.8372342687200519,0.8338461538461538,0.8349518491005434,0.8948764972405858,0.9095415831137239,0.33184049771635693,0.10292608677281412,0.01700747911953467,,0.7556018759770714,0.8096035734226689,0.7816711590296496,0.8846414073071719,0.8479247730220493,0.8658940397350994,0.8479247730220493,2615,469,341,1450,4875
oulad,EARLY_WARNING,E1_EARLY_20PCT,random_forest,2.0,42,0.718902328940242,0.7013777794787401,0.7291483834151762,0.7013777794787401,0.702247698995951,0.72604552554584,0.718902328940242,0.7099901949013503,0.7609824073164662,0.7734507569209004,0.557593191203219,0.1893067805414072,0.02461430947314701,,0.7573696145124716,0.5419878296146045,0.6318278552849373,0.7009271523178808,0.8607677293428757,0.7726675427069645,0.8607677293428757,2646,428,1129,1336,5539
oulad,EARLY_WARNING,E1_EARLY_20PCT,random_forest,2.0,1201,0.7185412529337426,0.7007309885567761,0.7293889831467029,0.7007309885567761,0.7014851761530403,0.7261490284141413,0.7185412529337426,0.7093304561828346,0.7620930303936305,0.7747392578730727,0.5565370803599984,0.18887520947497397,0.024933428971803416,,0.7588571428571429,0.5387423935091278,0.6301304863582443,0.6999208234362628,0.8627195836044242,0.7728398659478363,0.8627195836044242,2652,422,1137,1328,5539
oulad,EARLY_WARNING,E1_EARLY_20PCT,random_forest,2.0,2026,0.7158331828849973,0.697648206973095,0.7270629725167448,0.697648206973095,0.6981402412001285,0.723763917096709,0.7158331828849973,0.7061752907796103,0.7603231358051861,0.7732822296800621,0.5580740138787612,0.18940943608693875,0.025548410477822373,,0.757068667051356,0.5322515212981744,0.6250595521676989,0.6970572779821335,0.8630448926480156,0.7712209302325581,0.8630448926480156,2653,421,1153,1312,5539
oulad,EARLY_WARNING,E1_EARLY_20PCT,random_forest,2.0,3407,0.7201660949629897,0.7024359906617168,0.7311245019857289,0.7024359906617168,0.7032898711201612,0.7278418311166447,0.7201660949629897,0.7110700530431608,0.7614303748403046,0.7731135704680095,0.5581093415670905,0.18936070857795675,0.02889325517354764,,0.7609811751283514,0.5411764705882353,0.6325272641062115,0.7012678288431062,0.8636955107351985,0.7740524781341108,0.8636955107351985,2655,419,1131,1334,5539
oulad,EARLY_WARNING,E1_EARLY_20PCT,random_forest,2.0,7319,0.7161942588914967,0.6985361093038387,0.7262573281476068,0.6985361093038387,0.6992428939968698,0.7232249633890856,0.7161942588914967,0.7070933740127084,0.761555998714037,0.773322480900466,0.5577699822354796,0.18929393647971515,0.024155167640057637,,0.7538374076179648,0.5379310344827586,0.6278409090909091,0.6986772486772487,0.8591411841249187,0.7706448789028305,0.8591411841249187,2641,433,1139,1326,5539
oulad,EARLY_WARNING,E2_EARLY_35PCT,random_forest,2.0,42,0.7564078578110384,0.7385902615851416,0.7578024320804555,0.7385902615851416,0.7428569464935351,0.7571241503491762,0.7564078578110384,0.7517252283093094,0.8122637091781004,0.8225148380172965,0.4921948892336336,0.16421681002779043,0.02497897101066387,,0.7623172712506767,0.6199911933069132,0.6838271005342399,0.7532875929102344,0.8571893298633702,0.8018867924528302,0.8571893298633702,2635,439,863,1408,5345
oulad,EARLY_WARNING,E2_EARLY_35PCT,random_forest,2.0,1201,0.7543498596819458,0.7362259337916595,0.7558393239946347,0.7362259337916595,0.7404718902684111,0.755122703357673,0.7543498596819458,0.7494880791349713,0.8126072497588208,0.8225281597879059,0.49247394316285853,0.16411896561719588,0.026626129339917377,,0.7606093579978237,0.6155878467635403,0.6804575322462887,0.7510692899914457,0.8568640208197787,0.8004862482905334,0.8568640208197787,2634,440,873,1398,5345
oulad,EARLY_WARNING,E2_EARLY_35PCT,random_forest,2.0,2026,0.7545369504209541,0.7368486907564388,0.7555302568077895,0.7368486907564388,0.7410225146560789,0.7550436033430984,0.7545369504209541,0.7499103868257716,0.8115309880943264,0.8222389484453207,0.4927059358251892,0.16439144652664922,0.025517774328961917,,0.7587695628710199,0.6191105239982386,0.6818622696411252,0.752290950744559,0.8545868575146389,0.8001827596710326,0.8545868575146389,2627,447,865,1406,5345
oulad,EARLY_WARNING,E2_EARLY_35PCT,random_forest,2.0,3407,0.7575304022450888,0.74042888079651,0.7582284155921041,0.74042888079651,0.7445923237588516,0.757878755755764,0.7575304022450888,0.7532284642613026,0.8138270776964196,0.823611950287163,0.4913746882007244,0.16375306440427262,0.028842533480670972,,0.760555852485302,0.6265962131219727,0.687107677450507,0.7559009786989062,0.8542615484710475,0.8020769700671961,0.8542615484710475,2626,448,848,1423,5345
oulad,EARLY_WARNING,E2_EARLY_35PCT,random_forest,2.0,7319,0.7522918615528531,0.7336315547766856,0.7541596776415398,0.7336315547766856,0.7378874844920273,0.7532789634200392,0.7522918615528531,0.7471187013953339,0.8136735529853054,0.8232164512693928,0.49156263443720993,0.16378092831440422,0.027954906160980387,,0.7600219659527732,0.6094231616028182,0.6764418377321603,0.7482973893303064,0.8578399479505531,0.7993331312518945,0.8578399479505531,2637,437,887,1384,5345
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,random_forest,2.0,42,0.7980190328219071,0.7858114304975269,0.7913841631823239,0.7858114304975269,0.7881934885722512,0.7968215994168962,0.7980190328219071,0.7970444522380818,0.8590282780400049,0.8701269097208613,0.4159626339732477,0.1348491246276959,0.021753968906656453,,0.7633587786259542,0.7228915662650602,0.7425742574257426,0.8194095477386935,0.8487312947299935,0.83381271971876,0.8487312947299935,2609,465,575,1500,5149
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,random_forest,2.0,1201,0.8007380073800738,0.7881669031362928,0.7944808442709044,0.7881669031362928,0.7908233276157803,0.7995097307922722,0.8007380073800738,0.7996589788954673,0.8598913196010515,0.8719895587555165,0.41589470167808834,0.13394699618007241,0.022568342461129213,,0.7685611879160267,0.7233734939759037,0.7452830188679245,0.8204005006257822,0.8529603122966819,0.8363636363636363,0.8529603122966819,2622,452,574,1501,5149
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,random_forest,2.0,2026,0.8022917071275976,0.7907210886486741,0.7957049894722474,0.7907210886486741,0.7928908657513167,0.8012113751941677,0.8022917071275976,0.8014518872051952,0.8588518680370513,0.8711887497942323,0.4156103670663725,0.13459331507502,0.02075538432323451,,0.7673242286292362,0.7310843373493976,0.7487660414610069,0.8240857503152585,0.8503578399479506,0.8370156900416267,0.8503578399479506,2614,460,558,1517,5149
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,random_forest,2.0,3407,0.79918430763255,0.7867873576283011,0.7927230001872236,0.7867873576283011,0.789304244065925,0.7979665795031302,0.79918430763255,0.7981564265798786,0.8590262985378769,0.8698461249029952,0.4161936367680121,0.13492496622238043,0.02180319607981019,,0.7656967840735069,0.7228915662650602,0.7436787307882995,0.8197492163009404,0.850683148991542,0.8349297573435505,0.850683148991542,2615,459,575,1500,5149
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,random_forest,2.0,7319,0.7986016702272286,0.785907847394784,0.7922305331073701,0.785907847394784,0.7885619144605835,0.7973427949408951,0.7986016702272286,0.7975010552902435,0.8590955103224835,0.8712585148662314,0.41717357078410094,0.1343637546702743,0.020781029504130546,,0.7658811475409836,0.7204819277108434,0.7424882046188229,0.8185799186737567,0.8513337670787248,0.8346356243023442,0.8513337670787248,2617,457,580,1495,5149
oulad,EARLY_WARNING,L1_LATE_75PCT,random_forest,2.0,42,0.8386767408617521,0.8362314330264876,0.8261796393585426,0.8362314330264876,0.8302186960742493,0.8429003601933182,0.8386767408617521,0.8398994042436602,0.9066964097439825,0.9189268477571522,0.31746571820966674,0.09830546848583267,0.02530274946902951,,0.7607269056032306,0.8266593527153044,0.7923238696109358,0.8916323731138546,0.8458035133376708,0.8681135225375626,0.8458035133376708,2600,474,316,1507,4897
oulad,EARLY_WARNING,L1_LATE_75PCT,random_forest,2.0,1201,0.837655707576067,0.8356413977260845,0.8251381607037596,0.8356413977260845,0.8292909187512357,0.842214988552458,0.837655707576067,0.8389443789171618,0.9065275897180894,0.9184521784999095,0.3180227511554598,0.09837974487798938,0.02527542896057839,,0.7582914572864322,0.827756445419638,0.7915027537372148,0.891984864121087,0.843526350032531,0.8670790837652567,0.843526350032531,2593,481,314,1509,4897
oulad,EARLY_WARNING,L1_LATE_75PCT,random_forest,2.0,2026,0.8388809475188891,0.8350546636968312,0.8263941184119309,0.8350546636968312,0.8300212686067314,0.842253025226961,0.8388809475188891,0.8399349164771333,0.9067059926562393,0.9196044113548023,0.3161380825129064,0.09818335964840022,0.024865741490468093,,0.7643149284253579,0.8200767964893033,0.7912146070388992,0.8884733083985039,0.8500325309043592,0.8688279301745636,0.8500325309043592,2613,461,328,1495,4897
oulad,EARLY_WARNING,L1_LATE_75PCT,random_forest,2.0,3407,0.838064120890341,0.8349621388810868,0.8255347118287812,0.8349621388810868,0.8293930095928734,0.8419132810409143,0.838064120890341,0.8392186982098409,0.9055276351071276,0.9180413933005966,0.31765148187615977,0.09877012907316898,0.024742955359046075,,0.7614213197969543,0.8228195282501372,0.7909306617453203,0.8896481038606081,0.8471047495120364,0.8678553574404266,0.8471047495120364,2604,470,323,1500,4897
oulad,EARLY_WARNING,L1_LATE_75PCT,random_forest,2.0,7319,0.8362262609761079,0.8328285362591994,0.8236227966220799,0.8328285362591994,0.8274064431979384,0.8399955213436675,0.8362262609761079,0.8373735543456258,0.905928103003155,0.9176641561540513,0.3182337136300776,0.09856096761566635,0.02555291377549659,,0.7595322826639552,0.8195282501371366,0.7883905013192612,0.8877133105802048,0.8461288223812622,0.8664223850766156,0.8461288223812622,2601,473,329,1494,4897
oulad,EARLY_WARNING,E1_EARLY_20PCT,hist_gradient_boosting,0.0,42,0.7193905314710684,0.7008211121111629,0.7248098701396666,0.7008211121111629,0.702814781466212,0.7228600401957166,0.7193905314710684,0.7115864341185515,0.7644579928502595,0.7818253139333965,0.5481350811090683,0.18480506286429105,0.02390399211255711,,0.7404113396331296,0.5522388059701493,0.6326288292567086,0.7092084006462036,0.8494034182521767,0.7730007336757153,0.8494034182521767,2634,467,1080,1332,5513
oulad,EARLY_WARNING,E1_EARLY_20PCT,hist_gradient_boosting,0.0,1201,0.7206602575730092,0.7022721900547783,0.7259825549281074,0.7022721900547783,0.7043467953078937,0.724053537107138,0.7206602575730092,0.7130263130690246,0.7676280419219996,0.784445169080963,0.5456701990085174,0.18373137830603237,0.01967291539606258,,0.7414174972314507,0.5551409618573798,0.6348980559506875,0.710547612624764,0.8494034182521767,0.7737955346650999,0.8494034182521767,2634,467,1073,1339,5513
oulad,EARLY_WARNING,E1_EARLY_20PCT,hist_gradient_boosting,0.0,2026,0.7219299836749501,0.7024796874490281,0.7293508868160489,0.7024796874490281,0.7044149270754039,0.7267879784129326,0.7219299836749501,0.713407381618688,0.7626509450904196,0.7795725901290067,0.5496825082066187,0.1855391678948241,0.020252035277154364,,0.7498578737919273,0.546849087893864,0.632462239271158,0.7088438998401705,0.8581102870041922,0.7763676148796499,0.8581102870041922,2661,440,1093,1319,5513
oulad,EARLY_WARNING,E1_EARLY_20PCT,hist_gradient_boosting,0.0,3407,0.7222927625612189,0.703861510463377,0.7279526635003356,0.703861510463377,0.7059949948386124,0.7259077386198682,0.7222927625612189,0.7146461211566986,0.76445469735076,0.7811396500246269,0.5483145214001364,0.18489141536499135,0.0171894480871,,0.7443150305047144,0.5563847429519071,0.6367734282325029,0.7115902964959568,0.8513382779748468,0.7752165614447217,0.8513382779748468,2640,461,1070,1342,5513
oulad,EARLY_WARNING,E1_EARLY_20PCT,hist_gradient_boosting,0.0,7319,0.7177580264828587,0.6993699673191605,0.7226138440041561,0.6993699673191605,0.7013289082813743,0.7208501865069638,0.7177580264828587,0.7100834809347562,0.7629846333967286,0.7818916275336207,0.5487341622391009,0.1851757770286623,0.021901765184057204,,0.7367256637168141,0.5522388059701493,0.6312796208530805,0.708502024291498,0.8465011286681715,0.7713781957096679,0.8465011286681715,2625,476,1080,1332,5513
oulad,EARLY_WARNING,E2_EARLY_35PCT,hist_gradient_boosting,0.0,42,0.7659935836950368,0.749468239176158,0.7625929265539655,0.749468239176158,0.7535433886002434,0.7646766061156918,0.7659935836950368,0.7630038643019965,0.810747175666713,0.8286020706390844,0.48547405421866985,0.16065343297423101,0.015346226707720872,,0.750392464678179,0.6527082385070551,0.6981499513145083,0.7747933884297521,0.8462282398452611,0.8089368258859785,0.8462282398452611,2625,477,763,1434,5299
oulad,EARLY_WARNING,E2_EARLY_35PCT,hist_gradient_boosting,0.0,1201,0.7673145876580487,0.7492686087675386,0.7653180463669247,0.7492686087675386,0.7538807847602628,0.7664681863213914,0.7673145876580487,0.7637011334052516,0.8109803866399866,0.8291577489613495,0.4850973021262009,0.1598630791416047,0.015086094992846227,,0.7585836909871244,0.6436049157942649,0.6963802019207092,0.7720524017467248,0.8549323017408124,0.8113813675998164,0.8549323017408124,2652,450,783,1414,5299
oulad,EARLY_WARNING,E2_EARLY_35PCT,hist_gradient_boosting,0.0,2026,0.7682581619173429,0.7512696816801059,0.7654686090243048,0.7512696816801059,0.7555767005356961,0.7671416013160207,0.7682581619173429,0.7650851699229292,0.8117299090583162,0.8305673406705762,0.48309730926439076,0.15956101689199195,0.011728477761976282,,0.7556728232189973,0.651797906235776,0.6999022482893451,0.7752643948296122,0.8507414571244358,0.8112511527820473,0.8507414571244358,2639,463,765,1432,5299
oulad,EARLY_WARNING,E2_EARLY_35PCT,hist_gradient_boosting,0.0,3407,0.7654274391394603,0.7482543160813335,0.7624674141225223,0.7482543160813335,0.7525236705006643,0.7642356138851156,0.7654274391394603,0.7621748363007554,0.8097619000854943,0.8278488161718678,0.4865376382274897,0.1604731512674413,0.012307371849328966,,0.7521141649048626,0.6477014110150204,0.6960136952800196,0.772820663340182,0.8488072211476467,0.809033645721309,0.8488072211476467,2633,469,774,1423,5299
oulad,EARLY_WARNING,E2_EARLY_35PCT,hist_gradient_boosting,0.0,7319,0.7652387242876014,0.7478275428042518,0.7624499836062771,0.7478275428042518,0.7521663780769245,0.7641006116746869,0.7652387242876014,0.7618873914874937,0.8100484470185525,0.8276421425735287,0.4863422768604836,0.1604654114442383,0.015364193275616677,,0.7527851458885941,0.6458807464724624,0.6952474277315042,0.7721148213239601,0.8497743391360413,0.809085328422345,0.8497743391360413,2636,466,778,1419,5299
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,hist_gradient_boosting,0.0,42,0.801171875,0.7900229335081622,0.792230686816866,0.7900229335081622,0.7910666832781994,0.8005288443429937,0.801171875,0.8007949495538937,0.8571371807229964,0.8719049508645274,0.41107468976579,0.13254438765223453,0.012020880092496163,,0.7530364372469636,0.7373637264618434,0.7451176765147721,0.8314249363867684,0.842682140554481,0.8370156900416267,0.842682140554481,2614,488,530,1488,5120
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,hist_gradient_boosting,0.0,1201,0.79921875,0.7891037400979835,0.7899188688155975,0.7891037400979835,0.789502647534034,0.7989520867402321,0.79921875,0.7990774248732222,0.8591890115264058,0.8746892091102705,0.40705033638473764,0.13118281016949482,0.017081287026120988,,0.7472527472527473,0.7413280475718533,0.7442786069651741,0.8325849903784477,0.8368794326241135,0.8347266881028939,0.8368794326241135,2596,506,522,1496,5120
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,hist_gradient_boosting,0.0,2026,0.79921875,0.7888439888840538,0.7899711073876305,0.7888439888840538,0.789391162412443,0.7988580263519998,0.79921875,0.7990232645326165,0.8568571483069688,0.8723546431567857,0.4104480523145754,0.13275491944765777,0.01677473607919366,,0.7479959919839679,0.7398414271555996,0.7438963627304435,0.8319462227912933,0.837846550612508,0.8348859620944427,0.837846550612508,2599,503,525,1493,5120
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,hist_gradient_boosting,0.0,3407,0.8046875,0.7939632923290643,0.7958690033115117,0.7939632923290643,0.7948717948717949,0.8041382510713053,0.8046875,0.8043719951923076,0.8597246218984673,0.8747064619584283,0.406699921271784,0.13069731945458518,0.009893256749267741,,0.756811301715439,0.7433102081268583,0.75,0.8349267049075845,0.8446163765312702,0.8397435897435898,0.8446163765312702,2620,482,518,1500,5120
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,hist_gradient_boosting,0.0,7319,0.8017578125,0.7911991624061716,0.7927084271702605,0.7911991624061716,0.7919251769855185,0.801298211493761,0.8017578125,0.8015016162467026,0.8564962823778517,0.8714749875236348,0.411704658630853,0.13279673489701144,0.012260880919531616,,0.7521367521367521,0.7413280475718533,0.7466932867481907,0.8332801022037688,0.84107027724049,0.8371570672228461,0.84107027724049,2609,493,522,1496,5120
oulad,EARLY_WARNING,L1_LATE_75PCT,hist_gradient_boosting,0.0,42,0.8389882788402221,0.8370908695494581,0.8243910577008788,0.8370908695494581,0.829344966548471,0.8445505567203012,0.8389882788402221,0.8405315424855284,0.9068636466149642,0.9199195917271962,0.3073333362861459,0.09420405461911256,0.014888099166474496,,0.7512846865364851,0.8302101078932425,0.788777987591044,0.8974974288652725,0.8439716312056738,0.869911945505898,0.8439716312056738,2618,484,299,1462,4863
oulad,EARLY_WARNING,L1_LATE_75PCT,hist_gradient_boosting,0.0,1201,0.8385770100760848,0.8381186726813608,0.8240825482830076,0.8381186726813608,0.8293290956079051,0.8451411325349213,0.8385770100760848,0.8402844430476832,0.907987826892986,0.9211078489414058,0.30523310062021747,0.09361112310193603,0.01275586158447173,,0.7477157360406091,0.8364565587734242,0.7896006432591799,0.9004493605254061,0.8397807865892972,0.8690575479566305,0.8397807865892972,2605,497,288,1473,4863
oulad,EARLY_WARNING,L1_LATE_75PCT,hist_gradient_boosting,0.0,2026,0.8373432037836727,0.8372742979470298,0.8228585497666707,0.8372742979470298,0.8281632580674371,0.8442741187157329,0.8373432037836727,0.8391154886772875,0.906718645337069,0.9199499800645186,0.3071144126612248,0.09442605069704887,0.008124602022918901,,0.7451971688574317,0.8370244179443498,0.7884461085851832,0.9005199306759099,0.8375241779497099,0.867880407549691,0.8375241779497099,2598,504,287,1474,4863
oulad,EARLY_WARNING,L1_LATE_75PCT,hist_gradient_boosting,0.0,3407,0.8396051819864281,0.8376971717977191,0.8250301734998264,0.8376971717977191,0.8299811923916143,0.8451176209618334,0.8396051819864281,0.8411357041000374,0.9079811083960688,0.9207022744755173,0.30614437734449357,0.09368644086501897,0.011289323445961128,,0.752185089974293,0.8307779670641681,0.7895304910955208,0.8978752570253599,0.8446163765312702,0.8704318936877077,0.8446163765312702,2620,482,298,1463,4863
