dataset,task,stage,model,class_index,class_name,precision,recall,f1,support
oulad,EARLY_WARNING,E1_EARLY_20PCT,random_forest,,not_risk,0.6984569784674396,0.865600691443388,0.7730978916389251,
oulad,EARLY_WARNING,E1_EARLY_20PCT,random_forest,,risk,0.7558390578999019,0.526812585499316,0.6208786779524386,
oulad,EARLY_WARNING,E1_EARLY_20PCT,svm,,not_risk,0.7057826164554702,0.8544727744165946,0.7730427133222559,
oulad,EARLY_WARNING,E1_EARLY_20PCT,svm,,risk,0.7486940298507463,0.5489740082079343,0.6334648776637727,
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,,not_risk,0.7075831485587584,0.8619273984442524,0.7771662364229701,
oulad,EARLY_WARNING,E1_EARLY_20PCT,xgboost,,risk,0.7584577584577584,0.5489740082079343,0.6369335767002618,
oulad,EARLY_WARNING,E2_EARLY_35PCT,decision_tree,,not_risk,0.7048705722070845,0.8940490333729344,0.7882683426177213,
oulad,EARLY_WARNING,E2_EARLY_35PCT,decision_tree,,risk,0.7665397429795335,0.4816808733363242,0.5916062080999174,
oulad,EARLY_WARNING,E2_EARLY_35PCT,hist_gradient_boosting,,not_risk,0.763847840594909,0.865320228966411,0.8114239416649788,
oulad,EARLY_WARNING,E2_EARLY_35PCT,hist_gradient_boosting,,risk,0.7714861645592817,0.629579781665919,0.6933465085638999,
oulad,EARLY_WARNING,E2_EARLY_35PCT,hybrid,,not_risk,0.7760491299897646,0.8188789286100011,0.7968889589573809,
oulad,EARLY_WARNING,E2_EARLY_35PCT,hybrid,,risk,0.7284650259067358,0.6727979662030806,0.699525771592941,
oulad,EARLY_WARNING,E2_EARLY_35PCT,logistic_regression,,not_risk,0.7611810261374637,0.8492277783777946,0.8027974883863392,
oulad,EARLY_WARNING,E2_EARLY_35PCT,logistic_regression,,risk,0.7514245014245015,0.6310752205772394,0.6860115419003495,
oulad,EARLY_WARNING,E2_EARLY_35PCT,mlp,,not_risk,0.7578249089040456,0.8760125283507938,0.8126440236449254,
oulad,EARLY_WARNING,E2_EARLY_35PCT,mlp,,risk,0.7810413885180241,0.6123822341857336,0.6865046102263203,
oulad,EARLY_WARNING,E2_EARLY_35PCT,random_forest,,not_risk,0.7570486476154067,0.8554919537747057,0.8032653889057905,
oulad,EARLY_WARNING,E2_EARLY_35PCT,random_forest,,risk,0.7559730074776582,0.6198594287423359,0.6811832374691865,
oulad,EARLY_WARNING,E2_EARLY_35PCT,svm,,not_risk,0.7630107941403238,0.855059941678367,0.8064171122994652,
oulad,EARLY_WARNING,E2_EARLY_35PCT,svm,,risk,0.7590664272890485,0.6322715717062958,0.6898914905768132,
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,,not_risk,0.7701070411470097,0.8469597148720164,0.8067071288962041,
oulad,EARLY_WARNING,E2_EARLY_35PCT,xgboost,,risk,0.754121117473538,0.6499177508598774,0.698152610441767,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,decision_tree,,not_risk,0.7753609422492401,0.8815334773218143,0.8250454821103699,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,decision_tree,,risk,0.7738144329896908,0.6134357633213469,0.6843544857768052,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,hist_gradient_boosting,,not_risk,0.8275464177069128,0.8519438444924406,0.8395679242271058,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,hist_gradient_boosting,,risk,0.7654405474764756,0.7312847335730631,0.7479729164925186,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,hybrid,,not_risk,0.8121236054891895,0.8883369330453563,0.8485223580380629,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,hybrid,,risk,0.8030100971613641,0.6889506374632233,0.74162048033782,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,logistic_regression,,not_risk,0.8270844397238449,0.8409287257019439,0.8339491298527443,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,logistic_regression,,risk,0.752976689585779,0.7338999673095783,0.7433159506663356,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,mlp,,not_risk,0.8277240218763147,0.8498920086393088,0.8386615515771526,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,mlp,,risk,0.7632027257240205,0.7322654462242563,0.7474140807474141,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,random_forest,,not_risk,0.8268274621813181,0.844060475161987,0.8353551007321114,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,random_forest,,risk,0.7562869198312236,0.7324288983327885,0.7441667358631571,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,svm,,not_risk,0.8313407344150299,0.8410367170626349,0.836160618423878,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,svm,,risk,0.7550748752079867,0.7417456685191239,0.7483509234828496,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,xgboost,,not_risk,0.8302752293577982,0.8404967602591793,0.8353547279167114,
oulad,EARLY_WARNING,M1_MIDDLE_50PCT,xgboost,,risk,0.7539973351099267,0.7399476953252697,0.7469064510806798,
oulad,EARLY_WARNING,L1_LATE_75PCT,decision_tree,,not_risk,0.8600458865945592,0.8501079913606912,0.8550480638679194,
oulad,EARLY_WARNING,L1_LATE_75PCT,decision_tree,,risk,0.7468077344035023,0.7616744186046511,0.7541678179976052,
oulad,EARLY_WARNING,L1_LATE_75PCT,hist_gradient_boosting,,not_risk,0.8943266475644699,0.8426565874730022,0.8677231025854879,
oulad,EARLY_WARNING,L1_LATE_75PCT,hist_gradient_boosting,,risk,0.7534686971235195,0.8284651162790697,0.7891891891891892,
oulad,EARLY_WARNING,L1_LATE_75PCT,hybrid,,not_risk,0.8589317159068676,0.9481641468682506,0.9013448311261677,
oulad,EARLY_WARNING,L1_LATE_75PCT,hybrid,,risk,0.8912304554724677,0.7317209302325581,0.8036371066612178,
oulad,EARLY_WARNING,L1_LATE_75PCT,logistic_regression,,not_risk,0.8890278567367823,0.8443844492440604,0.8661312655774024,
oulad,EARLY_WARNING,L1_LATE_75PCT,logistic_regression,,risk,0.7532534246575342,0.8184186046511628,0.784485064645564,
oulad,EARLY_WARNING,L1_LATE_75PCT,mlp,,not_risk,0.89992993928071,0.8322894168466523,0.8647890484739676,
oulad,EARLY_WARNING,L1_LATE_75PCT,mlp,,risk,0.7441937077911382,0.8405581395348837,0.789446094705574,
oulad,EARLY_WARNING,L1_LATE_75PCT,random_forest,,not_risk,0.89163175178349,0.8503239740820734,0.8704880879995578,
oulad,EARLY_WARNING,L1_LATE_75PCT,random_forest,,risk,0.7611991729841489,0.821953488372093,0.790410591287235,
oulad,EARLY_WARNING,L1_LATE_75PCT,svm,,not_risk,0.8950483779169038,0.8491360691144708,0.8714879467996675,
oulad,EARLY_WARNING,L1_LATE_75PCT,svm,,risk,0.7611965811965812,0.8284651162790697,0.7934075723830735,
oulad,EARLY_WARNING,L1_LATE_75PCT,xgboost,,not_risk,0.8964767787691603,0.8463282937365011,0.8706810354405066,
oulad,EARLY_WARNING,L1_LATE_75PCT,xgboost,,risk,0.758527066010521,0.8316279069767442,0.7933972310969116,
oulad,MAIN,FINAL,decision_tree,,not_risk,0.8720829732065687,0.9806695464362851,0.9231942255883698,
oulad,MAIN,FINAL,decision_tree,,risk,0.9532637075718016,0.732691149909693,0.8285487348235561,
oulad,MAIN,FINAL,hist_gradient_boosting,,not_risk,0.8900275916436736,0.975377969762419,0.9307502061005771,
oulad,MAIN,FINAL,hist_gradient_boosting,,risk,0.9443223443223443,0.7760385310054184,0.8519497686715135,
oulad,MAIN,FINAL,hybrid,,not_risk,0.8938237335183901,0.9736501079913606,0.9320308058096862,
oulad,MAIN,FINAL,hybrid,,risk,0.9412897016361886,0.7850692354003612,0.8561111719006456,
oulad,MAIN,FINAL,logistic_regression,,not_risk,0.8892056626032245,0.9767818574514039,0.9309386578839028,
oulad,MAIN,FINAL,logistic_regression,,risk,0.9471874232375338,0.7738310254866546,0.8517782195714602,
oulad,MAIN,FINAL,mlp,,not_risk,0.8998993963782697,0.9659827213822895,0.9317708333333333,
oulad,MAIN,FINAL,mlp,,risk,0.9267952591215431,0.8003210917118202,0.8589274176179195,
oulad,MAIN,FINAL,random_forest,,not_risk,0.8855692247607889,0.9794816414686826,0.930161009127269,
oulad,MAIN,FINAL,random_forest,,risk,0.9525118720319921,0.7648003210917118,0.8483971504897596,
oulad,MAIN,FINAL,svm,,not_risk,0.8934923000496771,0.9711663066954643,0.9307115135834412,
oulad,MAIN,FINAL,svm,,risk,0.9360938247965533,0.7848685530804737,0.8538369173670997,
oulad,MAIN,FINAL,xgboost,,not_risk,0.8907157625283056,0.9769978401727861,0.9318638306638513,
oulad,MAIN,FINAL,xgboost,,risk,0.9478707782672541,0.7772426249247442,0.8541184254052266,
