dataset,scenario,strategy,model,fold,accuracy,macro_precision,macro_recall,macro_f1,recall_low,f1_low,rmse,r2,mean_confidence
student-mat,early,smotenc,logistic_regression,2,0.4240506329113924,0.41862405339494285,0.44146657939761386,0.4172839506172839,0.5384615384615384,0.5185185185185185,5.693656252267724,-0.6205963823363172,0.5829861410701016
student-mat,early,smotenc,random_forest,2,0.5,0.475239001073066,0.4811653863378001,0.47453801416443886,0.5576923076923077,0.5631067961165048,5.411982720041271,-0.46421610862102547,0.6108755274261602
student-mat,early,smotenc,xgboost,2,0.45569620253164556,0.4535495693089259,0.45987058918093404,0.44262548603746915,0.4423076923076923,0.4791666666666667,5.883628863855617,-0.7305450826217272,0.5098347829867013
student-mat,early,smotenc,mlp,2,0.34810126582278483,0.22348036730325052,0.43899204244031825,0.2959482972905792,0.7307692307692307,0.5100671140939598,6.784662524372178,-1.3011709271245677,0.4143735182816383
student-mat,early,random_oversampling,logistic_regression,1,0.43670886075949367,0.443448275862069,0.4776258224534087,0.43652606304536473,0.46153846153846156,0.47058823529411764,5.857349597198162,-0.7151206246680188,0.5406466435611186
student-mat,early,random_oversampling,random_forest,1,0.5126582278481012,0.4781251723187207,0.4805768943699978,0.4791947818263607,0.5384615384615384,0.5384615384615384,5.282524329441299,-0.3950037972902818,0.5749789029535864
student-mat,early,random_oversampling,xgboost,1,0.46835443037974683,0.48532494758909844,0.4971895920171782,0.46278611921535134,0.4423076923076923,0.48936170212765956,5.9459591639824465,-0.7674055821418722,0.47519499799118764
student-mat,early,random_oversampling,mlp,1,0.22151898734177214,0.3196581196581197,0.3318061249095732,0.19237920952441048,0.07692307692307693,0.12307692307692308,7.8012292118095,-2.0424150065307387,0.388417520658075
student-mat,early,random_oversampling,logistic_regression,2,0.43670886075949367,0.4435018919848641,0.46745782952679504,0.4340480808605179,0.5,0.5048543689320388,5.826880095348592,-0.6973231731829703,0.5586219404427628
student-mat,early,random_oversampling,random_forest,2,0.4873417721518987,0.46588693957115007,0.47643161436264886,0.4683241510567966,0.46153846153846156,0.48,5.4611690221606946,-0.49095183574078693,0.6176474281695801
student-mat,early,random_oversampling,xgboost,2,0.43670886075949367,0.43710002206774795,0.4510460803564252,0.4297415362213324,0.4807692307692308,0.5,5.758043356135767,-0.6574568818564619,0.500200904245618
student-mat,early,random_oversampling,mlp,2,0.35443037974683544,0.22507561490612338,0.44031830238726793,0.297812562713225,0.7692307692307693,0.5298013245033113,6.702540610314226,-1.2458010780599724,0.409641446722076
