dataset,fold,seed,information_level,model,split,train_pr_auc,overfit_gap,pr_auc,roc_auc,f1,precision,recall,specificity,accuracy,balanced_accuracy,brier,ece,h2_mean,h2_p50,threshold,tp,fp,tn,fn,n,prevalence
uci,1,1201,S1,Hybrid-tabular,ABLATION,,,0.6186245800748459,0.8015873015873016,0.45901639344262296,,,,,,,,,,,,,,,,
uci,1,1201,S1,Hybrid-cnn,ABLATION,,,0.6522752623316532,0.9113378684807255,0.358974358974359,,,,,,,,,,,,,,,,
uci,1,1201,S1,Hybrid-bilstm,ABLATION,,,0.6530664015721597,0.911904761904762,0.684931506849315,,,,,,,,,,,,,,,,
uci,1,1201,S2,Hybrid,VALID,0.9401623471765349,0.02445591399235658,0.9157064331841783,0.9689342403628118,0.7804878048780488,0.6808510638297872,0.9142857142857143,0.8809523809523809,0.8881987577639752,0.8976190476190475,0.10496353934203496,0.13492836485622645,0.29461430369861047,0.13612807932721405,0.72,32.0,15.0,111.0,3.0,161.0,0.21739130434782608
uci,1,1201,S2,LR,VALID,,,0.8343061211828842,0.9263038548752834,0.72,0.675,0.7714285714285715,0.8968253968253969,0.8695652173913043,0.8341269841269842,0.10407518722778399,0.13203900187820056,0.5822473822270743,0.6534132983307215,0.59,27.0,13.0,113.0,8.0,161.0,0.21739130434782608
uci,1,1201,S2,RF,VALID,,,0.9207274149652879,0.9721088435374149,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.9523809523809523,0.9254658385093167,0.8904761904761904,0.064371942380119,0.09655372685932129,0.5307396237473477,0.48946001257769023,0.5,29.0,6.0,120.0,6.0,161.0,0.21739130434782608
uci,1,1201,S2,Hybrid-tabular,ABLATION,,,0.6201539317275813,0.8006802721088435,0.2926829268292683,,,,,,,,,,,,,,,,
uci,1,1201,S2,Hybrid-cnn,ABLATION,,,0.8986220577445757,0.9664399092970523,0.38461538461538464,,,,,,,,,,,,,,,,
uci,1,1201,S2,Hybrid-bilstm,ABLATION,,,0.8969143401747891,0.9659863945578231,0.7428571428571429,,,,,,,,,,,,,,,,
uci,2,1201,S0,Hybrid,VALID,0.65904218966106,0.0985450562236243,0.5604971334374357,0.7886363636363636,0.5135135135135135,0.5588235294117647,0.475,0.8863636363636364,0.7906976744186046,0.6806818181818182,0.1610532699374474,0.1317512181176003,0.6829918015781398,0.7196518751719618,0.62,19.0,15.0,117.0,21.0,172.0,0.23255813953488372
uci,2,1201,S0,LR,VALID,,,0.5346583466439405,0.775,0.3076923076923077,0.6666666666666666,0.2,0.9696969696969697,0.7906976744186046,0.5848484848484848,0.1714844762720648,0.14126908813256683,0.6803008173230783,0.7589456191422426,0.82,8.0,4.0,128.0,32.0,172.0,0.23255813953488372
uci,2,1201,S0,RF,VALID,,,0.5391607855306558,0.7945075757575758,0.5135135135135135,0.5588235294117647,0.475,0.8863636363636364,0.7906976744186046,0.6806818181818182,0.14571210929292464,0.09356767941959376,0.7393457549761586,0.8023618584703993,0.38,19.0,15.0,117.0,21.0,172.0,0.23255813953488372
uci,2,1201,S0,Hybrid-tabular,ABLATION,,,0.5604971334374357,0.7886363636363636,0.5135135135135135,,,,,,,,,,,,,,,,
uci,2,1201,S0,Hybrid-cnn,ABLATION,,,0.5604971334374357,0.7886363636363636,0.5135135135135135,,,,,,,,,,,,,,,,
uci,2,1201,S0,Hybrid-bilstm,ABLATION,,,0.5604971334374357,0.7886363636363636,0.5135135135135135,,,,,,,,,,,,,,,,
uci,2,1201,S1,Hybrid,VALID,0.8862605346098246,0.002165833882927015,0.8840947007268976,0.9556818181818183,0.6229508196721312,0.9047619047619048,0.475,0.9848484848484849,0.8662790697674418,0.7299242424242425,0.07594454302944458,0.08195352547823692,0.1953859946334999,0.06571515446016495,0.88,19.0,2.0,130.0,21.0,172.0,0.23255813953488372
uci,2,1201,S1,LR,VALID,,,0.8426007103484854,0.9320075757575758,0.5964912280701754,1.0,0.425,1.0,0.8662790697674418,0.7125,0.0910501683461097,0.10128642741162978,0.5585600468900215,0.5711368622374351,0.82,17.0,0.0,132.0,23.0,172.0,0.23255813953488372
uci,2,1201,S1,RF,VALID,,,0.8654907756137068,0.9520833333333334,0.7912087912087912,0.7058823529411765,0.9,0.8863636363636364,0.8895348837209303,0.8931818181818182,0.07823859707009444,0.10303876155088547,0.5087651775441814,0.4510748159695791,0.33,36.0,15.0,117.0,4.0,172.0,0.23255813953488372
uci,2,1201,S1,Hybrid-tabular,ABLATION,,,0.6198167701190576,0.8121212121212121,0.0,,,,,,,,,,,,,,,,
uci,2,1201,S1,Hybrid-cnn,ABLATION,,,0.8401159559091205,0.9484848484848485,0.5194805194805194,,,,,,,,,,,,,,,,
uci,2,1201,S1,Hybrid-bilstm,ABLATION,,,0.8446559798039831,0.9453598484848483,0.5862068965517241,,,,,,,,,,,,,,,,
uci,2,1201,S2,Hybrid,VALID,0.9572446294536732,0.06317295577274207,0.8940716736809311,0.95625,0.7096774193548387,1.0,0.55,1.0,0.8953488372093024,0.775,0.09266018538579378,0.09273932688208943,0.14606285914210163,0.04687792633945017,0.81,22.0,0.0,132.0,18.0,172.0,0.23255813953488372
uci,2,1201,S2,LR,VALID,,,0.8379480235406227,0.9327651515151515,0.6229508196721312,0.9047619047619048,0.475,0.9848484848484849,0.8662790697674418,0.7299242424242425,0.09119412440669725,0.07745620468496019,0.5254464252663195,0.47404204179116893,0.74,19.0,2.0,130.0,21.0,172.0,0.23255813953488372
uci,2,1201,S2,RF,VALID,,,0.8991611990467544,0.9543560606060606,0.8314606741573034,0.7551020408163265,0.925,0.9090909090909091,0.9127906976744186,0.9170454545454545,0.0658970889748294,0.07039590010576514,0.4565332806668328,0.3656367249540221,0.31,37.0,12.0,120.0,3.0,172.0,0.23255813953488372
uci,2,1201,S2,Hybrid-tabular,ABLATION,,,0.6119568303300226,0.80625,0.09523809523809523,,,,,,,,,,,,,,,,
uci,2,1201,S2,Hybrid-cnn,ABLATION,,,0.9014503658336475,0.9670454545454545,0.4444444444444444,,,,,,,,,,,,,,,,
uci,2,1201,S2,Hybrid-bilstm,ABLATION,,,0.9048207628588744,0.9671401515151515,0.6440677966101694,,,,,,,,,,,,,,,,
uci,3,1201,S0,Hybrid,VALID,0.6776533289196721,0.1828055849543455,0.4948477439653266,0.7422480620155039,0.5,0.38235294117647056,0.7222222222222222,0.6744186046511628,0.6848484848484848,0.6983204134366925,0.21791290139964561,0.24316312037408352,0.6774533730922759,0.7150685314868348,0.48,26.0,42.0,87.0,10.0,165.0,0.21818181818181817
uci,3,1201,S0,LR,VALID,,,0.4534126850232584,0.7273901808785529,0.45652173913043476,0.375,0.5833333333333334,0.7286821705426356,0.696969696969697,0.6560077519379846,0.21940026252098557,0.21011867682364857,0.6820192173572045,0.7300808020264293,0.55,21.0,35.0,94.0,15.0,165.0,0.21818181818181817
uci,3,1201,S0,RF,VALID,,,0.5108684686708015,0.7797157622739018,0.525,0.4772727272727273,0.5833333333333334,0.8217054263565892,0.7696969696969697,0.7025193798449613,0.14451951393941787,0.08970994570038536,0.7575423498026452,0.8180245842182008,0.38,21.0,23.0,106.0,15.0,165.0,0.21818181818181817
uci,3,1201,S0,Hybrid-tabular,ABLATION,,,0.4948477439653266,0.7422480620155039,0.5,,,,,,,,,,,,,,,,
uci,3,1201,S0,Hybrid-cnn,ABLATION,,,0.4948477439653266,0.7422480620155039,0.5,,,,,,,,,,,,,,,,
uci,3,1201,S0,Hybrid-bilstm,ABLATION,,,0.4948477439653266,0.7422480620155039,0.5,,,,,,,,,,,,,,,,
uci,3,1201,S1,Hybrid,VALID,0.8848265507596657,0.138093187472504,0.7467333632871617,0.9153746770025841,0.6753246753246753,0.6341463414634146,0.7222222222222222,0.8837209302325582,0.8484848484848485,0.8029715762273901,0.18323591384133256,0.22096589603884653,0.359135483569264,0.2056083881911468,0.95,26.0,15.0,114.0,10.0,165.0,0.21818181818181817
uci,3,1201,S1,LR,VALID,,,0.6801785514622317,0.8852282515073213,0.5230769230769231,0.5862068965517241,0.4722222222222222,0.9069767441860465,0.8121212121212121,0.6895994832041343,0.1293185617504304,0.13528312638994644,0.5471703487490837,0.5326372232041984,0.72,17.0,12.0,117.0,19.0,165.0,0.21818181818181817
uci,3,1201,S1,RF,VALID,,,0.7800011843230873,0.9302325581395349,0.6197183098591549,0.6285714285714286,0.6111111111111112,0.8992248062015504,0.8363636363636363,0.7551679586563308,0.09173154776026536,0.093248242819964,0.5618944840577103,0.5276395904489644,0.5,22.0,13.0,116.0,14.0,165.0,0.21818181818181817
uci,3,1201,S1,Hybrid-tabular,ABLATION,,,0.5001907626337654,0.7691645133505598,0.0,,,,,,,,,,,,,,,,
uci,3,1201,S1,Hybrid-cnn,ABLATION,,,0.7285681843652858,0.9175279931093885,0.5669291338582677,,,,,,,,,,,,,,,,
uci,3,1201,S1,Hybrid-bilstm,ABLATION,,,0.7285681843652859,0.9175279931093885,0.5098039215686274,,,,,,,,,,,,,,,,
uci,3,1201,S2,Hybrid,VALID,0.9443460991481218,0.07951551583527106,0.8648305833128508,0.9584409991386735,0.7674418604651163,0.66,0.9166666666666666,0.8682170542635659,0.8787878787878788,0.8924418604651163,0.11131831286003566,0.1376804113472727,0.2765591489861127,0.13433822589403957,0.77,33.0,17.0,112.0,3.0,165.0,0.21818181818181817
uci,3,1201,S2,LR,VALID,,,0.7292393034376361,0.900947459086994,0.6585365853658537,0.5869565217391305,0.75,0.8527131782945736,0.8303030303030303,0.8013565891472868,0.11715810562572253,0.11620627959597517,0.5439023383363831,0.5625603394765248,0.53,27.0,19.0,110.0,9.0,165.0,0.21818181818181817
uci,3,1201,S2,RF,VALID,,,0.8884845537051258,0.9478897502153316,0.7714285714285715,0.7941176470588235,0.75,0.9457364341085271,0.9030303030303031,0.8478682170542635,0.07392180664714638,0.08111450007241781,0.4991857651964086,0.40466935440229246,0.5,27.0,7.0,122.0,9.0,165.0,0.21818181818181817
uci,3,1201,S2,Hybrid-tabular,ABLATION,,,0.513695809248433,0.7624892334194661,0.37037037037037035,,,,,,,,,,,,,,,,
uci,3,1201,S2,Hybrid-cnn,ABLATION,,,0.8891539208067385,0.962532299741602,0.42105263157894735,,,,,,,,,,,,,,,,
uci,3,1201,S2,Hybrid-bilstm,ABLATION,,,0.8886571062008018,0.9622093023255814,0.8,,,,,,,,,,,,,,,,
uci,4,1201,S0,Hybrid,VALID,0.6714591943961249,0.1676525217206436,0.5038066726754813,0.7973151408450705,0.4380952380952381,0.3150684931506849,0.71875,0.647887323943662,0.6609195402298851,0.683318661971831,0.18267834899117674,0.20241573470077298,0.6861463244162509,0.7068985119480911,0.39,23.0,50.0,92.0,9.0,174.0,0.1839080459770115
uci,4,1201,S0,LR,VALID,,,0.4849252758937979,0.8144806338028169,0.5142857142857142,0.47368421052631576,0.5625,0.8591549295774648,0.8045977011494253,0.7108274647887324,0.1669583907586522,0.19258298109360467,0.7208738192512607,0.7599300784014889,0.59,18.0,20.0,122.0,14.0,174.0,0.1839080459770115
uci,4,1201,S0,RF,VALID,,,0.5325508831042064,0.8065580985915493,0.4533333333333333,0.3953488372093023,0.53125,0.8169014084507042,0.764367816091954,0.6740757042253521,0.12632958605829894,0.09134399719621943,0.7211038828991558,0.7695480086631324,0.39,17.0,26.0,116.0,15.0,174.0,0.1839080459770115
uci,4,1201,S0,Hybrid-tabular,ABLATION,,,0.5038066726754813,0.7973151408450705,0.4380952380952381,,,,,,,,,,,,,,,,
uci,4,1201,S0,Hybrid-cnn,ABLATION,,,0.5038066726754813,0.7973151408450705,0.4380952380952381,,,,,,,,,,,,,,,,
uci,4,1201,S0,Hybrid-bilstm,ABLATION,,,0.5038066726754813,0.7973151408450705,0.4380952380952381,,,,,,,,,,,,,,,,
uci,4,1201,S1,Hybrid,VALID,0.8738573727233481,0.03722590129767056,0.8366314714256775,0.9610475352112675,0.75,0.625,0.9375,0.8732394366197183,0.8850574712643678,0.9053697183098591,0.07875590787384398,0.07725245028669978,0.2209876503818258,0.08562291991132505,0.24,30.0,18.0,124.0,2.0,174.0,0.1839080459770115
uci,4,1201,S1,LR,VALID,,,0.7504984294904898,0.9388204225352113,0.7073170731707317,0.58,0.90625,0.852112676056338,0.8620689655172413,0.879181338028169,0.10326819330857197,0.1477285309235737,0.5282352305201278,0.4935115031720757,0.47,29.0,21.0,121.0,3.0,174.0,0.1839080459770115
uci,4,1201,S1,RF,VALID,,,0.7444531664172545,0.9452024647887324,0.7567567567567568,0.6666666666666666,0.875,0.9014084507042254,0.896551724137931,0.8882042253521127,0.07256350766743157,0.07210420499202505,0.47830976393154445,0.4212636376640365,0.4,28.0,14.0,128.0,4.0,174.0,0.1839080459770115
uci,4,1201,S1,Hybrid-tabular,ABLATION,,,0.5663433755844938,0.8290052816901409,0.5,,,,,,,,,,,,,,,,
uci,4,1201,S1,Hybrid-cnn,ABLATION,,,0.8743684477966078,0.9688600352112676,0.3137254901960784,,,,,,,,,,,,,,,,
uci,4,1201,S1,Hybrid-bilstm,ABLATION,,,0.8690381351289169,0.9683098591549296,0.7733333333333333,,,,,,,,,,,,,,,,
uci,4,1201,S2,Hybrid,VALID,0.9436763878057667,0.022906500157705345,0.9207698876480613,0.9815140845070423,0.8493150684931506,0.7560975609756098,0.96875,0.9295774647887324,0.9367816091954023,0.9491637323943662,0.08206250490896458,0.1048084942024501,0.19531113166292924,0.07386253442860682,0.87,31.0,10.0,132.0,1.0,174.0,0.1839080459770115
uci,4,1201,S2,LR,VALID,,,0.8358775081573764,0.9599471830985915,0.75,0.675,0.84375,0.9084507042253521,0.896551724137931,0.876100352112676,0.09125796112398667,0.13750021064375664,0.5204351402108492,0.515766405313038,0.57,27.0,13.0,129.0,5.0,174.0,0.1839080459770115
uci,4,1201,S2,RF,VALID,,,0.9307016057637396,0.982394366197183,0.8571428571428571,0.7894736842105263,0.9375,0.9436619718309859,0.9425287356321839,0.940580985915493,0.05555796304234224,0.08810004950286927,0.46727094360824534,0.3914635130066816,0.52,30.0,8.0,134.0,2.0,174.0,0.1839080459770115
uci,4,1201,S2,Hybrid-tabular,ABLATION,,,0.5635209283489624,0.8279049295774648,0.17142857142857143,,,,,,,,,,,,,,,,
uci,4,1201,S2,Hybrid-cnn,ABLATION,,,0.9544981785437925,0.9883362676056338,0.6736842105263158,,,,,,,,,,,,,,,,
uci,4,1201,S2,Hybrid-bilstm,ABLATION,,,0.9544981785437925,0.9883362676056338,0.8787878787878788,,,,,,,,,,,,,,,,
uci,0,2026,S0,Hybrid,VALID,0.5873573001532653,0.21380723860262885,0.3735500615506364,0.6968690702087287,0.37037037037037035,0.3191489361702128,0.4411764705882353,0.7419354838709677,0.6772151898734177,0.5915559772296015,0.2168271135186055,0.24018768419193315,0.9265602322244789,0.9473171835369105,0.51,15.0,32.0,92.0,19.0,158.0,0.21518987341772153
uci,0,2026,S0,LR,VALID,,,0.3766763467740745,0.6634250474383302,0.43410852713178294,0.29473684210526313,0.8235294117647058,0.4596774193548387,0.5379746835443038,0.6416034155597723,0.22203802802084396,0.19277868827781344,0.7049081181600222,0.7890194330235272,0.24,28.0,67.0,57.0,6.0,158.0,0.21518987341772153
uci,0,2026,S0,RF,VALID,,,0.42859348118031404,0.7158444022770399,0.4888888888888889,0.39285714285714285,0.6470588235294118,0.7258064516129032,0.7088607594936709,0.6864326375711576,0.158914083020388,0.07498890600061114,0.7513801972398959,0.7906574876234188,0.34,22.0,34.0,90.0,12.0,158.0,0.21518987341772153
uci,0,2026,S0,Hybrid-tabular,ABLATION,,,0.3735500615506364,0.6968690702087287,0.37037037037037035,,,,,,,,,,,,,,,,
uci,0,2026,S0,Hybrid-cnn,ABLATION,,,0.3735500615506364,0.6968690702087287,0.37037037037037035,,,,,,,,,,,,,,,,
uci,0,2026,S0,Hybrid-bilstm,ABLATION,,,0.3735500615506364,0.6968690702087287,0.37037037037037035,,,,,,,,,,,,,,,,
uci,0,2026,S1,Hybrid,VALID,0.8364887013198001,0.029661998326611427,0.8068267029931887,0.9404648956356737,0.7222222222222222,0.6842105263157895,0.7647058823529411,0.9032258064516129,0.8734177215189873,0.8339658444022771,0.13170457497754545,0.17480452320998227,0.5204389170325615,0.37955195395332675,0.8,26.0,12.0,112.0,8.0,158.0,0.21518987341772153
uci,0,2026,S1,LR,VALID,,,0.6705430387433768,0.8875711574952563,0.5769230769230769,0.42857142857142855,0.8823529411764706,0.6774193548387096,0.7215189873417721,0.77988614800759,0.1283099666328946,0.1394791764065718,0.5994228914397446,0.6549204117262578,0.34,30.0,40.0,84.0,4.0,158.0,0.21518987341772153
uci,0,2026,S1,RF,VALID,,,0.739957769988362,0.9340607210626186,0.7368421052631579,0.6666666666666666,0.8235294117647058,0.8870967741935484,0.8734177215189873,0.855313092979127,0.09670758909330773,0.11231394039313722,0.5978943696313783,0.6939276430134982,0.47,28.0,14.0,110.0,6.0,158.0,0.21518987341772153
uci,0,2026,S1,Hybrid-tabular,ABLATION,,,0.4005184394125075,0.7431214421252371,0.0,,,,,,,,,,,,,,,,
uci,0,2026,S1,Hybrid-cnn,ABLATION,,,0.7620915032679738,0.9346537001897532,0.3,,,,,,,,,,,,,,,,
uci,0,2026,S1,Hybrid-bilstm,ABLATION,,,0.7527467527095226,0.9251660341555977,0.71875,,,,,,,,,,,,,,,,
uci,0,2026,S2,Hybrid,VALID,0.9149602460833305,0.008098896645916676,0.9068613494374138,0.9708254269449715,0.7792207792207793,0.6976744186046512,0.8823529411764706,0.8951612903225806,0.8924050632911392,0.8887571157495255,0.12361473901843524,0.1811117931634565,0.4568229380428592,0.307162545539353,0.81,30.0,13.0,111.0,4.0,158.0,0.21518987341772153
uci,0,2026,S2,LR,VALID,,,0.7901138721996435,0.9153225806451613,0.725,0.6304347826086957,0.8529411764705882,0.8629032258064516,0.8607594936708861,0.8579222011385199,0.10898414474351262,0.12890829228320091,0.5499457906356197,0.5474502659271636,0.48,29.0,17.0,107.0,5.0,158.0,0.21518987341772153
uci,0,2026,S2,RF,VALID,,,0.8872021847122965,0.9679791271347249,0.7945205479452054,0.7435897435897436,0.8529411764705882,0.9193548387096774,0.9050632911392406,0.8861480075901328,0.06929676752737178,0.08777470000035166,0.5219119549564343,0.4844112250970607,0.5,29.0,10.0,114.0,5.0,158.0,0.21518987341772153
uci,0,2026,S2,Hybrid-tabular,ABLATION,,,0.3946637657151127,0.7405123339658445,0.0,,,,,,,,,,,,,,,,
uci,0,2026,S2,Hybrid-cnn,ABLATION,,,0.9015018942950985,0.9703510436432637,0.3,,,,,,,,,,,,,,,,
uci,0,2026,S2,Hybrid-bilstm,ABLATION,,,0.9015018942950985,0.9703510436432637,0.7567567567567568,,,,,,,,,,,,,,,,
uci,1,2026,S0,Hybrid,VALID,0.681371368066392,0.1260870387411045,0.5552843293252875,0.7775510204081633,0.509090909090909,0.37333333333333335,0.8,0.626984126984127,0.6645962732919255,0.7134920634920635,0.18692696557461114,0.19638576390950577,0.7670922674993663,0.8174001770622161,0.4,28.0,47.0,79.0,7.0,161.0,0.21739130434782608
uci,1,2026,S0,LR,VALID,,,0.5403305703974789,0.7698412698412698,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.8571428571428571,0.7763975155279503,0.6714285714285714,0.1876508059494053,0.20060792183561355,0.727552688903539,0.8076338198802788,0.64,17.0,18.0,108.0,18.0,161.0,0.21739130434782608
uci,1,2026,S0,RF,VALID,,,0.45252503407703726,0.7662131519274377,0.32,0.5333333333333333,0.22857142857142856,0.9444444444444444,0.7888198757763976,0.5865079365079365,0.15086303596019698,0.07978265630139142,0.7901261108489669,0.8806317344343322,0.49,8.0,7.0,119.0,27.0,161.0,0.21739130434782608
uci,1,2026,S0,Hybrid-tabular,ABLATION,,,0.5552843293252875,0.7775510204081633,0.509090909090909,,,,,,,,,,,,,,,,
uci,1,2026,S0,Hybrid-cnn,ABLATION,,,0.5552843293252875,0.7775510204081633,0.509090909090909,,,,,,,,,,,,,,,,
uci,1,2026,S0,Hybrid-bilstm,ABLATION,,,0.5552843293252875,0.7775510204081633,0.509090909090909,,,,,,,,,,,,,,,,
uci,1,2026,S1,Hybrid,VALID,0.8944348352709257,0.1348596914074789,0.7595751438634468,0.9215419501133786,0.7105263157894737,0.6585365853658537,0.7714285714285715,0.8888888888888888,0.8633540372670807,0.8301587301587301,0.11765948420412167,0.10792493624670535,0.2863527789744877,0.16210985234987166,0.61,27.0,14.0,112.0,8.0,161.0,0.21739130434782608
uci,1,2026,S1,LR,VALID,,,0.7216209574665449,0.8834467120181406,0.59375,0.6551724137931034,0.5428571428571428,0.9206349206349206,0.8385093167701864,0.7317460317460317,0.13879928529406105,0.15260973070048212,0.6069479394636015,0.6483129033766615,0.71,19.0,10.0,116.0,16.0,161.0,0.21739130434782608
uci,1,2026,S1,RF,VALID,,,0.7419917616157269,0.9160997732426304,0.6933333333333334,0.65,0.7428571428571429,0.8888888888888888,0.8571428571428571,0.8158730158730159,0.10381010901440364,0.09498695179715937,0.597426629415115,0.6227011827878793,0.52,26.0,14.0,112.0,9.0,161.0,0.21739130434782608
uci,1,2026,S1,Hybrid-tabular,ABLATION,,,0.5960059270303963,0.7988662131519274,0.46875,,,,,,,,,,,,,,,,
uci,1,2026,S1,Hybrid-cnn,ABLATION,,,0.6522752623316532,0.9113378684807255,0.358974358974359,,,,,,,,,,,,,,,,
uci,1,2026,S1,Hybrid-bilstm,ABLATION,,,0.6522752623316532,0.9113378684807256,0.684931506849315,,,,,,,,,,,,,,,,
uci,1,2026,S2,Hybrid,VALID,0.9395265843999143,0.029975176114440005,0.9095514082854743,0.9668934240362812,0.8157894736842105,0.7560975609756098,0.8857142857142857,0.9206349206349206,0.9130434782608695,0.9031746031746031,0.07206907450938284,0.07479126031238653,0.2490484530583916,0.11528162364612622,0.55,31.0,10.0,116.0,4.0,161.0,0.21739130434782608
uci,1,2026,S2,LR,VALID,,,0.8343061211828842,0.9263038548752834,0.72,0.675,0.7714285714285715,0.8968253968253969,0.8695652173913043,0.8341269841269842,0.10407518722778399,0.13203900187820056,0.5822473822270743,0.6534132983307215,0.59,27.0,13.0,113.0,8.0,161.0,0.21739130434782608
uci,1,2026,S2,RF,VALID,,,0.8994502518131611,0.9684807256235827,0.8169014084507042,0.8055555555555556,0.8285714285714286,0.9444444444444444,0.9192546583850931,0.8865079365079365,0.06578616382905207,0.10304627416117453,0.5295207304974323,0.47514527969329856,0.5,29.0,7.0,119.0,6.0,161.0,0.21739130434782608
uci,1,2026,S2,Hybrid-tabular,ABLATION,,,0.6036124482080432,0.8036281179138322,0.5306122448979592,,,,,,,,,,,,,,,,
uci,1,2026,S2,Hybrid-cnn,ABLATION,,,0.8969143401747892,0.9659863945578231,0.35714285714285715,,,,,,,,,,,,,,,,
uci,1,2026,S2,Hybrid-bilstm,ABLATION,,,0.8969143401747892,0.9659863945578231,0.8,,,,,,,,,,,,,,,,
uci,2,2026,S0,Hybrid,VALID,0.6106149827197155,0.019171240750701757,0.5914437419690137,0.7954545454545455,0.4857142857142857,0.5666666666666667,0.425,0.9015151515151515,0.7906976744186046,0.6632575757575757,0.15881165169997485,0.12814033921634738,0.7410869322787382,0.7864493751201731,0.64,17.0,13.0,119.0,23.0,172.0,0.23255813953488372
uci,2,2026,S0,LR,VALID,,,0.5346583466439405,0.775,0.3076923076923077,0.6666666666666666,0.2,0.9696969696969697,0.7906976744186046,0.5848484848484848,0.1714844762720648,0.14126908813256683,0.6803008173230783,0.7589456191422426,0.82,8.0,4.0,128.0,32.0,172.0,0.23255813953488372
uci,2,2026,S0,RF,VALID,,,0.5342398042256989,0.799810606060606,0.463768115942029,0.5517241379310345,0.4,0.9015151515151515,0.7848837209302325,0.6507575757575758,0.1447366257204184,0.0603422116769781,0.7284026666328369,0.805908818968209,0.4,16.0,13.0,119.0,24.0,172.0,0.23255813953488372
uci,2,2026,S0,Hybrid-tabular,ABLATION,,,0.5914437419690137,0.7954545454545455,0.4857142857142857,,,,,,,,,,,,,,,,
uci,2,2026,S0,Hybrid-cnn,ABLATION,,,0.5914437419690137,0.7954545454545455,0.4857142857142857,,,,,,,,,,,,,,,,
uci,2,2026,S0,Hybrid-bilstm,ABLATION,,,0.5914437419690137,0.7954545454545455,0.4857142857142857,,,,,,,,,,,,,,,,
uci,2,2026,S1,Hybrid,VALID,0.8678176742367698,-0.026733184438455182,0.894550858675225,0.9600378787878788,0.6875,0.9166666666666666,0.55,0.9848484848484849,0.8837209302325582,0.7674242424242425,0.07723716669925484,0.0744974154242596,0.22737207846634078,0.11064102409967971,0.74,22.0,2.0,130.0,18.0,172.0,0.23255813953488372
uci,2,2026,S1,LR,VALID,,,0.8426007103484854,0.9320075757575758,0.5964912280701754,1.0,0.425,1.0,0.8662790697674418,0.7125,0.0910501683461097,0.10128642741162978,0.5585600468900215,0.5711368622374351,0.82,17.0,0.0,132.0,23.0,172.0,0.23255813953488372
uci,2,2026,S1,RF,VALID,,,0.8747887964924209,0.9571969696969698,0.7865168539325843,0.7142857142857143,0.875,0.8939393939393939,0.8895348837209303,0.884469696969697,0.07710419481680165,0.09141401305583544,0.5103098972253701,0.39595512749778133,0.36,35.0,14.0,118.0,5.0,172.0,0.23255813953488372
uci,2,2026,S1,Hybrid-tabular,ABLATION,,,0.64417437986607,0.8204545454545454,0.2608695652173913,,,,,,,,,,,,,,,,
uci,2,2026,S1,Hybrid-cnn,ABLATION,,,0.8401159559091205,0.9484848484848485,0.5194805194805194,,,,,,,,,,,,,,,,
uci,2,2026,S1,Hybrid-bilstm,ABLATION,,,0.8354473246364698,0.9323863636363635,0.5862068965517241,,,,,,,,,,,,,,,,
uci,2,2026,S2,Hybrid,VALID,0.9501700117494281,0.055224652745958336,0.8949453590034697,0.9551136363636363,0.6865671641791045,0.8518518518518519,0.575,0.9696969696969697,0.877906976744186,0.7723484848484848,0.0772475668268747,0.07795618570323079,0.2284659697041055,0.10963790844102674,0.72,23.0,4.0,128.0,17.0,172.0,0.23255813953488372
uci,2,2026,S2,LR,VALID,,,0.8379480235406227,0.9327651515151515,0.6229508196721312,0.9047619047619048,0.475,0.9848484848484849,0.8662790697674418,0.7299242424242425,0.09119412440669725,0.07745620468496019,0.5254464252663195,0.47404204179116893,0.74,19.0,2.0,130.0,21.0,172.0,0.23255813953488372
uci,2,2026,S2,RF,VALID,,,0.8974368694850565,0.9554924242424242,0.7894736842105263,0.8333333333333334,0.75,0.9545454545454546,0.9069767441860465,0.8522727272727273,0.06928475018886983,0.08836276217656167,0.4786089902400478,0.3661151344755058,0.48,30.0,6.0,126.0,10.0,172.0,0.23255813953488372
uci,2,2026,S2,Hybrid-tabular,ABLATION,,,0.6521557729357967,0.8219696969696969,0.4666666666666667,,,,,,,,,,,,,,,,
uci,2,2026,S2,Hybrid-cnn,ABLATION,,,0.9053337690438906,0.9679924242424242,0.4444444444444444,,,,,,,,,,,,,,,,
uci,2,2026,S2,Hybrid-bilstm,ABLATION,,,0.9010273183252142,0.9526515151515151,0.6774193548387096,,,,,,,,,,,,,,,,
uci,3,2026,S0,Hybrid,VALID,0.6615988583664115,0.18942825951336584,0.4721705988530457,0.7405254091300603,0.48739495798319327,0.3493975903614458,0.8055555555555556,0.5813953488372093,0.6303030303030303,0.6934754521963824,0.21883943175162268,0.23495210549145032,0.6742320956218666,0.7297402722303683,0.36,29.0,54.0,75.0,7.0,165.0,0.21818181818181817
uci,3,2026,S0,LR,VALID,,,0.4534126850232584,0.7273901808785529,0.45652173913043476,0.375,0.5833333333333334,0.7286821705426356,0.696969696969697,0.6560077519379846,0.21940026252098557,0.21011867682364857,0.6820192173572045,0.7300808020264293,0.55,21.0,35.0,94.0,15.0,165.0,0.21818181818181817
