candidate_id,forecast_id,outer_fold,inner_fold,epoch,train_loss,validation_nll
C-L1,F1_EARLY,1,0,7,0.6368111236528917,0.5549906615068227
C-L1,F1_EARLY,1,0,8,0.6315091008489783,0.5508276354697215
C-L1,F1_EARLY,1,0,9,0.6269828487526287,0.5517782818536062
C-L1,F1_EARLY,1,0,10,0.6245237372138284,0.5474778043122076
C-L1,F1_EARLY,1,0,11,0.6212185458703474,0.5448636544594315
C-L1,F1_EARLY,1,0,12,0.6190280020236969,0.545553882551076
C-L1,F1_EARLY,1,1,1,0.7312977476553484,0.635739080033968
C-L1,F1_EARLY,1,1,2,0.6833836788480933,0.6217285514536026
C-L1,F1_EARLY,1,1,3,0.6677735854278911,0.6085511731196189
C-L1,F1_EARLY,1,1,4,0.6539251560514624,0.5989889517878524
C-L1,F1_EARLY,1,1,5,0.6435288515957919,0.5916046458405131
C-L1,F1_EARLY,1,1,6,0.6323523846539584,0.5805035883388758
C-L1,F1_EARLY,1,1,7,0.6229323446750641,0.569839858391864
C-L1,F1_EARLY,1,1,8,0.6152409965341742,0.5649842374029129
C-L1,F1_EARLY,1,1,9,0.6103201291777871,0.5587271001971855
C-L1,F1_EARLY,1,1,10,0.6033350229263306,0.5583777157181954
C-L1,F1_EARLY,1,1,11,0.6007496660405939,0.555493954813237
C-L1,F1_EARLY,1,1,12,0.5982002670114691,0.5566499207457252
C-L1,F1_EARLY,1,refit,1,0.7098480625586077,
C-L1,F1_EARLY,1,refit,2,0.6677673445506529,
C-L1,F1_EARLY,1,refit,3,0.6417545892975547,
C-L1,F1_EARLY,1,refit,4,0.6283069483258508,
C-L1,F1_EARLY,1,refit,5,0.6175240996209058,
C-L1,F1_EARLY,1,refit,6,0.6141486371105368,
C-L1,F1_EARLY,1,refit,7,0.610920017415827,
C-L1,F1_EARLY,1,refit,8,0.6077724762938239,
C-L1,F1_EARLY,1,refit,9,0.6065742116082798,
C-L1,F1_EARLY,1,refit,10,0.600448642264713,
C-L1,F1_EARLY,1,refit,11,0.5989064276218414,
C-L1,F1_EARLY,2,0,1,0.7389183450828899,0.6289212180593257
C-L1,F1_EARLY,2,0,2,0.6992532800544392,0.6101450343689497
C-L1,F1_EARLY,2,0,3,0.6848202997987921,0.5972601457138257
C-L1,F1_EARLY,2,0,4,0.6698733215982263,0.582938853467783
C-L1,F1_EARLY,2,0,5,0.6541591855612668,0.5769758292386213
C-L1,F1_EARLY,2,0,6,0.6414367827502164,0.567429854836458
C-L1,F1_EARLY,2,0,7,0.6344790404493158,0.5693053166263684
C-L1,F1_EARLY,2,0,8,0.6284850185567682,0.5602688338821227
C-L1,F1_EARLY,2,0,9,0.623317230831493,0.5630658491024616
C-L1,F1_EARLY,2,0,10,0.6196691177108071,0.5607639809752212
C-L1,F1_EARLY,2,0,11,0.6179795671593059,0.5534665447658799
C-L1,F1_EARLY,2,0,12,0.6147935444658453,0.5566841751754786
C-L1,F1_EARLY,2,1,1,0.7365314391526309,0.6329966700114594
C-L1,F1_EARLY,2,1,2,0.6943607899275693,0.6156201158479693
C-L1,F1_EARLY,2,1,3,0.6763225604187358,0.6029753558492206
C-L1,F1_EARLY,2,1,4,0.6592742665247484,0.5932774599308674
C-L1,F1_EARLY,2,1,5,0.6449161009355024,0.5811930250870065
C-L1,F1_EARLY,2,1,6,0.6343266720121558,0.579411523492689
C-L1,F1_EARLY,2,1,7,0.6252546310424805,0.5675012185923648
C-L1,F1_EARLY,2,1,8,0.6180761321024462,0.5606378744799108
C-L1,F1_EARLY,2,1,9,0.6127255640246652,0.5595193297209495
C-L1,F1_EARLY,2,1,10,0.610647821968252,0.5607009849160793
C-L1,F1_EARLY,2,1,11,0.6080823513594541,0.5561152547799763
C-L1,F1_EARLY,2,1,12,0.6051023575392637,0.5587179680713609
C-L1,F1_EARLY,2,refit,1,0.7184127731756731,
C-L1,F1_EARLY,2,refit,2,0.6684706177223813,
C-L1,F1_EARLY,2,refit,3,0.6449054168029265,
C-L1,F1_EARLY,2,refit,4,0.6309245012023232,
C-L1,F1_EARLY,2,refit,5,0.6219488395885988,
C-L1,F1_EARLY,2,refit,6,0.6234744055704637,
C-L1,F1_EARLY,2,refit,7,0.6169958426193758,
C-L1,F1_EARLY,2,refit,8,0.6109051514755596,
C-L1,F1_EARLY,2,refit,9,0.6107522235675291,
C-L1,F1_EARLY,2,refit,10,0.6062466928904707,
C-L1,F1_EARLY,2,refit,11,0.6060219488360665,
C-L1,F2_MIDDLE,0,0,1,0.7830962169738043,0.5929405643648947
C-L1,F2_MIDDLE,0,0,2,0.6794699827829996,0.5356838665841238
C-L1,F2_MIDDLE,0,0,3,0.6085929331325349,0.483650198905297
C-L1,F2_MIDDLE,0,0,4,0.5636057825315566,0.4476130820063765
C-L1,F2_MIDDLE,0,0,5,0.5236541969435555,0.4131693201162373
C-L1,F2_MIDDLE,0,0,6,0.4955949009883971,0.4086835463139347
C-L1,F2_MIDDLE,0,0,7,0.5154096342268444,0.3986442590841393
C-L1,F2_MIDDLE,0,0,8,0.530714825505302,0.4011031650703833
C-L1,F2_MIDDLE,0,0,9,0.4887735304378328,0.3965074395483572
C-L1,F2_MIDDLE,0,0,10,0.466416182972136,0.3894025654113345
C-L1,F2_MIDDLE,0,0,11,0.4711448798576991,0.3889951833621533
C-L1,F2_MIDDLE,0,0,12,0.4684681722096034,0.3883495306906895
C-L1,F2_MIDDLE,0,1,1,0.7762370677221389,0.6005122222878411
C-L1,F2_MIDDLE,0,1,2,0.6754609516688755,0.5367514194388252
C-L1,F2_MIDDLE,0,1,3,0.6062328020731608,0.4822936617031851
C-L1,F2_MIDDLE,0,1,4,0.5535716953731719,0.43795232625329
C-L1,F2_MIDDLE,0,1,5,0.5197564235755375,0.419316884836793
C-L1,F2_MIDDLE,0,1,6,0.5040575492949713,0.4074989990067211
C-L1,F2_MIDDLE,0,1,7,0.4935018079621451,0.4032434714599615
C-L1,F2_MIDDLE,0,1,8,0.484651818161919,0.3998981881667998
C-L1,F2_MIDDLE,0,1,9,0.4697806168170202,0.3964901695645093
C-L1,F2_MIDDLE,0,1,10,0.4661675336815062,0.3902234854118545
C-L1,F2_MIDDLE,0,1,11,0.4798510500362941,0.398458104208966
C-L1,F2_MIDDLE,0,1,12,0.4854886162848699,0.3938303648945189
C-L1,F2_MIDDLE,0,refit,1,0.7157798525763721,
C-L1,F2_MIDDLE,0,refit,2,0.5759345227625312,
C-L1,F2_MIDDLE,0,refit,3,0.5047607276497817,
C-L1,F2_MIDDLE,0,refit,4,0.4863921411153746,
C-L1,F2_MIDDLE,0,refit,5,0.4828839520128762,
C-L1,F2_MIDDLE,0,refit,6,0.4742091327178769,
C-L1,F2_MIDDLE,0,refit,7,0.4633834445621909,
C-L1,F2_MIDDLE,0,refit,8,0.4718234975163529,
C-L1,F2_MIDDLE,0,refit,9,0.4616103186839964,
C-L1,F2_MIDDLE,0,refit,10,0.4604580773086082,
C-L1,F2_MIDDLE,0,refit,11,0.4543075379801959,
C-L1,F2_MIDDLE,1,0,1,0.7802928515842983,0.5860897730330379
C-L1,F2_MIDDLE,1,0,2,0.6811437550045195,0.514668350671838
C-L1,F2_MIDDLE,1,0,3,0.6056584659076872,0.4621154457033394
C-L1,F2_MIDDLE,1,0,4,0.5485344131787618,0.4200835648217683
C-L1,F2_MIDDLE,1,0,5,0.5119581960496449,0.401380728167978
C-L1,F2_MIDDLE,1,0,6,0.4989698642776126,0.4036962382749012
C-L1,F2_MIDDLE,1,0,7,0.5036420935676211,0.4087480893984877
C-L1,F2_MIDDLE,1,0,8,0.4834646738710857,0.3981882414967969
C-L1,F2_MIDDLE,1,0,9,0.4830739271073114,0.4050281171667354
C-L1,F2_MIDDLE,1,0,10,0.4740844510850452,0.3954677925820738
C-L1,F2_MIDDLE,1,0,11,0.4732199779578617,0.3842667800205446
C-L1,F2_MIDDLE,1,0,12,0.4688303655102139,0.3837723475118652
C-L1,F2_MIDDLE,1,1,1,0.7587218791246414,0.601649845425544
C-L1,F2_MIDDLE,1,1,2,0.6579512149095536,0.5361839221547449
C-L1,F2_MIDDLE,1,1,3,0.5968174546957016,0.4863794625600711
C-L1,F2_MIDDLE,1,1,4,0.5433541923761368,0.4372302834317351
C-L1,F2_MIDDLE,1,1,5,0.5045155689120293,0.4136178030122558
C-L1,F2_MIDDLE,1,1,6,0.4830330789089203,0.4213132444120144
C-L1,F2_MIDDLE,1,1,7,0.4745286405086517,0.4049319197048879
C-L1,F2_MIDDLE,1,1,8,0.4672775313258171,0.3876848892407373
C-L1,F2_MIDDLE,1,1,9,0.4607310757040977,0.3886511394880457
C-L1,F2_MIDDLE,1,1,10,0.4549506664276123,0.3908102194521699
C-L1,F2_MIDDLE,1,1,11,0.451900452375412,0.3817861722897649
C-L1,F2_MIDDLE,1,1,12,0.4458248376846313,0.379905498462975
C-L1,F2_MIDDLE,1,refit,1,0.7185915766692743,
C-L1,F2_MIDDLE,1,refit,2,0.5748614494393511,
C-L1,F2_MIDDLE,1,refit,3,0.4998478126235124,
C-L1,F2_MIDDLE,1,refit,4,0.4795441220446331,
C-L1,F2_MIDDLE,1,refit,5,0.4788521535512877,
C-L1,F2_MIDDLE,1,refit,6,0.4688291869512418,
C-L1,F2_MIDDLE,1,refit,7,0.4652952152054484,
C-L1,F2_MIDDLE,1,refit,8,0.4597455633849632,
C-L1,F2_MIDDLE,1,refit,9,0.4570871518879402,
C-L1,F2_MIDDLE,1,refit,10,0.4573191731441312,
C-L1,F2_MIDDLE,1,refit,11,0.4496591076618287,
C-L1,F2_MIDDLE,1,refit,12,0.4476882306540884,
C-L1,F2_MIDDLE,2,0,1,0.7668358325958252,0.591143639046386
C-L1,F2_MIDDLE,2,0,2,0.6721891045570374,0.5229624507121641
C-L1,F2_MIDDLE,2,0,3,0.6127406686544419,0.4705001630056003
C-L1,F2_MIDDLE,2,0,4,0.5562869191169739,0.4282149623645855
C-L1,F2_MIDDLE,2,0,5,0.5208001002669335,0.4137937589386515
C-L1,F2_MIDDLE,2,0,6,0.5032414481043815,0.4094358367758476
C-L1,F2_MIDDLE,2,0,7,0.4961588054895401,0.386882441449264
C-L1,F2_MIDDLE,2,0,8,0.488335220515728,0.3905811383937542
C-L1,F2_MIDDLE,2,0,9,0.4833196207880973,0.4000386077692511
C-L1,F2_MIDDLE,2,0,10,0.4790247097611427,0.384770179181854
C-L1,F2_MIDDLE,2,0,11,0.4731945797801017,0.3828519330514212
C-L1,F2_MIDDLE,2,0,12,0.4703352227807045,0.3860762420100769
C-L1,F2_MIDDLE,2,1,1,0.7846517771482467,0.60187321287631
C-L1,F2_MIDDLE,2,1,2,0.6807514697313308,0.5376718474382686
C-L1,F2_MIDDLE,2,1,3,0.6193647533655167,0.4928812907528542
C-L1,F2_MIDDLE,2,1,4,0.5631440639495849,0.4490321101283108
C-L1,F2_MIDDLE,2,1,5,0.5214324533939362,0.4273983109897225
C-L1,F2_MIDDLE,2,1,6,0.5025040507316589,0.4126726150784312
C-L1,F2_MIDDLE,2,1,7,0.493765826523304,0.4265185396924555
C-L1,F2_MIDDLE,2,1,8,0.4885577619075775,0.4124453571658589
C-L1,F2_MIDDLE,2,1,9,0.480545312166214,0.4169727556070628
C-L1,F2_MIDDLE,2,1,10,0.4772956937551498,0.4037028528140881
C-L1,F2_MIDDLE,2,1,11,0.4740176916122436,0.4031737088542558
C-L1,F2_MIDDLE,2,1,12,0.4711621657013893,0.4072445574514904
C-L1,F2_MIDDLE,2,refit,1,0.7212727978825569,
C-L1,F2_MIDDLE,2,refit,2,0.5864737793803215,
C-L1,F2_MIDDLE,2,refit,3,0.5086052499711513,
C-L1,F2_MIDDLE,2,refit,4,0.4957490965723991,
C-L1,F2_MIDDLE,2,refit,5,0.4843346618115902,
C-L1,F2_MIDDLE,2,refit,6,0.4805861629545688,
C-L1,F2_MIDDLE,2,refit,7,0.4754514545202255,
C-L1,F2_MIDDLE,2,refit,8,0.4722432948648929,
C-L1,F2_MIDDLE,2,refit,9,0.4703596331179142,
C-L1,F2_MIDDLE,2,refit,10,0.4676505148410797,
C-L1,F2_MIDDLE,2,refit,11,0.4651942461729049,
C-L1,F3_LATE,0,0,1,0.8062602908987748,0.5704948686587318
C-L1,F3_LATE,0,0,2,0.6733778558279339,0.4633566041988099
C-L1,F3_LATE,0,0,3,0.5750373507800856,0.3877493060523252
C-L1,F3_LATE,0,0,4,0.4957499911910609,0.3269083911908453
C-L1,F3_LATE,0,0,5,0.4487142500124479,0.3202951386204328
C-L1,F3_LATE,0,0,6,0.4268701986262673,0.2992628028495095
C-L1,F3_LATE,0,0,7,0.4132472213945891,0.2966725723044729
C-L1,F3_LATE,0,0,8,0.4039531585417296,0.3101336703833869
C-L1,F3_LATE,0,0,9,0.4020141629796279,0.2951713156452284
C-L1,F3_LATE,0,0,10,0.392793440505078,0.288267214894146
C-L1,F3_LATE,0,0,11,0.3916243487282803,0.2935053998575214
C-L1,F3_LATE,0,0,12,0.3898273220187739,0.2832728895778494
C-L1,F3_LATE,0,1,1,0.7964806431218198,0.5873967842318185
C-L1,F3_LATE,0,1,2,0.6494284868240356,0.4855078998192537
C-L1,F3_LATE,0,1,3,0.5438531935214996,0.4131078530481602
C-L1,F3_LATE,0,1,4,0.4691417609390459,0.3630294198537409
C-L1,F3_LATE,0,1,5,0.4248541044561486,0.3340544110400571
C-L1,F3_LATE,0,1,6,0.3996671093137641,0.313569828940935
C-L1,F3_LATE,0,1,7,0.3807793620385621,0.3115236020724889
C-L1,F3_LATE,0,1,8,0.3728690492479424,0.3066027183872574
C-L1,F3_LATE,0,1,9,0.3653522322052403,0.3181840438214958
C-L1,F3_LATE,0,1,10,0.3576385363152152,0.3091969214841533
C-L1,F3_LATE,0,1,11,0.3570919601540816,0.3005233681294443
C-L1,F3_LATE,0,1,12,0.3520015760471946,0.2963777161359205
C-L1,F3_LATE,0,refit,1,0.7221913839641371,
C-L1,F3_LATE,0,refit,2,0.5168717323165191,
C-L1,F3_LATE,0,refit,3,0.4166947689495588,
C-L1,F3_LATE,0,refit,4,0.3893449008464813,
C-L1,F3_LATE,0,refit,5,0.3800877160147616,
C-L1,F3_LATE,0,refit,6,0.3758585296179119,
C-L1,F3_LATE,0,refit,7,0.3703559958621075,
C-L1,F3_LATE,0,refit,8,0.3650207660700145,
C-L1,F3_LATE,0,refit,9,0.3630055314616153,
C-L1,F3_LATE,0,refit,10,0.3609203602138318,
C-L1,F3_LATE,0,refit,11,0.358972322783972,
C-L1,F3_LATE,0,refit,12,0.3546272084901207,
C-L1,F3_LATE,1,0,1,0.8080719834879825,0.5705197049364832
C-L1,F3_LATE,1,0,2,0.6695036543043036,0.4550077525736467
C-L1,F3_LATE,1,0,3,0.5622409456654599,0.3800321673357374
C-L1,F3_LATE,1,0,4,0.4820618190263447,0.3200784162128688
C-L1,F3_LATE,1,0,5,0.4347404335674487,0.3063703238057327
C-L1,F3_LATE,1,0,6,0.4091372725210692,0.2901347079325745
C-L1,F3_LATE,1,0,7,0.3985729421439923,0.2850954993198444
C-L1,F3_LATE,1,0,8,0.3918963435449098,0.2763491133649894
C-L1,F3_LATE,1,0,9,0.3841327648413808,0.2788920733702082
C-L1,F3_LATE,1,0,10,0.3788643902853915,0.2774196550020831
C-L1,F3_LATE,1,0,11,0.3785157407584943,0.2694566386983569
C-L1,F3_LATE,1,0,12,0.3740484149832475,0.2637365698095658
C-L1,F3_LATE,1,1,1,0.800879745106948,0.5892562983730186
C-L1,F3_LATE,1,1,2,0.6491344602484452,0.4832087137678072
C-L1,F3_LATE,1,1,3,0.5406599483991924,0.4071379813004611
C-L1,F3_LATE,1,1,4,0.4663638143162978,0.3551887615461455
C-L1,F3_LATE,1,1,5,0.4177565621702294,0.3181769358957633
C-L1,F3_LATE,1,1,6,0.3899563268611306,0.3031649590357286
C-L1,F3_LATE,1,1,7,0.3753829159234699,0.2956289992596917
C-L1,F3_LATE,1,1,8,0.3656575209216067,0.3019603141498885
C-L1,F3_LATE,1,1,9,0.3557579501679069,0.3016760419059569
C-L1,F3_LATE,1,1,10,0.3508989230582588,0.3045059215176812
C-L1,F3_LATE,1,refit,1,0.7263613374609696,
C-L1,F3_LATE,1,refit,2,0.5049932818663748,
C-L1,F3_LATE,1,refit,3,0.4135334915236422,
C-L1,F3_LATE,1,refit,4,0.3830703598888297,
C-L1,F3_LATE,1,refit,5,0.3742236518546155,
C-L1,F3_LATE,1,refit,6,0.3706869702590139,
C-L1,F3_LATE,1,refit,7,0.3625990756248173,
C-L1,F3_LATE,1,refit,8,0.3585608405502219,
C-L1,F3_LATE,1,refit,9,0.3576691738869014,
C-L1,F3_LATE,2,0,1,0.7960763573646545,0.572997374500184
C-L1,F3_LATE,2,0,2,0.6607131079623574,0.4660664268498155
C-L1,F3_LATE,2,0,3,0.5589662523646104,0.3907603016144331
C-L1,F3_LATE,2,0,4,0.4845391496231681,0.3335617428392872
C-L1,F3_LATE,2,0,5,0.437218742935281,0.329614463367655
C-L1,F3_LATE,2,0,6,0.4146253545033304,0.3317657282618803
C-L1,F3_LATE,2,0,7,0.4074065826441112,0.3228624047134957
C-L1,F3_LATE,2,0,8,0.3980492384810197,0.3256671241293369
C-L1,F3_LATE,2,0,9,0.3914506137371063,0.2985616157760161
C-L1,F3_LATE,2,0,10,0.3876559875513378,0.2889103655900958
C-L1,F3_LATE,2,0,11,0.3814688795491269,0.2912150210876871
C-L1,F3_LATE,2,0,12,0.3773018215831957,0.3187621091642196
C-L1,F3_LATE,2,1,1,0.8178281062527707,0.5865979620134266
C-L1,F3_LATE,2,1,2,0.6743290738055581,0.4774894013781321
C-L1,F3_LATE,2,1,3,0.5649160272196719,0.3990001456784291
C-L1,F3_LATE,2,1,4,0.4901102922464672,0.3600459838492774
C-L1,F3_LATE,2,1,5,0.4428562145484121,0.3400261993330353
C-L1,F3_LATE,2,1,6,0.4187744385317752,0.3160807363701767
C-L1,F3_LATE,2,1,7,0.4009384434474142,0.3060533076999048
C-L1,F3_LATE,2,1,8,0.3990461747897298,0.3266670193592701
C-L1,F3_LATE,2,1,9,0.3874907822985398,0.3297859844066752
C-L1,F3_LATE,2,1,10,0.3835992577828859,0.310658027818589
C-L1,F3_LATE,2,refit,1,0.7304358184337616,
C-L1,F3_LATE,2,refit,2,0.5237449274251336,
C-L1,F3_LATE,2,refit,3,0.4279905934082834,
C-L1,F3_LATE,2,refit,4,0.4018404483795166,
C-L1,F3_LATE,2,refit,5,0.3936221732905036,
C-L1,F3_LATE,2,refit,6,0.3862419151946118,
C-L1,F3_LATE,2,refit,7,0.3802573202471984,
C-L1,F3_LATE,2,refit,8,0.3772280576981996,
